chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr11,1528,1801,3.007148485917312,0,1,"[35.2217754448, -65.1920018776, 11.526386628000001]",35.2217754448,-65.1920018776,11.526386628000001,"[35.2218782566, -65.1911178217, 11.5289838135]",35.2218782566,-65.1911178217,11.5289838135,1664,1.8010000000000002,"[35.2218782566, -65.1911178217, 11.5289838135]",35.2218782566,-65.1911178217,11.5289838135
chr11,69893,70122,1.9771220132253056,0,1,"[35.2475217038, -64.9706154981, 12.1767770555]",35.2475217038,-64.9706154981,12.1767770555,"[35.2476079452, -64.9698739274, 12.178955647]",35.2476079452,-64.9698739274,12.178955647,70007,70.122,"[35.2476079452, -64.9698739274, 12.178955647]",35.2476079452,-64.9698739274,12.178955647
chr11,381341,381674,1.9226431903896388,3,4,"[34.3825216971, -64.2286612389, 12.1242926902]",34.3825216971,-64.2286612389,12.1242926902,"[34.3791727494, -64.22744675460001, 12.1230080428]",34.3791727494,-64.22744675460001,12.1230080428,381507,81.674,"[34.3791727494, -64.22744675460001, 12.1230080428]",34.3791727494,-64.22744675460001,12.1230080428
chr11,394591,394969,3.053707137940422,3,4,"[34.249267772100005, -64.1803371639, 12.0731768402]",34.249267772100005,-64.1803371639,12.0731768402,"[34.2454662639, -64.1789585601, 12.0717185918]",34.2454662639,-64.1789585601,12.0717185918,394780,94.96900000000001,"[34.2454662639, -64.1789585601, 12.0717185918]",34.2454662639,-64.1789585601,12.0717185918
chr11,531161,531372,1.3944245028834772,5,6,"[34.5780274736, -64.633325206, 11.264417607299999]",34.5780274736,-64.633325206,11.264417607299999,"[34.5773222272, -64.632026712, 11.2631978796]",34.5773222272,-64.632026712,11.2631978796,531266,31.372,"[34.5773222272, -64.632026712, 11.2631978796]",34.5773222272,-64.632026712,11.2631978796
chr11,558657,559002,1.2395755384279334,5,6,"[34.4861248432, -64.464114822, 11.105471480099999]",34.4861248432,-64.464114822,11.105471480099999,"[34.484971715200004, -64.461991692, 11.103477138599999]",34.484971715200004,-64.461991692,11.103477138599999,558829,59.001999999999995,"[34.484971715200004, -64.461991692, 11.103477138599999]",34.484971715200004,-64.461991692,11.103477138599999
chr11,559162,559523,2.522832451104457,5,6,"[34.4844369312, -64.461007052, 11.102552226599999]",34.4844369312,-64.461007052,11.102552226599999,"[34.483230324800004, -64.458785458, 11.100465393899999]",34.483230324800004,-64.458785458,11.100465393899999,559342,59.523,"[34.483230324800004, -64.458785458, 11.100465393899999]",34.483230324800004,-64.458785458,11.100465393899999
chr11,559993,560281,1.676607706480556,5,6,"[34.481659396800005, -64.455893078, 11.097748464899999]",34.481659396800005,-64.455893078,11.097748464899999,"[34.4806967856, -64.454120726, 11.0960836233]",34.4806967856,-64.454120726,11.0960836233,560137,60.281,"[34.4806967856, -64.454120726, 11.0960836233]",34.4806967856,-64.454120726,11.0960836233
chr11,560794,561037,2.304213990399867,5,6,"[34.4789821344, -64.450963724, 11.0931181242]",34.4789821344,-64.450963724,11.0931181242,"[34.4781699312, -64.449468302, 11.0917134141]",34.4781699312,-64.449468302,11.0917134141,560915,61.037,"[34.4781699312, -64.449468302, 11.0917134141]",34.4781699312,-64.449468302,11.0917134141
chr11,620863,621074,1.7575036343805033,6,7,"[34.5223734567, -64.1859979772, 10.7426560087]",34.5223734567,-64.1859979772,10.7426560087,"[34.5241376066, -64.1857583656, 10.7414037026]",34.5241376066,-64.1857583656,10.7414037026,620968,21.074,"[34.5241376066, -64.1857583656, 10.7414037026]",34.5241376066,-64.1857583656,10.7414037026
