seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr1,2628,4911,gene-SCGB1C1,SCGB1C1,NC_023642.1,0,1,"[23.4272622188, 25.772532417199997, -69.69461818480002]",23.4272622188,25.7725324172,-69.69461818480002,"[23.4176213381, 25.792645418899998, -69.68671124260001]",23.4176213381,25.7926454189,-69.68671124260001,3769,23.4176213381,25.7926454189,-69.68671124260001,4.9110000000000005,"[23.4176213381, 25.792645418899998, -69.68671124260001]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.583771087209883
chr1,4916,10379,gene-ODF3,ODF3,NC_023642.1,0,1,"[23.4176002236, 25.7926894684, -69.68669392560001]",23.4176002236,25.7926894684,-69.68669392560001,"[23.3945305209, 25.8408179521, -69.66777337140002]",23.3945305209,25.8408179521,-69.66777337140002,7647,23.3945305209,25.8408179521,-69.66777337140002,10.379,"[23.3945305209, 25.8408179521, -69.66777337140002]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.5743913646869045
chr1,14423,18444,gene-BET1L,BET1L,NC_023642.1,0,1,"[23.3774531133, 25.8764451877, -69.65376738180002]",23.3774531133,25.8764451877,-69.65376738180002,"[23.3604728324, 25.911869795599998, -69.63984105040002]",23.3604728324,25.9118697956,-69.63984105040002,16433,23.3604728324,25.9118697956,-69.63984105040002,18.444,"[23.3604728324, 25.911869795599998, -69.63984105040002]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.5621580728179443
chr1,18597,25398,gene-RIC8A,RIC8A,NC_023642.1,0,1,"[23.3598267287, 25.9132177103, -69.63931115020002]",23.3598267287,25.9132177103,-69.63931115020002,"[23.3311067858, 25.9731338402, -69.61575656680002]",23.3311067858,25.9731338402,-69.61575656680002,21997,23.3311067858,25.9731338402,-69.61575656680002,25.398,"[23.3311067858, 25.9731338402, -69.61575656680002]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.553155598753077
chr1,25740,49471,gene-SIRT3,SIRT3,NC_023642.1,0,1,"[23.329662554, 25.976146825999997, -69.61457208400002]",23.329662554,25.976146826,-69.61457208400002,"[23.2294489141, 26.1852145629, -69.53238213860001]",23.2294489141,26.1852145629,-69.53238213860001,37605,23.2294489141,26.1852145629,-69.53238213860001,49.471,"[23.2294489141, 26.1852145629, -69.53238213860001]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.5331885056644365
chr1,28649,29165,gene-LOC103234607,LOC103234607,NC_023642.1,0,1,"[23.3173781379, 26.0017748251, -69.60449705340001]",23.3173781379,26.0017748251,-69.60449705340001,"[23.3151991215, 26.006320733499997, -69.60270993900002]",23.3151991215,26.0063207335,-69.60270993900002,28907,23.3151991215,26.0063207335,-69.60270993900002,29.165000000000003,"[23.3151991215, 26.006320733499997, -69.60270993900002]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.5488807932353144
chr1,49510,67353,gene-PSMD13,PSMD13,NC_023642.1,0,1,"[23.229284221, 26.185558149, -69.53224706600001]",23.229284221,26.185558149,-69.53224706600001,"[23.1539350163, 26.3427531947, -69.47044961980001]",23.1539350163,26.3427531947,-69.47044961980001,58431,23.1539350163,26.3427531947,-69.47044961980001,67.353,"[23.1539350163, 26.3427531947, -69.47044961980001]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.5297200458631313
chr1,92213,99919,gene-NLRP6,NLRP6,NC_023642.1,0,1,"[23.0489537223, 26.5617673087, -69.38434949580001]",23.0489537223,26.5617673087,-69.38434949580001,"[23.016412054899998, 26.6296563981, -69.3576605354]",23.0164120549,26.6296563981,-69.3576605354,96066,23.0164120549,26.6296563981,-69.3576605354,99.919,"[23.016412054899998, 26.6296563981, -69.3576605354]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.5483553660123643
chr1,102388,109337,gene-ATHL1,ATHL1,NC_023642.1,1,2,"[23.005985714799998, 26.6514080412, -69.3491094008]",23.0059857148,26.6514080412,-69.3491094008,"[22.9766407827, 26.7126280363, -69.32504223420001]",22.9766407827,26.7126280363,-69.32504223420001,105862,22.9766407827,26.7126280363,-69.32504223420001,9.337,"[22.9766407827, 26.7126280363, -69.32504223420001]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.5596987018019783
chr1,112164,113988,gene-IFITM5,IFITM5,NC_023642.1,1,2,"[22.9647026444, 26.7375336236, -69.3152512024]",22.9647026444,26.7375336236,-69.3152512024,"[22.9570000748, 26.7536028812, -69.3089339608]",22.9570000748,26.7536028812,-69.3089339608,113076,22.9570000748,26.7536028812,-69.3089339608,13.988,"[22.9570000748, 26.7536028812, -69.3089339608]","[20.034478025376686, 24.712367264076132, -69.20634092783506]",3.5662730271802587
