gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SCGB1C1,gene-SCGB1C1,2628,4911,chr1,NC_023642.1,0.0,NA,NA,NA,NA,NA
ODF3,gene-ODF3,4916,10379,chr1,NC_023642.1,0.0,NA,NA,NA,NA,NA
BET1L,gene-BET1L,14423,18444,chr1,NC_023642.1,115.177885139455,0.373390895307198,0.229199131413721,1.62911130161833,0.103289459163871,0.197292847359641
RIC8A,gene-RIC8A,18597,25398,chr1,NC_023642.1,159.076235728442,-0.17761614915787,0.211637785598133,-0.83924592508795,0.401331320883849,0.545724176737683
SIRT3,gene-SIRT3,25740,49471,chr1,NC_023642.1,5.48512802132339,0.621926120470069,0.939089218815476,0.66226521187682,0.507801267676412,NA
LOC103234607,gene-LOC103234607,28649,29165,chr1,NC_023642.1,1.3170374363263,0.104672141873602,1.96072030035816,0.053384535190706,0.957425526771721,NA
PSMD13,gene-PSMD13,49510,67353,chr1,NC_023642.1,339.795196282435,-0.28297788153309,0.153439993808933,-1.84422505833428,0.0651503479108711,0.137439333553422
NLRP6,gene-NLRP6,92213,99919,chr1,NC_023642.1,0.231526669653617,3.48845399908013,5.30045413352526,0.658142474437374,0.51044658508234,NA
ATHL1,gene-ATHL1,102388,109337,chr1,NC_023642.1,4.42559692517663,0.239679392013718,1.04238995715736,0.229932560619956,0.818144174376219,NA
IFITM5,gene-IFITM5,112164,113988,chr1,NC_023642.1,0.0,NA,NA,NA,NA,NA
LOC103241759,gene-LOC103241759,124603,127671,chr1,NC_023642.1,2.05855000512726,-2.87774596043568,2.04959406933849,-1.40405654148115,0.160302013296367,NA
IFITM1,gene-IFITM1,128309,129543,chr1,NC_023642.1,4.83349839741731,0.37659906908153,1.12043352568376,0.336119065030391,0.736781082142826,NA
LOC103241765,gene-LOC103241765,129666,136899,chr1,NC_023642.1,0.176560492996078,2.49530882410683,5.39665049577565,0.462381031727011,0.643808099377776,NA
IFITM3,gene-IFITM3,147228,148078,chr1,NC_023642.1,NA,NA,NA,NA,NA,NA
B4GALNT4,gene-B4GALNT4,194763,206351,chr1,NC_023642.1,49.8774047658546,0.708532651884304,0.421767345066068,1.67991348826049,0.0929741490673527,0.181920440866259
PKP3,gene-PKP3,214986,223958,chr1,NC_023642.1,70.20971173062,-0.143436679072152,0.315436359079324,-0.454724621761443,0.649307365065234,0.76303544925388
SIGIRR,gene-SIGIRR,224727,234769,chr1,NC_023642.1,14.7069549247003,0.753505030586648,0.561142522960387,1.34280508026985,0.179335097960686,0.298891829934477
ANO9,gene-ANO9,235246,253391,chr1,NC_023642.1,0.0925140410904046,-0.984644860079407,5.33731083278155,-0.184483327077703,0.853634305740499,NA
PTDSS2,gene-PTDSS2,265181,302521,chr1,NC_023642.1,0.394043139465499,-1.22332422413147,4.72239184646814,-0.259047589421532,0.795598522294883,NA
RNH1,gene-RNH1,305960,321021,chr1,NC_023642.1,227.702229622948,-0.108115293849517,0.198082414293512,-0.545809653194731,0.585196787035767,0.710845504957508
LOC103243628,gene-LOC103243628,309542,310479,chr1,NC_023642.1,4.29390571591069,0.556879327003153,1.12282415321325,0.495963081493658,0.619920458470366,NA
HRAS,gene-HRAS,343613,345782,chr1,NC_023642.1,86.8525291520972,-0.264595332438306,0.281684724437114,-0.939331491855097,0.34756057471354,0.490149528442171
LRRC56,gene-LRRC56,352131,370276,chr1,NC_023642.1,19.5513859828407,1.20794082437723,0.545130679879893,2.21587386100406,0.0267001421630132,0.0667993285222855
C1H11orf35,gene-C1H11orf35,370216,374411,chr1,NC_023642.1,41.9348995951643,0.0221406133163131,0.401395385218413,0.0551591127642526,0.956011702603729,0.974006544929404
RASSF7,gene-RASSF7,374723,379582,chr1,NC_023642.1,34.9117987591447,-0.291496743104145,0.466457973455435,-0.624915340056876,0.532026623745245,0.665915105065218
LOC103222129,gene-LOC103222129,382280,384748,chr1,NC_023642.1,16.2587424248452,-0.0222776983450641,0.66309846001028,-0.0335963656810767,0.973199020400263,0.984604260366384
PHRF1,gene-PHRF1,391692,429982,chr1,NC_023642.1,587.552797810046,0.649500220326235,0.147747787262004,4.39600641310766,1.10260677528867e-05,7.28660679018289e-05
IRF7,gene-IRF7,430412,433959,chr1,NC_023642.1,0.115025653459332,2.48571402937437,5.39728878328327,0.460548643806727,0.645122464338933,NA
CDHR5,gene-CDHR5,435562,443116,chr1,NC_023642.1,0.175300876917325,2.49530785923427,5.39665057510367,0.462380846139243,0.643808232442878,NA
SCT,gene-SCT,444487,445535,chr1,NC_023642.1,0.0,NA,NA,NA,NA,NA
DRD4,gene-DRD4,454018,459582,chr1,NC_023642.1,0.803827878775043,0.562017791164449,2.56622376338104,0.219005762156914,0.826645559173096,NA
DEAF1,gene-DEAF1,487497,510440,chr1,NC_023642.1,NA,NA,NA,NA,NA,NA
