seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr20,1032837,1034392,gene-LOC103223653,LOC103223653,NC_023661.1,10,11,"[-20.7256399742, -47.555688713, 21.8726529843]",-20.7256399742,-47.555688713,21.8726529843,"[-20.7135989872, -47.552810408, 21.8620228488]",-20.7135989872,-47.552810408,21.8620228488,1033614,-20.7135989872,-47.552810408,21.8620228488,34.392,"[-20.7135989872, -47.552810408, 21.8620228488]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",5.075837535270919
chr20,1221938,1256230,gene-LOC103225858,LOC103225858,NC_023661.1,12,13,"[-20.728369958600002, -46.5192378418, 21.1139235312]",-20.7283699586,-46.5192378418,21.1139235312,"[-20.962574031000003, -46.495099703, 20.831439752]",-20.962574031000003,-46.495099703,20.831439752,1239084,-20.962574031000003,-46.495099703,20.831439752,56.23,"[-20.962574031000003, -46.495099703, 20.831439752]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",4.209416302680185
chr20,1271259,1289232,gene-HSD17B7,HSD17B7,NC_023661.1,12,13,"[-21.0652175923, -46.484520789899996, 20.7076368616]",-21.0652175923,-46.4845207899,20.7076368616,"[-21.187967790400002, -46.4718695952, 20.559582476800003]",-21.1879677904,-46.4718695952,20.559582476800003,1280245,-21.1879677904,-46.4718695952,20.559582476800003,89.232,"[-21.187967790400002, -46.4718695952, 20.559582476800003]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",4.245936803193001
chr20,1298636,1451872,gene-DDR2,DDR2,NC_023661.1,12,15,"[-20.58676953026667, -46.187990899333336, 20.610043690533335]",-20.58676953026667,-46.187990899333336,20.61004369053333,"[-20.599554520533335, -45.649391898666664, 19.546488801066666]",-20.59955452053333,-45.64939189866666,19.546488801066666,1375254,-20.59955452053333,-45.64939189866666,19.546488801066666,83.95733333333332,"[-20.599554520533335, -45.649391898666664, 19.546488801066666]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",3.1263670854928893
chr20,1489372,1527767,gene-UAP1,UAP1,NC_023661.1,14,16,"[-21.365927031, -45.9614085898, 19.483675261800002]",-21.365927031,-45.9614085898,19.4836752618,"[-21.36992970975, -45.99105528905, 19.427931481050003]",-21.36992970975,-45.99105528905,19.427931481050003,1508569,-21.36992970975,-45.99105528905,19.427931481050003,63.883500000000005,"[-21.36992970975, -45.99105528905, 19.427931481050003]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",3.883585281640932
chr20,1564205,1594841,gene-UHMK1,UHMK1,NC_023661.1,15,16,"[-21.1004460745, -45.84401553, 19.2834671505]",-21.1004460745,-45.84401553,19.2834671505,"[-21.3375350149, -46.017599106, 19.3173536301]",-21.3375350149,-46.017599106,19.3173536301,1579523,-21.3375350149,-46.017599106,19.3173536301,94.841,"[-21.3375350149, -46.017599106, 19.3173536301]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",3.8346316720829656
chr20,1667247,1684951,gene-SH2D1B,SH2D1B,NC_023661.1,16,17,"[-21.3497609607, -45.6505703278, 19.8127459293]",-21.3497609607,-45.6505703278,19.8127459293,"[-21.342468683099998, -45.546247737399995, 19.9416646869]",-21.3424686831,-45.5462477374,19.9416646869,1676099,-21.3424686831,-45.5462477374,19.9416646869,84.951,"[-21.342468683099998, -45.546247737399995, 19.9416646869]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",3.942056407734678
chr20,1693668,2002603,gene-LOC103223662,LOC103223662,NC_023661.1,16,21,"[-21.45881440472, -45.99896377864, 19.219725462400003]",-21.45881440472,-45.99896377864,19.219725462400003,"[-21.72713680962, -45.84109181494, 18.8789083704]",-21.72713680962,-45.84109181494,18.8789083704,1848135,-21.72713680962,-45.84109181494,18.8789083704,80.5206,"[-21.72713680962, -45.84109181494, 18.8789083704]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",4.120158474741555
chr20,1703879,1707212,gene-C20H1orf111,C20H1orf111,NC_023661.1,17,18,"[-21.3085937229, -45.4523748553, 20.02537707]",-21.3085937229,-45.4523748553,20.02537707,"[-21.284813101199997, -45.447910968399995, 20.00314596]",-21.2848131012,-45.4479109684,20.00314596,1705545,-21.2848131012,-45.4479109684,20.00314596,7.212000000000001,"[-21.284813101199997, -45.447910968399995, 20.00314596]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",3.9033554349992285
chr20,2053696,2094142,gene-OLFML2B,OLFML2B,NC_023661.1,20,21,"[-21.785864585600002, -46.1956511584, 19.061577712000002]",-21.7858645856,-46.1956511584,19.061577712,"[-21.8084577212, -45.8424726418, 18.808163299]",-21.8084577212,-45.8424726418,18.808163299,2073919,-21.8084577212,-45.8424726418,18.808163299,94.142,"[-21.8084577212, -45.8424726418, 18.808163299]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",4.195518516528699
chr20,2112819,2304063,gene-ATF6,ATF6,NC_023661.1,21,24,"[-21.7798213725, -45.8592060056, 18.764324944600002]",-21.7798213725,-45.8592060056,18.7643249446,"[-21.3037831825, -46.8719832312, 18.657878534199998]",-21.3037831825,-46.8719832312,18.6578785342,2208441,-21.3037831825,-46.8719832312,18.6578785342,68.021,"[-21.3037831825, -46.8719832312, 18.657878534199998]","[-17.670435252679937, -45.20013423430322, 18.550196163859113]",4.00098634594455
