chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr5,8350,8496,NC_023646.1,2803_006_autosomes_peak_12992,39,.,4.8419,6.67379,3.97677,70,0,1,"[-25.879522005, 32.96432224, 6.9708793600000005]",-25.879522005,32.96432224,6.9708793600000005,"[-25.8801600688, 32.9649550624, 6.969793353600001]",-25.8801600688,32.9649550624,6.969793353600001,8423,8.495999999999999,"[-25.8801600688, 32.9649550624, 6.969793353600001]",-25.8801600688,32.9649550624,6.969793353600001
chr5,9818,10787,NC_023646.1,2803_006_autosomes_peak_12993a,27,.,4.03491,5.27184,2.76836,130,0,1,"[-25.8859376054, 32.9706851392, 6.959959788800001]",-25.8859376054,32.9706851392,6.959959788800001,"[-25.890172426099998, 32.9748851728, 6.9527519792]",-25.890172426099998,32.9748851728,6.9527519792,10302,10.786999999999999,"[-25.890172426099998, 32.9748851728, 6.9527519792]",-25.890172426099998,32.9748851728,6.9527519792
chr5,9818,10787,NC_023646.1,2803_006_autosomes_peak_12993b,267,.,16.1397,30.9104,26.7503,441,0,1,"[-25.8859376054, 32.9706851392, 6.959959788800001]",-25.8859376054,32.9706851392,6.959959788800001,"[-25.890172426099998, 32.9748851728, 6.9527519792]",-25.890172426099998,32.9748851728,6.9527519792,10302,10.786999999999999,"[-25.890172426099998, 32.9748851728, 6.9527519792]",-25.890172426099998,32.9748851728,6.9527519792
chr5,13165,13843,NC_023646.1,2803_006_autosomes_peak_12994,39,.,4.8419,6.67379,3.97677,84,0,1,"[-25.9005649995, 32.985192376, 6.935063464000001]",-25.9005649995,32.985192376,6.935063464000001,"[-25.903528062899998, 32.988131099200004, 6.930020228800001]",-25.903528062899998,32.988131099200004,6.930020228800001,13504,13.843,"[-25.903528062899998, 32.988131099200004, 6.930020228800001]",-25.903528062899998,32.988131099200004,6.930020228800001
chr5,18304,18847,NC_023646.1,2803_006_autosomes_peak_12995,39,.,4.8419,6.67379,3.97677,231,0,1,"[-25.9230239712, 33.0074668576, 6.896837526400001]",-25.9230239712,33.0074668576,6.896837526400001,"[-25.9253970441, 33.009820436800005, 6.8927984752]",-25.9253970441,33.009820436800005,6.8927984752,18575,18.847,"[-25.9253970441, 33.009820436800005, 6.8927984752]",-25.9253970441,33.009820436800005,6.8927984752
chr5,19106,19313,NC_023646.1,2803_006_autosomes_peak_12996,16,.,3.22793,3.94805,1.68706,9,0,1,"[-25.926528951799998, 33.0109430464, 6.8908719296]",-25.926528951799998,33.0109430464,6.8908719296,"[-25.9274336039, 33.0118402672, 6.8893321808]",-25.9274336039,33.0118402672,6.8893321808,19209,19.313,"[-25.9274336039, 33.0118402672, 6.8893321808]",-25.9274336039,33.0118402672,6.8893321808
chr5,19643,20388,NC_023646.1,2803_006_autosomes_peak_12997,27,.,4.03491,5.27184,2.76836,99,0,1,"[-25.9288758029, 33.0132706192, 6.8868775088000005]",-25.9288758029,33.0132706192,6.8868775088000005,"[-25.932131676399997, 33.0164997472, 6.881335900800001]",-25.932131676399997,33.0164997472,6.881335900800001,20015,20.388,"[-25.932131676399997, 33.0164997472, 6.881335900800001]",-25.932131676399997,33.0164997472,6.881335900800001
chr5,20833,21071,NC_023646.1,2803_006_autosomes_peak_12998,27,.,4.03491,5.27184,2.76836,78,0,1,"[-25.934076459899998, 33.0184285552, 6.878025812800001]",-25.934076459899998,33.0184285552,6.878025812800001,"[-25.935116591299998, 33.0194601424, 6.876255473600001]",-25.935116591299998,33.0194601424,6.876255473600001,20952,21.071,"[-25.935116591299998, 33.0194601424, 6.876255473600001]",-25.935116591299998,33.0194601424,6.876255473600001
chr5,21260,21403,NC_023646.1,2803_006_autosomes_peak_12999,39,.,4.8419,6.67379,3.97677,75,0,1,"[-25.935942578, 33.020279344, 6.8748496160000006]",-25.935942578,33.020279344,6.8748496160000006,"[-25.9365675309, 33.0208991632, 6.873785924800001]",-25.9365675309,33.0208991632,6.873785924800001,21331,21.403,"[-25.9365675309, 33.0208991632, 6.873785924800001]",-25.9365675309,33.0208991632,6.873785924800001
chr5,21968,22169,NC_023646.1,2803_006_autosomes_peak_13000,16,.,3.22793,3.94805,1.68706,6,0,1,"[-25.9390367504, 33.0233480992, 6.869583228800001]",-25.9390367504,33.0233480992,6.869583228800001,"[-25.939915180699998, 33.0242193136, 6.8680881104000004]",-25.939915180699998,33.0242193136,6.8680881104000004,22068,22.169,"[-25.939915180699998, 33.0242193136, 6.8680881104000004]",-25.939915180699998,33.0242193136,6.8680881104000004
chr5,23198,23300,NC_023646.1,2803_006_autosomes_peak_13001,27,.,4.03491,5.27184,2.76836,48,0,1,"[-25.9444122194, 33.0286794112, 6.8604339968]",-25.9444122194,33.0286794112,6.8604339968,"[-25.94485799, 33.029121520000004, 6.85967528]",-25.94485799,33.029121520000004,6.85967528,23249,23.3,"[-25.94485799, 33.029121520000004, 6.85967528]",-25.94485799,33.029121520000004,6.85967528
chr5,23926,24253,NC_023646.1,2803_006_autosomes_peak_13002,16,.,3.22793,3.94805,1.68706,154,0,1,"[-25.9475937978, 33.0318348544, 6.855018841600001]",-25.9475937978,33.0318348544,6.855018841600001,"[-25.9490228859, 33.0332522032, 6.852586484800001]",-25.9490228859,33.0332522032,6.852586484800001,24089,24.253,"[-25.9490228859, 33.0332522032, 6.852586484800001]",-25.9490228859,33.0332522032,6.852586484800001
chr5,24671,24792,NC_023646.1,2803_006_autosomes_peak_13003,27,.,4.03491,5.27184,2.76836,95,0,1,"[-25.9508496713, 33.035063982400004, 6.849477233600001]",-25.9508496713,33.035063982400004,6.849477233600001,"[-25.9513784776, 33.035588444800005, 6.848577187200001]",-25.9513784776,33.035588444800005,6.848577187200001,24731,24.792,"[-25.9513784776, 33.035588444800005, 6.848577187200001]",-25.9513784776,33.035588444800005,6.848577187200001
chr5,25025,25426,NC_023646.1,2803_006_autosomes_peak_13004,27,.,4.03491,5.27184,2.76836,221,0,1,"[-25.952396757499997, 33.03659836, 6.846844040000001]",-25.952396757499997,33.03659836,6.846844040000001,"[-25.9541492478, 33.0383364544, 6.843861241600001]",-25.9541492478,33.0383364544,6.843861241600001,25225,25.426,"[-25.9541492478, 33.0383364544, 6.843861241600001]",-25.9541492478,33.0383364544,6.843861241600001
chr5,27772,28205,NC_023646.1,2803_006_autosomes_peak_13005,52,.,5.64888,8.14205,5.28039,219,0,1,"[-25.964401971599997, 33.0485049568, 6.8264107552]",-25.964401971599997,33.0485049568,6.8264107552,"[-25.9662943115, 33.050381752, 6.823189928000001]",-25.9662943115,33.050381752,6.823189928000001,27988,28.205000000000002,"[-25.9662943115, 33.050381752, 6.823189928000001]",-25.9662943115,33.050381752,6.823189928000001
chr5,28406,28965,NC_023646.1,2803_006_autosomes_peak_13006,81,.,7.26285,11.2446,8.10932,74,0,1,"[-25.9671727418, 33.0512529664, 6.8216948096]",-25.9671727418,33.0512529664,6.8216948096,"[-25.9696157395, 33.053675896, 6.817536744000001]",-25.9696157395,33.053675896,6.817536744000001,28685,28.965000000000003,"[-25.9696157395, 33.053675896, 6.817536744000001]",-25.9696157395,33.053675896,6.817536744000001
chr5,29354,29807,NC_023646.1,2803_006_autosomes_peak_13007,39,.,4.8419,6.67379,3.97677,196,0,1,"[-25.971315786199998, 33.0553619776, 6.8146432064]",-25.971315786199998,33.0553619776,6.8146432064,"[-25.9732955321, 33.0573254608, 6.811273611200001]",-25.9732955321,33.0573254608,6.811273611200001,29580,29.807,"[-25.9732955321, 33.0573254608, 6.811273611200001]",-25.9732955321,33.0573254608,6.811273611200001
chr5,30170,30760,NC_023646.1,2803_006_autosomes_peak_13008,39,.,4.8419,6.67379,3.97677,373,0,1,"[-25.974881951, 33.058898848000005, 6.808573472000001]",-25.974881951,33.058898848000005,6.808573472000001,"[-25.977460428, 33.061456144000005, 6.804184816]",-25.977460428,33.061456144000005,6.804184816,30465,30.759999999999998,"[-25.977460428, 33.061456144000005, 6.804184816]",-25.977460428,33.061456144000005,6.804184816
chr5,31865,32003,NC_023646.1,2803_006_autosomes_peak_13009,16,.,3.22793,3.94805,1.68706,49,0,1,"[-25.9822896095, 33.066245656, 6.7959653840000005]",-25.9822896095,33.066245656,6.7959653840000005,"[-25.9828927109, 33.0668438032, 6.7949388848000005]",-25.9828927109,33.0668438032,6.7949388848000005,31934,32.003,"[-25.9828927109, 33.0668438032, 6.7949388848000005]",-25.9828927109,33.0668438032,6.7949388848000005
chr5,33433,33890,NC_023646.1,2803_006_autosomes_peak_13010,111,.,8.87681,14.5303,11.1642,256,0,1,"[-25.989142239899998, 33.0730419952, 6.784301972800001]",-25.989142239899998,33.0730419952,6.784301972800001,"[-25.991139467, 33.075022816, 6.780902624]",-25.991139467,33.075022816,6.780902624,33661,33.89,"[-25.991139467, 33.075022816, 6.780902624]",-25.991139467,33.075022816,6.780902624
chr5,34072,35090,NC_023646.1,2803_006_autosomes_peak_13011,96,.,8.06983,12.8668,9.61173,895,0,1,"[-25.991934861599997, 33.0758116768, 6.779548835200001]",-25.991934861599997,33.0758116768,6.779548835200001,"[-25.996383827, 33.080224096, 6.771976544000001]",-25.996383827,33.080224096,6.771976544000001,34581,35.089999999999996,"[-25.996383827, 33.080224096, 6.771976544000001]",-25.996383827,33.080224096,6.771976544000001
chr5,35243,36199,NC_023646.1,2803_006_autosomes_peak_13012,81,.,7.26285,11.2446,8.10932,337,0,1,"[-25.9970524829, 33.080887259200004, 6.770838468800001]",-25.9970524829,33.080887259200004,6.770838468800001,"[-26.0012304897, 33.0850309456, 6.763727358400001]",-26.0012304897,33.0850309456,6.763727358400001,35721,36.199,"[-26.0012304897, 33.0850309456, 6.763727358400001]",-26.0012304897,33.0850309456,6.763727358400001
chr5,37100,37203,NC_023646.1,2803_006_autosomes_peak_13013,27,.,4.03491,5.27184,2.76836,53,0,1,"[-26.005168129999998, 33.08893624, 6.75702536]",-26.005168129999998,33.08893624,6.75702536,"[-26.005618270899998, 33.0893826832, 6.756259204800001]",-26.005618270899998,33.0893826832,6.756259204800001,37151,37.203,"[-26.005618270899998, 33.0893826832, 6.756259204800001]",-26.005618270899998,33.0893826832,6.756259204800001
chr5,39418,39612,NC_023646.1,2803_006_autosomes_peak_13014,16,.,3.22793,3.94805,1.68706,49,0,1,"[-26.0152984854, 33.0989833792, 6.739783148800001]",-26.0152984854,33.0989833792,6.739783148800001,"[-26.016146323599997, 33.099824252800005, 6.7383400992]",-26.016146323599997,33.099824252800005,6.7383400992,39515,39.612,"[-26.016146323599997, 33.099824252800005, 6.7383400992]",-26.016146323599997,33.099824252800005,6.7383400992
