seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr24,1001055,1035135,gene-LOC103228702,LOC103228702,NC_023665.1,10,11,"[-32.6472667385, 65.71835100050001, -16.308659403]",-32.6472667385,65.71835100050001,-16.308659403,"[-32.9608265945, 65.5646195285, -16.540900971]",-32.9608265945,65.5646195285,-16.540900971,1018095,-32.9608265945,65.5646195285,-16.540900971,35.135,"[-32.9608265945, 65.5646195285, -16.540900971]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.5898068660930313
chr24,1002225,1015440,gene-LOC103228701,LOC103228701,NC_023665.1,10,11,"[-32.6580315575, 65.7130732475, -16.316632485]",-32.6580315575,65.7130732475,-16.316632485,"[-32.779618808, 65.65346170400001, -16.406687423999998]",-32.779618808,65.65346170400001,-16.406687423999998,1008832,-32.779618808,65.65346170400001,-16.406687423999998,15.44,"[-32.779618808, 65.65346170400001, -16.406687423999998]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.750252588944929
chr24,1020086,1032242,gene-DHRS4L2,DHRS4L2,NC_023665.1,10,11,"[-32.8223652602, 65.6325040626, -16.4383480556]",-32.8223652602,65.6325040626,-16.4383480556,"[-32.934208969400004, 65.5776695622, -16.5211863332]",-32.934208969400004,65.5776695622,-16.5211863332,1026164,-32.934208969400004,65.5776695622,-16.5211863332,32.242,"[-32.934208969400004, 65.5776695622, -16.5211863332]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.6128024840086788
chr24,1034790,1053169,gene-LRRC16B,LRRC16B,NC_023665.1,10,11,"[-32.957652353, 65.566175789, -16.538549934]",-32.957652353,65.566175789,-16.538549934,"[-33.1267520183, 65.4832699579, -16.6637954674]",-33.1267520183,65.4832699579,-16.6637954674,1043979,-33.1267520183,65.4832699579,-16.6637954674,53.169,"[-33.1267520183, 65.4832699579, -16.6637954674]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.451288697017999
chr24,1050226,1056397,gene-LOC103228698,LOC103228698,NC_023665.1,10,11,"[-33.099674358200005, 65.4965455366, -16.6437400996]",-33.099674358200005,65.4965455366,-16.6437400996,"[-33.156451877900004, 65.4687087727, -16.6857929962]",-33.156451877900004,65.4687087727,-16.6857929962,1053311,-33.156451877900004,65.4687087727,-16.6857929962,56.397,"[-33.156451877900004, 65.4687087727, -16.6857929962]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.4274203105700707
chr24,1053980,1061544,gene-CPNE6,CPNE6,NC_023665.1,10,11,"[-33.134213786000004, 65.479611618, -16.669322108]",-33.134213786000004,65.479611618,-16.669322108,"[-33.2038078808, 65.4454911704, -16.7208677424]",-33.2038078808,65.4454911704,-16.7208677424,1057762,-33.2038078808,65.4454911704,-16.7208677424,61.544,"[-33.2038078808, 65.4454911704, -16.7208677424]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.389977791305722
chr24,1064266,1100995,gene-NRL,NRL,NC_023665.1,10,12,"[-32.7670302836, 65.8116749746, -16.698151884999998]",-32.7670302836,65.8116749746,-16.698151884999998,"[-32.841024527, 65.8622912095, -16.924861637499998]",-32.841024527,65.8622912095,-16.924861637499998,1082630,-32.841024527,65.8622912095,-16.924861637499998,50.4975,"[-32.841024527, 65.8622912095, -16.924861637499998]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.216145130071333
chr24,1077206,1087306,gene-PCK2,PCK2,NC_023665.1,10,11,"[-33.347909244200004, 65.3748414546, -16.8275980076]",-33.347909244200004,65.3748414546,-16.8275980076,"[-33.440836314200006, 65.32928136459999, -16.8964254676]",-33.440836314200006,65.32928136459999,-16.8964254676,1082256,-33.440836314200006,65.32928136459999,-16.8964254676,87.306,"[-33.440836314200006, 65.32928136459999, -16.8964254676]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.214793270870923
chr24,1100974,1110283,gene-DCAF11,DCAF11,NC_023665.1,11,12,"[-33.552592959, 65.27909815539999, -16.9883166096]",-33.552592959,65.27909815539999,-16.9883166096,"[-33.504451465500004, 65.3467475893, -17.0397991032]",-33.504451465500004,65.3467475893,-17.0397991032,1105628,-33.504451465500004,65.3467475893,-17.0397991032,10.283,"[-33.504451465500004, 65.3467475893, -17.0397991032]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.0663152203545
chr24,1116201,1118814,gene-FITM1,FITM1,NC_023665.1,11,12,"[-33.473846528500005, 65.3897542871, -17.0725280104]",-33.473846528500005,65.3897542871,-17.0725280104,"[-33.460333399, 65.4087432194, -17.0869789456]",-33.460333399,65.4087432194,-17.0869789456,1117507,-33.460333399,65.4087432194,-17.0869789456,18.814,"[-33.460333399, 65.4087432194, -17.0869789456]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",3.009637059354922
chr24,1122086,1124907,gene-PSME1,PSME1,NC_023665.1,11,12,"[-33.443412251000005, 65.4325211706, -17.1050744144]",-33.443412251000005,65.4325211706,-17.1050744144,"[-33.4288234495, 65.4530216597, -17.1206756728]",-33.4288234495,65.4530216597,-17.1206756728,1123496,-33.4288234495,65.4530216597,-17.1206756728,24.907,"[-33.4288234495, 65.4530216597, -17.1206756728]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",2.970146624332546
chr24,1124905,1127574,gene-EMC9,EMC9,NC_023665.1,11,12,"[-33.4288337925, 65.4530071255, -17.120664612]",-33.4288337925,65.4530071255,-17.120664612,"[-33.415031059, 65.47240301539999, -17.1354252496]",-33.415031059,65.47240301539999,-17.1354252496,1126239,-33.415031059,65.47240301539999,-17.1354252496,27.574,"[-33.415031059, 65.47240301539999, -17.1354252496]","[-33.76866722352941, 66.12961377647058, -19.99269591764706]",2.9531305747989123
