gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103246557,gene-LOC103246557,1217722,1236972,chr28,1218267,1218578,NC_023669.1,2803_003_autosomes_peak_173305,42,.,3.92698,5.99243,4.27314,214
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1387928,1388082,NC_023669.1,2803_003_autosomes_peak_173321,16,.,2.71868,3.17905,1.695,10
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1388844,1389266,NC_023669.1,2803_003_autosomes_peak_173322a,65,.,4.83321,8.44208,6.5967,160
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1388844,1389266,NC_023669.1,2803_003_autosomes_peak_173322b,139,.,7.24982,16.0256,13.9539,261
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1389634,1390140,NC_023669.1,2803_003_autosomes_peak_173323,57,.,4.53114,7.59749,5.7907,411
LOC103246561,gene-LOC103246561,1438451,1467856,chr28,1459722,1459905,NC_023669.1,2803_003_autosomes_peak_173328,16,.,2.71868,3.17905,1.695,49
LOC103246561,gene-LOC103246561,1438451,1467856,chr28,1461156,1461948,NC_023669.1,2803_003_autosomes_peak_173329a,42,.,3.92698,5.99243,4.27314,50
LOC103246561,gene-LOC103246561,1438451,1467856,chr28,1461156,1461948,NC_023669.1,2803_003_autosomes_peak_173329b,35,.,3.62491,5.23581,3.56625,289
LOC103246561,gene-LOC103246561,1438451,1467856,chr28,1461156,1461948,NC_023669.1,2803_003_autosomes_peak_173329c,65,.,4.83321,8.44208,6.5967,674
LOC103246567,gene-LOC103246567,1467881,1482841,chr28,1469643,1469921,NC_023669.1,2803_003_autosomes_peak_173330,119,.,6.64567,14.0072,11.982,137
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535299,1536642,NC_023669.1,2803_003_autosomes_peak_173335a,2003,.,44.4051,203.771,200.397,106
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535299,1536642,NC_023669.1,2803_003_autosomes_peak_173335b,1737,.,39.874,177.037,173.783,660
GUSB,gene-GUSB,1621293,1646097,chr28,1622820,1623270,NC_023669.1,2803_003_autosomes_peak_173336,74,.,5.13529,9.31252,7.43155,241
GUSB,gene-GUSB,1621293,1646097,chr28,1627351,1627544,NC_023669.1,2803_003_autosomes_peak_173337,16,.,2.71868,3.17905,1.695,48
GUSB,gene-GUSB,1621293,1646097,chr28,1627852,1628418,NC_023669.1,2803_003_autosomes_peak_173338,35,.,3.62491,5.23581,3.56625,244
GUSB,gene-GUSB,1621293,1646097,chr28,1629624,1630069,NC_023669.1,2803_003_autosomes_peak_173339,42,.,3.92698,5.99243,4.27314,118
GUSB,gene-GUSB,1621293,1646097,chr28,1630668,1630892,NC_023669.1,2803_003_autosomes_peak_173340,16,.,2.71868,3.17905,1.695,83
GUSB,gene-GUSB,1621293,1646097,chr28,1634211,1634539,NC_023669.1,2803_003_autosomes_peak_173341,35,.,3.62491,5.23581,3.56625,90
GUSB,gene-GUSB,1621293,1646097,chr28,1635116,1635706,NC_023669.1,2803_003_autosomes_peak_173342,50,.,4.22906,6.78034,5.01545,366
GUSB,gene-GUSB,1621293,1646097,chr28,1635964,1636064,NC_023669.1,2803_003_autosomes_peak_173343,22,.,3.02076,3.8262,2.27297,46
GUSB,gene-GUSB,1621293,1646097,chr28,1639735,1641102,NC_023669.1,2803_003_autosomes_peak_173344a,149,.,7.55189,17.0615,14.9684,169
GUSB,gene-GUSB,1621293,1646097,chr28,1639735,1641102,NC_023669.1,2803_003_autosomes_peak_173344b,149,.,7.55189,17.0615,14.9684,346
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345a,57,.,4.53114,7.59749,5.7907,122
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345b,110,.,6.34359,13.0263,11.0263,348
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345c,74,.,5.13529,9.31252,7.43155,571
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345d,119,.,6.64567,14.0072,11.982,988
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345e,110,.,6.34359,13.0263,11.0263,1260
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345f,74,.,5.13529,9.31252,7.43155,1529
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345g,57,.,4.53114,7.59749,5.7907,1728
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345h,82,.,5.43736,10.2074,8.29348,1814
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345i,91,.,5.73944,11.1254,9.18086,2158
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345j,129,.,6.94774,15.0072,12.9582,2296
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345k,139,.,7.24982,16.0256,13.9539,2432
GUSB,gene-GUSB,1621293,1646097,chr28,1642353,1645434,NC_023669.1,2803_003_autosomes_peak_173345l,82,.,5.43736,10.2074,8.29348,2757
GUSB,gene-GUSB,1621293,1646097,chr28,1645650,1646549,NC_023669.1,2803_003_autosomes_peak_173346a,2369,.,50.4466,240.438,236.907,337
GUSB,gene-GUSB,1621293,1646097,chr28,1645650,1646549,NC_023669.1,2803_003_autosomes_peak_173346b,434,.,14.8017,45.946,43.4877,580
LOC103246927,gene-LOC103246927,1660309,1676218,chr28,1660828,1661182,NC_023669.1,2803_003_autosomes_peak_173351,35,.,3.62491,5.23581,3.56625,303
LOC103246927,gene-LOC103246927,1660309,1676218,chr28,1664724,1665243,NC_023669.1,2803_003_autosomes_peak_173352,50,.,4.22906,6.78034,5.01545,386
LOC103246927,gene-LOC103246927,1660309,1676218,chr28,1668791,1669168,NC_023669.1,2803_003_autosomes_peak_173353,100,.,6.04151,12.0654,10.0922,177
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1681033,1681244,NC_023669.1,2803_003_autosomes_peak_173355,28,.,3.32283,4.51284,2.8984,142
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1683621,1683922,NC_023669.1,2803_003_autosomes_peak_173356,42,.,3.92698,5.99243,4.27314,209
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1687068,1687905,NC_023669.1,2803_003_autosomes_peak_173357a,42,.,3.92698,5.99243,4.27314,250
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1687068,1687905,NC_023669.1,2803_003_autosomes_peak_173357b,57,.,4.53114,7.59749,5.7907,430
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1687068,1687905,NC_023669.1,2803_003_autosomes_peak_173357c,42,.,3.92698,5.99243,4.27314,666
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1689916,1690528,NC_023669.1,2803_003_autosomes_peak_173358,35,.,3.62491,5.23581,3.56625,429
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1691675,1692101,NC_023669.1,2803_003_autosomes_peak_173359,35,.,3.62491,5.23581,3.56625,287
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1694190,1697335,NC_023669.1,2803_003_autosomes_peak_173360a,42,.,3.92698,5.99243,4.27314,702
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1694190,1697335,NC_023669.1,2803_003_autosomes_peak_173360b,57,.,4.53114,7.59749,5.7907,1300
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1694190,1697335,NC_023669.1,2803_003_autosomes_peak_173360c,74,.,5.13529,9.31252,7.43155,1487
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1694190,1697335,NC_023669.1,2803_003_autosomes_peak_173360d,139,.,7.24982,16.0256,13.9539,1857
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1694190,1697335,NC_023669.1,2803_003_autosomes_peak_173360e,110,.,6.34359,13.0263,11.0263,2612
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1694190,1697335,NC_023669.1,2803_003_autosomes_peak_173360f,42,.,3.92698,5.99243,4.27314,2885
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1697740,1698388,NC_023669.1,2803_003_autosomes_peak_173361a,22,.,3.02076,3.8262,2.27297,111
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1697740,1698388,NC_023669.1,2803_003_autosomes_peak_173361b,50,.,4.22906,6.78034,5.01545,319
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1697740,1698388,NC_023669.1,2803_003_autosomes_peak_173361c,74,.,5.13529,9.31252,7.43155,426
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1697740,1698388,NC_023669.1,2803_003_autosomes_peak_173361d,35,.,3.62491,5.23581,3.56625,552
LOC103246573,gene-LOC103246573,1707836,1750364,chr28,1749145,1750226,NC_023669.1,2803_003_autosomes_peak_173362a,344,.,12.6872,36.8521,34.4831,634
LOC103246573,gene-LOC103246573,1707836,1750364,chr28,1749145,1750226,NC_023669.1,2803_003_autosomes_peak_173362b,283,.,11.1768,30.6583,28.3593,806
ASL,gene-ASL,1782434,1800581,chr28,1781832,1783649,NC_023669.1,2803_003_autosomes_peak_173364a,584,.,18.1245,61.0853,58.4991,371
ASL,gene-ASL,1782434,1800581,chr28,1781832,1783649,NC_023669.1,2803_003_autosomes_peak_173364b,3129,.,62.5297,316.778,312.95,542
ASL,gene-ASL,1782434,1800581,chr28,1781832,1783649,NC_023669.1,2803_003_autosomes_peak_173364c,3542,.,68.8733,358.245,354.273,703
ASL,gene-ASL,1782434,1800581,chr28,1781832,1783649,NC_023669.1,2803_003_autosomes_peak_173364d,879,.,24.1661,90.7502,87.956,1095
ASL,gene-ASL,1782434,1800581,chr28,1781832,1783649,NC_023669.1,2803_003_autosomes_peak_173364e,225,.,9.66642,24.754,22.5321,1360
ASL,gene-ASL,1782434,1800581,chr28,1784455,1786041,NC_023669.1,2803_003_autosomes_peak_173365a,170,.,8.15604,19.1834,17.0503,148
ASL,gene-ASL,1782434,1800581,chr28,1784455,1786041,NC_023669.1,2803_003_autosomes_peak_173365b,395,.,13.8955,41.9922,39.5714,312
ASL,gene-ASL,1782434,1800581,chr28,1784455,1786041,NC_023669.1,2803_003_autosomes_peak_173365c,283,.,11.1768,30.6583,28.3593,603
ASL,gene-ASL,1782434,1800581,chr28,1784455,1786041,NC_023669.1,2803_003_autosomes_peak_173365d,65,.,4.83321,8.44208,6.5967,1191
ASL,gene-ASL,1782434,1800581,chr28,1784455,1786041,NC_023669.1,2803_003_autosomes_peak_173365e,50,.,4.22906,6.78034,5.01545,1472
ASL,gene-ASL,1782434,1800581,chr28,1788820,1789262,NC_023669.1,2803_003_autosomes_peak_173366,91,.,5.73944,11.1254,9.18086,90
ASL,gene-ASL,1782434,1800581,chr28,1789422,1790306,NC_023669.1,2803_003_autosomes_peak_173367a,119,.,6.64567,14.0072,11.982,221
ASL,gene-ASL,1782434,1800581,chr28,1789422,1790306,NC_023669.1,2803_003_autosomes_peak_173367b,283,.,11.1768,30.6583,28.3593,393
ASL,gene-ASL,1782434,1800581,chr28,1789422,1790306,NC_023669.1,2803_003_autosomes_peak_173367c,283,.,11.1768,30.6583,28.3593,639
ASL,gene-ASL,1782434,1800581,chr28,1791170,1791547,NC_023669.1,2803_003_autosomes_peak_173368,22,.,3.02076,3.8262,2.27297,295
ASL,gene-ASL,1782434,1800581,chr28,1794143,1795501,NC_023669.1,2803_003_autosomes_peak_173369a,181,.,8.45812,20.2682,18.1161,137
ASL,gene-ASL,1782434,1800581,chr28,1794143,1795501,NC_023669.1,2803_003_autosomes_peak_173369b,214,.,9.36435,23.6115,21.4061,309
ASL,gene-ASL,1782434,1800581,chr28,1794143,1795501,NC_023669.1,2803_003_autosomes_peak_173369c,160,.,7.85397,18.1143,16.0008,453
ASL,gene-ASL,1782434,1800581,chr28,1794143,1795501,NC_023669.1,2803_003_autosomes_peak_173369d,295,.,11.4789,31.8751,29.5616,902
ASL,gene-ASL,1782434,1800581,chr28,1794143,1795501,NC_023669.1,2803_003_autosomes_peak_173369e,259,.,10.5727,28.2596,25.9906,1015
ASL,gene-ASL,1782434,1800581,chr28,1794143,1795501,NC_023669.1,2803_003_autosomes_peak_173369f,50,.,4.22906,6.78034,5.01545,1196
ASL,gene-ASL,1782434,1800581,chr28,1796353,1796513,NC_023669.1,2803_003_autosomes_peak_173370,16,.,2.71868,3.17905,1.695,41
ASL,gene-ASL,1782434,1800581,chr28,1796855,1797339,NC_023669.1,2803_003_autosomes_peak_173371a,28,.,3.32283,4.51284,2.8984,274
ASL,gene-ASL,1782434,1800581,chr28,1796855,1797339,NC_023669.1,2803_003_autosomes_peak_173371b,42,.,3.92698,5.99243,4.27314,362
ASL,gene-ASL,1782434,1800581,chr28,1798642,1798778,NC_023669.1,2803_003_autosomes_peak_173372,28,.,3.32283,4.51284,2.8984,117
ASL,gene-ASL,1782434,1800581,chr28,1800025,1801149,NC_023669.1,2803_003_autosomes_peak_173373,50,.,4.22906,6.78034,5.01545,813
CRCP,gene-CRCP,1826194,1864642,chr28,1826160,1827492,NC_023669.1,2803_003_autosomes_peak_173383a,685,.,20.2391,71.183,68.5211,297
CRCP,gene-CRCP,1826194,1864642,chr28,1826160,1827492,NC_023669.1,2803_003_autosomes_peak_173383b,488,.,16.01,51.3396,48.8333,544
CRCP,gene-CRCP,1826194,1864642,chr28,1850282,1850715,NC_023669.1,2803_003_autosomes_peak_173384,57,.,4.53114,7.59749,5.7907,212
CRCP,gene-CRCP,1826194,1864642,chr28,1855616,1855734,NC_023669.1,2803_003_autosomes_peak_173385,22,.,3.02076,3.8262,2.27297,59
CRCP,gene-CRCP,1826194,1864642,chr28,1857002,1857204,NC_023669.1,2803_003_autosomes_peak_173386,22,.,3.02076,3.8262,2.27297,199
CRCP,gene-CRCP,1826194,1864642,chr28,1858206,1859189,NC_023669.1,2803_003_autosomes_peak_173387,1755,.,40.1761,178.797,175.535,444
CRCP,gene-CRCP,1826194,1864642,chr28,1862325,1863152,NC_023669.1,2803_003_autosomes_peak_173388,225,.,9.66642,24.754,22.5321,447
TPST1,gene-TPST1,1925002,2065405,chr28,1924630,1925655,NC_023669.1,2803_003_autosomes_peak_173392,1003,.,26.5827,103.255,100.383,356
TPST1,gene-TPST1,1925002,2065405,chr28,1926355,1926550,NC_023669.1,2803_003_autosomes_peak_173393,16,.,2.71868,3.17905,1.695,22
TPST1,gene-TPST1,1925002,2065405,chr28,2009053,2009874,NC_023669.1,2803_003_autosomes_peak_173394a,129,.,6.94774,15.0072,12.9582,227
TPST1,gene-TPST1,1925002,2065405,chr28,2009053,2009874,NC_023669.1,2803_003_autosomes_peak_173394b,110,.,6.34359,13.0263,11.0263,313
TPST1,gene-TPST1,1925002,2065405,chr28,2009053,2009874,NC_023669.1,2803_003_autosomes_peak_173394c,139,.,7.24982,16.0256,13.9539,626
TPST1,gene-TPST1,1925002,2065405,chr28,2013119,2013742,NC_023669.1,2803_003_autosomes_peak_173395a,65,.,4.83321,8.44208,6.5967,190
TPST1,gene-TPST1,1925002,2065405,chr28,2013119,2013742,NC_023669.1,2803_003_autosomes_peak_173395b,91,.,5.73944,11.1254,9.18086,493
TPST1,gene-TPST1,1925002,2065405,chr28,2061241,2062409,NC_023669.1,2803_003_autosomes_peak_173396,1115,.,28.6972,114.456,111.519,481
LOC103246580,gene-LOC103246580,2085248,2100446,chr28,2090806,2091241,NC_023669.1,2803_003_autosomes_peak_173399,35,.,3.62491,5.23581,3.56625,315
LOC103246581,gene-LOC103246581,2122981,2125790,chr28,2125067,2125407,NC_023669.1,2803_003_autosomes_peak_173400,22,.,3.02076,3.8262,2.27297,193
LOC103246584,gene-LOC103246584,2134922,2138959,chr28,2134926,2135397,NC_023669.1,2803_003_autosomes_peak_173405,42,.,3.92698,5.99243,4.27314,163
LOC103246584,gene-LOC103246584,2134922,2138959,chr28,2137173,2137792,NC_023669.1,2803_003_autosomes_peak_173406,74,.,5.13529,9.31252,7.43155,175
LOC103246584,gene-LOC103246584,2134922,2138959,chr28,2137972,2138122,NC_023669.1,2803_003_autosomes_peak_173407,22,.,3.02076,3.8262,2.27297,104
LOC103246584,gene-LOC103246584,2134922,2138959,chr28,2138531,2139180,NC_023669.1,2803_003_autosomes_peak_173408,42,.,3.92698,5.99243,4.27314,466
KCTD7,gene-KCTD7,2255817,2276616,chr28,2255733,2256892,NC_023669.1,2803_003_autosomes_peak_173427a,613,.,18.7287,63.9361,61.328,306
KCTD7,gene-KCTD7,2255817,2276616,chr28,2255733,2256892,NC_023669.1,2803_003_autosomes_peak_173427b,3522,.,68.5712,356.251,352.286,776
KCTD7,gene-KCTD7,2255817,2276616,chr28,2273071,2273171,NC_023669.1,2803_003_autosomes_peak_173428,65,.,4.83321,8.44208,6.5967,48
RABGEF1,gene-RABGEF1,2307462,2385032,chr28,2306847,2308855,NC_023669.1,2803_003_autosomes_peak_173436a,613,.,18.7287,63.9361,61.328,527
RABGEF1,gene-RABGEF1,2307462,2385032,chr28,2306847,2308855,NC_023669.1,2803_003_autosomes_peak_173436b,320,.,12.083,34.3422,32.0006,820
RABGEF1,gene-RABGEF1,2307462,2385032,chr28,2306847,2308855,NC_023669.1,2803_003_autosomes_peak_173436c,344,.,12.6872,36.8521,34.4831,932
RABGEF1,gene-RABGEF1,2307462,2385032,chr28,2306847,2308855,NC_023669.1,2803_003_autosomes_peak_173436d,344,.,12.6872,36.8521,34.4831,1060
RABGEF1,gene-RABGEF1,2307462,2385032,chr28,2306847,2308855,NC_023669.1,2803_003_autosomes_peak_173436e,714,.,20.8432,74.1274,71.4445,1427
RABGEF1,gene-RABGEF1,2307462,2385032,chr28,2371989,2372182,NC_023669.1,2803_003_autosomes_peak_173437,28,.,3.32283,4.51284,2.8984,117
RABGEF1,gene-RABGEF1,2307462,2385032,chr28,2377082,2377232,NC_023669.1,2803_003_autosomes_peak_173438,16,.,2.71868,3.17905,1.695,46
