gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
POLR3K,gene-POLR3K,2568,10259,chr5,9509,10848,NC_023646.1,2803_004_autosomes_peak_19148,1269,.,45.1757,131.357,126.979,755
SNRNP25,gene-SNRNP25,9643,14514,chr5,9509,10848,NC_023646.1,2803_004_autosomes_peak_19148,1269,.,45.1757,131.357,126.979,755
SNRNP25,gene-SNRNP25,9643,14514,chr5,13296,14025,NC_023646.1,2803_004_autosomes_peak_19149,65,.,5.98714,8.78202,6.53109,452
RHBDF1,gene-RHBDF1,14935,34991,chr5,15546,15842,NC_023646.1,2803_004_autosomes_peak_19150,35,.,4.35428,5.54425,3.53438,144
RHBDF1,gene-RHBDF1,14935,34991,chr5,16005,16659,NC_023646.1,2803_004_autosomes_peak_19151,35,.,4.35428,5.54425,3.53438,344
RHBDF1,gene-RHBDF1,14935,34991,chr5,17164,17284,NC_023646.1,2803_004_autosomes_peak_19152,26,.,3.81,4.55861,2.65564,56
RHBDF1,gene-RHBDF1,14935,34991,chr5,18469,18584,NC_023646.1,2803_004_autosomes_peak_19153,35,.,4.35428,5.54425,3.53438,39
RHBDF1,gene-RHBDF1,14935,34991,chr5,18764,20982,NC_023646.1,2803_004_autosomes_peak_19154a,65,.,5.98714,8.78202,6.53109,521
RHBDF1,gene-RHBDF1,14935,34991,chr5,18764,20982,NC_023646.1,2803_004_autosomes_peak_19154b,54,.,5.44286,7.66058,5.47972,867
RHBDF1,gene-RHBDF1,14935,34991,chr5,18764,20982,NC_023646.1,2803_004_autosomes_peak_19154c,54,.,5.44286,7.66058,5.47972,1166
RHBDF1,gene-RHBDF1,14935,34991,chr5,18764,20982,NC_023646.1,2803_004_autosomes_peak_19154d,54,.,5.44286,7.66058,5.47972,1939
RHBDF1,gene-RHBDF1,14935,34991,chr5,18764,20982,NC_023646.1,2803_004_autosomes_peak_19154e,65,.,5.98714,8.78202,6.53109,2081
RHBDF1,gene-RHBDF1,14935,34991,chr5,21277,21688,NC_023646.1,2803_004_autosomes_peak_19155,35,.,4.35428,5.54425,3.53438,172
RHBDF1,gene-RHBDF1,14935,34991,chr5,22048,22880,NC_023646.1,2803_004_autosomes_peak_19156a,65,.,5.98714,8.78202,6.53109,78
RHBDF1,gene-RHBDF1,14935,34991,chr5,22048,22880,NC_023646.1,2803_004_autosomes_peak_19156b,54,.,5.44286,7.66058,5.47972,569
RHBDF1,gene-RHBDF1,14935,34991,chr5,23445,25900,NC_023646.1,2803_004_autosomes_peak_19157,87,.,7.07571,11.134,8.76481,1538
RHBDF1,gene-RHBDF1,14935,34991,chr5,26923,30054,NC_023646.1,2803_004_autosomes_peak_19158a,54,.,5.44286,7.66058,5.47972,110
RHBDF1,gene-RHBDF1,14935,34991,chr5,26923,30054,NC_023646.1,2803_004_autosomes_peak_19158b,65,.,5.98714,8.78202,6.53109,1132
RHBDF1,gene-RHBDF1,14935,34991,chr5,26923,30054,NC_023646.1,2803_004_autosomes_peak_19158c,87,.,7.07571,11.134,8.76481,1289
RHBDF1,gene-RHBDF1,14935,34991,chr5,26923,30054,NC_023646.1,2803_004_autosomes_peak_19158d,123,.,8.70857,14.8965,12.3825,1555
RHBDF1,gene-RHBDF1,14935,34991,chr5,26923,30054,NC_023646.1,2803_004_autosomes_peak_19158e,136,.,9.25285,16.2053,13.6482,1806
RHBDF1,gene-RHBDF1,14935,34991,chr5,26923,30054,NC_023646.1,2803_004_autosomes_peak_19158f,320,.,16.3286,35.0894,32.0593,2673
RHBDF1,gene-RHBDF1,14935,34991,chr5,30243,30443,NC_023646.1,2803_004_autosomes_peak_19159,44,.,4.89857,6.57994,4.47868,145
RHBDF1,gene-RHBDF1,14935,34991,chr5,31231,31460,NC_023646.1,2803_004_autosomes_peak_19160,35,.,4.35428,5.54425,3.53438,183
RHBDF1,gene-RHBDF1,14935,34991,chr5,31820,32101,NC_023646.1,2803_004_autosomes_peak_19161,44,.,4.89857,6.57994,4.47868,238
RHBDF1,gene-RHBDF1,14935,34991,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162a,76,.,6.53143,9.9408,7.62777,208
RHBDF1,gene-RHBDF1,14935,34991,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162b,99,.,7.62,12.3591,9.93822,423
RHBDF1,gene-RHBDF1,14935,34991,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162c,414,.,19.5943,44.701,41.4769,1378
RHBDF1,gene-RHBDF1,14935,34991,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162d,367,.,17.9614,39.8369,36.7084,1752
RHBDF1,gene-RHBDF1,14935,34991,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162e,414,.,19.5943,44.701,41.4769,2075
RHBDF1,gene-RHBDF1,14935,34991,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162f,217,.,12.5186,24.5348,21.7456,2310
RHBDF1,gene-RHBDF1,14935,34991,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162g,260,.,14.1514,28.9611,26.0655,2594
RHBDF1,gene-RHBDF1,14935,34991,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162h,136,.,9.25285,16.2053,13.6482,2928
RHBDF1,gene-RHBDF1,14935,34991,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162i,149,.,9.79714,17.5389,14.9404,3188
MPG,gene-MPG,35073,42290,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162a,76,.,6.53143,9.9408,7.62777,208
MPG,gene-MPG,35073,42290,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162b,99,.,7.62,12.3591,9.93822,423
MPG,gene-MPG,35073,42290,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162c,414,.,19.5943,44.701,41.4769,1378
MPG,gene-MPG,35073,42290,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162d,367,.,17.9614,39.8369,36.7084,1752
MPG,gene-MPG,35073,42290,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162e,414,.,19.5943,44.701,41.4769,2075
MPG,gene-MPG,35073,42290,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162f,217,.,12.5186,24.5348,21.7456,2310
MPG,gene-MPG,35073,42290,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162g,260,.,14.1514,28.9611,26.0655,2594
MPG,gene-MPG,35073,42290,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162h,136,.,9.25285,16.2053,13.6482,2928
MPG,gene-MPG,35073,42290,chr5,32417,36220,NC_023646.1,2803_004_autosomes_peak_19162i,149,.,9.79714,17.5389,14.9404,3188
MPG,gene-MPG,35073,42290,chr5,36868,37087,NC_023646.1,2803_004_autosomes_peak_19163,44,.,4.89857,6.57994,4.47868,141
MPG,gene-MPG,35073,42290,chr5,37837,38092,NC_023646.1,2803_004_autosomes_peak_19164,26,.,3.81,4.55861,2.65564,186
MPG,gene-MPG,35073,42290,chr5,38370,38721,NC_023646.1,2803_004_autosomes_peak_19165,54,.,5.44286,7.66058,5.47972,134
MPG,gene-MPG,35073,42290,chr5,39230,39559,NC_023646.1,2803_004_autosomes_peak_19166,35,.,4.35428,5.54425,3.53438,175
MPG,gene-MPG,35073,42290,chr5,40689,41620,NC_023646.1,2803_004_autosomes_peak_19167a,54,.,5.44286,7.66058,5.47972,123
MPG,gene-MPG,35073,42290,chr5,40689,41620,NC_023646.1,2803_004_autosomes_peak_19167b,275,.,14.6957,30.4701,27.5404,580
MPG,gene-MPG,35073,42290,chr5,42117,42607,NC_023646.1,2803_004_autosomes_peak_19168,44,.,4.89857,6.57994,4.47868,250
NPRL3,gene-NPRL3,40674,94265,chr5,40689,41620,NC_023646.1,2803_004_autosomes_peak_19167a,54,.,5.44286,7.66058,5.47972,123
NPRL3,gene-NPRL3,40674,94265,chr5,40689,41620,NC_023646.1,2803_004_autosomes_peak_19167b,275,.,14.6957,30.4701,27.5404,580
NPRL3,gene-NPRL3,40674,94265,chr5,42117,42607,NC_023646.1,2803_004_autosomes_peak_19168,44,.,4.89857,6.57994,4.47868,250
NPRL3,gene-NPRL3,40674,94265,chr5,44323,44518,NC_023646.1,2803_004_autosomes_peak_19169,18,.,3.26571,3.62938,1.85363,10
NPRL3,gene-NPRL3,40674,94265,chr5,44787,45826,NC_023646.1,2803_004_autosomes_peak_19170a,65,.,5.98714,8.78202,6.53109,388
NPRL3,gene-NPRL3,40674,94265,chr5,44787,45826,NC_023646.1,2803_004_autosomes_peak_19170b,111,.,8.16428,13.6139,11.1449,611
NPRL3,gene-NPRL3,40674,94265,chr5,45978,46097,NC_023646.1,2803_004_autosomes_peak_19171,35,.,4.35428,5.54425,3.53438,48
NPRL3,gene-NPRL3,40674,94265,chr5,48239,48405,NC_023646.1,2803_004_autosomes_peak_19172,26,.,3.81,4.55861,2.65564,108
NPRL3,gene-NPRL3,40674,94265,chr5,50222,50971,NC_023646.1,2803_004_autosomes_peak_19173,123,.,8.70857,14.8965,12.3825,501
NPRL3,gene-NPRL3,40674,94265,chr5,52627,52921,NC_023646.1,2803_004_autosomes_peak_19174,26,.,3.81,4.55861,2.65564,8
NPRL3,gene-NPRL3,40674,94265,chr5,53175,53532,NC_023646.1,2803_004_autosomes_peak_19175,87,.,7.07571,11.134,8.76481,118
NPRL3,gene-NPRL3,40674,94265,chr5,53929,54073,NC_023646.1,2803_004_autosomes_peak_19176,18,.,3.26571,3.62938,1.85363,45
NPRL3,gene-NPRL3,40674,94265,chr5,54232,54772,NC_023646.1,2803_004_autosomes_peak_19177,26,.,3.81,4.55861,2.65564,254
NPRL3,gene-NPRL3,40674,94265,chr5,56550,56728,NC_023646.1,2803_004_autosomes_peak_19178,18,.,3.26571,3.62938,1.85363,95
NPRL3,gene-NPRL3,40674,94265,chr5,57532,57708,NC_023646.1,2803_004_autosomes_peak_19179,26,.,3.81,4.55861,2.65564,82
NPRL3,gene-NPRL3,40674,94265,chr5,61413,61992,NC_023646.1,2803_004_autosomes_peak_19180,35,.,4.35428,5.54425,3.53438,300
NPRL3,gene-NPRL3,40674,94265,chr5,62978,63326,NC_023646.1,2803_004_autosomes_peak_19181,44,.,4.89857,6.57994,4.47868,160
NPRL3,gene-NPRL3,40674,94265,chr5,64891,64991,NC_023646.1,2803_004_autosomes_peak_19182,18,.,3.26571,3.62938,1.85363,49
NPRL3,gene-NPRL3,40674,94265,chr5,66385,66539,NC_023646.1,2803_004_autosomes_peak_19183,18,.,3.26571,3.62938,1.85363,13
NPRL3,gene-NPRL3,40674,94265,chr5,69521,69922,NC_023646.1,2803_004_autosomes_peak_19184a,123,.,8.70857,14.8965,12.3825,101
NPRL3,gene-NPRL3,40674,94265,chr5,69521,69922,NC_023646.1,2803_004_autosomes_peak_19184b,123,.,8.70857,14.8965,12.3825,161
NPRL3,gene-NPRL3,40674,94265,chr5,73551,74201,NC_023646.1,2803_004_autosomes_peak_19185,123,.,8.70857,14.8965,12.3825,233
NPRL3,gene-NPRL3,40674,94265,chr5,92932,93190,NC_023646.1,2803_004_autosomes_peak_19186,44,.,4.89857,6.57994,4.47868,49
