seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr3,14202,18465,gene-LOC103248951,LOC103248951,NC_023644.1,0,1,"[-10.6380836672, -91.6942768146, -63.5340375166]",-10.6380836672,-91.6942768146,-63.5340375166,"[-10.656302023999999, -91.7351048445, -63.524779559500004]",-10.656302024,-91.7351048445,-63.5247795595,16333,-10.656302024,-91.7351048445,-63.5247795595,18.465,"[-10.656302023999999, -91.7351048445, -63.524779559500004]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.338630861254464
chr3,31741,32560,gene-MRPL57,MRPL57,NC_023644.1,0,1,"[-10.713038337599999, -91.8622530793, -63.4959480703]",-10.7130383376,-91.8622530793,-63.4959480703,"[-10.716538415999999, -91.870096888, -63.494169448]",-10.716538416,-91.870096888,-63.494169448,32150,-10.716538416,-91.870096888,-63.494169448,32.56,"[-10.716538415999999, -91.870096888, -63.494169448]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.252476501413226
chr3,32645,57771,gene-SKA3,SKA3,NC_023644.1,0,1,"[-10.716901671999999, -91.8709109585, -63.4939848535]",-10.716901672,-91.8709109585,-63.4939848535,"[-10.8242801456, -92.11155019830001, -63.4394187193]",-10.8242801456,-92.1115501983,-63.4394187193,45208,-10.8242801456,-92.1115501983,-63.4394187193,57.771,"[-10.8242801456, -92.11155019830001, -63.4394187193]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.107716364075457
chr3,63736,72521,gene-SAP18,SAP18,NC_023644.1,0,1,"[-10.8497721696, -92.16867879280001, -63.4264645288]",-10.8497721696,-92.1686787928,-63.4264645288,"[-10.887315745599999, -92.25281537330001, -63.4073861443]",-10.8873157456,-92.2528153733,-63.4073861443,68128,-10.8873157456,-92.2528153733,-63.4073861443,72.521,"[-10.887315745599999, -92.25281537330001, -63.4073861443]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.029005842552756
chr3,107676,109482,gene-LOC103248954,LOC103248954,NC_023644.1,1,2,"[-11.0375541536, -92.5895053548, -63.3310400308]",-11.0375541536,-92.5895053548,-63.3310400308,"[-11.0452722752, -92.6068019586, -63.3271179406]",-11.0452722752,-92.6068019586,-63.3271179406,108579,-11.0452722752,-92.6068019586,-63.3271179406,9.482,"[-11.0452722752, -92.6068019586, -63.3271179406]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",3.853216013378265
chr3,124520,215426,gene-LATS2,LATS2,NC_023644.1,1,3,"[-11.050347391999999, -92.51145993, -63.294806874]",-11.050347392,-92.51145993,-63.294806874,"[-11.2193961896, -92.4946650465, -63.098672633700005]",-11.2193961896,-92.4946650465,-63.098672633700005,169973,-11.2193961896,-92.4946650465,-63.098672633700005,57.713,"[-11.2193961896, -92.4946650465, -63.098672633700005]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.056033930665763
chr3,242281,348298,gene-XPO4,XPO4,NC_023644.1,2,4,"[-11.22950156205, -93.2399948601, -63.0428957151]",-11.22950156205,-93.2399948601,-63.0428957151,"[-10.7214733989, -92.6539434858, -62.8231330758]",-10.7214733989,-92.6539434858,-62.8231330758,295289,-10.7214733989,-92.6539434858,-62.8231330758,74.149,"[-10.7214733989, -92.6539434858, -62.8231330758]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",3.634056740389704
chr3,352063,418220,gene-N6AMT2,N6AMT2,NC_023644.1,3,5,"[-11.08128276005, -92.2841109217, -63.01746513815]",-11.08128276005,-92.2841109217,-63.01746513815,"[-10.705931097, -92.036412498, -63.146143811]",-10.705931097,-92.036412498,-63.146143811,385141,-10.705931097,-92.036412498,-63.146143811,59.11,"[-10.705931097, -92.036412498, -63.146143811]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.101679823638216
chr3,401525,421725,gene-IL17D,IL17D,NC_023644.1,4,5,"[-10.470185355, -92.35841171999999, -62.7249460625]",-10.470185355,-92.35841172,-62.7249460625,"[-10.423365795, -92.22955188, -62.8439745625]",-10.423365795,-92.22955188,-62.8439745625,411625,-10.423365795,-92.22955188,-62.8439745625,21.725,"[-10.423365795, -92.22955188, -62.8439745625]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",3.809459343055886
chr3,435649,546661,gene-LOC103248962,LOC103248962,NC_023644.1,4,6,"[-10.57726430295, -92.3607000537, -62.8504779366]",-10.57726430295,-92.3607000537,-62.8504779366,"[-10.89970420755, -92.3375318493, -63.2693706174]",-10.89970420755,-92.3375318493,-63.2693706174,491155,-10.89970420755,-92.3375318493,-63.2693706174,73.3305,"[-10.89970420755, -92.3375318493, -63.2693706174]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",3.9664636155026725
chr3,556515,560940,gene-LOC103248963,LOC103248963,NC_023644.1,5,6,"[-10.7012317535, -92.067151127, -63.3987027645]",-10.7012317535,-92.067151127,-63.3987027645,"[-10.737193286, -92.093532092, -63.406023042]",-10.737193286,-92.093532092,-63.406023042,558727,-10.737193286,-92.093532092,-63.406023042,60.940000000000005,"[-10.737193286, -92.093532092, -63.406023042]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.072130868296085
chr3,567937,704109,gene-CRYL1,CRYL1,NC_023644.1,5,8,"[-10.461122878533333, -91.86905152406666, -63.30269406643333]",-10.461122878533333,-91.86905152406666,-63.30269406643333,"[-10.900450063066668, -92.14732354513333, -63.297651163366666]",-10.900450063066668,-92.14732354513332,-63.297651163366666,636023,-10.900450063066668,-92.14732354513332,-63.297651163366666,68.03633333333333,"[-10.900450063066668, -92.14732354513333, -63.297651163366666]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.119169616255425
chr3,775410,783770,gene-GJB6,GJB6,NC_023644.1,7,8,"[-11.087420816, -92.128791266, -63.358769241]",-11.087420816,-92.128791266,-63.358769241,"[-11.129033552000001, -92.201712202, -63.336783277]",-11.129033552,-92.201712202,-63.336783277,779590,-11.129033552,-92.201712202,-63.336783277,83.77,"[-11.129033552000001, -92.201712202, -63.336783277]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.215998673739021
chr3,801786,808165,gene-GJB2,GJB2,NC_023644.1,8,9,"[-11.210372231200001, -92.34969138279999, -63.2776900534]",-11.2103722312,-92.3496913828,-63.2776900534,"[-11.212344618000001, -92.372590717, -63.2190791635]",-11.212344618,-92.372590717,-63.2190791635,804975,-11.212344618,-92.372590717,-63.2190791635,8.165,"[-11.212344618000001, -92.372590717, -63.2190791635]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.13891637766065
chr3,820352,852003,gene-GJA3,GJA3,NC_023644.1,8,9,"[-11.2161128384, -92.41633960959999, -63.1071037888]",-11.2161128384,-92.4163396096,-63.1071037888,"[-11.2258993276, -92.5299603694, -62.8162912357]",-11.2258993276,-92.5299603694,-62.8162912357,836177,-11.2258993276,-92.5299603694,-62.8162912357,52.003,"[-11.2258993276, -92.5299603694, -62.8162912357]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.0558322067707575
chr3,854445,874020,gene-LOC103248970,LOC103248970,NC_023644.1,8,9,"[-11.226654394, -92.538726661, -62.7938538955]",-11.226654394,-92.538726661,-62.7938538955,"[-11.232706984, -92.608996996, -62.613996838]",-11.232706984,-92.608996996,-62.613996838,864232,-11.232706984,-92.608996996,-62.613996838,74.02,"[-11.232706984, -92.608996996, -62.613996838]","[-8.473450488069414, -95.47537610629067, -63.26162977223428]",4.031011539520912
