gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103216839,gene-LOC103216839,14801,16149,chr10,NC_023651.1,0,1,"[-39.66177224969999, -21.991033632400004, -28.4984113258]",-39.66177224969999,-21.991033632400004,-28.4984113258,"[-39.654613965299994, -21.991185147600003, -28.4869341842]",-39.654613965299994,-21.991185147600003,-28.4869341842,15475,-39.654613965299994,-21.991185147600003,-28.4869341842,16.149,"[-39.654613965299994, -21.991185147600003, -28.4869341842]"
LOC103216840,gene-LOC103216840,18901,20291,chr10,NC_023651.1,0,1,"[-39.64000001969999, -21.991494472400003, -28.4635031058]",-39.64000001969999,-21.991494472400003,-28.4635031058,"[-39.63261870269999, -21.991650708400005, -28.4516683678]",-39.63261870269999,-21.991650708400005,-28.4516683678,19596,-39.63261870269999,-21.991650708400005,-28.4516683678,20.291,"[-39.63261870269999, -21.991650708400005, -28.4516683678]"
PTPN18,gene-PTPN18,27777,53757,chr10,NC_023651.1,0,1,"[-39.59286579689999, -21.992492134800003, -28.3879310666]",-39.59286579689999,-21.992492134800003,-28.3879310666,"[-39.454904202899996, -21.995412286800004, -28.1667321506]",-39.454904202899996,-21.995412286800004,-28.1667321506,40767,-39.454904202899996,-21.995412286800004,-28.1667321506,53.757,"[-39.454904202899996, -21.995412286800004, -28.1667321506]"
IMP4,gene-IMP4,62049,66112,chr10,NC_023651.1,0,1,"[-39.4108711953, -21.9963443076, -28.0961324042]",-39.4108711953,-21.9963443076,-28.0961324042,"[-39.3892954464, -21.996800988800004, -28.0615392096]",-39.3892954464,-21.996800988800004,-28.0615392096,64080,-39.3892954464,-21.996800988800004,-28.0615392096,66.11200000000001,"[-39.3892954464, -21.996800988800004, -28.0615392096]"
CCDC115,gene-CCDC115,66264,70711,chr10,NC_023651.1,0,1,"[-39.3884882808, -21.996818073600004, -28.0602450512]",-39.3884882808,-21.996818073600004,-28.0602450512,"[-39.3648733767, -21.997317916400004, -28.0223824038]",-39.3648733767,-21.997317916400004,-28.0223824038,68487,-39.3648733767,-21.997317916400004,-28.0223824038,70.711,"[-39.3648733767, -21.997317916400004, -28.0223824038]"
TRNAE-UUC,gene-TRNAE-UUC,71703,71774,chr10,NC_023651.1,0,1,"[-39.3596055591, -21.997429417200003, -28.0139363174]",-39.3596055591,-21.997429417200003,-28.0139363174,"[-39.3592285278, -21.997437397600002, -28.0133318092]",-39.3592285278,-21.997437397600002,-28.0133318092,71738,-39.3592285278,-21.997437397600002,-28.0133318092,71.774,"[-39.3592285278, -21.997437397600002, -28.0133318092]"
TUBA3E,gene-TUBA3E,114518,122037,chr10,NC_023651.1,1,2,"[-39.1322450646, -22.002241823200002, -27.6494008444]",-39.1322450646,-22.002241823200002,-27.6494008444,"[-39.092316918899996, -22.0030869588, -27.5853825746]",-39.092316918899996,-22.0030869588,-27.5853825746,118277,-39.092316918899996,-22.0030869588,-27.5853825746,22.037000000000003,"[-39.092316918899996, -22.0030869588, -27.5853825746]"
MZT2B,gene-MZT2B,123055,131782,chr10,NC_023651.1,1,2,"[-39.0869110335, -22.003201382, -27.576715119]",-39.0869110335,-22.003201382,-27.576715119,"[-39.0405680454, -22.0041822968, -27.5024116956]",-39.0405680454,-22.0041822968,-27.5024116956,127418,-39.0405680454,-22.0041822968,-27.5024116956,31.782,"[-39.0405680454, -22.0041822968, -27.5024116956]"
SMPD4,gene-SMPD4,131882,162244,chr10,NC_023651.1,1,2,"[-39.040037015399996, -22.004193536800003, -27.5015602756]",-39.040037015399996,-22.004193536800003,-27.5015602756,"[-38.8788056868, -22.0076062256, -27.2430521352]",-38.8788056868,-22.0076062256,-27.2430521352,147063,-38.8788056868,-22.0076062256,-27.2430521352,62.244,"[-38.8788056868, -22.0076062256, -27.2430521352]"
CCDC74B,gene-CCDC74B,169091,175735,chr10,NC_023651.1,1,2,"[-38.8424460627, -22.0083758284, -27.184755407799997]",-38.8424460627,-22.0083758284,-27.184755407799997,"[-38.8071644295, -22.009122614, -27.128187063]",-38.8071644295,-22.009122614,-27.128187063,172413,-38.8071644295,-22.009122614,-27.128187063,75.735,"[-38.8071644295, -22.009122614, -27.128187063]"
