chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr19,24hrs,GAB4,8.176060303200002,7.900862184999999,-26.7173680153,-1
chr19,24hrs,LOC103222862,8.1773490488,7.879178165,-26.7091176677,-1
chr19,24hrs,LOC103223590,8.38699606025,8.297268268249999,-26.26912011225,-1
chr19,24hrs,LOC103222863,9.164359149,7.513944079,-26.0099866848,-1
chr19,24hrs,IL17RA,8.701579937450001,7.766444689299999,-25.35674842455,-1
chr19,24hrs,CECR6,9.2738788445,7.502627354999999,-25.6460735717,-1
chr19,24hrs,CECR5,9.0202386665,7.534645934999999,-25.3207444049,-1
chr19,24hrs,LOC103222868,8.9787239605,7.539886595,-25.2674959613,-1
chr19,24hrs,CECR1,9.060599451000002,7.32509800585,-25.92890950565,-1
chr19,24hrs,LOC103222869,8.8238920145,7.464017163299999,-25.3285634636,-1
chr19,24hrs,LOC103223591,8.412724085,7.782027803,-26.025016189,2
chr19,24hrs,CECR2,8.316860316866666,7.891066017333333,-25.9223315418,2
chr19,24hrs,SLC25A18,8.26217263375,7.59228230725,-25.5384516082,2
chr19,24hrs,LOC103222873,8.2220932652,7.944022308,-25.8649779296,2
chr19,24hrs,ATP6V1E1,8.0043626093,7.942076547,-25.6340985464,2
chr19,24hrs,BCL2L13,8.365949222,7.5816961542,-24.9512540366,-1
chr19,24hrs,BID,8.2732467623,7.5228584997,-24.6828451115,-1
chr19,24hrs,LOC103222877,8.307016063699999,7.5016291143,-24.6555150185,-1
chr19,24hrs,MICAL3,7.8895840136,7.6674829692,-24.4832139779,4
chr19,24hrs,LOC103222880,9.0160358984,7.3370964021,-24.453103886,-1
chr19,24hrs,LOC103222879,9.1079726008,7.3214083427,-24.434315682,-1
chr19,24hrs,PEX26,8.0486228695,7.513539272999999,-24.261110113,-1
chr19,24hrs,LOC103222883,8.0241903985,7.537044879,-24.274182199,4
chr19,24hrs,TUBA8,7.6779224387,7.6932118137,-24.2229870195,-1
chr19,24hrs,LOC103222890,7.528404078799999,7.7413765788,-24.175135218,-1
chr19,24hrs,USP18,7.315941965299999,7.8098175903,-24.1071389205,-1
chr19,24hrs,LOC103222886,7.235205464,7.835825464,-24.08130004,-1
chr19,24hrs,LOC103222885,7.1099556575,7.8761725325,-24.0412151375,-1
chr19,24hrs,LOC103222897,7.816376697499999,7.483433246200001,-24.6211271743,4
chr19,24hrs,DGCR6,7.285542275,8.062324689,-24.326539792,-1
chr19,24hrs,LOC103222895,7.3739572175,8.1274501573,-24.4432038544,-1
chr19,24hrs,LOC103222894,7.610556725,8.280672357899999,-24.7465882035,-1
chr19,24hrs,LOC103223593,7.8845855,7.714963162,-24.78698873,-1
chr19,24hrs,LOC103222898,8.2138027049,7.774669579399999,-24.9155108941,-1
chr19,24hrs,RAB36,8.2523032128,7.3345750657,-25.5200503797,-1
chr19,24hrs,RTDR1,8.1769655336,7.386909195799999,-25.9295732858,2
chr19,24hrs,GNAZ,8.1695830904,7.3707239762,-25.9212004862,2
chr19,24hrs,LOC103222934,7.98251394496,6.94054254144,-26.3603889745,2
chr19,24hrs,LOC103222935,7.796051689,7.770082200599999,-25.6157499346,2
chr19,24hrs,LOC103222926,7.975709747822222,6.932338760555556,-26.3685969296,2
chr19,24hrs,LOC103222931,7.429093737,8.1010862645,-25.5326970765,-1
chr19,24hrs,LOC103222929,7.8977621975,7.777812595199999,-25.29926314,-1
chr19,24hrs,LOC103222928,7.953619904,7.9225906134,-26.020620296,2
chr19,24hrs,LOC103222923,8.1541091174,7.855687065,-26.3447574624,2
chr19,24hrs,LOC103222922,8.0765014376,7.82402406,-26.3609602176,2
chr19,24hrs,LOC103222921,7.9924307313,7.7897242175,-26.3785123088,2
chr19,24hrs,LOC103222920,7.9587545111,7.7759847225,-26.3855431536,2
chr19,24hrs,LOC103222919,7.7734325764,7.70037559,-26.4242342464,2
chr19,24hrs,LOC103222918,7.5843818305,7.461509594500001,-26.47500013,1
chr19,24hrs,ZNF280A,7.9337682055,7.3756669695,-26.41800763,2
chr19,24hrs,ZNF280B,8.1949497625,7.3114958625,-26.37540325,2
chr19,24hrs,LOC103222914,7.9497204402,7.370333492799999,-26.3182433296,2
chr19,24hrs,LOC103222912,8.2153431246,7.2050241022,-26.327710034600003,2
chr19,24hrs,LOC103222911,8.2728135492,7.1840243044,-26.2415623692,2
chr19,24hrs,LOC103222907,8.450968233200001,7.0014994808,-25.8725875032,2
chr19,24hrs,LOC103223583,8.2572237786,6.9714625684,-26.0754903636,2
chr19,24hrs,LOC103222906,8.3830590319,6.9909712686,-25.9437068094,2
chr19,24hrs,LOC103222905,7.996611697,6.960422208,-26.325852605100003,2
chr19,24hrs,LOC103223594,8.034160685,7.02249184,-26.2432952855,2
chr19,24hrs,LOC103223595,8.090353556,7.115380384,-26.1197464748,2
chr19,24hrs,LOC103222904,8.128635975,7.1786624,-26.0355765925,2
chr19,24hrs,LOC103223596,8.279987332,7.428850848000001,-25.7028069756,2
chr19,24hrs,LOC103223597,8.136713191,7.3144460422,-25.508778255,-1
chr19,24hrs,LOC103222937,7.719778997,6.9166046674,-25.214059085,-1
chr19,24hrs,LOC103222936,7.504654644399999,7.1067996032,-25.0169816276,4
chr19,24hrs,TOP3B,7.302231034,7.380815552,-24.820720886,-1
chr19,24hrs,PPM1F,7.3592624175,6.8515576475,-24.546829545,4
chr19,24hrs,MAPK1,7.368481198,6.356516639600001,-24.2343229284,4
chr19,24hrs,LOC103223598,7.3062107925,6.7949344975,-23.6562747525,4
chr19,24hrs,YPEL1,7.3296509937,6.7919083939,-23.6327449761,4
chr19,24hrs,PPIL2,7.5080216014,6.3457219271000005,-23.7656334465,4
chr19,24hrs,LOC103222943,7.5131257212,6.3835710318,-23.732122797,4
chr19,24hrs,SDF2L1,7.5289536372,6.5009414058,-23.628206007000003,4
chr19,24hrs,CCDC116,7.540318869,6.5852191785,-23.5535885775,4
chr19,24hrs,YDJC,7.544314159000001,6.6148458635,-23.5273578525,4
chr19,24hrs,UBE2L3,6.9491200163,6.328915262900001,-23.9460606366,4
chr19,24hrs,LOC103222948,7.0931858127,6.6122264574,-23.6637405243,4
chr19,24hrs,HIC2,7.5813729271,6.90734572075,-23.71637434245,4
chr19,24hrs,LOC103222950,7.0889944038,6.7067500262,-23.8908272808,4
chr19,24hrs,TMEM191C,7.1167368786,6.7228863314,-23.8923305976,4
chr19,24hrs,PI4KA,6.6970606522,7.45560048345,-23.874143595,-1
chr19,24hrs,SERPIND1,7.371795742,7.11468698,-23.907286896,4
chr19,24hrs,SNAP29,7.2110763614,6.836706852,-23.54098783335,4
chr19,24hrs,CRKL,6.963883683,6.818957306000001,-23.3834031654,4
chr19,24hrs,AIFM3,7.152734199,6.725174176,-23.383715314,4
chr19,24hrs,LZTR1,7.3162493994,6.7054016256,-23.4424928684,4
chr19,24hrs,THAP7,7.3437427011,6.7020770864,-23.4523756746,4
chr19,24hrs,LOC103222961,7.4444996631,6.6898933744,-23.4885940066,4
chr19,24hrs,LOC103223600,7.6295742933,6.6675138192,-23.5551213638,4
chr19,24hrs,LOC103222960,7.5865651509,6.6727145616,-23.5396611974,4
chr19,24hrs,SLC7A4,7.6676095893,6.6629145232,-23.5687936198,4
chr19,24hrs,LOC103222965,7.8001845393,6.6468833232,-23.6164493198,4
chr19,24hrs,LOC103222966,7.35005254245,7.15913943685,-23.35667133635,4
chr19,24hrs,LOC103223603,7.671273568,7.4947891648,-23.3951106048,-1
chr19,24hrs,LOC103222971,7.67386592,7.419055112000001,-23.418418712,-1
chr19,24hrs,MED15,7.701170702,6.6213618197,-23.6639188547,4
chr19,24hrs,KLHL22,7.1083704701,6.7992699737,-23.8844460953,4
chr19,24hrs,SCARF2,6.9515777564,6.8570781068,-23.9392926092,4
chr19,24hrs,ZNF74,6.9794910352,6.861907868,-24.000195099200003,4
chr19,24hrs,LOC103223604,7.3151756832,6.764616688,-24.0064891072,4
chr19,24hrs,DGCR6L,7.6486382745,6.566054842,-23.9251442665,4
chr19,24hrs,LOC103223605,7.592831300199999,6.5537048232,-23.8995806634,4
chr19,24hrs,RTN4R,7.0543722626,6.4345444616,-23.6529277442,4
chr19,24hrs,LOC103222979,7.2053087336,6.7436129684,-23.759341754,4
chr19,24hrs,LOC103222980,7.4066288876,7.1178994694,-23.896145939,4
chr19,24hrs,LOC103222981,7.4269683116,7.1557137254,-23.909967299,4
chr19,24hrs,LOC103222983,7.447958954,7.194738701,-23.924231185,4
chr19,24hrs,ZDHHC8,6.7775829212,6.6840301496,-23.7824658332,4
chr19,24hrs,RANBP1,7.2748341126,7.1797806392000005,-23.9374973162,4
chr19,24hrs,TRMT2A,7.2236604607,7.1600738444,-23.9348987209,4
chr19,24hrs,DGCR8,6.9463808257,7.0532944244,-23.9208184759,4
chr19,24hrs,TANGO2,7.4343937575,6.7492067866,-23.7002004932,4
chr19,24hrs,LOC103223606,6.7459037024,6.786404296,-23.8160301192,4
chr19,24hrs,ARVCF,7.196450056,6.51426399,-23.616639823,4
chr19,24hrs,COMT,6.951195678,7.113577079,-23.724444149,4
chr19,24hrs,TXNRD2,7.347689296,7.0190941632,-23.548739248,4
chr19,24hrs,GNB1L,7.954740212749999,6.852385598250001,-24.114649538250003,-1
chr19,24hrs,C19H22orf29,7.326857647000001,7.267785144899999,-23.557574461,4
chr19,24hrs,TBX1,7.989759405099999,7.0162759644,-24.167472655300003,-1
chr19,24hrs,LOC103223608,8.2742850659,6.9275236025,-24.1457845353,-1
chr19,24hrs,GP1BB,8.2840334582,6.925238045,-24.139343459400003,-1
chr19,24hrs,SEPT5,8.364477296,6.9063776,-24.086191632,-1
chr19,24hrs,LOC103223609,8.3767085228,6.90350993,-24.0781100676,-1
chr19,24hrs,CLDN5,8.7220002817,7.4754674826,-24.2749058825,-1
chr19,24hrs,CDC45,8.465965576899999,7.6575250682,-23.9386773025,-1
chr19,24hrs,UFD1L,8.203313612999999,7.52663765,-24.459520908,-1
chr19,24hrs,LOC103223004,8.2735764616,7.7487747696,-23.8101810044,-1
chr19,24hrs,C19H22orf39,8.236603581399999,7.7450029884,-23.8435620701,-1
chr19,24hrs,MRPL40,8.152922293,7.736466258,-23.9191139495,-1
chr19,24hrs,LOC103223006,7.59166215355,8.278923304500001,-24.03989150765,-1
chr19,24hrs,CLTCL1,8.023608578000001,8.135555269500001,-24.2844250035,-1
chr19,24hrs,SLC25A1,7.844154464800001,8.3209685608,-24.2448047752,-1
chr19,24hrs,GSC2,7.762222324,7.9284937155,-24.224894426,4
chr19,24hrs,DGCR14,8.1424447372,8.075521852800001,-24.2558502428,-1
chr19,24hrs,TSSK2,8.1517620844,8.0415343456,-24.2552293756,-1
chr19,24hrs,DGCR2,7.8614699095,7.390256648,-23.9319188205,-1
chr19,24hrs,LOC103223017,7.99968191,6.985810232,-23.942688588,-1
chr19,24hrs,LOC103223016,7.61521022155,6.77036733795,-24.22357373,4
chr19,24hrs,LOC103223019,7.5054267419,6.6240666161,-23.782599318,4
chr19,24hrs,DRICH1,7.3022486657,6.5105322083,-23.932994754,4
chr19,24hrs,ZNF70,7.1674851555,6.4352273545,-24.03274871,4
chr19,24hrs,VPREB3,7.1414011866,6.4206518254,-24.052056452,4
chr19,24hrs,C19H22orf15,7.0632591534,6.3769866346,-24.109898348,4
chr19,24hrs,CHCHD10,7.0475692176,6.3682192144,-24.121512272,4
chr19,24hrs,MMP11,6.88015582385,6.62812115105,-24.1805657691,4
chr19,24hrs,SMARCB1,6.5587183408,6.4121584878,-24.4251690634,4
chr19,24hrs,DERL3,6.5187298944,6.4238146904,-24.4485288712,4
chr19,24hrs,SLC2A11,6.1690852048,6.5257323618,-24.6527786854,4
chr19,24hrs,LOC103223030,6.9900219726,6.45317707395,-24.39506497225,4
chr19,24hrs,MIF,6.12042972,6.54401605,-24.68665807,4
chr19,24hrs,LOC103223036,6.7728111684,6.5265816935,-24.5353765429,4
chr19,24hrs,DDT,6.843571854,6.5246906725,-24.5189677615,4
chr19,24hrs,LOC103223038,6.88079274,6.523695975,-24.510336565,4
chr19,24hrs,LOC103223039,6.9268701012,6.5224645955,-24.4996516297,4
chr19,24hrs,LOC103223040,6.635471427200001,7.022922384,-24.6535058288,-1
chr19,24hrs,LOC103223041,7.04138185,6.742993075,-24.51225447,4
chr19,24hrs,CABIN1,7.123170732899999,6.4200609813,-24.8641291669,4
chr19,24hrs,SUSD2,7.1293392966,6.4193230952,-24.8851445542,-1
chr19,24hrs,LOC103223059,6.991116696,6.921555016,-24.72478852,4
chr19,24hrs,GGT1,7.5026303732,6.8815223856,-24.822089438,4
chr19,24hrs,LRRC75B,7.493535156866667,6.369364568866667,-24.519189806266667,-1
chr19,24hrs,LOC103223055,7.51960026215,6.9027655222,-24.81916426225,4
chr19,24hrs,LOC103223054,7.08325186,7.376564067199999,-24.616307532,-1
chr19,24hrs,LOC103223053,7.2598507,7.356742064,-24.65153634,-1
chr19,24hrs,LOC103223052,7.40076477,7.3409254304,-24.679646574,4
chr19,24hrs,LOC103223051,7.4669213825,7.3334998064,-24.6928438215,4
chr19,24hrs,LOC103223049,7.720859874999999,7.304996959999999,-24.743500725,4
chr19,24hrs,LOC103223048,7.357718392050001,6.67254014905,-24.4802535177,4
chr19,24hrs,SNRPD3,7.6300076028,6.5711979346,-24.5145104562,4
chr19,24hrs,GUCD1,7.5991839176,6.4605829532,-24.4760300604,4
chr19,24hrs,UPB1,7.728499272900001,6.6595513783,-24.654816804,-1
chr19,24hrs,ADORA2A,7.34413164545,7.02458113265,-24.950528932,4
chr19,24hrs,LOC103223614,7.8831672782,7.1733183404,-25.028398252,-1
chr19,24hrs,LOC103223065,7.7788759746,7.2343801012,-25.080315156,-1
chr19,24hrs,LOC103223066,7.1704330164000005,7.590618800800001,-25.383202104,-1
chr19,24hrs,LOC103223068,7.17495344,7.7446792976,-25.4288360656,-1
chr19,24hrs,LOC103223070,7.2032255,7.88109267,-25.46150327,-1
chr19,24hrs,PIWIL3,7.28274248,8.2647640192,-25.5533818752,-1
chr19,24hrs,SGSM1,7.0984077716,7.769524043400001,-26.0149170862,-1
chr19,24hrs,TMEM211,7.3728410384,7.487495932,-25.8554284464,-1
chr19,24hrs,KIAA1671,7.654705263799999,7.109965585466667,-25.8557758842,-1
chr19,24hrs,LOC103223074,7.2917941095,7.818309538999999,-25.602401263,-1
chr19,24hrs,CRYBB3,7.4899428344,8.003641715,-25.6151464587,-1
chr19,24hrs,CRYBB2,7.671263201599999,7.403040342400001,-25.800040928,-1
chr19,24hrs,LOC103223078,7.960004786,7.727767393600001,-25.630675128,2
chr19,24hrs,ADRBK2,8.254527782533334,7.471028005466667,-25.809147219333333,2
chr19,24hrs,LOC103223080,8.006551539,7.6636374264,-25.625185972,2
chr19,24hrs,LOC103223081,8.162492886999999,7.980734669299999,-25.9695564815,2
chr19,24hrs,MYO18B,7.541273717899999,7.63217214595,-26.7110514773,-1
chr19,24hrs,LOC103223087,7.6182022864,7.8760601376,-26.3861416416,-1
chr19,24hrs,SEZ6L,7.01075443,8.189857690666667,-26.205636754,-1
chr19,24hrs,ASPHD2,6.8208761637,7.8483967153,-25.8943290895,-1
chr19,24hrs,HPS4,6.6814607437,7.536360735300001,-25.6666133895,-1
chr19,24hrs,SRRD,6.6521344649,7.4707234181,-25.6187129915,-1
chr19,24hrs,TFIP11,6.4193638001,7.3718420588,-25.7054262518,-1
chr19,24hrs,TPST2,6.0673510496,6.8213607856000005,-25.3930486384,-1
chr19,24hrs,CRYBA4,6.5181462054,7.437403899,-25.0531073422,-1
chr19,24hrs,CRYBB1,6.086507802,6.876025058600001,-25.2664786706,-1
chr19,24hrs,LOC103223097,6.226246648,7.090076826400001,-25.0702199144,-1
chr19,24hrs,LOC103223096,6.291208854,7.1895858422000005,-24.9789825662,-1
chr19,24hrs,LOC103223099,6.30467394,7.210211642,-24.960071282,-1
chr19,24hrs,LOC103223101,6.283018802,7.824654871,-24.876436228,-1
chr19,24hrs,LOC103223102,6.0685276888,7.8138671756,-25.0367019732,-1
chr19,24hrs,LOC103223103,6.0982358176,7.8318701312,-24.7892516064,-1
chr19,24hrs,LOC103223104,6.1609659415,7.859345665,-24.6540715245,-1
chr19,24hrs,LOC103223105,6.3341740695,7.919586945,-24.8550143085,-1
chr19,24hrs,LOC103223106,6.578220042,8.00446542,-25.138137726,-1
