gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1035230,1037353,NC_023665.1,2803_004_autosomes_peak_121753a,87,.,7.07571,11.134,8.76481,974
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1035230,1037353,NC_023665.1,2803_004_autosomes_peak_121753b,99,.,7.62,12.3591,9.93822,1064
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1035230,1037353,NC_023665.1,2803_004_autosomes_peak_121753c,99,.,7.62,12.3591,9.93822,1163
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1035230,1037353,NC_023665.1,2803_004_autosomes_peak_121753d,87,.,7.07571,11.134,8.76481,1921
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1038023,1038302,NC_023665.1,2803_004_autosomes_peak_121754,26,.,3.81,4.55861,2.65564,261
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1038819,1039010,NC_023665.1,2803_004_autosomes_peak_121755,18,.,3.26571,3.62938,1.85363,27
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1040049,1040728,NC_023665.1,2803_004_autosomes_peak_121756,44,.,4.89857,6.57994,4.47868,160
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1040991,1041148,NC_023665.1,2803_004_autosomes_peak_121757,18,.,3.26571,3.62938,1.85363,14
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1041516,1041988,NC_023665.1,2803_004_autosomes_peak_121758,44,.,4.89857,6.57994,4.47868,70
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1042181,1042585,NC_023665.1,2803_004_autosomes_peak_121759,44,.,4.89857,6.57994,4.47868,58
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1042845,1044511,NC_023665.1,2803_004_autosomes_peak_121760,65,.,5.98714,8.78202,6.53109,1491
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1045511,1045734,NC_023665.1,2803_004_autosomes_peak_121761,26,.,3.81,4.55861,2.65564,187
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,1045986,1046689,NC_023665.1,2803_004_autosomes_peak_121762,44,.,4.89857,6.57994,4.47868,292
