gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
TMEM30A,gene-TMEM30A,4877,36725,chr17,4328,5741,NC_023658.1,2803_003_autosomes_peak_111518a,82,.,5.43736,10.2074,8.29348,220
TMEM30A,gene-TMEM30A,4877,36725,chr17,4328,5741,NC_023658.1,2803_003_autosomes_peak_111518b,1344,.,32.9263,137.511,134.45,599
TMEM30A,gene-TMEM30A,4877,36725,chr17,16602,16736,NC_023658.1,2803_003_autosomes_peak_111519,22,.,3.02076,3.8262,2.27297,48
TMEM30A,gene-TMEM30A,4877,36725,chr17,17337,17605,NC_023658.1,2803_003_autosomes_peak_111520,35,.,3.62491,5.23581,3.56625,195
TMEM30A,gene-TMEM30A,4877,36725,chr17,27020,27230,NC_023658.1,2803_003_autosomes_peak_111521,22,.,3.02076,3.8262,2.27297,38
LOC103243885,gene-LOC103243885,45771,51466,chr17,44773,46416,NC_023658.1,2803_003_autosomes_peak_111522a,370,.,13.2913,39.4027,37.0074,683
LOC103243885,gene-LOC103243885,45771,51466,chr17,44773,46416,NC_023658.1,2803_003_autosomes_peak_111522b,1311,.,32.3221,134.168,131.124,1078
COL12A1,gene-COL12A1,83473,205366,chr17,82628,84821,NC_023658.1,2803_003_autosomes_peak_111526a,225,.,9.66642,24.754,22.5321,631
COL12A1,gene-COL12A1,83473,205366,chr17,82628,84821,NC_023658.1,2803_003_autosomes_peak_111526b,743,.,21.4474,77.0967,74.3933,897
COL12A1,gene-COL12A1,83473,205366,chr17,82628,84821,NC_023658.1,2803_003_autosomes_peak_111526c,191,.,8.7602,21.3682,19.1978,1106
COL12A1,gene-COL12A1,83473,205366,chr17,82628,84821,NC_023658.1,2803_003_autosomes_peak_111526d,225,.,9.66642,24.754,22.5321,1377
COL12A1,gene-COL12A1,83473,205366,chr17,82628,84821,NC_023658.1,2803_003_autosomes_peak_111526e,139,.,7.24982,16.0256,13.9539,1632
COL12A1,gene-COL12A1,83473,205366,chr17,82628,84821,NC_023658.1,2803_003_autosomes_peak_111526f,236,.,9.9685,25.9097,23.6718,1818
COL12A1,gene-COL12A1,83473,205366,chr17,87412,87829,NC_023658.1,2803_003_autosomes_peak_111527,42,.,3.92698,5.99243,4.27314,204
COL12A1,gene-COL12A1,83473,205366,chr17,92926,93725,NC_023658.1,2803_003_autosomes_peak_111528a,50,.,4.22906,6.78034,5.01545,423
COL12A1,gene-COL12A1,83473,205366,chr17,92926,93725,NC_023658.1,2803_003_autosomes_peak_111528b,110,.,6.34359,13.0263,11.0263,666
COL12A1,gene-COL12A1,83473,205366,chr17,112355,112558,NC_023658.1,2803_003_autosomes_peak_111529,35,.,3.62491,5.23581,3.56625,67
COL12A1,gene-COL12A1,83473,205366,chr17,191094,191379,NC_023658.1,2803_003_autosomes_peak_111530,214,.,9.36435,23.6115,21.4061,146
LOC103243886,gene-LOC103243886,90519,94300,chr17,92926,93725,NC_023658.1,2803_003_autosomes_peak_111528a,50,.,4.22906,6.78034,5.01545,423
LOC103243886,gene-LOC103243886,90519,94300,chr17,92926,93725,NC_023658.1,2803_003_autosomes_peak_111528b,110,.,6.34359,13.0263,11.0263,666
