chr,bin1_start,bin2_start,contact_count
chr31,300000,300000,139.57691955566406
chr31,1200000,1200000,139.57691955566406
chr31,1300000,1300000,135.489501953125
chr31,1300000,1400000,2.7288053035736084
chr31,1400000,1400000,136.84811401367188
chr31,1300000,1500000,1.3586128950119019
chr31,1500000,1500000,134.27572631835938
chr31,1500000,1600000,3.942589282989502
chr31,1600000,1600000,135.63433837890625
chr31,1700000,1700000,139.57691955566406
chr31,1800000,1800000,139.57691955566406
chr31,1900000,1900000,138.56739807128906
chr31,1900000,2000000,1.009519338607788
chr31,2000000,2000000,132.73291015625
chr31,2000000,2100000,5.8344950675964355
chr31,2100000,2100000,133.742431640625
chr31,2800000,2800000,139.57691955566406
chr31,2900000,2900000,139.57691955566406
chr31,3200000,3200000,139.57691955566406
chr31,3300000,3300000,139.57691955566406
chr31,3500000,3500000,139.57691955566406
chr31,3800000,3800000,133.96571350097656
chr31,3800000,3900000,5.611206531524658
chr31,3900000,3900000,133.96571350097656
chr31,4700000,4700000,139.57691955566406
chr31,4900000,4900000,139.57691955566406
chr31,5400000,5400000,117.25920867919922
chr31,5400000,5600000,22.317720413208008
chr31,5600000,5600000,114.68759155273438
chr31,5600000,5700000,2.5716018676757812
chr31,5700000,5700000,137.0053253173828
chr31,5800000,5800000,139.57691955566406
chr31,5900000,5900000,139.57691955566406
chr31,6100000,6100000,139.57691955566406
