chr,bin1_start,bin2_start,contact_count
chr31,300000,300000,112.71428680419922
chr31,500000,500000,112.71428680419922
chr31,1200000,1200000,112.71428680419922
chr31,1300000,1300000,108.32465362548828
chr31,1300000,1400000,3.7707295417785645
chr31,1400000,1400000,108.94355773925781
chr31,1500000,1500000,105.95781707763672
chr31,1300000,1600000,0.6189004778862
chr31,1500000,1600000,6.439202785491943
chr31,1600000,1600000,105.65618896484375
chr31,1700000,1700000,112.71428680419922
chr31,1800000,1800000,112.71428680419922
chr31,1900000,1900000,112.00667572021484
chr31,1500000,2000000,0.3172561824321747
chr31,1900000,2000000,0.7075971961021423
chr31,2000000,2000000,110.3427505493164
chr31,2000000,2100000,1.3466806411743164
chr31,2100000,2100000,111.36758422851562
chr31,2600000,2600000,112.71428680419922
chr31,2900000,2900000,112.71428680419922
chr31,3200000,3200000,112.71428680419922
chr31,3300000,3300000,112.71428680419922
chr31,3800000,3800000,112.71428680419922
chr31,3900000,3900000,112.71428680419922
chr31,4700000,4700000,112.71428680419922
chr31,4800000,4800000,112.71428680419922
chr31,4900000,4900000,112.71428680419922
chr31,5200000,5200000,112.71428680419922
chr31,5400000,5400000,112.71428680419922
chr31,5500000,5500000,112.71428680419922
chr31,5600000,5600000,112.71428680419922
chr31,5700000,5700000,112.71428680419922
chr31,6000000,6000000,112.71428680419922
chr31,6100000,6100000,112.71428680419922
