gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103228702,gene-LOC103228702,1001055,1035135,chr24,NC_023665.1,10,11,"[-25.5766871595, -56.221708851500004, 27.217032552]",-25.5766871595,-56.221708851500004,27.217032552,"[-25.5297555915, -55.9128520355, 27.406735464]",-25.5297555915,-55.9128520355,27.406735464,1018095,-25.5297555915,-55.9128520355,27.406735464,35.135,"[-25.5297555915, -55.9128520355, 27.406735464]"
LOC103228701,gene-LOC103228701,1002225,1015440,chr24,NC_023665.1,10,11,"[-25.5750759525, -56.2111054925, 27.22354524]",-25.5750759525,-56.2111054925,27.22354524,"[-25.556877576, -56.091341912000004, 27.297105216]",-25.556877576,-56.091341912000004,27.297105216,1008832,-25.556877576,-56.091341912000004,27.297105216,15.440000000000001,"[-25.556877576, -56.091341912000004, 27.297105216]"
DHRS4L2,gene-DHRS4L2,1020086,1032242,chr24,NC_023665.1,10,11,"[-25.5504795694, -56.049236607800005, 27.3229667104]",-25.5504795694,-56.049236607800005,27.3229667104,"[-25.5337395418, -55.939070426600004, 27.3906318688]",-25.5337395418,-55.939070426600004,27.3906318688,1026164,-25.5337395418,-55.939070426600004,27.3906318688,32.242,"[-25.5337395418, -55.939070426600004, 27.3906318688]"
LRRC16B,gene-LRRC16B,1034790,1053169,chr24,NC_023665.1,10,11,"[-25.530230691, -55.915978667000005, 27.404815056]",-25.530230691,-55.915978667000005,27.404815056,"[-25.5049209701, -55.749415303700005, 27.5071199216]",-25.5049209701,-55.749415303700005,27.5071199216,1043979,-25.5049209701,-55.749415303700005,27.5071199216,53.169,"[-25.5049209701, -55.749415303700005, 27.5071199216]"
LOC103228698,gene-LOC103228698,1050226,1056397,chr24,NC_023665.1,10,11,"[-25.5089737754, -55.7760868298, 27.4907380064]",-25.5089737754,-55.7760868298,27.4907380064,"[-25.5004756913, -55.720160908100006, 27.5250882608]",-25.5004756913,-55.720160908100006,27.5250882608,1053311,-25.5004756913,-55.720160908100006,27.5250882608,56.397,"[-25.5004756913, -55.720160908100006, 27.5250882608]"
CPNE6,gene-CPNE6,1053980,1061544,chr24,NC_023665.1,10,11,"[-25.503804142, -55.742065454000006, 27.511634272000002]",-25.503804142,-55.742065454000006,27.511634272000002,"[-25.4933877576, -55.6735151912, 27.5537385216]",-25.4933877576,-55.6735151912,27.5537385216,1057762,-25.4933877576,-55.6735151912,27.5537385216,61.544,"[-25.4933877576, -55.6735151912, 27.5537385216]"
NRL,gene-NRL,1064266,1100995,chr24,NC_023665.1,10,12,"[-25.4557968158, -56.0535230972, 27.685536265699998]",-25.4557968158,-56.0535230972,27.685536265699998,"[-25.3858758185, -55.951938029, 27.95664954275]",-25.3858758185,-55.951938029,27.95664954275,1082630,-25.3858758185,-55.951938029,27.95664954275,50.497499999999995,"[-25.3858758185, -55.951938029, 27.95664954275]"
PCK2,gene-PCK2,1077206,1087306,chr24,NC_023665.1,10,11,"[-25.4718196174, -55.5315751838, 27.6409194784]",-25.4718196174,-55.5315751838,27.6409194784,"[-25.4579109074, -55.4400419138, 27.6971401184]",-25.4579109074,-55.4400419138,27.6971401184,1082256,-25.4579109074,-55.4400419138,27.6971401184,87.306,"[-25.4579109074, -55.4400419138, 27.6971401184]"
DCAF11,gene-DCAF11,1100974,1110283,chr24,NC_023665.1,11,12,"[-25.438062887799997, -55.3284392914, 27.776757391]",-25.438062887799997,-55.3284392914,27.776757391,"[-25.4154392251, -55.3613103013, 27.8623676095]",-25.4154392251,-55.3613103013,27.8623676095,1105628,-25.4154392251,-55.3613103013,27.8623676095,10.283000000000001,"[-25.4154392251, -55.3613103013, 27.8623676095]"
FITM1,gene-FITM1,1116201,1118814,chr24,NC_023665.1,11,12,"[-25.4010567097, -55.3822073511, 27.9167924965]",-25.4010567097,-55.3822073511,27.9167924965,"[-25.3947063358, -55.3914341154, 27.940822951]",-25.3947063358,-55.3914341154,27.940822951,1117507,-25.3947063358,-55.3914341154,27.940822951,18.814,"[-25.3947063358, -55.3914341154, 27.940822951]"
