gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103223653,gene-LOC103223653,1032837,1034392,chr20,NC_023661.1,0.0,NA,NA,NA,NA,NA
LOC103225858,gene-LOC103225858,1221938,1256230,chr20,NC_023661.1,2.88883880171615,3.54429525372583,1.92680429174245,1.83946821631825,0.0658463486137825,0.14194660603218
HSD17B7,gene-HSD17B7,1271259,1289232,chr20,NC_023661.1,184.60528762643,-0.180798664263397,0.18589724756997,-0.972573110289577,0.330765512341976,0.482685925396666
DDR2,gene-DDR2,1298636,1451872,chr20,NC_023661.1,490.285344577697,-0.982256349515242,0.135325285323337,-7.25848349159809,3.91454152866451e-13,6.93300354019567e-12
UAP1,gene-UAP1,1489372,1527767,chr20,NC_023661.1,510.69286288251,-0.0908453986464712,0.13644853776209,-0.665785065464521,0.505548492065731,0.649408899361175
UHMK1,gene-UHMK1,1564205,1594841,chr20,NC_023661.1,2379.51202923807,0.431318220856718,0.108571671227983,3.97265894480909,7.10747790822743e-05,0.0003838505667673
SH2D1B,gene-SH2D1B,1667247,1684951,chr20,NC_023661.1,0.0,NA,NA,NA,NA,NA
LOC103223662,gene-LOC103223662,1693668,2002603,chr20,NC_023661.1,101.876294236949,0.933257551641118,0.259819944516035,3.59193961564225,0.0003282259135683,0.0015103175585663
C20H1orf111,gene-C20H1orf111,1703879,1707212,chr20,NC_023661.1,0.0,NA,NA,NA,NA,NA
OLFML2B,gene-OLFML2B,2053696,2094142,chr20,NC_023661.1,332.732430773238,-1.3935693000658,0.158382468874802,-8.79875979940297,1.38336426765979e-18,3.98457448183131e-17
ATF6,gene-ATF6,2112819,2304063,chr20,NC_023661.1,819.83618131406,-0.216084289326869,0.115476015480028,-1.87124822785596,0.0613106828599801,0.133963107691663
DUSP12,gene-DUSP12,2316668,2319972,chr20,NC_023661.1,40.6758430204756,-1.00252291293443,0.389298262058189,-2.57520521061195,0.0100180629605425,0.0302124463053246
FCRLB,gene-FCRLB,2344021,2351838,chr20,NC_023661.1,3.33497327087244,-0.215098179002758,1.26736626947029,-0.169720612094766,0.865229863138674,0.91739091552988
LOC103223668,gene-LOC103223668,2345513,2349444,chr20,NC_023661.1,1.06198278719863,-0.201608985401138,2.11303398227255,-0.0954120885383536,0.923987514618693,NA
FCRLA,gene-FCRLA,2359034,2366986,chr20,NC_023661.1,0.723012717772208,-0.365443954257706,2.70425745759264,-0.135136524531591,0.892503932633461,NA
FCGR2B,gene-FCGR2B,2398425,2413328,chr20,NC_023661.1,0.762191509212941,0.582694128065512,2.93647713236344,0.198433054915884,0.842706257521001,NA
LOC103223674,gene-LOC103223674,2435852,2436559,chr20,NC_023661.1,26.5793375141834,0.930175949956785,0.506482625401649,1.83654068926676,0.0662777300270286,0.142614386839286
LOC103223675,gene-LOC103223675,2466492,2475579,chr20,NC_023661.1,0.557379217850582,2.07016319926091,3.28436098975145,0.630309276513962,0.528492254853107,NA
TRNAN-GUU,gene-TRNAN-GUU,2477001,2477074,chr20,NC_023661.1,1.15184688604236,3.0857051650189,2.51397359118799,1.2274214716634,0.219664220279332,NA
FCGR2A,gene-FCGR2A,2480710,2512429,chr20,NC_023661.1,0.0587998607230403,0.0,5.39771667962033,0.0,1.0,NA
TRNAD-GUC,gene-TRNAD-GUC,2485590,2485661,chr20,NC_023661.1,7.91494020161252,2.10883846098714,0.971457882633366,2.17079762147859,0.029946473828356,0.0751866431245727
TRNAG-UCC,gene-TRNAG-UCC,2486549,2486620,chr20,NC_023661.1,993.029111911962,-0.329121753170161,0.112934805982929,-2.9142632362596,0.0035652913555476,0.012542308436979
TRNAL-CAG,gene-TRNAL-CAG,2487314,2487396,chr20,NC_023661.1,5.35328436976239,1.60293318844802,1.0799023232835,1.48433164174906,0.137720959912649,0.253344842559761
HSPA6,gene-HSPA6,2490826,2495376,chr20,NC_023661.1,8.13607024131777,0.637451282363773,0.819442070100675,0.777908903658629,0.436622718945633,0.588254702088413
TRNAG-GCC,gene-TRNAG-GCC,2493649,2493719,chr20,NC_023661.1,505.118999762801,-0.379644150721178,0.138687842985475,-2.73740035571062,0.0061926877388648,0.0200852523304393
TRNAG-GCC-2,gene-TRNAG-GCC-2,2537132,2537202,chr20,NC_023661.1,NA,NA,NA,NA,NA,NA
TRNAL-CAG-2,gene-TRNAL-CAG-2,2538874,2538956,chr20,NC_023661.1,NA,NA,NA,NA,NA,NA
TRNAD-GUC-2,gene-TRNAD-GUC-2,2539547,2539618,chr20,NC_023661.1,NA,NA,NA,NA,NA,NA
TRNAG-UCC-2,gene-TRNAG-UCC-2,2540248,2540319,chr20,NC_023661.1,NA,NA,NA,NA,NA,NA
TRNAE-CUC,gene-TRNAE-CUC,2540608,2540679,chr20,NC_023661.1,299.593374489541,0.234978753612677,0.158621990153387,1.48137564902226,0.138506499959163,0.25453321203599
TRNAN-GUU-2,gene-TRNAN-GUU-2,2555668,2555741,chr20,NC_023661.1,NA,NA,NA,NA,NA,NA
TRNAV-CAC,gene-TRNAV-CAC,2582384,2582456,chr20,NC_023661.1,1.26554193498612,2.08853030565044,2.63889721126553,0.791440567193918,0.428686945027017,NA
C20H1orf192,gene-C20H1orf192,2608511,2612088,chr20,NC_023661.1,0.176560492996078,0.0,5.39771667961898,0.0,1.0,NA
SDHC,gene-SDHC,2613618,2658374,chr20,NC_023661.1,173.171373371629,-1.10154774470436,0.223752069204488,-4.92307288428986,8.51957035558302e-07,6.73768333805212e-06
MPZ,gene-MPZ,2662163,2668393,chr20,NC_023661.1,1.34523897673827,2.95734883470504,2.40071201087608,1.23186322278857,0.218000181555828,NA
LOC103223681,gene-LOC103223681,2693700,2694889,chr20,NC_023661.1,0.0,NA,NA,NA,NA,NA
PCP4L1,gene-PCP4L1,2699360,2724201,chr20,NC_023661.1,0.252987009508331,0.0,5.39771667952873,0.0,1.0,NA
NR1I3,gene-NR1I3,2724843,2752999,chr20,NC_023661.1,0.115025653459332,0.0,5.39771667962051,0.0,1.0,NA
TOMM40L,gene-TOMM40L,2752056,2756719,chr20,NC_023661.1,76.3443503747786,-0.501369703958837,0.295565683886772,-1.69630552967342,0.0898280338225326,0.181669950640347
APOA2,gene-APOA2,2757939,2760356,chr20,NC_023661.1,0.0582969892562653,0.0,5.39771667960557,0.0,1.0,NA
FCER1G,gene-FCER1G,2763412,2767774,chr20,NC_023661.1,4.53851768126707,1.23534822246239,1.08689748294794,1.13658209890395,0.255713026945663,0.399074572493482
NDUFS2,gene-NDUFS2,2767864,2780336,chr20,NC_023661.1,298.674506550648,-1.34735809219773,0.191547577827321,-7.03406489124267,2.00601755177245e-12,3.34024301876268e-11
ADAMTS4,gene-ADAMTS4,2781184,2791464,chr20,NC_023661.1,1.13961656889096,2.08681307212985,2.68169086740299,0.778170630140813,0.436468428674752,NA
