id,x,y,z
1.0,24.04046,-13.45441,-18.07523
2.0,24.95684,-13.08637,-17.87435
3.0,25.51157,-12.09851,-17.92967
4.0,25.88593,-12.74114,-17.26354
5.0,27.07446,-13.17173,-17.43619
6.0,28.05711,-13.63898,-17.59731
7.0,28.56651,-13.98363,-16.77099
8.0,29.01725,-13.2837,-16.12823
9.0,29.21677,-14.16104,-15.78753
10.0,29.40297,-14.93009,-16.46761
11.0,28.94395,-15.57936,-15.7653
12.0,28.28753,-14.95437,-15.13195
13.0,27.8973,-14.70497,-14.25948
14.0,27.92959,-15.18707,-15.28493
15.0,26.81408,-15.10157,-15.69872
16.0,26.20203,-15.72019,-15.07723
17.0,26.68363,-15.47497,-14.01102
18.0,26.70969,-14.88203,-14.93579
19.0,26.81878,-15.42848,-13.98459
20.0,26.16368,-15.31102,-14.94668
21.0,26.02848,-15.27268,-16.03054
22.0,26.63244,-15.65028,-15.32394
23.0,25.6396,-15.86479,-15.74578
24.0,26.16386,-16.25612,-15.028
25.0,25.93332,-16.75804,-14.16484
26.0,26.46498,-17.1928,-15.05306
27.0,26.55936,-16.4281,-14.40507
28.0,26.2488,-17.50993,-14.8704
29.0,25.76644,-16.68747,-14.97529
30.0,26.60203,-16.86548,-14.46865
31.0,26.54655,-15.86917,-14.17271
32.0,27.38818,-15.56643,-13.6136
33.0,26.92568,-14.88742,-14.19234
34.0,26.97012,-15.82559,-14.44929
35.0,27.66261,-15.70662,-15.25604
36.0,27.831,-15.91909,-16.22091
37.0,27.08003,-16.58184,-16.23118
38.0,27.49184,-15.79051,-15.65293
39.0,27.70298,-16.7158,-16.08761
40.0,26.96414,-16.16827,-16.25348
41.0,27.00776,-16.09318,-15.20876
42.0,26.67099,-16.00725,-14.34862
43.0,27.18058,-16.03752,-13.50404
44.0,27.54116,-15.46102,-14.23263
45.0,28.39711,-15.06368,-14.59704
46.0,27.51022,-15.34093,-14.54814
47.0,28.29199,-15.1777,-15.11928
48.0,27.86092,-14.8735,-14.13032
49.0,27.03267,-14.91967,-14.93505
50.0,27.06186,-15.64758,-14.19682
51.0,27.70217,-15.24365,-15.00335
52.0,27.17293,-15.66565,-15.73028
53.0,28.14466,-16.09525,-15.78364
