id,x,y,z
1.0,34.83757,-40.55234,-35.26243
2.0,34.90343,-40.01965,-36.06781
3.0,34.02243,-39.83618,-36.488
4.0,34.31388,-39.45542,-35.55687
5.0,35.08563,-40.18243,-35.69614
6.0,34.84424,-39.27679,-35.76479
7.0,34.00944,-39.20058,-36.3388
8.0,33.51601,-39.94091,-36.85326
9.0,34.15991,-40.1575,-36.15941
10.0,34.34301,-40.89262,-36.71943
11.0,33.49491,-40.0333,-36.52085
12.0,32.99158,-39.81376,-35.70193
13.0,32.05726,-39.81935,-35.85971
14.0,32.6232,-40.62013,-36.20553
15.0,32.33993,-39.78069,-35.76536
16.0,33.14574,-39.24317,-36.17644
17.0,33.54984,-38.67913,-35.47811
18.0,34.21512,-39.22162,-35.79863
19.0,33.24349,-39.07297,-35.90992
20.0,32.58551,-39.86355,-35.84236
21.0,33.11344,-40.54269,-35.49171
22.0,33.83552,-39.81911,-35.8876
23.0,34.65935,-40.26481,-35.73993
24.0,35.06623,-40.75944,-34.96763
25.0,34.37966,-40.84867,-35.64727
26.0,33.74505,-40.86706,-36.66591
27.0,33.00926,-40.33791,-36.26427
28.0,32.44914,-41.09059,-36.24451
29.0,33.1641,-41.69846,-36.44797
30.0,33.61718,-41.95938,-35.46179
31.0,34.30721,-41.28321,-35.1748
32.0,34.29941,-41.87273,-35.97489
33.0,34.6504,-41.10739,-35.47644
34.0,33.78693,-41.27904,-36.09221
35.0,33.23722,-42.23705,-35.74857
36.0,32.62229,-41.78095,-35.2225
37.0,33.47364,-41.9422,-34.63952
38.0,34.4824,-42.18279,-34.9945
39.0,34.47158,-41.03126,-35.07248
40.0,34.05743,-41.72552,-34.40168
41.0,33.09119,-41.75004,-34.3884
42.0,32.41437,-41.23157,-34.82688
43.0,32.60954,-40.34222,-35.52154
44.0,32.54574,-41.02898,-34.85353
45.0,33.356,-41.28967,-34.53452
46.0,32.80501,-41.00359,-35.33007
47.0,33.82422,-41.4116,-35.09387
48.0,34.66895,-41.31907,-34.35841
49.0,35.07897,-41.2197,-35.3568
