gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103244006,gene-LOC103244006,2554,4107,chr18,NC_023659.1,0,1,"[42.2323486636, -21.998353568200002, -26.4443152192]",42.2323486636,-21.998353568200002,-26.4443152192,"[42.2212810538, -21.986571423100003, -26.4446953936]",42.2212810538,-21.986571423100003,-26.4446953936,3330,42.2212810538,-21.986571423100003,-26.4446953936,4.107,"[42.2212810538, -21.986571423100003, -26.4446953936]"
PARD6G,gene-PARD6G,32925,124001,chr18,NC_023659.1,0,2,"[42.015906695, -21.7679379025, -26.45175004]",42.015906695,-21.7679379025,-26.45175004,"[41.3668444734, -21.0769716133, -26.4740454448]",41.3668444734,-21.0769716133,-26.4740454448,78463,41.3668444734,-21.0769716133,-26.4740454448,62.0005,"[41.3668444734, -21.0769716133, -26.4740454448]"
LOC103244007,gene-LOC103244007,82475,96384,chr18,NC_023659.1,0,1,"[41.662783665, -21.3920169175, -26.46387988]",41.662783665,-21.3920169175,-26.46387988,"[41.563659785599995, -21.286493507200003, -26.467284803200002]",41.563659785599995,-21.286493507200003,-26.467284803200002,89429,41.563659785599995,-21.286493507200003,-26.467284803200002,96.384,"[41.563659785599995, -21.286493507200003, -26.467284803200002]"
ADNP2,gene-ADNP2,140780,169416,chr18,NC_023659.1,1,2,"[41.247267252, -20.949674374, -26.478152944]",41.247267252,-20.949674374,-26.478152944,"[41.0431899344, -20.7324216328, -26.4851630368]",41.0431899344,-20.7324216328,-26.4851630368,155098,41.0431899344,-20.7324216328,-26.4851630368,69.416,"[41.0431899344, -20.7324216328, -26.4851630368]"
RBFA,gene-RBFA,222969,234718,chr18,NC_023659.1,2,3,"[41.027469748099996, -20.5893833905, -26.5526289497]",41.027469748099996,-20.5893833905,-26.5526289497,"[41.1309185182, -20.634904891, -26.583309113400002]",41.1309185182,-20.634904891,-26.583309113400002,228843,41.1309185182,-20.634904891,-26.583309113400002,34.717999999999996,"[41.1309185182, -20.634904891, -26.583309113400002]"
LOC103244011,gene-LOC103244011,261738,267697,chr18,NC_023659.1,2,3,"[41.3688269162, -20.739593881, -26.6538664394]",41.3688269162,-20.739593881,-26.6538664394,"[41.4212953153, -20.762682026500002, -26.6694271761]",41.4212953153,-20.762682026500002,-26.6694271761,264717,41.4212953153,-20.762682026500002,-26.6694271761,67.697,"[41.4212953153, -20.762682026500002, -26.6694271761]"
TXNL4A,gene-TXNL4A,270392,286243,chr18,NC_023659.1,2,3,"[41.4450245208, -20.773123804, -26.676464629599998]",41.4450245208,-20.773123804,-26.676464629599998,"[41.5845909907, -20.8345385035, -26.7178563459]",41.5845909907,-20.8345385035,-26.7178563459,278317,41.5845909907,-20.8345385035,-26.7178563459,86.24300000000001,"[41.5845909907, -20.8345385035, -26.7178563459]"
HSBP1L1,gene-HSBP1L1,288772,294717,chr18,NC_023659.1,2,3,"[41.6068585828, -20.844337114, -26.7244603236]",41.6068585828,-20.844337114,-26.7244603236,"[41.6592037133, -20.8673710165, -26.7399845021]",41.6592037133,-20.8673710165,-26.7399845021,291744,41.6592037133,-20.8673710165,-26.7399845021,94.717,"[41.6592037133, -20.8673710165, -26.7399845021]"
LOC103244020,gene-LOC103244020,302491,302995,chr18,NC_023659.1,3,4,"[41.7277967366, -20.9017900982, -26.7562757329]",41.7277967366,-20.9017900982,-26.7562757329,"[41.732263487, -20.904612599, -26.756780690499998]",41.732263487,-20.904612599,-26.756780690499998,302743,41.732263487,-20.904612599,-26.756780690499998,2.995,"[41.732263487, -20.904612599, -26.756780690499998]"
PQLC1,gene-PQLC1,311594,354877,chr18,NC_023659.1,3,4,"[41.8084729844, -20.9527687188, -26.765396028599998]",41.8084729844,-20.9527687188,-26.765396028599998,"[42.1920729002, -21.1951621754, -26.8087612663]",42.1920729002,-21.1951621754,-26.8087612663,333235,42.1920729002,-21.1951621754,-26.8087612663,54.876999999999995,"[42.1920729002, -21.1951621754, -26.8087612663]"
LOC103244018,gene-LOC103244018,345055,347102,chr18,NC_023659.1,3,4,"[42.105024443, -21.140157011, -26.7989206045]",42.105024443,-21.140157011,-26.7989206045,"[42.1231661852, -21.1516206204, -26.8009714938]",42.1231661852,-21.1516206204,-26.8009714938,346078,42.1231661852,-21.1516206204,-26.8009714938,47.102,"[42.1231661852, -21.1516206204, -26.8009714938]"
KCNG2,gene-KCNG2,357227,443625,chr18,NC_023659.1,3,5,"[41.70861854755, -20.95157084855, -26.673467628199997]",41.70861854755,-20.95157084855,-26.673467628199997,"[41.71299460625, -21.04778798125, -26.552216675]",41.71299460625,-21.04778798125,-26.552216675,400426,41.71299460625,-21.04778798125,-26.552216675,71.8125,"[41.71299460625, -21.04778798125, -26.552216675]"
LOC103244244,gene-LOC103244244,375144,387316,chr18,NC_023659.1,3,4,"[42.3716912144, -21.3086614288, -26.8290667736]",42.3716912144,-21.3086614288,-26.8290667736,"[42.4795667816, -21.3768270632, -26.8412619004]",42.4795667816,-21.3768270632,-26.8412619004,381230,42.4795667816,-21.3768270632,-26.8412619004,87.316,"[42.4795667816, -21.3768270632, -26.8412619004]"
LOC103244016,gene-LOC103244016,392358,396417,chr18,NC_023659.1,3,4,"[42.5242520108, -21.4050632716, -26.8463134802]",42.5242520108,-21.4050632716,-26.8463134802,"[42.5602253042, -21.4277944834, -26.8503801923]",42.5602253042,-21.4277944834,-26.8503801923,394387,42.5602253042,-21.4277944834,-26.8503801923,96.417,"[42.5602253042, -21.4277944834, -26.8503801923]"
LOC103244015,gene-LOC103244015,393851,395148,chr18,NC_023659.1,3,4,"[42.5374838726, -21.413424370199998, -26.8478093169]",42.5374838726,-21.413424370199998,-26.8478093169,"[42.548978664799996, -21.4206878296, -26.8491087812]",42.548978664799996,-21.4206878296,-26.8491087812,394499,42.548978664799996,-21.4206878296,-26.8491087812,95.148,"[42.548978664799996, -21.4206878296, -26.8491087812]"
LOC103244021,gene-LOC103244021,455134,462267,chr18,NC_023659.1,4,5,"[42.1089344858, -21.2618985314, -26.6439811342]",42.1089344858,-21.2618985314,-26.6439811342,"[42.0464401329, -21.2378396357, -26.616813677099998]",42.0464401329,-21.2378396357,-26.616813677099998,458700,42.0464401329,-21.2378396357,-26.616813677099998,62.266999999999996,"[42.0464401329, -21.2378396357, -26.616813677099998]"
CTDP1,gene-CTDP1,479476,549546,chr18,NC_023659.1,4,6,"[41.925931382, -21.337924822999998, -26.9152221532]",41.925931382,-21.337924822999998,-26.9152221532,"[41.338709747, -21.2410004955, -26.9692251022]",41.338709747,-21.2410004955,-26.9692251022,514511,41.338709747,-21.2410004955,-26.9692251022,74.773,"[41.338709747, -21.2410004955, -26.9692251022]"
CRIPAK,gene-CRIPAK,522523,524586,chr18,NC_023659.1,5,6,"[41.535672756900006, -21.124227947199998, -26.593600302299997]",41.535672756900006,-21.124227947199998,-26.593600302299997,"[41.519169375800004, -21.125478950399998, -26.6046375586]",41.519169375800004,-21.125478950399998,-26.6046375586,523554,41.519169375800004,-21.125478950399998,-26.6046375586,24.586,"[41.519169375800004, -21.125478950399998, -26.6046375586]"
