gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
MRPL57,gene-MRPL57,31741,32560,chr3,32050,33288,NC_023644.1,2803_003_autosomes_peak_17336,2369,.,50.4466,240.438,236.907,634
SKA3,gene-SKA3,32645,57771,chr3,32050,33288,NC_023644.1,2803_003_autosomes_peak_17336,2369,.,50.4466,240.438,236.907,634
SAP18,gene-SAP18,63736,72521,chr3,71767,73108,NC_023644.1,2803_003_autosomes_peak_17338a,259,.,10.5727,28.2596,25.9906,556
SAP18,gene-SAP18,63736,72521,chr3,71767,73108,NC_023644.1,2803_003_autosomes_peak_17338b,988,.,26.2806,101.674,98.812,828
LOC103248954,gene-LOC103248954,107676,109482,chr3,108081,108370,NC_023644.1,2803_003_autosomes_peak_17343,28,.,3.32283,4.51284,2.8984,82
LOC103248954,gene-LOC103248954,107676,109482,chr3,108679,108897,NC_023644.1,2803_003_autosomes_peak_17344,16,.,2.71868,3.17905,1.695,38
LOC103248954,gene-LOC103248954,107676,109482,chr3,109383,109641,NC_023644.1,2803_003_autosomes_peak_17345,35,.,3.62491,5.23581,3.56625,220
LATS2,gene-LATS2,124520,215426,chr3,124125,124644,NC_023644.1,2803_003_autosomes_peak_17348a,248,.,10.2706,27.0784,24.8248,277
LATS2,gene-LATS2,124520,215426,chr3,124125,124644,NC_023644.1,2803_003_autosomes_peak_17348b,259,.,10.5727,28.2596,25.9906,381
LATS2,gene-LATS2,124520,215426,chr3,125220,125385,NC_023644.1,2803_003_autosomes_peak_17349,50,.,4.22906,6.78034,5.01545,90
LATS2,gene-LATS2,124520,215426,chr3,125597,125872,NC_023644.1,2803_003_autosomes_peak_17350,50,.,4.22906,6.78034,5.01545,172
LATS2,gene-LATS2,124520,215426,chr3,131138,131372,NC_023644.1,2803_003_autosomes_peak_17351,22,.,3.02076,3.8262,2.27297,53
LATS2,gene-LATS2,124520,215426,chr3,134898,135240,NC_023644.1,2803_003_autosomes_peak_17352,57,.,4.53114,7.59749,5.7907,94
LATS2,gene-LATS2,124520,215426,chr3,135982,136280,NC_023644.1,2803_003_autosomes_peak_17353,28,.,3.32283,4.51284,2.8984,123
LATS2,gene-LATS2,124520,215426,chr3,136431,136650,NC_023644.1,2803_003_autosomes_peak_17354,28,.,3.32283,4.51284,2.8984,165
LATS2,gene-LATS2,124520,215426,chr3,138907,139662,NC_023644.1,2803_003_autosomes_peak_17355,74,.,5.13529,9.31252,7.43155,313
LATS2,gene-LATS2,124520,215426,chr3,145350,145681,NC_023644.1,2803_003_autosomes_peak_17356,22,.,3.02076,3.8262,2.27297,232
LATS2,gene-LATS2,124520,215426,chr3,146767,147624,NC_023644.1,2803_003_autosomes_peak_17357a,82,.,5.43736,10.2074,8.29348,309
LATS2,gene-LATS2,124520,215426,chr3,146767,147624,NC_023644.1,2803_003_autosomes_peak_17357b,149,.,7.55189,17.0615,14.9684,418
LATS2,gene-LATS2,124520,215426,chr3,149621,150065,NC_023644.1,2803_003_autosomes_peak_17358,28,.,3.32283,4.51284,2.8984,51
LATS2,gene-LATS2,124520,215426,chr3,152862,153051,NC_023644.1,2803_003_autosomes_peak_17359,16,.,2.71868,3.17905,1.695,115
LATS2,gene-LATS2,124520,215426,chr3,153258,154279,NC_023644.1,2803_003_autosomes_peak_17360a,320,.,12.083,34.3422,32.0006,123
LATS2,gene-LATS2,124520,215426,chr3,153258,154279,NC_023644.1,2803_003_autosomes_peak_17360b,699,.,20.5411,72.652,69.9797,408
LATS2,gene-LATS2,124520,215426,chr3,166261,166433,NC_023644.1,2803_003_autosomes_peak_17361,16,.,2.71868,3.17905,1.695,10
LATS2,gene-LATS2,124520,215426,chr3,167892,168074,NC_023644.1,2803_003_autosomes_peak_17362,28,.,3.32283,4.51284,2.8984,84
