gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MOBP,gene-MOBP,1041714,1077514,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227427,gene-LOC103227427,1042238,1045342,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
MYRIP,gene-MYRIP,1369820,1765121,chr22,NC_023663.1,1.27235485703648,-0.573216356848628,1.89340885736678,-0.302743041799128,0.762085693469694,NA
LOC103227430,gene-LOC103227430,1743545,1744808,chr22,NC_023663.1,0.347970040350243,0.500414997192475,3.89411178261844,0.128505555342839,0.897748902148642,NA
EIF1B,gene-EIF1B,1806431,1809180,chr22,NC_023663.1,184.267730733369,-0.181680842553674,0.200066420874196,-0.90810262791634,0.363824002186652,0.527593578982374
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,NC_023663.1,1.39839490712232,0.115294086496494,2.38127879387804,0.0484168786926171,0.961384007828432,NA
RPL14,gene-RPL14,1949789,1954518,chr22,NC_023663.1,1386.44635173359,-0.869612332013264,0.125812726569797,-6.91195839818979,4.78008055711332e-12,1.56855525530253e-10
ZNF619,gene-ZNF619,1967154,1980633,chr22,NC_023663.1,99.3354810215099,0.564109415070461,0.245199564465955,2.30061344643532,0.0214134903111952,0.0629914554486107
ZNF620,gene-ZNF620,1999912,2011260,chr22,NC_023663.1,33.2809169456625,0.276123753102323,0.41601453551813,0.663735830187812,0.506859402666745,0.656971967458259
ZNF621,gene-ZNF621,2000190,2030885,chr22,NC_023663.1,126.962669920957,1.3440438169655,0.238310649501001,5.63988147310997,1.70167258471599e-08,3.00947134952158e-07
LOC103227443,gene-LOC103227443,2134147,2141079,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,NC_023663.1,2031.21280757915,-0.425553862219833,0.0981240616958001,-4.33689611768331,1.44508879486451e-05,0.0001297385872044
LOC103227445,gene-LOC103227445,2682067,2708894,chr22,NC_023663.1,0.0898963606928256,0.0,5.39771667960683,0.0,1.0,NA
ULK4,gene-ULK4,2731174,3398885,chr22,NC_023663.1,95.5287082371915,0.0042621615831994,0.228647504022238,0.0186407527229553,0.985127692504704,0.990929930436597
LOC103227446,gene-LOC103227446,3398934,3399587,chr22,NC_023663.1,0.289823658909882,-1.9035827607063,4.94570273403458,-0.384896315665418,0.700314235693485,NA
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,NC_023663.1,12.5460858789846,0.14167876327596,0.689345752783915,0.205526417916977,0.837160860113738,0.904281491094679
TRAK1,gene-TRAK1,3536589,3668622,chr22,NC_023663.1,253.414257048945,0.090803660905338,0.15577218950091,0.582926010068103,0.559943110172752,0.702159374237675
CCK,gene-CCK,3698192,3705443,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LYZL4,gene-LYZL4,3803258,3855368,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227457,gene-LOC103227457,3839721,3843372,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227455,gene-LOC103227455,3851886,3852958,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
VIPR1,gene-VIPR1,3950129,3984849,chr22,NC_023663.1,1.29849430232173,3.60628537153665,2.34314280463333,1.53908048813994,0.123784647841962,NA
SEC22C,gene-SEC22C,3995170,4029992,chr22,NC_023663.1,323.978998562675,0.289827340453631,0.139941506305105,2.07106060314758,0.038353132951662,0.0994713407186181
SS18L2,gene-SS18L2,4038276,4046447,chr22,NC_023663.1,62.3615134453387,-0.248159856969289,0.291455177544051,-0.85145118731604,0.394518767649822,0.55751975166988
LOC103227460,gene-LOC103227460,4042560,4043650,chr22,NC_023663.1,22.3764909209685,0.395204562987671,0.506094915004101,0.780890207095776,0.434867072264322,0.594687645956369
NKTR,gene-NKTR,4055400,4104947,chr22,NC_023663.1,1545.71439647789,0.603663004754211,0.113302000558389,5.32791126175324,9.93486382808844e-08,1.47832741061724e-06
LOC103227465,gene-LOC103227465,4107568,4110406,chr22,NC_023663.1,5.50375835816694,0.608916016487459,0.972925808241912,0.625860688789597,0.531406321141739,0.679195152547664
ZBTB47,gene-ZBTB47,4109856,4123692,chr22,NC_023663.1,140.714290636691,0.0533772959217445,0.208807666416867,0.255629004613179,0.798237319897381,0.879376474053873
KLHL40,gene-KLHL40,4141759,4149158,chr22,NC_023663.1,0.774096693211773,1.37664842464978,3.24141275256208,0.424706302386713,0.671050788884377,NA
HHATL,gene-HHATL,4149375,4169760,chr22,NC_023663.1,0.857672481287103,0.696847545291171,3.22262887841317,0.216235741558395,0.828803994780421,NA
CCDC13,gene-CCDC13,4164828,4228692,chr22,NC_023663.1,11.2659383297421,-0.452677905823204,0.665541594711328,-0.680164710095316,0.496400174651891,0.648279303514361
HIGD1A,gene-HIGD1A,4239323,4255547,chr22,NC_023663.1,225.691740390635,-0.22909731956623,0.167508403780659,-1.36767657261075,0.17141333621196,0.310008547524615
ACKR2,gene-ACKR2,4272340,4313929,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227471,gene-LOC103227471,4323840,4326459,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
ZNF662,gene-ZNF662,4358215,4365977,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
KRBOX1,gene-KRBOX1,4387219,4393454,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
FAM198A,gene-FAM198A,4425802,4506027,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
POMGNT2,gene-POMGNT2,4521925,4548431,chr22,NC_023663.1,44.7768315629609,0.187191959601846,0.342520400093598,0.546513315851241,0.584713137033406,0.723137038077803
LOC103227476,gene-LOC103227476,4664187,4673727,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
SNRK,gene-SNRK,4726981,4792618,chr22,NC_023663.1,224.704356478342,0.195802623812967,0.171758409184647,1.13998857315028,0.25429106176023,0.41180607123164
ANO10,gene-ANO10,4807612,5050437,chr22,NC_023663.1,330.075532174753,-0.432412477524096,0.141769037214094,-3.05011930687718,0.0022875047657873,0.010153251365924
ABHD5,gene-ABHD5,5109699,5139021,chr22,NC_023663.1,424.560908867609,-0.0440835779715644,0.144761685607248,-0.304525177270781,0.760727814312384,0.852594226694456
LOC103227481,gene-LOC103227481,5187231,5191287,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227482,gene-LOC103227482,5200813,5202621,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103228631,gene-LOC103228631,5413259,5534236,chr22,NC_023663.1,13.094884847727,1.0719165125189,0.639738512487503,1.67555413906684,0.093825558189217,0.196914441282746
TOPAZ1,gene-TOPAZ1,5665735,5757697,chr22,NC_023663.1,0.383482512246616,0.679139427073578,4.85520758693606,0.139878556150914,0.888755944411651,NA
TCAIM,gene-TCAIM,5764244,5835184,chr22,NC_023663.1,320.265780372118,-0.254918965021784,0.151277311810982,-1.68511035772701,0.09196728165333,0.194148070780937
LOC103227486,gene-LOC103227486,5851243,5852272,chr22,NC_023663.1,0.0940389404655544,0.676732413818782,5.36625538177614,0.126108872141451,0.899645744589794,NA
LOC103227488,gene-LOC103227488,5864990,5865971,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
ZNF445,gene-ZNF445,5914639,5951506,chr22,NC_023663.1,340.51536265363,-0.0130162088298297,0.149129456784761,-0.0872812729990427,0.930447939188896,0.958970105477295
LOC103227494,gene-LOC103227494,5951507,6007530,chr22,NC_023663.1,1.06467644096101,0.967309574544728,2.30625829446377,0.419428117339145,0.674903278628812,NA
ZNF852,gene-ZNF852,5973210,5985414,chr22,NC_023663.1,44.5945927174788,-0.341897568667898,0.369091183086198,-0.926322774250748,0.354278263867194,0.518244892705865
ZKSCAN7,gene-ZKSCAN7,6035412,6052396,chr22,NC_023663.1,0.444050218403385,1.32525576081209,3.95105618101383,0.33541810090689,0.737309715479011,NA
ZNF660,gene-ZNF660,6060305,6071867,chr22,NC_023663.1,31.325350331776,-0.16059452882003,0.395851189207008,-0.405694193168251,0.684967309438873,0.800682405970041
ZNF197,gene-ZNF197,6096172,6122969,chr22,NC_023663.1,59.6864400915804,-0.0554414984959545,0.332795434264085,-0.166593326673946,0.867690044862675,0.922503797696742
ZNF35,gene-ZNF35,6124883,6137710,chr22,NC_023663.1,95.3703633265777,-0.481714959630568,0.262668819664981,-1.83392516951562,0.066665102806617,0.151414512631199
LOC103227500,gene-LOC103227500,6145883,6151808,chr22,NC_023663.1,8.13702261400356,1.26271915631915,0.837825527385784,1.50713855694888,0.131775145539852,0.255848559326221
LOC103227501,gene-LOC103227501,6159274,6167134,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
ZNF502,gene-ZNF502,6185332,6197057,chr22,NC_023663.1,50.3337589995319,0.206473777809635,0.341419879923028,0.604750308787478,0.545344915193792,0.690653807234137
ZNF501,gene-ZNF501,6202643,6210394,chr22,NC_023663.1,10.7237335752467,0.191646023491223,0.664303718388062,0.288491571229277,0.772970481572133,0.862049077437488
KIAA1143,gene-KIAA1143,6230074,6238707,chr22,NC_023663.1,77.6661679621476,-0.492329749105867,0.274918533807428,-1.79082051067073,0.0733221027561566,0.162866964576157
KIF15,gene-KIF15,6238804,6325804,chr22,NC_023663.1,310.549278251252,-0.145269833989693,0.151632022636039,-0.95804191927442,0.338041620983285,0.503109106106429
TMEM42,gene-TMEM42,6334659,6338493,chr22,NC_023663.1,17.4221520587355,-0.291774153926081,0.554587963510597,-0.526109784422874,0.598811930815096,0.734040989122082
TGM4,gene-TGM4,6362600,6391099,chr22,NC_023663.1,49.0544377823687,0.667615658440544,0.380218118714221,1.75587544512137,0.079109678535921,0.17271054019703
ZDHHC3,gene-ZDHHC3,6391980,6452079,chr22,NC_023663.1,253.707845887595,-0.351100389597584,0.166725454831829,-2.10585953987487,0.0352165551094255,0.0933126951233349
EXOSC7,gene-EXOSC7,6452155,6485411,chr22,NC_023663.1,54.4000575047295,0.028602271037202,0.313178809721963,0.0913288835301301,0.92723126814864,0.95742760075616
CLEC3B,gene-CLEC3B,6501082,6510878,chr22,NC_023663.1,0.424430752286287,0.0,4.05756381335509,0.0,1.0,NA
LOC103227512,gene-LOC103227512,6544746,6557349,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CDCP1,gene-CDCP1,6559500,6619952,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
TMEM158,gene-TMEM158,6697883,6699713,chr22,NC_023663.1,1.64335084049983,0.708885891662794,1.70658401202005,0.415382944331993,0.677861590275484,NA
LARS2,gene-LARS2,6861105,7021325,chr22,NC_023663.1,249.614251056351,-0.289923895720414,0.152609607209067,-1.89977486360498,0.0574626709677199,0.135319097770897
LOC103227516,gene-LOC103227516,6991046,6991742,chr22,NC_023663.1,0.0587998607230403,0.0,5.39771667962034,0.0,1.0,NA
LIMD1,gene-LIMD1,7065666,7151607,chr22,NC_023663.1,332.086654298504,0.344163395514482,0.147835847284629,2.32801043749466,0.0199115494460084,0.0593537334309049
TRNAR-ACG,gene-TRNAR-ACG,7159432,7159504,chr22,NC_023663.1,2.38954326270408,1.40873251653841,1.76399752998059,0.798602318084826,0.424521043093623,NA
SACM1L,gene-SACM1L,7159701,7214368,chr22,NC_023663.1,437.549109412945,0.540945075545677,0.144252062627689,3.74999889562648,0.0001768353491978,0.0011539984642184
LOC103227519,gene-LOC103227519,7162697,7164665,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
SLC6A20,gene-SLC6A20,7228039,7265441,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LZTFL1,gene-LZTFL1,7292390,7310355,chr22,NC_023663.1,162.145569390398,-0.471210957046188,0.20056335473518,-2.34943695306835,0.0188018279467617,0.05677570267468
LOC103227523,gene-LOC103227523,7331880,7334576,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR9,gene-CCR9,7354139,7375280,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227525,gene-LOC103227525,7383806,7386436,chr22,NC_023663.1,1.51139292075678,0.695742035552022,1.86582901154729,0.372886278027728,0.709233085230952,NA
FYCO1,gene-FYCO1,7388796,7466463,chr22,NC_023663.1,431.156035996571,-0.460408696501369,0.133988456242457,-3.43618181306787,0.0005899749056922,0.0032419498565445
CXCR6,gene-CXCR6,7413871,7419229,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
XCR1,gene-XCR1,7495008,7503202,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR1,gene-CCR1,7634205,7641380,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR3,gene-CCR3,7648410,7698523,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR2,gene-CCR2,7795192,7801242,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR5,gene-CCR5,7803794,7818112,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCRL2,gene-CCRL2,7835224,7847762,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LTF,gene-LTF,7867332,7896403,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
RTP3,gene-RTP3,7925733,7930132,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LRRC2,gene-LRRC2,7937167,7987249,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
TDGF1,gene-TDGF1,7993724,8000935,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227543,gene-LOC103227543,8034514,8043731,chr22,NC_023663.1,0.115025653459332,0.0,5.39771667962051,0.0,1.0,NA
