gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MOBP,gene-MOBP,1041714,1077514,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227427,gene-LOC103227427,1042238,1045342,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
MYRIP,gene-MYRIP,1369820,1765121,chr22,NC_023663.1,1.27235485703648,3.8944000632834,2.29505640571805,1.69686464070366,0.089722254371852,NA
LOC103227430,gene-LOC103227430,1743545,1744808,chr22,NC_023663.1,0.347970040350243,-0.669955194011365,4.03502007426687,-0.166035157615192,0.868129282380802,NA
EIF1B,gene-EIF1B,1806431,1809180,chr22,NC_023663.1,184.267730733369,0.479374213662179,0.207562771546246,2.30953850775389,0.0209137174036024,0.0562426555826936
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,NC_023663.1,1.39839490712232,-1.46939782242593,1.96172771138996,-0.749032505323992,0.453837613847493,NA
RPL14,gene-RPL14,1949789,1954518,chr22,NC_023663.1,1386.44635173359,-0.409850110432286,0.129422090376376,-3.16677090626792,0.0015414169867946,0.0059630028485377
ZNF619,gene-ZNF619,1967154,1980633,chr22,NC_023663.1,99.3354810215099,0.671378325946607,0.258389461900872,2.59831930066937,0.0093681337040254,0.028604429821962
ZNF620,gene-ZNF620,1999912,2011260,chr22,NC_023663.1,33.2809169456625,0.608311676926477,0.446926136358948,1.36110114723278,0.173481727172274,0.301367368184783
ZNF621,gene-ZNF621,2000190,2030885,chr22,NC_023663.1,126.962669920957,1.28321061841671,0.229768944641138,5.58478701471548,2.33986791846448e-08,2.33531619971731e-07
LOC103227443,gene-LOC103227443,2134147,2141079,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,NC_023663.1,2031.21280757915,-0.621676779259347,0.100659821457477,-6.17601710650728,6.57388674670069e-10,8.157979788913971e-09
LOC103227445,gene-LOC103227445,2682067,2708894,chr22,NC_023663.1,0.0898963606928256,2.05129431190306,5.37575570581263,0.381582501914115,0.70277106532632,NA
ULK4,gene-ULK4,2731174,3398885,chr22,NC_023663.1,95.5287082371915,-0.525075229028414,0.261049434480095,-2.01140151892745,0.0442830630459349,0.103228642494414
LOC103227446,gene-LOC103227446,3398934,3399587,chr22,NC_023663.1,0.289823658909882,0.0,4.97189833555539,0.0,1.0,NA
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,NC_023663.1,12.5460858789846,0.319413968537166,0.697642621384166,0.457847555104114,0.647061967572508,0.766905211642715
TRAK1,gene-TRAK1,3536589,3668622,chr22,NC_023663.1,253.414257048945,0.133989568852483,0.161656363433801,0.828854280811237,0.407186868598031,0.559936671104122
CCK,gene-CCK,3698192,3705443,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LYZL4,gene-LYZL4,3803258,3855368,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227457,gene-LOC103227457,3839721,3843372,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227455,gene-LOC103227455,3851886,3852958,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
VIPR1,gene-VIPR1,3950129,3984849,chr22,NC_023663.1,1.29849430232173,-0.355444012917096,2.43422638630825,-0.146019291761997,0.883906159032797,NA
SEC22C,gene-SEC22C,3995170,4029992,chr22,NC_023663.1,323.978998562675,0.18535497587797,0.149020078458712,1.2438255152934,0.213563787526108,0.351543038259839
SS18L2,gene-SS18L2,4038276,4046447,chr22,NC_023663.1,62.3615134453387,-0.0047816767883712,0.313607549464494,-0.0152473267832239,0.987834864728392,0.992611102828248
LOC103227460,gene-LOC103227460,4042560,4043650,chr22,NC_023663.1,22.3764909209685,0.762733625487206,0.499995700035806,1.52548036999635,0.127139326071715,0.238366273317965
NKTR,gene-NKTR,4055400,4104947,chr22,NC_023663.1,1545.71439647789,0.470063598981305,0.114824518332902,4.09375633188797,4.24440361508103e-05,0.0002419361691259
LOC103227465,gene-LOC103227465,4107568,4110406,chr22,NC_023663.1,5.50375835816694,0.263974775380139,0.976599244700055,0.270299999526637,0.786929465721795,0.865828766873902
ZBTB47,gene-ZBTB47,4109856,4123692,chr22,NC_023663.1,140.714290636691,-0.661768589435336,0.220636745307266,-2.99935801044262,0.0027054919469559,0.0098249871234511
KLHL40,gene-KLHL40,4141759,4149158,chr22,NC_023663.1,0.774096693211773,3.76557717336998,3.1340054596271,1.20152221235059,0.229548695465686,NA
HHATL,gene-HHATL,4149375,4169760,chr22,NC_023663.1,0.857672481287103,3.67875255161982,3.0709421587437,1.19792310029205,0.230946955768513,NA
CCDC13,gene-CCDC13,4164828,4228692,chr22,NC_023663.1,11.2659383297421,-0.216952871771506,0.742476636674277,-0.292201614239725,0.770132477482127,0.853807482969921
HIGD1A,gene-HIGD1A,4239323,4255547,chr22,NC_023663.1,225.691740390635,-0.0278135013146818,0.177450392737788,-0.156739587247805,0.875450086548643,0.923248941479678
ACKR2,gene-ACKR2,4272340,4313929,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227471,gene-LOC103227471,4323840,4326459,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
ZNF662,gene-ZNF662,4358215,4365977,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
KRBOX1,gene-KRBOX1,4387219,4393454,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
FAM198A,gene-FAM198A,4425802,4506027,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
POMGNT2,gene-POMGNT2,4521925,4548431,chr22,NC_023663.1,44.7768315629609,-0.203395155046207,0.355909279110925,-0.571480337782414,0.567674084871954,0.703986186677827
LOC103227476,gene-LOC103227476,4664187,4673727,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
SNRK,gene-SNRK,4726981,4792618,chr22,NC_023663.1,224.704356478342,0.512342198772501,0.175299534160919,2.92266720059957,0.00347047234025,0.0122586520830948
ANO10,gene-ANO10,4807612,5050437,chr22,NC_023663.1,330.075532174753,-0.956024966328817,0.154751302092787,-6.17781532949944,6.49946735479305e-10,8.071728822314091e-09
ABHD5,gene-ABHD5,5109699,5139021,chr22,NC_023663.1,424.560908867609,-0.579374375088925,0.149771374592047,-3.86839191846272,0.0001095554776148,0.0005701051763805
LOC103227481,gene-LOC103227481,5187231,5191287,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227482,gene-LOC103227482,5200813,5202621,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103228631,gene-LOC103228631,5413259,5534236,chr22,NC_023663.1,13.094884847727,1.17624493643102,0.719126233480673,1.63565850009091,0.101911079528023,0.20119962766848
TOPAZ1,gene-TOPAZ1,5665735,5757697,chr22,NC_023663.1,0.383482512246616,0.0,4.89026364128122,0.0,1.0,NA
TCAIM,gene-TCAIM,5764244,5835184,chr22,NC_023663.1,320.265780372118,-0.541248470221739,0.163929515067114,-3.30171458141719,0.0009609579979575,0.0039187800324062
LOC103227486,gene-LOC103227486,5851243,5852272,chr22,NC_023663.1,0.0940389404655544,0.0,5.39771667959969,0.0,1.0,NA
LOC103227488,gene-LOC103227488,5864990,5865971,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
ZNF445,gene-ZNF445,5914639,5951506,chr22,NC_023663.1,340.51536265363,-0.422272777349556,0.157743610895494,-2.67695645454265,0.0074294290133705,0.0235248535277759
LOC103227494,gene-LOC103227494,5951507,6007530,chr22,NC_023663.1,1.06467644096101,0.927920436000032,2.77842807786624,0.333973171158222,0.738399803764979,NA
ZNF852,gene-ZNF852,5973210,5985414,chr22,NC_023663.1,44.5945927174788,0.332011943768474,0.372922715199426,0.890296917394601,0.373306475918897,0.526496497005107
ZKSCAN7,gene-ZKSCAN7,6035412,6052396,chr22,NC_023663.1,0.444050218403385,1.7094036422383,3.87945165800461,0.440630221209543,0.65948072046453,NA
ZNF660,gene-ZNF660,6060305,6071867,chr22,NC_023663.1,31.325350331776,0.206302541828685,0.423038437853229,0.487668550582774,0.625784631357064,0.751111152262603
ZNF197,gene-ZNF197,6096172,6122969,chr22,NC_023663.1,59.6864400915804,-0.172294462945338,0.363283024387835,-0.474270613760909,0.63530694410794,0.757863068252863
ZNF35,gene-ZNF35,6124883,6137710,chr22,NC_023663.1,95.3703633265777,-0.602900462922316,0.28583734469228,-2.10924315565334,0.034923598613152,0.0854509153548032
LOC103227500,gene-LOC103227500,6145883,6151808,chr22,NC_023663.1,8.13702261400356,0.541447274451681,0.870087181933235,0.622290829809315,0.533750649954091,0.674137869908937
LOC103227501,gene-LOC103227501,6159274,6167134,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
ZNF502,gene-ZNF502,6185332,6197057,chr22,NC_023663.1,50.3337589995319,-0.280766122847354,0.371666505051572,-0.755424874265694,0.449994093001929,0.600144510977989
ZNF501,gene-ZNF501,6202643,6210394,chr22,NC_023663.1,10.7237335752467,-0.132726912659734,0.714946684708909,-0.185645888705357,0.852722465055317,0.909929164385545
KIAA1143,gene-KIAA1143,6230074,6238707,chr22,NC_023663.1,77.6661679621476,0.0484595769486195,0.293789245139121,0.164946735629046,0.8689859064641,0.919443875254727
KIF15,gene-KIF15,6238804,6325804,chr22,NC_023663.1,310.549278251252,0.177080734989659,0.166313752327427,1.06473897985919,0.28699406530476,0.435517937348512
TMEM42,gene-TMEM42,6334659,6338493,chr22,NC_023663.1,17.4221520587355,-0.26228404941131,0.584483883248304,-0.44874470781581,0.653615829389043,0.771519497225488
TGM4,gene-TGM4,6362600,6391099,chr22,NC_023663.1,49.0544377823687,-0.234015429455837,0.392493838357722,-0.596227014505522,0.551023581014546,0.689167757530038
ZDHHC3,gene-ZDHHC3,6391980,6452079,chr22,NC_023663.1,253.707845887595,-0.803115671721286,0.179295348496413,-4.47928894115931,7.48921000776083e-06,4.96197941515001e-05
EXOSC7,gene-EXOSC7,6452155,6485411,chr22,NC_023663.1,54.4000575047295,0.123212865429277,0.335294421284132,0.367476634288719,0.713263517682361,0.814845514110695
CLEC3B,gene-CLEC3B,6501082,6510878,chr22,NC_023663.1,0.424430752286287,1.08950602166293,3.98981560509468,0.273071773109442,0.784798044199746,NA
LOC103227512,gene-LOC103227512,6544746,6557349,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CDCP1,gene-CDCP1,6559500,6619952,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
TMEM158,gene-TMEM158,6697883,6699713,chr22,NC_023663.1,1.64335084049983,-1.70738470685737,2.32514843839731,-0.734312131931778,0.462758525551266,0.611375993602695
LARS2,gene-LARS2,6861105,7021325,chr22,NC_023663.1,249.614251056351,-0.178475391742543,0.16349974178772,-1.09159433397923,0.275011447687935,0.421542148085194
LOC103227516,gene-LOC103227516,6991046,6991742,chr22,NC_023663.1,0.0587998607230403,0.0,5.39771667962033,0.0,1.0,NA
LIMD1,gene-LIMD1,7065666,7151607,chr22,NC_023663.1,332.086654298504,0.402148330820517,0.150940119080337,2.66429053634493,0.0077150897206398,0.0242748836783183
TRNAR-ACG,gene-TRNAR-ACG,7159432,7159504,chr22,NC_023663.1,2.38954326270408,0.664376234854734,1.956463880409,0.339580117735597,0.734172753042544,0.829233418932208
SACM1L,gene-SACM1L,7159701,7214368,chr22,NC_023663.1,437.549109412945,0.67872019151766,0.147838449954164,4.5909585207914,4.4121502454533e-06,3.02710751064991e-05
LOC103227519,gene-LOC103227519,7162697,7164665,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
SLC6A20,gene-SLC6A20,7228039,7265441,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LZTFL1,gene-LZTFL1,7292390,7310355,chr22,NC_023663.1,162.145569390398,-0.569164074736658,0.214854100550042,-2.64907243231363,0.0080713030891504,0.0252168704315266
LOC103227523,gene-LOC103227523,7331880,7334576,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR9,gene-CCR9,7354139,7375280,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227525,gene-LOC103227525,7383806,7386436,chr22,NC_023663.1,1.51139292075678,-2.70921547661897,2.14370355268558,-1.26380136527037,0.206301331048702,NA
FYCO1,gene-FYCO1,7388796,7466463,chr22,NC_023663.1,431.156035996571,-0.47565654007962,0.14173499007237,-3.35595705645268,0.000790908487357,0.0033007461986346
CXCR6,gene-CXCR6,7413871,7419229,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
XCR1,gene-XCR1,7495008,7503202,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR1,gene-CCR1,7634205,7641380,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR3,gene-CCR3,7648410,7698523,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR2,gene-CCR2,7795192,7801242,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCR5,gene-CCR5,7803794,7818112,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
CCRL2,gene-CCRL2,7835224,7847762,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LTF,gene-LTF,7867332,7896403,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
RTP3,gene-RTP3,7925733,7930132,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LRRC2,gene-LRRC2,7937167,7987249,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
TDGF1,gene-TDGF1,7993724,8000935,chr22,NC_023663.1,0.0,NA,NA,NA,NA,NA
LOC103227543,gene-LOC103227543,8034514,8043731,chr22,NC_023663.1,0.115025653459332,0.0,5.39771667962051,0.0,1.0,NA
