gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
MOBP,,,,,,
MYRIP,-0.573216356848628,3.8944000632834,-0.0358941220865462,4.5281,0.4871699999999999,1.4778799999999999
EIF1B,-0.181680842553674,0.479374213662179,0.271990196649354,-42.24309,-20.581799999999998,5.050330000000001
ENTPD3,0.115294086496494,-1.46939782242593,-2.79572364906392,-0.9600300000000002,-9.1793,-6.86417
RPL14,-0.869612332013264,-0.409850110432286,-1.42669485383497,5.978499999999999,9.075960000000002,-4.76959
ZNF619,0.564109415070461,0.671378325946607,1.15321714104457,-7.6940800000000005,-3.3173399999999997,
ZNF620,0.276123753102323,0.608311676926477,1.07493323267113,-4.128400000000001,-8.262099999999998,-2.3486399999999996
ZNF621,1.3440438169655,1.28321061841671,2.01177731511501,-4.128400000000001,-8.262099999999998,-3.9626099999999997
CTNNB1,-0.425553862219833,-0.621676779259347,-0.880460613823159,-35.794979999999995,-5.238599999999998,-11.80594
LOC103227445,0.0,2.05129431190306,0.0,-35.794979999999995,-5.238599999999998,-11.80594
ULK4,0.0042621615831994,-0.525075229028414,-0.469182854915117,0.3904899999999989,0.5497800000000002,-1.0972399999999998
LOC103227446,-1.9035827607063,0.0,3.40453767486759,41.134100000000004,31.63389,-29.859399999999997
LOC103228627,0.14167876327596,0.319413968537166,0.294690396713611,-1.0553400000000002,0.3674300000000006,-0.6166699999999996
TRAK1,0.090803660905338,0.133989568852483,0.133523521321005,-6.348190000000001,-4.58826,-2.21256
CCK,,,,,,
LYZL4,,,,,,
VIPR1,3.60628537153665,-0.355444012917096,4.98457068058194,-2.40354,-0.66127,-0.9249999999999998
SEC22C,0.289827340453631,0.18535497587797,-0.254822156736894,-11.341199999999997,15.24544,-10.67257
SS18L2,-0.248159856969289,-0.0047816767883712,-0.0154255324551705,-0.1882999999999999,-1.9809999999999999,-5.55854
NKTR,0.603663004754211,0.470063598981305,0.931550813121805,-13.049799999999998,-20.630599999999998,-20.8827
LOC103227465,0.608916016487459,0.263974775380139,0.835943504004715,15.027840000000001,3.2113400000000007,-5.902989999999999
ZBTB47,0.0533772959217445,-0.661768589435336,-0.291515084485333,-1.0553400000000002,2.0002900000000006,-0.44442000000000004
KLHL40,1.37664842464978,3.76557717336998,3.98699783075005,,0.12522000000000055,
HHATL,0.696847545291171,3.67875255161982,4.41252533050156,2.02461,0.5470299999999999,0.67089
CCDC13,-0.452677905823204,-0.216952871771506,-0.665144904474749,0.48348999999999975,1.03145,0.67089
HIGD1A,-0.22909731956623,-0.0278135013146818,-0.592511372245556,1.06459,0.3701800000000004,-10.328100000000001
ACKR2,,,,-4.4235299999999995,,
LOC103227471,,,,,,
ZNF662,,,,,0.24494999999999978,
FAM198A,,,,,,
POMGNT2,0.187191959601846,-0.203395155046207,-0.360540326696703,15.313780000000001,1.09132,0.5167299999999999
SNRK,0.195802623812967,0.512342198772501,0.363889965678029,-1.2436999999999987,-5.192409999999999,
ANO10,-0.432412477524096,-0.956024966328817,-0.910262964179682,1.3505099999999999,-0.35919999999999996,-0.13608999999999982
ABHD5,-0.0440835779715644,-0.579374375088925,-0.933754905020972,-5.0791,-2.6423000000000005,-7.154349999999999
LOC103227481,,,,-20.011580000000002,6.1123400000000006,-8.28782
LOC103228631,1.0719165125189,1.17624493643102,2.76836508604688,2.796339999999999,0.7293700000000003,
TOPAZ1,0.679139427073578,0.0,3.99806296433397,,,
TCAIM,-0.254918965021784,-0.541248470221739,-0.950905481001973,-17.292099999999998,-4.865600000000001,-24.537
LOC103227486,0.676732413818782,0.0,-0.492158132697007,,1.09132,
LOC103227488,,,,,,
ZNF445,-0.0130162088298297,-0.422272777349556,-0.197638108699421,-0.6671699999999987,3.26846,
LOC103227494,0.967309574544728,0.927920436000032,-2.48682142154138,-0.6671699999999987,2.3622300000000003,-1.25141
ZNF852,-0.341897568667898,0.332011943768474,0.455849925150953,2.89165,-3.6194100000000002,0.67089
ZNF660,-0.16059452882003,0.206302541828685,-0.0702430685602167,-0.8554999999999993,-7.606260000000001,-5.7307
ZNF197,-0.0554414984959545,-0.172294462945338,0.173497901238726,-4.325880000000001,-3.19489,-2.21256
ZNF35,-0.481714959630568,-0.602900462922316,-0.229655085761425,-3.4566,-9.66094,
ZNF502,0.206473777809635,-0.280766122847354,0.569779433822781,-0.5741700000000005,0.5470299999999999,
ZNF501,0.191646023491223,-0.132726912659734,-0.240917050707049,-4.8093900000000005,,
KIAA1143,-0.492329749105867,0.0484595769486195,-0.524319859328326,-2.5824999999999996,-12.43946,-2.21256
KIF15,-0.145269833989693,0.177080734989659,0.368822111934637,-2.5824999999999996,-12.43946,-2.21256
TMEM42,-0.291774153926081,-0.26228404941131,-0.650176079287323,-8.6495,-1.6191000000000013,-0.27218999999999927
TGM4,0.667615658440544,-0.234015429455837,-0.666096320387678,19.26306,-0.7211399999999997,6.31977
ZDHHC3,-0.351100389597584,-0.803115671721286,-1.05635738777223,0.19523999999999964,6.71649,0.1903100000000002
EXOSC7,0.028602271037202,0.123212865429277,-0.447031531287571,-0.6648999999999994,-1.7416,-4.13486
CLEC3B,0.0,1.08950602166293,-2.06108158076024,,-0.35919999999999996,0.1903100000000002
LOC103227512,,,,,,
CDCP1,,,,-6.536499999999998,-11.8979,-8.305869999999999
TMEM158,0.708885891662794,-1.70738470685737,-1.04468447782628,-2.782499999999999,-1.3824099999999993,
LARS2,-0.289923895720414,-0.178475391742543,-0.790792864818628,-12.7918,5.44834,-4.61543
LIMD1,0.344163395514482,0.402148330820517,0.609590883763743,18.877200000000002,0.12522000000000055,5.18638
TRNAR-ACG,1.40873251653841,0.664376234854734,3.2753400760204,-7.01998,2.1853599999999993,5.530900000000001
SACM1L,0.540945075545677,0.67872019151766,0.827249186292885,-7.01998,2.1853599999999993,5.530900000000001
SLC6A20,,,,-1.5365099999999998,0.7892399999999999,
LZTFL1,-0.471210957046188,-0.569164074736658,-0.381468403321753,15.98788,12.945920000000001,-3.4820399999999996
CCR9,,,,,,
FYCO1,-0.460408696501369,-0.47565654007962,-0.607177951865362,-0.47886000000000006,0.5470299999999999,-0.29025999999999996
CXCR6,,,,,,
XCR1,,,,,,
CCR2,,,,,,
CCR5,,,,,,
LTF,,,,,1.09132,
RTP3,,,,,,
LRRC2,,,,0.8716599999999994,-2.1090300000000006,
ALS2CL,2.73632652349913,4.48428281900259,3.71615066054357,1.3505099999999999,1.6356000000000002,-1.5778199999999996
TMIE,3.00192031751402,0.0,2.41061653986433,-0.38124,2.4847099999999998,1.4778799999999999
PRSS50,,,,-0.47886000000000006,0.9715900000000004,-1.0972399999999998
PRSS46,,,,,1.33352,1.1514600000000002
PRSS45,,,,,0.4871699999999999,
LOC103227547,0.0,0.0,2.40178883633417,,-0.7211399999999997,0.34448000000000034
LOC103227546,,,,,,
PRSS42,2.17373535196214,-0.586238206712789,0.231507810318243,1.3505099999999999,0.7293700000000003,
MYL3,-0.506944915469235,-0.814321112081533,-1.2080428793558,,-0.9633499999999997,1.1514600000000002
PTH1R,0.159667522717107,-0.208552434785746,-0.334083258233028,-0.2812999999999999,4.18018,0.9973000000000001
CCDC12,0.0012900471783892,0.190508558867776,0.935653793622496,-0.5718500000000013,0.7293700000000003,-3.9806899999999996
NBEAL2,0.652049782362622,0.066403868380212,0.393194734421056,-56.87119,36.409969999999994,12.313130000000001
LOC103227556,4.23131312971704,2.90616561394705,0.953861688051692,,,-1.5778199999999996
SETD2,0.502455467826031,1.09056723256237,1.24936515476098,-4.407299999999999,-25.67094,-15.632489999999999
KIF9,0.287717937197568,0.228838600067697,0.890089825661841,-17.126890000000003,5.98989,-2.3125
KLHL18,-0.11924654075496,0.190331244759361,0.467868671337918,-7.580299999999994,17.05789,-9.86559
PTPN23,0.209022882071362,-0.0316375480463029,0.316330770207703,-28.370500000000003,-15.372900000000001,-22.478499999999997
SCAP,0.134314318447079,-0.11005960724644,-0.140788510285236,1.54344,2.3622300000000003,1.3237100000000002
ELP6,-0.477435827347887,-0.438990052565408,-0.241213658460271,2.0501000000000005,-0.05712000000000028,-2.5389699999999995
CSPG5,2.20483797715936,2.3516786689322,1.92196117283488,-0.28593000000000046,-0.05712000000000028,6.31977
LOC103227566,,,,0.29286999999999974,-1.02046,3.4363200000000003
SMARCC1,-0.765361662747296,-0.83418926742906,-1.05723940644998,-0.47886000000000006,0.1850900000000002,-0.13608999999999982
DHX30,0.117850164825297,0.295732036111993,0.229321973007549,2.7986299999999993,0.4899200000000006,1.0153800000000004
MAP4,-0.892566456021985,-1.3222303081673,-1.25481806994681,1.54344,1.2138,0.5167299999999999
LOC103228634,0.0,2.73572543437433,-0.476135635882182,-0.09299999999999997,-2.47373,-1.5778199999999996
CDC25A,0.994243961449789,1.22155541639092,1.26975516841255,1.5457600000000005,-1.2654299999999998,-1.5778199999999996
CAMP,1.42429788058026,0.504289307184393,0.0,-0.28593000000000046,0.3674300000000006,
ZNF589,-0.085591901330243,-0.781209598410691,-0.664108217525129,-6.8225,-6.93952,-9.0948
NME6,-0.134628172248135,-0.359194891400018,0.167808028440015,-7.7547,-48.449099999999994,-3.6542899999999996
SPINK8,0.676753251344636,0.0,0.0,,,0.34448000000000034
PLXNB1,-0.17375432597824,-0.366305028158201,0.0394264387579855,5.2021999999999995,0.8518499999999998,-1.0791699999999995
CCDC51,-0.618527877581974,0.479179087289523,0.622758286755644,-9.409600000000001,-31.89482,1.1695400000000005
LOC103227585,-1.34856518047464,-0.700098070038905,-0.944695993807303,-2.198999999999998,-0.40249999999999986,-11.80594
LOC103227586,-0.145549940801315,2.45069820032476,2.96106008415911,0.5089000000000041,15.48766,-23.20367
ATRIP,0.632465047787284,0.865538159315379,0.807800477542598,0.5089000000000041,15.48766,-14.3269
TREX1,-0.252294561500327,-0.784365055061824,-0.532982487282081,-27.787099999999995,-25.959300000000002,-23.97455
SHISA5,-0.771678600225993,-1.2058057034667,-1.81290760669903,2.02461,0.005499999999999616,1.95845
PFKFB4,-0.47178135433519,-1.54518950883357,-1.25905515029796,0.19523999999999964,-0.35919999999999996,0.67089
UCN2,-1.44158430891149,-2.6612291650286,-2.56911786341467,0.7902999999999984,8.471810000000001,-0.44442000000000004
COL7A1,-1.28713952963246,-2.49514383915835,-2.5295450831468,2.2175499999999997,4.96393,-1.5597399999999997
LOC103227597,-0.820134811209575,-1.14422897819376,-1.5799190996545,-38.6727,2.3622300000000003,-0.9249999999999998
TMEM89,0.227165493471601,1.27776801571966,-1.62767048264658,,1.5158799999999997,-1.7319899999999997
SLC26A6,0.0005792487506446,-0.82058692689425,-0.431968273796622,0.19523999999999964,0.9715900000000004,-1.0972399999999998
CELSR3,2.71894144476086,1.49071486949565,2.40708093476222,0.3881699999999997,0.7293700000000003,0.1903100000000002
NCKIPSD,0.50026376053124,-0.118408502031618,-0.17619938768142,0.48348999999999975,-0.35919999999999996,1.95845
IP6K2,-0.462466594355297,0.171385431187624,0.281520757141505,-13.470490000000002,7.503019999999999,1.8042800000000003
PRKAR2A,-0.233147772979726,0.48417861575283,0.191721984967164,1.1575899999999995,3.26846,-6.383559999999999
SLC25A20,-0.150710707031038,-0.462492531854347,-0.344685857632673,1.7363799999999996,0.7892399999999999,0.67089
ARIH2OS,3.48782779418418,2.76668122610545,4.72781269285256,-16.4366,2.3622300000000003,-20.61045
ARIH2,0.264346144375992,0.471906395368707,0.778994241576412,-16.4366,2.3622300000000003,-20.61045
LOC103227608,,,,0.7740399999999994,28.73012,12.295100000000001
P4HTM,0.402205485250198,0.0881851851041611,-0.148848981821015,-44.742,-19.2999,-18.461699999999997
WDR6,-0.377896636276027,-0.749664663206747,-0.295760363381242,-38.775,-20.2687,-26.4954
DALRD3,0.366221639485367,0.684669200629511,0.894704412395039,-0.28361000000000036,3.2086,0.054230000000000445
NDUFAF3,-0.640762550802355,-1.14170730052025,-1.27912854605057,-4.518880000000001,0.7919900000000002,4.10721
IMPDH2,-0.375201824301826,0.0544449215846962,-0.479709108966901,-31.754990000000003,1.8778100000000002,-0.13608999999999982
QRICH1,-0.0506127014811961,0.148106878939567,0.28591071300571,-26.362180000000002,-7.834699999999998,-6.86417
QARS,-0.547137872288617,-0.679259434140749,-0.893692593146995,-6.05999,1.33352,0.34448000000000034
LOC103227616,3.91351112506323,3.44211544493239,2.95665163064413,,,
USP19,0.0832332113353133,0.286913809544513,0.211132698919976,-0.7671000000000001,3.3909400000000005,-0.29025999999999996
LAMB2,0.245826575851822,0.0948960410272291,0.122705500434917,1.8547999999999973,0.12522000000000055,-18.534039999999997
CCDC71,-1.36887751121837,0.200974987474165,-0.438108960891902,0.0023100000000000342,,
KLHDC8B,0.818770249371801,0.925920224619728,0.072159276319892,3.9516100000000005,2.3023700000000007,-1.40557
C22H3orf84,0.0,0.0,2.40178883633417,,,
CCDC36,0.406061749186048,0.499516557581699,1.28083571417629,-2.78709,1.5158799999999997,-0.7708399999999997
C22H3orf62,0.772322352882961,0.553031846188365,1.14285016057619,,,
USP4,0.101045187639124,0.327432033651252,0.334340085697431,2.7149,11.13064,-15.995069999999998
GPX1,-0.860698329979367,-1.41234095647872,-2.66155091543121,-5.38358,-39.3868,-22.360590000000002
RHOA,-0.604301525833166,-0.707652242169179,-1.61268315335484,-0.6648999999999994,-37.20966,-7.97949
TCTA,-0.626645679998351,-1.33610595188936,-1.3578291391442,4.144550000000001,-32.4089,7.47123
AMT,-0.0811718263208631,-0.804936435542937,-0.913667709422778,-0.9600300000000002,-0.05712000000000028,4.22523
NICN1,-0.399953664811375,-0.963688134336287,-0.724696370332003,0.6764099999999997,0.7892399999999999,-6.193249999999999
DAG1,-0.657131066018995,-1.22847154869341,-2.22193566750016,5.973890000000001,4.66185,-11.82409
LOC103227634,,,,,1.2736600000000005,
BSN,2.52286848453391,2.25853040855416,2.47001234598048,3.08458,3.14873,-2.5389699999999995
APEH,-0.185413878861638,-0.324830216948042,-0.215665710631068,3.1822100000000013,-9.595600000000001,-8.732199999999999
MST1,-0.174551699404993,-0.382462763146982,-1.08533159466409,-2.40354,-2.65332,0.67089
RNF123,0.214139599864956,-0.0680169789852316,0.153968480965573,-3.4543000000000017,-7.663349999999999,-7.000239999999999
AMIGO3,1.12133474194698,0.649224974742528,0.765424080302295,-1.4411999999999998,0.9715900000000004,-1.40557
GMPPB,0.0268628306913632,-0.108522039541483,-0.0900067407613468,49.40463,1.33352,0.036150000000000126
IP6K1,-0.266969842624058,-0.483747554957927,-0.189995617082907,-15.202190000000002,-38.295500000000004,-19.51329
FAM212A,1.67098016361435,-0.784270028454125,-0.476789307866571,8.393700000000003,-0.28559999999999874,-12.440750000000001
UBA7,-0.381455646558107,-1.26351708010196,-1.44583034384196,5.973890000000001,1.33352,-0.29025999999999996
TRAIP,0.826820660590872,1.39415081493709,1.53160189874124,1.1575899999999995,1.6356000000000002,1.1514600000000002
CAMKV,0.0,0.0,3.41299501168367,0.19523999999999964,1.09132,1.95845
LOC103227656,1.4349710042221,0.0,0.0,,1.2736600000000005,
LOC103227655,,,,7.22448,1.5757400000000001,1.4778799999999999
MST1R,0.513504302869262,0.696245305924981,0.960649657042329,0.6764099999999997,0.24494999999999978,-0.13608999999999982
LOC103227652,0.67671129680445,0.0,0.957370497055587,1.8316899999999996,0.12522000000000055,-1.7319899999999997
MON1A,-0.233315359962146,-0.467414137881756,-0.569684929827642,2.02461,0.12522000000000055,4.071060000000001
RBM6,0.0493436531701121,0.853400778086267,0.97537244522729,-4.586400000000005,-17.9746,-26.032899999999998
RBM5,0.564304507135326,0.786594657919905,1.40660509782668,-12.203699999999998,-11.5822,-13.383809999999999
LOC103227659,2.2622720504032,1.98659737568043,1.81957881432506,-0.28593000000000046,1.8179499999999997,-1.7319899999999997
SEMA3F,0.373362087261786,0.538028102322859,1.01798127472929,2.6057000000000006,0.9743300000000001,-1.25141
GNAT1,1.03079866034666,2.25826667082809,3.95877435412955,4.625720000000001,2.6044500000000004,-0.13608999999999982
SLC38A3,-0.68053114694921,-0.701435116837502,-0.608656257916113,6.84323,-4.585559999999999,-6.36552
GNAI2,-1.09248762237067,-1.76388210031167,-2.32705601316309,-43.0617,30.852899999999998,16.0216
LOC103227663,-1.90547774426841,2.53554064925385,2.41075113272057,15.89256,4.17743,3.0918400000000004
SEMA3B,-0.7913893728687,-1.25403215351624,-1.35148476372884,12.233719999999998,-4.103839999999999,-3.00146
