chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr5,9389,11011,NC_023646.1,2803_002_autosomes_peak_14396a,1626,.,60.6692,166.788,162.609,755,0,1,"[18.5580972909, 27.79286867, -41.1666544892]",18.5580972909,27.79286867,-41.1666544892,"[18.5437719491, 27.79778333, -41.1728226308]",18.5437719491,27.79778333,-41.1728226308,10200,11.011,"[18.5437719491, 27.79778333, -41.1728226308]",18.5437719491,27.79778333,-41.1728226308
chr5,9389,11011,NC_023646.1,2803_002_autosomes_peak_14396b,1993,.,71.4548,203.726,199.305,914,0,1,"[18.5580972909, 27.79286867, -41.1666544892]",18.5580972909,27.79286867,-41.1666544892,"[18.5437719491, 27.79778333, -41.1728226308]",18.5437719491,27.79778333,-41.1728226308,10200,11.011,"[18.5437719491, 27.79778333, -41.1728226308]",18.5437719491,27.79778333,-41.1728226308
chr5,13579,13818,NC_023646.1,2803_002_autosomes_peak_14397,29,.,4.04461,4.93036,2.95342,182,0,1,"[18.5210916299, 27.805564370000003, -41.1825882212]",18.5210916299,27.805564370000003,-41.1825882212,"[18.518980805800002, 27.80628854, -41.183497090399996]",18.518980805800002,27.80628854,-41.183497090399996,13698,13.818,"[18.518980805800002, 27.80628854, -41.183497090399996]",18.518980805800002,27.80628854,-41.183497090399996
chr5,16108,16287,NC_023646.1,2803_002_autosomes_peak_14398,19,.,3.37051,3.83133,1.95257,35,0,1,"[18.4987557548, 27.81322724, -41.1922055024]",18.4987557548,27.81322724,-41.1922055024,"[18.4971748447, 27.81376961, -41.1928862036]",18.4971748447,27.81376961,-41.1928862036,16197,16.287,"[18.4971748447, 27.81376961, -41.1928862036]",18.4971748447,27.81376961,-41.1928862036
chr5,18401,18696,NC_023646.1,2803_002_autosomes_peak_14399,29,.,4.04461,4.93036,2.95342,99,0,1,"[18.478504208100002, 27.82017503, -41.200925322799996]",18.478504208100002,27.82017503,-41.200925322799996,"[18.4758987976, 27.821068880000002, -41.2020471488]",18.4758987976,27.821068880000002,-41.2020471488,18548,18.695999999999998,"[18.4758987976, 27.821068880000002, -41.2020471488]",18.4758987976,27.821068880000002,-41.2020471488
chr5,19191,19562,NC_023646.1,2803_002_autosomes_peak_14400,40,.,4.71871,6.09502,4.04188,158,0,1,"[18.4715270071, 27.82256873, -41.2039295348]",18.4715270071,27.82256873,-41.2039295348,"[18.4682503722, 27.82369286, -41.205340373599995]",18.4682503722,27.82369286,-41.205340373599995,19376,19.561999999999998,"[18.4682503722, 27.82369286, -41.205340373599995]",18.4682503722,27.82369286,-41.205340373599995
chr5,20591,20800,NC_023646.1,2803_002_autosomes_peak_14401,19,.,3.37051,3.83133,1.95257,23,0,1,"[18.4591623471, 27.826810730000002, -41.2092534548]",18.4591623471,27.826810730000002,-41.2092534548,"[18.45731648, 27.827444, -41.21004824]",18.45731648,27.827444,-41.21004824,20695,20.8,"[18.45731648, 27.827444, -41.21004824]",18.45731648,27.827444,-41.21004824
chr5,21440,21697,NC_023646.1,2803_002_autosomes_peak_14402,29,.,4.04461,4.93036,2.95342,60,0,1,"[18.451664064, 27.829383200000002, -41.212482032]",18.451664064,27.829383200000002,-41.212482032,"[18.4493942657, 27.83016191, -41.2134593516]",18.4493942657,27.83016191,-41.2134593516,21568,21.697,"[18.4493942657, 27.83016191, -41.2134593516]",18.4493942657,27.83016191,-41.2134593516
chr5,22387,23107,NC_023646.1,2803_002_autosomes_peak_14403,103,.,8.08922,12.6616,10.3521,282,0,1,"[18.4433002547, 27.83225261, -41.2160832836]",18.4433002547,27.83225261,-41.2160832836,"[18.4369412867, 27.83443421, -41.2188212996]",18.4369412867,27.83443421,-41.2188212996,22747,23.107,"[18.4369412867, 27.83443421, -41.2188212996]",18.4369412867,27.83443421,-41.2188212996
chr5,23420,24889,NC_023646.1,2803_002_autosomes_peak_14404,52,.,5.39281,7.31679,5.2005,156,0,1,"[18.434176902, 27.8353826, -41.220011576]",18.434176902,27.8353826,-41.220011576,"[18.4212028409, 27.83983367, -41.225597889199996]",18.4212028409,27.83983367,-41.225597889199996,24154,24.889,"[18.4212028409, 27.83983367, -41.225597889199996]",18.4212028409,27.83983367,-41.225597889199996
