chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr5,24hrs,POLR3K,-25.8878649077,32.972596609600004,6.956679454400001,0
chr5,24hrs,SNRNP25,-25.9064605342,32.991039481600005,6.925029062400001,0
chr5,24hrs,RHBDF1,-25.9959511673,33.0797949904,6.7727129456,0
chr5,24hrs,MPG,-26.027849987,33.111431776,6.718420064000001,0
chr5,24hrs,NPRL3,-26.2549963295,33.336712216,6.331809224000001,0
chr5,24hrs,HBZ,-26.321053414,33.402226672,6.219377808,0
chr5,24hrs,HBM,-26.3275913828,33.4087109344,6.2082499616,0
chr5,24hrs,LOC103231670,-26.3883429231,33.4689634288,6.1048487632,0
chr5,24hrs,LOC103225291,-26.3936047643,33.4741820464,6.0958929296,0
chr5,24hrs,LOC103225289,-26.3989802333,33.4795133584,6.0867436976,0
chr5,24hrs,LUC7L,-26.612465018,33.691244464,5.723385296,0
chr5,24hrs,LOC103225263,-26.4457205918,33.5258697664,6.0071900096,0
chr5,24hrs,HBQ1,-26.4319366656,33.5121990688,6.0306507232,0
chr5,24hrs,ITFG3,-26.9820404054,33.49445037215,6.09879787475,0
chr5,24hrs,RGS11,-26.9051061485,33.7500730269,5.6379094169,0
chr5,24hrs,ARHGDIG,-26.9582331365,33.7373753621,5.6640748721,0
chr5,24hrs,PDIA2,-26.989750673,33.7298424842,5.6795975042,0
chr5,24hrs,AXIN1,-27.496094759,33.6088232486,5.9289759086,0
chr5,24hrs,MRPL28,-27.5507196314,33.4952258564,5.9834145734,0
chr5,24hrs,TMEM8A,-27.5648159535,33.395963391,6.0166195585,0
chr5,24hrs,NME4,-27.5889668684,33.2258992184,6.0735089204,0
chr5,24hrs,DECR2,-27.6100435373,33.0774830498,6.1231566563,0
chr5,24hrs,RAB11FIP3,-27.563097565,33.4233709425,6.6714542575,0
chr5,24hrs,LOC103225421,-27.625798795,32.9755756582,6.5492529204,0
chr5,24hrs,CAPN15,-27.5942303725,33.2051288401,6.7872599022,0
chr5,24hrs,LOC103225437,-27.591906345,33.2220282562,6.8047816764,0
chr5,24hrs,PRR35,-27.583006595,33.2867437462,6.8718804564,0
chr5,24hrs,NHLRC4,-27.5806366925,33.3039767473,6.8897481006,0
chr5,24hrs,PIGQ,-27.2149091272,32.8116594736,6.4033555422,0
chr5,24hrs,RAB40C,-27.2224285188,33.1573229188,6.7586932356,0
chr5,24hrs,WFIKKN1,-27.159599328,33.121593328,6.725407536,0
chr5,24hrs,C5H16orf13,-27.1432034493,33.1122693493,6.7167213141,0
chr5,24hrs,TRNAG-CCC,-27.1400665803,33.1104854803,6.7150594611,0
chr5,24hrs,FAM195A,-27.0458151432,33.0568867432,6.6651268584,0
chr5,24hrs,LOC103225575,-27.0399086484,33.0535278484,6.6619977108,0
chr5,24hrs,WDR90,-26.9028963312,32.9756119312,6.5894112144,0
chr5,24hrs,RHOT2,-26.856164634,32.949036633999995,6.564653658,0
chr5,24hrs,RHBDL1,-26.8217891403,32.9294880403,6.5464421811,0
chr5,24hrs,STUB1,-26.7474713736,33.01265864425,7.1096728704,0
chr5,24hrs,JMJD8,-26.7715527454,32.9115415908,6.570857194999999,0
chr5,24hrs,WDR24,-26.7180835605,32.896602871,6.6168412125,0
chr5,24hrs,FBXL16,-26.592380661,32.861482822,6.724946925,0
chr5,24hrs,METRN,-26.4934673199,32.8338474898,6.8100133575,0
chr5,24hrs,FAM173A,-26.4505262285,32.821850207,6.8469431125,0
chr5,24hrs,CCDC78,-26.4164304269,32.8123242038,6.8762658325,0
chr5,24hrs,HAGHL,-26.3904357607,32.8050615714,6.8986214975,0
chr5,24hrs,NARFL,-26.2917169145,32.777480579,6.9835206625,0
chr5,24hrs,MSLN,-26.042721161,32.707913822,7.197659425,0
chr5,24hrs,LOC103225672,-26.4847011324,32.6476194208,6.4629353514,0
chr5,24hrs,RPUSD1,-25.9799972725,32.661704145,7.196251865000001,0
chr5,24hrs,CHTF18,-26.0016284354,32.6319991748,7.1086691076,0
chr5,24hrs,PRR25,-26.0366090171,32.5839621302,6.9670356774,0
chr5,24hrs,LMF1,-25.6553205051,33.017760019300006,6.9235481571,0
chr5,24hrs,SOX8,-25.674431876,32.9865309902,6.7580709634,0
chr5,24hrs,LOC103231685,-25.7368174898,33.3079078886,7.2179553186,0
chr5,24hrs,LOC103225773,-25.828635254,33.420822578,7.434551478,0
chr5,24hrs,SSTR5,-25.8375098978,33.4317363446,7.4554865746,0
chr5,24hrs,LOC103225757,-25.818784157,33.408707999,7.411312949,0
chr5,24hrs,C1QTNF8,-25.8902245202,33.4965631814,7.5798392514,0
chr5,24hrs,LOC103225786,-25.8569488625,33.489113475,7.444370025,0
chr5,24hrs,CACNA1H,-25.39470272,33.4567858136,7.5728099426,0
chr5,24hrs,LOC103225801,-25.777999103,33.434344626,7.186093734,0
chr5,24hrs,TPSG1,-25.5704712835,33.3425729798,6.8041666803,0
chr5,24hrs,LOC103225829,-25.52913007,33.345640316,6.849557526,0
chr5,24hrs,LOC103225859,-25.420583754,33.3536939752,6.9687366372,0
chr5,24hrs,LOC103225927,-25.3774042105,33.3568977074,7.0161458889,0
chr5,24hrs,LOC103225920,-25.3706589535,33.3573981758,7.0235518863,0
chr5,24hrs,LOC103225911,-25.330661135,33.360365838,7.067467743,0
chr5,24hrs,LOC103225938,-25.245942404,33.3666515952,7.1604852072,0
chr5,24hrs,LOC103225949,-25.187695625,33.37097325,7.224437625,0
chr5,24hrs,LOC103225960,-25.0396888485,33.3819547018,7.3869425973,0
chr5,24hrs,UBE2I,-25.067201962,33.3612197246,7.3901957256,0
chr5,24hrs,LOC103225976,-25.013437966,33.3726090378,7.4359798808,0
chr5,24hrs,BAIAP3,-25.239685273,33.3246810259,7.2433129924,0
chr5,24hrs,TSR3,-25.259769337,33.3204264371,7.226209875599999,0
chr5,24hrs,GNPTG,-25.348240291,33.3016848353,7.1508700908,0
chr5,24hrs,LOC103225995,-25.548437002,33.2592753566,6.9803872776,0
chr5,24hrs,LOC103226072,-25.8243568538,33.0481863468,7.3516395314,0
chr5,24hrs,C5H16orf91,-25.8357907458,33.1693473634,6.851079499,0
chr5,24hrs,LOC103226095,-25.919154949800003,33.1245638554,6.887813119,0
chr5,24hrs,LOC103226091,-25.9499112887,33.1080414551,6.9013655985,0
chr5,24hrs,CCDC154,-26.050318239600003,33.0541025308,6.945608938,0
chr5,24hrs,CLCN7,-26.5021359855,32.8113846415,7.144698002499999,0
chr5,24hrs,PTX4,-25.9982583075,33.001093618,6.5689901945,0
chr5,24hrs,TELO2,-26.5673399751,32.7460591969,7.0410978089,0
chr5,24hrs,IFT140,-26.950283524200003,32.5860950356,6.368365079499999,0
chr5,24hrs,TMEM204,-26.3561358897,32.7808683943,6.6045103583,0
