chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr7,24hrs,LOC103235585,1.0249131706,111.2261664631,-22.1364583331,-1
chr7,24hrs,LOC103235708,0.5455166031,111.0962704745,-21.5121194807,-1
chr7,24hrs,LOC103235588,0.6848932427000001,110.8261227516,-22.0166933284,-1
chr7,24hrs,LOC103235590,1.4330796462,110.9459759627,-22.06789315895,-1
chr7,24hrs,TMPRSS11E,1.8300509355,110.6121636455,-21.9606632665,-1
chr7,24hrs,YTHDC1,1.906923,110.945815,-21.669139,-1
chr7,24hrs,TMPRSS11B,1.2279369320000002,111.209314543,-21.820393275,-1
chr7,24hrs,TMPRSS11F,0.6786002440000001,111.1198629847,-21.5108881694,-1
chr7,24hrs,LOC103235596,1.31365782,111.8481304656,-21.6858953889,-1
chr7,24hrs,TMPRSS11A,0.8940790638,111.2508046386,-21.4452292416,-1
chr7,24hrs,TMPRSS11D,0.91966916,111.763481128,-21.089487944,0
chr7,24hrs,GNRHR,0.943236684,111.822420658,-20.9535396415,0
chr7,24hrs,UBA6,1.2190648142,111.81771784295,-20.432274776150003,0
chr7,24hrs,STAP1,1.2248444884,111.5752282095,-20.1143099882,0
chr7,24hrs,CENPC,1.67830581295,110.9519314043,-20.1912331308,0
chr7,24hrs,LOC103235609,2.5912927442,111.0201715049,-21.0048859898,-1
chr7,24hrs,LOC103235611,2.7788853936,110.4118845056,-21.2638930808,-1
chr7,24hrs,EPHA5,1.844371664,109.5366246112,-20.6416531616,-1
chr7,24hrs,TECRL,0.1994656011999999,110.6849325179,-21.57451064935,-1
chr7,24hrs,LOC103235616,0.442253048,109.7320456415,-21.6167873755,-1
chr7,24hrs,LOC103235618,0.3834798152,111.7656669542,-21.6032654352,-1
chr7,24hrs,LOC103235623,2.021670656,110.5802626392,-21.9738040352,-1
chr7,24hrs,LOC103235622,2.1915357453,110.1031415304,-21.7198172721,-1
chr7,24hrs,LOC103235620,2.0662126436,109.5299999648,-21.4822581652,-1
chr7,24hrs,LPHN3,2.5733241682,110.42154174511668,-20.7886268415,-1
chr7,24hrs,LOC103235626,2.5229668068,109.7036609716,-20.4674158092,-1
chr7,24hrs,LOC103235627,0.6605390064,109.0916065418,-21.3200560316,-1
chr7,24hrs,LOC103235628,0.4862290341999999,109.678188415,-19.9831253993,-1
chr7,24hrs,LOC103235630,-0.0127069271999999,109.6227325706,-20.6636980694,-1
chr7,24hrs,LOC103235714,1.3139924481,109.49660951895,-19.75827382305,-1
chr7,24hrs,LOC103235631,2.0168343732,110.5662329412,-19.9306931773,-1
chr7,24hrs,IGFBP7,1.420202337,111.476704635,-19.92250211,0
chr7,24hrs,LOC103235633,1.7774505894,111.230988237,-20.053180082,0
chr7,24hrs,POLR2B,1.6169668065,110.786022909,-19.58403425075,0
chr7,24hrs,REST,1.3231184559,110.9229375971,-19.4283633453,0
chr7,24hrs,SPINK2,1.4789768756,111.1972500944,-19.5871929356,0
chr7,24hrs,LOC103235642,1.512341224,111.701358988,-20.052001608,0
chr7,24hrs,HOPX,1.4393317152,111.9317422224,-20.3365949984,0
chr7,24hrs,LOC103235641,1.4501969958,111.8974565721,-20.2942417886,0
chr7,24hrs,LOC103235643,1.4359830775,111.5347554558,-20.5696636773,0
chr7,24hrs,LOC103235645,1.3654767073,112.0248291023,-20.7000431823,0
chr7,24hrs,THEGL,1.2919456051,111.5964244701,-21.3432014301,0
chr7,24hrs,ARL9,1.099996373,111.5015309117,-21.2445359031,0
chr7,24hrs,SRP72,0.798999488,111.3604195952,-21.0764577936,0
chr7,24hrs,LOC103235650,1.2569888349999998,111.4894467757,-20.7050664667,0
chr7,24hrs,LOC103235649,1.2503514624999998,111.46962830175,-20.57908090425,0
chr7,24hrs,PPAT,0.813897388,111.298537648,-20.5807352584,0
chr7,24hrs,AASDH,1.169395482,111.384658872,-20.1897568076,0
chr7,24hrs,KIAA1211,1.16925557295,111.117490537725,-19.606465153875,0
chr7,24hrs,LOC103235654,1.2789540424,111.492888301,-20.1839163709,0
chr7,24hrs,LOC103235653,1.2781781776,111.491491374,-20.1830728366,0
chr7,24hrs,CEP135,1.6150861482,111.8220725012,-19.96883702,0
chr7,24hrs,LOC103235658,1.5170947559,111.8386509588,-19.9597365898,0
chr7,24hrs,EXOC1,1.997712168,111.66068552,-20.2330257812,0
chr7,24hrs,LOC103235661,2.302193206,111.51223284,-20.3939018079,0
chr7,24hrs,NMU,2.0764536416,110.8844791282,-20.7533177348,-1
chr7,24hrs,PDCL2,1.75266608,111.0038574,-20.404001616,0
chr7,24hrs,CLOCK,1.1198621098,110.3215185678,-19.81632266675,-1
chr7,24hrs,TMEM165,0.916256159,110.3399326474,-19.5229959611,-1
chr7,24hrs,SRD5A3,1.504832325,109.91200054275,-19.81331130575,-1
chr7,24hrs,LOC103235669,1.488909718,109.3814186574,-19.944958598,-1
chr7,24hrs,KDR,0.8954186507999999,110.6554535876,-19.9552065708,0
chr7,24hrs,KIT,-0.2488703701,110.8533859261,-21.2185216047,-1
chr7,24hrs,LOC103235674,0.2303351978,110.7283559498,-21.26941436,-1
chr7,24hrs,PDGFRA,1.28192282005,111.7789075522,-21.0209701647,0
chr7,24hrs,GSX2,1.8488154383,111.5848263645,-20.178452498,0
chr7,24hrs,CHIC2,2.2925298896,111.6309417372,-20.4228863312,0
chr7,24hrs,LOC103235682,1.6131592224,111.7642526576,-20.8736304312,0
chr7,24hrs,LOC103235683,1.2133419544,111.9114954332,-20.6459499184,0
chr7,24hrs,LNX1,1.6550613384,110.6466026062,-19.650516165,0
chr7,24hrs,LOC103235687,2.161462048,111.2889911608,-20.3812331068,0
chr7,24hrs,LOC103235684,2.1078266704,110.88453532,-19.935002744,-1
chr7,24hrs,FIP1L1,1.0992163336000005,110.5660151848,-19.5475885432,-1
chr7,24hrs,SCFD2,1.41044765875,111.06339865875,-19.63341213083333,0
chr7,24hrs,RASL11B,0.84277925,110.5905593375,-19.5807613625,-1
chr7,24hrs,ERVMER34-1,1.5748459558,111.3843499974,-19.8847589024,0
chr7,24hrs,LOC103235693,1.6772229448,111.5025851144,-20.0022682944,0
chr7,24hrs,LOC103235717,1.7092419838,111.5395638814,-20.0390200864,0
chr7,24hrs,LOC103235694,1.7848787616,111.7276189152,-20.4203848192,0
chr7,24hrs,USP46,1.5159242616,111.7792324152,-21.1711745692,0
chr7,24hrs,LOC103235698,1.9766035976,111.9230349628,-20.5630967632,0
chr7,24hrs,LOC103235699,2.2327364114,111.4594156767,-20.9462823748,-1
chr7,24hrs,LOC103235700,0.9615397453,111.6549864145,-20.5157750158,0
chr7,24hrs,SPATA18,1.6108511488,111.13063306,-20.1711513478,0
chr7,24hrs,SGCB,1.51829116,111.075473762,-20.157912689,0
chr7,24hrs,LRRC66,1.17799352,111.089171364,-20.194395858,0
chr7,24hrs,DCUN1D4,1.007524357,110.6310863015,-19.2479373386,-1
chr7,24hrs,LOC103235718,0.730942355,112.8114798092,-21.3263777458,-1
chr7,24hrs,LOC103235720,-0.01335529,112.1845900184,-20.9530050916,-1
chr7,24hrs,LOC103235724,0.1856921883999999,111.1799920284,-20.119675899,0
chr7,24hrs,SULT1B1,0.0996362673,110.7349477329,-19.9831425276,0
chr7,24hrs,SULT1E1,-0.210551736,111.1010446592,-20.4634697008,0
chr7,24hrs,LOC103235727,-0.207663032,111.1201717504,-20.4665275696,0
chr7,24hrs,CSN1S1,-0.2256304,111.44738093,-20.52172021,0
chr7,24hrs,CSN2,-0.28992712,111.276131379,-20.495985763,0
chr7,24hrs,LOC103235732,-0.422556088,110.9228839471,-20.4429016687,0
chr7,24hrs,LOC103235731,-0.3759850616,110.781681675,-20.3301052144,0
chr7,24hrs,LOC103235730,-0.030841366,110.8216664375,-20.032532644,0
chr7,24hrs,PRR27,-0.0037189871999999,111.016658224,-20.0850822568,0
chr7,24hrs,ODAM,-0.2824573400000001,111.2012728,-20.41125321,0
chr7,24hrs,FDCSP,-0.2411634844,111.2983254758,-20.3355031612,0
chr7,24hrs,CSN3,-0.1391673482,111.3387255049,-20.1923478186,0
chr7,24hrs,LOC103235740,0.1308994848,111.4617988704,-19.8569748992,0
chr7,24hrs,CABS1,0.0623846238,111.4584054174,-20.0175463802,0
chr7,24hrs,SMR3A,-0.0424515129,111.4532130183,-20.2632404309,0
chr7,24hrs,LOC103235744,-0.1887965362,111.4459647374,-20.6062147402,0
chr7,24hrs,SMR3B,0.05646533925,111.067517739,-19.94502118475,0
chr7,24hrs,PROL1,-0.1814357284,111.2448461358,-20.5443968316,0
chr7,24hrs,LOC103235748,-0.1384163608,111.0364648196,-20.3970123592,0
chr7,24hrs,MUC7,-0.0784586938,110.7460361531,-20.1915972262,0
chr7,24hrs,AMTN,0.3633919896499999,111.25056105635,-19.81726994155,0
chr7,24hrs,LOC103235750,0.6520660008,111.1769879284,-19.3643498407,0
chr7,24hrs,AMBN,0.7042679552000001,111.1852680096,-19.2575299208,0
chr7,24hrs,ENAM,0.8635039616,111.2105254368,-18.9316881464,-1
chr7,24hrs,IGJ,0.8740255321500001,111.68141652265,-19.16208727765,0
chr7,24hrs,UTP3,1.0441908344000002,111.2391853212,-18.5619518501,-1
chr7,24hrs,LOC103235756,1.0512474355,111.3398773889,-18.6009734916,-1
chr7,24hrs,RUFY3,0.93974616,111.182621872,-18.472270004,-1
chr7,24hrs,GRSF1,0.967480389,111.5980423846,-18.67334867,-1
chr7,24hrs,MOB1B,0.6570982404,112.0729472644,-18.4421564783,0
chr7,24hrs,DCK,0.9857793145,112.1909332205,-18.522981354,-1
chr7,24hrs,SLC4A4,1.4094304393,112.12499371276668,-18.87091280163333,-1
chr7,24hrs,GC,0.7837924752,113.0074146704,-20.3666200288,-1
chr7,24hrs,NPFFR2,0.4128203296,112.1508313073,-19.8401250997,0
chr7,24hrs,ADAMTS3,0.7119392821999999,112.1507233806,-19.268430029,0
chr7,24hrs,LOC103235770,1.25622696,112.341203906,-19.1737145892,-1
chr7,24hrs,LOC103235773,0.7416345325,112.5721785645,-18.8040816915,0
chr7,24hrs,LOC103235772,0.737384736,112.5755439776,-18.7864703552,0
chr7,24hrs,ANKRD17,0.2386590626666667,112.83029486666666,-19.691987466666667,0
chr7,24hrs,LOC103235774,0.3905976972,113.1637330004,-19.2622139348,-1
chr7,24hrs,LOC103235778,-0.195709976,112.57323838,-20.084235961,0
chr7,24hrs,ALB,-0.40238954,112.21989145,-20.2617611275,0
chr7,24hrs,AFP,-0.282328054,112.317760962,-20.266286748,0
chr7,24hrs,AFM,0.0535926224,112.6759560528,-20.1943799712,-1
chr7,24hrs,RASSF6,0.5183848932,112.2103753252,-19.7714239742,0
chr7,24hrs,LOC103235784,0.6480020758,112.1864015406,-19.5876506642,-1
chr7,24hrs,CXCL8,0.981894901,112.527511047,-19.022803691,-1
chr7,24hrs,CXCL6,0.0701892967,112.1023586349,-18.9888965897,0
chr7,24hrs,PF4V1,0.0696699027,112.0014844382,-18.9386124762,0
chr7,24hrs,CXCL1,0.1803661744999999,111.865411617,-18.848978147,0
chr7,24hrs,LOC103235790,0.4865765123999999,111.4890041384,-18.6010297944,0
chr7,24hrs,LOC103235792,0.5734289858,111.6282882152,-18.746578281,0
chr7,24hrs,LOC103235793,0.5578027956999999,111.9007588708,-18.9814374865,0
chr7,24hrs,PPBP,0.5549093868999999,111.9512106436,-19.0249249705,0
chr7,24hrs,LOC103235795,0.5496423320999999,112.0430511924,-19.1040879845,0
chr7,24hrs,LOC103236682,0.2150015072,112.7964587156,-19.5606015672,0
chr7,24hrs,CXCL3,0.42716774825,113.0158974785,-18.99024974685,0
chr7,24hrs,CXCL5,0.152528876,113.123019648,-19.506396044,-1
chr7,24hrs,LOC103235796,0.3082127143,113.3299787664,-19.0617935167,-1
chr7,24hrs,MTHFD2L,-0.1945945168333333,113.089185682,-20.09221473966667,-1
chr7,24hrs,LOC103235802,0.3690538227,113.4108582096,-18.8880432363,-1
chr7,24hrs,LOC103235799,0.5573506105,113.057695051,-19.7573627025,-1
chr7,24hrs,EPGN,0.1532531837,113.0205248874,-20.1381609044,-1
chr7,24hrs,EREG,0.1992053872,113.1856406441,-19.5759041802,-1
chr7,24hrs,AREG,-0.0769043661,113.3168962861,-19.366105885,-1
chr7,24hrs,BTC,-0.40496419885,111.9381296456,-20.659919622350003,-1
chr7,24hrs,PARM1,-0.341819344,111.5383651744,-20.4179292096,0
chr7,24hrs,LOC103235809,-0.2341734088,111.5846860968,-20.0061082688,0
chr7,24hrs,RCHY1,-0.5879174465,111.0494188241,-19.60970710795,0
chr7,24hrs,THAP6,-0.5655573424,111.5281690744,-19.8637712943,0
chr7,24hrs,C7H4orf26,-0.6488980048,111.3657515688,-19.6119672661,0
chr7,24hrs,CDKL2,-0.3511325728,111.9394084736,-19.1929327844,0
chr7,24hrs,G3BP2,-0.7296899143,112.1716172954,-19.5340106624,0
chr7,24hrs,USO1,-0.3959088675,112.246735255,-19.86498268,0
chr7,24hrs,LOC103235815,-0.3776201364,112.2060706024,-19.6498653664,0
chr7,24hrs,PPEF2,-0.7231714407500001,112.5957221594,-19.611168248,0
chr7,24hrs,NAAA,-0.582395996,112.478731278,-20.077944741000003,-1
chr7,24hrs,SDAD1,-0.7044108216,112.5786016988,-19.6543050986,0
chr7,24hrs,ART3,-0.3062370576,112.47451986325,-18.5082992626,0
chr7,24hrs,CXCL9,-0.668489538,112.522859468,-19.48413887,-1
chr7,24hrs,CXCL10,-0.6197673198,112.4537198228,-19.325730977,0
chr7,24hrs,CXCL11,-0.5745336416,112.3895306176,-19.178665184,-1
chr7,24hrs,NUP54,-0.201601039,112.2627125705,-18.140645551,0
chr7,24hrs,SCARB2,-0.0506865295,112.24247497855,-18.6463986068,0
chr7,24hrs,FAM47E,0.1691699328,112.3346647148,-18.5088979252,0
chr7,24hrs,STBD1,-0.0401889743,112.72525292045,-17.84308082665,-1
chr7,24hrs,CCDC158,0.3092455347,113.0889717921,-18.68817614965,0
chr7,24hrs,LOC103235832,0.0446065996,113.1747769007,-18.176561191,-1
chr7,24hrs,SHROOM3,0.28878667625,112.923149208,-17.59853551425,-1
chr7,24hrs,LOC103235836,-0.500766963,113.0259587726,-18.087295687,-1
chr7,24hrs,LOC103235837,-0.2041361801999999,112.8989499503,-18.2986448035,0
chr7,24hrs,SOWAHB,0.3205252628,112.60786650945,-17.604601274700002,-1
chr7,24hrs,SEPT11,0.5529293731,112.9590684719,-18.33822211375,-1
chr7,24hrs,CCNI,0.7636739472,112.8197004144,-18.1575205312,-1
chr7,24hrs,LOC103235843,0.8693252412,112.9511446524,-18.2814517552,-1
chr7,24hrs,LOC103235847,0.3720022980999999,113.1083451086,-18.5568005323,-1
chr7,24hrs,CCNG2,0.2710050856,113.1318068336,-18.6033531448,0
chr7,24hrs,CXCL13,-0.6642864030000001,113.532878565,-19.002783096,-1
chr7,24hrs,CNOT6L,-0.5314975907,112.2424768211,-18.0840707575,0
chr7,24hrs,MRPL1,-0.1378163575,111.8632170525,-17.77950771,0
chr7,24hrs,FRAS1,0.08433891176,111.72491263988,-17.81660664548,-1
chr7,24hrs,LOC103235855,0.2029418716,111.5248561972,-18.6158159332,0
chr7,24hrs,ANXA3,-0.5885139308,111.812845754,-17.71934762405,0
chr7,24hrs,LOC103235857,-0.6269896652,112.2500980328,-17.6346060524,-1
chr7,24hrs,BMP2K,-0.08904050375,111.32944816425,-17.6308230215,-1
chr7,24hrs,PAQR3,-0.1115684203999999,111.1263281252,-17.5848856944,-1
chr7,24hrs,LOC103235861,-0.213972109,110.5794972177,-18.4145361355,-1
chr7,24hrs,NAA11,-0.4802007805,110.7028267489,-19.4723936003,-1
chr7,24hrs,GK2,-0.3177270426,110.9679941676,-19.4009082144,-1
chr7,24hrs,ANTXR2,-0.7226775059,113.3847494673,-19.4009189661,-1
chr7,24hrs,PRDM8,-0.672449952,112.8869197696,-18.1214548928,-1
chr7,24hrs,FGF5,-0.4395151275,112.3305941175,-17.942786538,0
