gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
MOBP,gene-MOBP,1041714,1077514,chr22,NC_023663.1,10,11,"[20.591711061599998, 9.6191126006, -2.2926621354]",20.591711061599998,9.6191126006,-2.2926621354,"[20.9026125816, 9.5939774206, -2.0465765154]",20.9026125816,9.5939774206,-2.0465765154,1059614,20.9026125816,9.5939774206,-2.0465765154,77.51400000000001,"[20.9026125816, 9.5939774206, -2.0465765154]"
LOC103227427,gene-LOC103227427,1042238,1045342,chr22,NC_023663.1,10,11,"[20.5962616872, 9.6187447002, -2.2890602118]",20.5962616872,9.6187447002,-2.2890602118,"[20.6232180648, 9.6165653818, -2.2677236262]",20.6232180648,9.6165653818,-2.2677236262,1043790,20.6232180648,9.6165653818,-2.2677236262,45.342,"[20.6232180648, 9.6165653818, -2.2677236262]"
MYRIP,gene-MYRIP,1369820,1765121,chr22,NC_023663.1,13,18,"[21.16454532, 9.4849512292, -1.9254040004]",21.16454532,9.4849512292,-1.9254040004,"[20.581871646, 9.51343661926, -0.91826401862]",20.581871646,9.51343661926,-0.91826401862,1567470,20.581871646,9.51343661926,-0.91826401862,93.02420000000001,"[20.581871646, 9.51343661926, -0.91826401862]"
LOC103227430,gene-LOC103227430,1743545,1744808,chr22,NC_023663.1,17,18,"[20.719053573, 9.5690346365, -1.346584255]",20.719053573,9.5690346365,-1.346584255,"[20.7148343952, 9.5678470376, -1.335013912]",20.7148343952,9.5678470376,-1.335013912,1744176,20.7148343952,9.5678470376,-1.335013912,44.808,"[20.7148343952, 9.5678470376, -1.335013912]"
EIF1B,gene-EIF1B,1806431,1809180,chr22,NC_023663.1,18,19,"[20.5810964078, 9.5666545764, -0.8714825347]",20.5810964078,9.5666545764,-0.8714825347,"[20.602741484000003, 9.588328792, -0.8894711660000001]",20.602741484000003,9.588328792,-0.8894711660000001,1807805,20.602741484000003,9.588328792,-0.8894711660000001,9.180000000000001,"[20.602741484000003, 9.588328792, -0.8894711660000001]"
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,NC_023663.1,18,20,"[20.748312258000002, 9.806923124, -0.693302038]",20.748312258000002,9.806923124,-0.693302038,"[20.8605686126, 9.9568576828, -0.6231725786]",20.8605686126,9.9568576828,-0.6231725786,1902674,20.8605686126,9.9568576828,-0.6231725786,61.854,"[20.8605686126, 9.9568576828, -0.6231725786]"
RPL14,gene-RPL14,1949789,1954518,chr22,NC_023663.1,19,20,"[21.1915302859, 10.2667395582, -0.9919642157999999]",21.1915302859,10.2667395582,-0.9919642157999999,"[21.1795332858, 10.2631634884, -0.9452520996]",21.1795332858,10.2631634884,-0.9452520996,1952153,21.1795332858,10.2631634884,-0.9452520996,54.518,"[21.1795332858, 10.2631634884, -0.9452520996]"
ZNF619,gene-ZNF619,1967154,1980633,chr22,NC_023663.1,19,20,"[21.1474770174, 10.253608145200001, -0.8204362188000001]",21.1474770174,10.253608145200001,-0.8204362188000001,"[21.1132821423, 10.2434153254, -0.6872933525999999]",21.1132821423,10.2434153254,-0.6872933525999999,1973893,21.1132821423,10.2434153254,-0.6872933525999999,80.633,"[21.1132821423, 10.2434153254, -0.6872933525999999]"
ZNF620,gene-ZNF620,1999912,2011260,chr22,NC_023663.1,19,21,"[21.0863638784, 10.3430159792, -0.5412651347999999]",21.0863638784,10.3430159792,-0.5412651347999999,"[21.060072832, 10.347403116, -0.4342154789999999]",21.060072832,10.347403116,-0.4342154789999999,2005586,21.060072832,10.347403116,-0.4342154789999999,55.63,"[21.060072832, 10.347403116, -0.4342154789999999]"
ZNF621,gene-ZNF621,2000190,2030885,chr22,NC_023663.1,20,21,"[21.063751627000002, 10.229060586000001, -0.49428210899999997]",21.063751627000002,10.229060586000001,-0.49428210899999997,"[20.999393420500002, 10.276005519, -0.2183678235]",20.999393420500002,10.276005519,-0.2183678235,2015537,20.999393420500002,10.276005519,-0.2183678235,30.885,"[20.999393420500002, 10.276005519, -0.2183678235]"
LOC103227443,gene-LOC103227443,2134147,2141079,chr22,NC_023663.1,21,22,"[20.5365133801, 10.3987049619, 0.2618763047]",20.5365133801,10.3987049619,0.2618763047,"[20.4719646757, 10.4021550183, 0.2332478379]",20.4719646757,10.4021550183,0.2332478379,2137613,20.4719646757,10.4021550183,0.2332478379,41.079,"[20.4719646757, 10.4021550183, 0.2332478379]"
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,NC_023663.1,26,28,"[20.3997836992, 10.203927248, 0.4501475776]",20.3997836992,10.203927248,0.4501475776,"[20.3916264106, 10.4283437765, 0.3939643093]",20.3916264106,10.4283437765,0.3939643093,2702261,20.3916264106,10.4283437765,0.3939643093,62.517,"[20.3916264106, 10.4283437765, 0.3939643093]"
LOC103227445,gene-LOC103227445,2682067,2708894,chr22,NC_023663.1,26,28,"[20.3993218003, 10.21663462575, 0.44696625214999997]",20.3993218003,10.21663462575,0.44696625214999997,"[20.3945170846, 10.3488179615, 0.41387380630000004]",20.3945170846,10.3488179615,0.41387380630000004,2695480,20.3945170846,10.3488179615,0.41387380630000004,54.447,"[20.3945170846, 10.3488179615, 0.41387380630000004]"
ULK4,gene-ULK4,2731174,3398885,chr22,NC_023663.1,27,34,"[21.36099471997143, 10.323983428228571, 0.8600319900571428]",21.36099471997143,10.323983428228571,0.8600319900571428,"[21.790971987785714, 11.332455967714285, -0.7043576505714285]",21.790971987785714,11.332455967714285,-0.7043576505714285,3065029,21.790971987785714,11.332455967714285,-0.7043576505714285,99.84071428571428,"[21.790971987785714, 11.332455967714285, -0.7043576505714285]"
LOC103227446,gene-LOC103227446,3398934,3399587,chr22,NC_023663.1,33,34,"[21.782065086, 11.3295350932, -0.710255945]",21.782065086,11.3295350932,-0.710255945,"[21.787961022999998, 11.3323559226, -0.7082430725]",21.787961022999998,11.3323559226,-0.7082430725,3399260,21.787961022999998,11.3323559226,-0.7082430725,99.587,"[21.787961022999998, 11.3323559226, -0.7082430725]"
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,NC_023663.1,34,36,"[21.7074888695, 11.2554467755, -0.65859519825]",21.7074888695,11.2554467755,-0.65859519825,"[21.0537282296, 10.6444510264, -0.2829999876]",21.0537282296,10.6444510264,-0.2829999876,3473793,21.0537282296,10.6444510264,-0.2829999876,66.23599999999999,"[21.0537282296, 10.6444510264, -0.2829999876]"
