gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277895,1279677,NC_023670.1,2803_004_autosomes_peak_137051a,189,.,11.43,21.675,18.9594,419
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277895,1279677,NC_023670.1,2803_004_autosomes_peak_137051b,149,.,9.79714,17.5389,14.9404,555
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277895,1279677,NC_023670.1,2803_004_autosomes_peak_137051c,231,.,13.0629,25.9928,23.1672,908
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277895,1279677,NC_023670.1,2803_004_autosomes_peak_137051d,305,.,15.7843,33.5348,30.5379,1131
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1310885,1311197,NC_023670.1,2803_004_autosomes_peak_137052,26,.,3.81,4.55861,2.65564,296
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1311384,1311715,NC_023670.1,2803_004_autosomes_peak_137053,54,.,5.44286,7.66058,5.47972,93
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1318707,1319658,NC_023670.1,2803_004_autosomes_peak_137054a,65,.,5.98714,8.78202,6.53109,197
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1318707,1319658,NC_023670.1,2803_004_autosomes_peak_137054b,44,.,4.89857,6.57994,4.47868,388
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1320531,1320971,NC_023670.1,2803_004_autosomes_peak_137055,65,.,5.98714,8.78202,6.53109,138
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1321799,1322409,NC_023670.1,2803_004_autosomes_peak_137056,35,.,4.35428,5.54425,3.53438,518
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1322670,1323352,NC_023670.1,2803_004_autosomes_peak_137057,65,.,5.98714,8.78202,6.53109,417
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1323591,1324676,NC_023670.1,2803_004_autosomes_peak_137058,35,.,4.35428,5.54425,3.53438,309
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1325434,1326913,NC_023670.1,2803_004_autosomes_peak_137059,65,.,5.98714,8.78202,6.53109,779
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1327363,1328644,NC_023670.1,2803_004_autosomes_peak_137060,44,.,4.89857,6.57994,4.47868,555
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1328808,1329171,NC_023670.1,2803_004_autosomes_peak_137061,44,.,4.89857,6.57994,4.47868,60
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1329691,1329930,NC_023670.1,2803_004_autosomes_peak_137062,35,.,4.35428,5.54425,3.53438,173
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1330158,1330446,NC_023670.1,2803_004_autosomes_peak_137063,35,.,4.35428,5.54425,3.53438,162
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1330597,1330874,NC_023670.1,2803_004_autosomes_peak_137064,35,.,4.35428,5.54425,3.53438,256
LOC103231072,gene-LOC103231072,1336548,1351291,chr29,1340258,1340468,NC_023670.1,2803_004_autosomes_peak_137069,26,.,3.81,4.55861,2.65564,168
LOC103231072,gene-LOC103231072,1336548,1351291,chr29,1342888,1343275,NC_023670.1,2803_004_autosomes_peak_137070,65,.,5.98714,8.78202,6.53109,124
LOC103231072,gene-LOC103231072,1336548,1351291,chr29,1350966,1351175,NC_023670.1,2803_004_autosomes_peak_137071,26,.,3.81,4.55861,2.65564,50
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1350966,1351175,NC_023670.1,2803_004_autosomes_peak_137071,26,.,3.81,4.55861,2.65564,50
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1356256,1356516,NC_023670.1,2803_004_autosomes_peak_137072,149,.,9.79714,17.5389,14.9404,87
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1362822,1363173,NC_023670.1,2803_004_autosomes_peak_137073,99,.,7.62,12.3591,9.93822,164
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1399843,1400196,NC_023670.1,2803_004_autosomes_peak_137074,44,.,4.89857,6.57994,4.47868,142
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1400670,1400915,NC_023670.1,2803_004_autosomes_peak_137075,35,.,4.35428,5.54425,3.53438,34
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1403879,1404005,NC_023670.1,2803_004_autosomes_peak_137076,26,.,3.81,4.55861,2.65564,122
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1404641,1404844,NC_023670.1,2803_004_autosomes_peak_137077,35,.,4.35428,5.54425,3.53438,111
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1411546,1411908,NC_023670.1,2803_004_autosomes_peak_137078,26,.,3.81,4.55861,2.65564,237
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1413504,1414161,NC_023670.1,2803_004_autosomes_peak_137079,65,.,5.98714,8.78202,6.53109,260
