id,x,y,z
1.0,-32.87328,14.58933,-49.67579
2.0,-33.36875,13.70827,-49.40691
3.0,-33.94128,13.15846,-50.17481
4.0,-34.18685,12.63073,-50.87684
5.0,-34.32744,13.25921,-50.11696
6.0,-33.4232,12.97547,-50.28491
7.0,-32.46377,13.84503,-49.81692
8.0,-31.69744,13.85483,-50.48859
9.0,-32.15837,14.14729,-49.67741
10.0,-32.50024,13.11693,-49.60557
11.0,-31.98708,13.95318,-49.94306
12.0,-32.96101,13.61682,-49.53026
13.0,-33.11208,12.78281,-50.23735
14.0,-33.60253,13.50621,-50.05721
15.0,-34.41773,13.91625,-50.3551
16.0,-34.18587,13.14033,-49.8112
17.0,-34.03416,14.0712,-49.78988
18.0,-33.22809,13.5513,-49.70285
19.0,-32.4287,13.26006,-50.23615
20.0,-31.71772,13.83077,-50.76534
21.0,-32.20327,14.15234,-50.07728
22.0,-31.93619,13.53353,-50.69875
23.0,-32.40975,12.67765,-50.83643
24.0,-32.66645,13.45599,-50.26821
25.0,-33.51272,12.68741,-50.77436
26.0,-32.75381,12.6488,-51.46046
27.0,-33.09079,13.08817,-50.60739
28.0,-32.51898,13.32569,-51.52274
29.0,-31.75575,13.76763,-51.2119
30.0,-32.28009,13.39141,-52.06235
31.0,-31.973,13.90554,-51.08028
32.0,-32.09522,12.82082,-51.10752
33.0,-31.97446,13.49411,-51.80765
34.0,-32.74398,13.03077,-52.09979
35.0,-31.97059,13.68529,-51.70272
36.0,-32.75202,13.33676,-52.32754
37.0,-33.54564,12.8133,-51.74588
38.0,-32.84404,12.8872,-50.8874
39.0,-32.0402,13.34416,-51.08167
40.0,-32.931,12.88508,-51.62098
41.0,-33.47526,12.82846,-50.82099
42.0,-32.91053,12.77897,-51.64145
43.0,-33.76399,12.90241,-51.03542
44.0,-34.78572,13.57712,-51.76811
45.0,-33.74478,13.30135,-51.81671
46.0,-34.53854,13.52721,-52.22513
47.0,-34.19369,12.83351,-51.3293
48.0,-33.33154,12.47126,-50.95313
49.0,-32.79875,12.9216,-51.88307
50.0,-32.06885,13.69494,-52.23517
51.0,-31.99598,13.19397,-51.42951
52.0,-32.88047,13.00727,-51.02642
53.0,-33.31799,13.02535,-52.02123
54.0,-32.29704,13.13855,-51.99146
55.0,-31.62073,13.92907,-52.0086
56.0,-32.28578,13.40031,-52.52225
57.0,-31.99322,13.27376,-51.46875
58.0,-32.03013,13.92679,-50.59315
59.0,-32.42041,13.08542,-51.16265
60.0,-31.99876,13.40223,-50.33811
61.0,-32.9378,13.87003,-50.13677
62.0,-33.679,13.4264,-50.93892
63.0,-34.6405,13.27703,-51.12674
64.0,-34.47314,13.44521,-50.21957
65.0,-34.50688,14.57129,-50.38767
66.0,-34.66609,13.6186,-50.85073
67.0,-34.36831,14.31499,-50.27923
68.0,-33.78186,14.86923,-49.81597
69.0,-33.1029,14.14107,-49.96462
70.0,-32.34064,13.60605,-50.38344
71.0,-32.42744,14.0791,-49.58874
72.0,-33.41644,14.01146,-49.87204
73.0,-34.28034,14.33602,-50.08928
74.0,-33.44412,14.57119,-49.5941
75.0,-33.09628,13.50259,-49.88257
76.0,-32.75356,12.88811,-50.53811
77.0,-33.51483,13.34814,-50.04691
78.0,-33.40374,13.41542,-51.03445
79.0,-34.37664,13.6183,-50.49253
80.0,-34.39277,14.56668,-50.5338
81.0,-34.0206,13.85003,-51.1049
82.0,-33.72554,13.47345,-50.09987
83.0,-33.55032,14.56207,-49.80086
84.0,-32.75757,14.0526,-49.89835
85.0,-32.06079,14.00215,-50.57226
86.0,-32.45209,13.22985,-51.00303
87.0,-32.50117,13.74599,-50.03709
88.0,-32.39857,13.32756,-50.89237
89.0,-32.21028,13.76956,-51.78056
90.0,-33.18721,13.84008,-51.68185
91.0,-33.20897,13.98947,-52.61596
92.0,-33.29133,13.08236,-52.32773
93.0,-33.11249,12.92451,-51.22932
94.0,-34.15262,13.16488,-51.12791
95.0,-33.7223,13.85299,-51.8778
96.0,-33.57201,12.85903,-51.7368
97.0,-33.01942,13.61787,-52.25996
98.0,-33.77181,13.08549,-51.88555
99.0,-34.4113,13.38739,-51.10546
100.0,-34.63315,14.16783,-50.58995
101.0,-34.86983,13.89107,-51.47511
102.0,-34.70492,14.40947,-50.72086
103.0,-35.23222,13.9381,-51.54813
104.0,-34.88348,13.60608,-50.60201
105.0,-34.76558,14.84148,-50.70405
106.0,-35.1062,13.95038,-50.95839
107.0,-35.19154,13.96242,-51.89767
108.0,-35.2081,13.86482,-50.95078
109.0,-34.7342,14.59631,-51.39366
110.0,-34.84321,13.65803,-51.36238
111.0,-34.24861,14.19062,-50.75194
112.0,-34.59219,14.05373,-51.68066
113.0,-34.60872,14.2184,-50.71645
114.0,-34.56754,13.46811,-51.48048
115.0,-34.04188,13.29069,-52.22132
116.0,-33.19192,13.44791,-52.75944
117.0,-33.58112,13.06544,-51.88654
118.0,-34.23455,12.84035,-51.02482
119.0,-34.08746,12.6233,-51.94996
120.0,-33.97016,13.41889,-52.58739
121.0,-33.05725,13.78682,-52.92305
122.0,-34.13132,13.61142,-52.69926
123.0,-33.26674,13.10094,-52.68464
124.0,-33.69434,13.93195,-52.9318
125.0,-34.42251,13.45927,-52.25629
126.0,-33.84774,13.71571,-52.91208
127.0,-34.50555,13.1577,-52.31367
128.0,-34.1773,14.0086,-52.85974
129.0,-33.15244,14.01059,-52.96547
130.0,-33.99199,13.63439,-52.76612
131.0,-33.01338,13.79838,-52.51022
132.0,-32.02886,14.00581,-51.92581
133.0,-32.77014,14.02951,-52.6169
134.0,-33.29419,13.4769,-51.99547
135.0,-32.57064,13.73832,-51.29335
136.0,-32.21232,13.95349,-52.1768
137.0,-33.41324,13.9328,-52.40027
138.0,-32.77353,14.40909,-51.67283
139.0,-33.20901,14.1372,-52.55941
140.0,-32.47387,13.81806,-51.97474
141.0,-32.19271,14.48627,-51.33014
142.0,-32.35472,14.33562,-52.22689
143.0,-32.45935,13.41824,-52.14476
144.0,-33.52761,14.0432,-51.96436
145.0,-32.65238,13.78428,-52.15082
146.0,-32.85497,13.20837,-51.37737
147.0,-32.74278,13.50563,-52.34136
148.0,-32.42423,14.50731,-52.23282
149.0,-33.15027,13.95102,-52.71833
150.0,-32.73883,13.70185,-51.8949
151.0,-32.37653,14.5316,-51.54427
152.0,-33.37042,14.37267,-51.77669
153.0,-33.55629,14.96211,-50.8465
154.0,-33.34959,14.88442,-51.87815
155.0,-34.00759,14.32094,-51.173
156.0,-33.09089,14.2183,-51.74672
157.0,-34.27784,13.9621,-51.8402
158.0,-34.71352,14.47032,-51.14555
159.0,-34.73615,14.38485,-52.04869
160.0,-34.65902,14.81033,-51.18175
161.0,-34.43008,15.15711,-50.26075
162.0,-34.72176,14.912,-51.32063
163.0,-34.19125,14.68678,-50.52684
164.0,-34.32593,14.38898,-51.60234
165.0,-34.14377,13.51742,-52.17037
166.0,-33.67194,14.39243,-52.58342
167.0,-33.56634,14.81724,-51.69201
168.0,-34.32311,14.26203,-51.38253
169.0,-34.42663,14.53038,-52.4132
170.0,-35.05942,14.96337,-51.64265
171.0,-34.69542,14.90236,-52.54928
172.0,-35.42239,14.90293,-51.96002
173.0,-34.9731,15.59654,-52.47569
174.0,-34.91013,14.628,-52.74471
175.0,-34.8656,14.07052,-51.81471
176.0,-35.08027,14.69053,-51.16394
177.0,-34.30381,15.34178,-51.04972
178.0,-34.42404,14.84335,-50.25466
179.0,-33.35843,14.67219,-50.06803
180.0,-33.16509,15.47371,-50.78586
181.0,-33.53906,15.19559,-51.6272
182.0,-33.15946,15.18596,-50.59698
183.0,-33.83019,14.50614,-50.79094
184.0,-33.36352,15.35077,-51.22908
185.0,-33.6137,15.24411,-50.22193
186.0,-33.34356,14.32332,-50.09418
187.0,-32.38552,14.53607,-50.60725
188.0,-33.3885,14.83096,-50.60717
189.0,-32.79731,14.36205,-49.97525
190.0,-33.51212,15.00863,-50.17378
191.0,-32.71493,14.47352,-50.58984
192.0,-33.31136,15.02782,-49.94204
193.0,-33.12678,14.29429,-50.62739
194.0,-33.79543,14.85927,-51.01315
195.0,-33.59726,14.55099,-49.99209
196.0,-32.59338,14.77104,-49.92876
197.0,-33.50441,14.69512,-49.98235
198.0,-32.86608,15.393,-50.20858
199.0,-33.44801,14.7034,-50.13967
200.0,-33.41766,15.34277,-50.85293
201.0,-34.42462,15.55583,-50.91213
202.0,-34.80284,15.40718,-49.99584
203.0,-34.866,16.19564,-50.5225
204.0,-34.13731,15.62053,-49.96146
205.0,-34.86617,16.39391,-50.38829
206.0,-35.72105,16.12571,-50.75539
207.0,-35.14542,16.28611,-50.08251
208.0,-34.5114,15.6243,-49.36832
209.0,-35.22102,15.4406,-50.0876
210.0,-35.51239,14.65973,-50.541
211.0,-35.69361,15.43755,-49.98165
212.0,-35.87852,16.31246,-50.55732
213.0,-35.47106,16.17771,-51.59409
214.0,-35.62094,16.36764,-50.63461
215.0,-35.8442,15.4721,-50.93994
216.0,-35.82822,16.57105,-51.05812
217.0,-35.92243,16.05059,-51.85131
218.0,-35.26891,15.59149,-51.24276
219.0,-35.76162,15.21674,-50.45979
220.0,-35.91171,15.50346,-51.36552
221.0,-35.09608,15.08598,-51.68161
222.0,-34.46471,14.94254,-52.38981
223.0,-34.68751,14.92317,-51.46051
224.0,-34.90059,14.6201,-52.44557
225.0,-34.0748,14.61504,-51.93412
226.0,-34.44158,15.30719,-52.51847
227.0,-35.19646,14.83974,-52.31521
228.0,-35.21937,15.00453,-51.41948
229.0,-35.20202,15.1493,-52.37625
230.0,-34.42158,14.65234,-51.92953
231.0,-35.15325,14.84104,-52.45858
232.0,-34.31519,15.387,-52.3931
233.0,-34.16672,15.50128,-51.39447
234.0,-35.27253,15.68662,-51.11313
235.0,-34.53268,16.59504,-51.08001
236.0,-34.06127,15.95491,-50.41002
237.0,-33.72203,15.34453,-51.25383
238.0,-33.27051,15.20299,-50.37658
239.0,-33.09233,15.42056,-51.27152
240.0,-33.13434,15.10845,-50.27538
241.0,-33.6839,14.33263,-50.48093
242.0,-33.05809,15.05182,-50.75219
243.0,-33.39579,14.65711,-51.69933
244.0,-33.39498,15.46743,-51.01374
245.0,-33.63853,15.21624,-51.91147
246.0,-32.82524,15.18871,-51.40831
247.0,-34.0054,15.06593,-51.6926
248.0,-33.90463,15.02993,-50.62152
249.0,-32.97412,15.27445,-50.89459
250.0,-32.9019,14.31926,-51.22944
251.0,-33.28899,14.83165,-52.19788
252.0,-33.64065,14.31761,-51.39912
253.0,-33.68192,15.08235,-51.99122
254.0,-33.85302,15.23892,-51.01475
255.0,-33.65208,14.45596,-51.56371
256.0,-33.40847,15.37329,-51.3369
257.0,-34.13573,14.80801,-50.81991
258.0,-34.53183,15.73173,-50.95737
259.0,-34.08361,16.13108,-50.205
260.0,-33.45696,15.74403,-51.04152
261.0,-33.81898,14.83967,-51.25492
262.0,-33.59804,14.62638,-52.20598
263.0,-33.39264,15.54127,-52.2368
264.0,-33.4784,15.31527,-51.31918
265.0,-33.57944,15.07061,-52.2527
266.0,-34.09834,16.04937,-51.92177
267.0,-34.14519,15.00568,-52.09911
268.0,-33.68413,14.8913,-52.98323
269.0,-34.5248,14.6868,-52.61209
270.0,-34.78088,15.67682,-52.58852
271.0,-34.75824,16.29938,-51.67992
272.0,-34.39793,16.3978,-52.60203
273.0,-34.48337,15.67156,-53.43501
274.0,-34.71982,15.98106,-52.56303
275.0,-34.66466,16.99803,-52.62749
276.0,-35.11116,16.1623,-52.8261
277.0,-35.66701,15.72929,-52.06384
278.0,-35.41874,16.25905,-52.80421
279.0,-35.23958,16.48288,-51.81362
280.0,-35.53138,15.95107,-52.55224
281.0,-34.9327,16.87655,-52.41938
282.0,-34.3643,17.1999,-51.74992
283.0,-34.41469,16.62027,-50.89496
284.0,-35.18849,16.54895,-51.58511
285.0,-34.34269,16.9439,-51.50296
286.0,-34.88835,17.01432,-52.39506
287.0,-34.99323,16.87483,-51.29957
288.0,-35.12472,16.09245,-52.01227
289.0,-34.11831,16.21951,-52.13006
290.0,-33.83622,15.2184,-51.90795
291.0,-32.79868,14.98947,-52.51332
292.0,-33.62522,14.90409,-51.94325
293.0,-33.2396,15.09962,-52.83354
294.0,-33.56729,15.93449,-52.25717
295.0,-32.68208,15.74821,-52.67604
296.0,-32.98855,14.80481,-53.10124
297.0,-32.45084,15.62652,-52.90053
298.0,-33.0609,14.98115,-53.27879
299.0,-32.25587,15.50742,-52.59076
300.0,-33.21556,15.22106,-53.13714
301.0,-33.0696,15.68197,-52.39203
302.0,-33.20492,15.00734,-53.14685
303.0,-32.80391,15.79305,-52.59198
304.0,-33.80165,16.36545,-52.52088
305.0,-33.44921,15.73749,-53.16558
306.0,-32.85421,15.08114,-52.97394
307.0,-33.72013,15.68864,-53.13426
308.0,-34.22949,15.98619,-52.28404
309.0,-34.03754,15.22933,-52.84343
310.0,-33.09444,15.70184,-53.13319
311.0,-33.89945,15.69682,-52.52381
312.0,-34.11572,16.55521,-52.64928
313.0,-33.4537,16.17175,-53.10354
314.0,-32.69422,16.22104,-52.44999
315.0,-33.55581,15.86839,-52.98065
316.0,-33.05501,15.08836,-52.57093
317.0,-32.82052,15.73667,-51.54932
318.0,-32.19218,15.28952,-52.09779
319.0,-32.10069,14.3795,-52.74862
320.0,-31.78837,15.00692,-52.03123
321.0,-32.61192,15.65211,-52.09664
322.0,-32.04555,14.8017,-52.46206
323.0,-31.55966,15.30331,-51.84592
324.0,-31.86588,14.64387,-52.46817
325.0,-31.31838,14.71982,-51.67426
326.0,-31.90134,14.66585,-52.40248
327.0,-31.21688,14.64917,-51.62481
328.0,-31.42037,15.42746,-52.3265
329.0,-32.23646,15.03544,-52.85749
330.0,-32.38594,16.18849,-52.45113
331.0,-33.06131,16.0366,-53.17024
332.0,-32.63377,16.18012,-52.30743
