gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103223653,gene-LOC103223653,1032837,1034392,chr20,NC_023661.1,10,11,"[93.838153885, 26.2992836898, -79.9825096589]",93.838153885,26.2992836898,-79.9825096589,"[93.85075716, 26.2899776368, -79.98442184240001]",93.85075716,26.2899776368,-79.98442184240001,1033614,93.85075716,26.2899776368,-79.98442184240001,34.392,"[93.85075716, 26.2899776368, -79.98442184240001]"
LOC103225858,gene-LOC103225858,1221938,1256230,chr20,NC_023661.1,12,13,"[95.1922785542, 26.717238691200002, -79.9392704834]",95.1922785542,26.717238691200002,-79.9392704834,"[94.960666957, 26.702918352, -80.16831703899999]",94.960666957,26.702918352,-80.16831703899999,1239084,94.960666957,26.702918352,-80.16831703899999,56.230000000000004,"[94.960666957, 26.702918352, -80.16831703899999]"
HSD17B7,gene-HSD17B7,1271259,1289232,chr20,NC_023661.1,12,13,"[94.8591595881, 26.696642241600003, -80.26870023869999]",94.8591595881,26.696642241600003,-80.26870023869999,"[94.7377681488, 26.6891367168, -80.38874729759999]",94.7377681488,26.6891367168,-80.38874729759999,1280245,94.7377681488,26.6891367168,-80.38874729759999,89.232,"[94.7377681488, 26.6891367168, -80.38874729759999]"
DDR2,gene-DDR2,1298636,1451872,chr20,NC_023661.1,12,15,"[94.80205196973334, 26.271115951200002, -80.40001883693333]",94.80205196973334,26.271115951200002,-80.40001883693333,"[93.96562347946667, 25.5638092224, -81.34345713386666]",93.96562347946667,25.5638092224,-81.34345713386666,1375254,93.96562347946667,25.5638092224,-81.34345713386666,83.95733333333332,"[93.96562347946667, 25.5638092224, -81.34345713386666]"
UAP1,gene-UAP1,1489372,1527767,chr20,NC_023661.1,14,16,"[94.2753560486, 25.7616831236, -81.44109866]",94.2753560486,25.7616831236,-81.44109866,"[94.34312514335, 25.7289053121, -81.658222385]",94.34312514335,25.7289053121,-81.658222385,1508569,94.34312514335,25.7289053121,-81.658222385,63.883500000000005,"[94.34312514335, 25.7289053121, -81.658222385]"
UHMK1,gene-UHMK1,1564205,1594841,chr20,NC_023661.1,15,16,"[94.195821785, 25.550698639, -81.9138804065]",94.195821785,25.550698639,-81.9138804065,"[94.431014357, 25.650443327799998, -82.0446746813]",94.431014357,25.650443327799998,-82.0446746813,1579523,94.431014357,25.650443327799998,-82.0446746813,94.841,"[94.431014357, 25.650443327799998, -82.0446746813]"
SH2D1B,gene-SH2D1B,1667247,1684951,chr20,NC_023661.1,16,17,"[94.34272293069999, 26.2186721247, -81.8192848376]",94.34272293069999,26.2186721247,-81.8192848376,"[94.3090516931, 26.3638466951, -81.7541482808]",94.3090516931,26.3638466951,-81.7541482808,1676099,94.3090516931,26.3638466951,-81.7541482808,84.951,"[94.3090516931, 26.3638466951, -81.7541482808]"
LOC103223662,gene-LOC103223662,1693668,2002603,chr20,NC_023661.1,16,21,"[94.40666348959999, 25.74919762664, -82.14746242296]",94.40666348959999,25.74919762664,-82.14746242296,"[94.19572267160001, 26.01950957294, -82.41383235866]",94.19572267160001,26.01950957294,-82.41383235866,1848135,94.19572267160001,26.01950957294,-82.41383235866,80.5206,"[94.19572267160001, 26.01950957294, -82.41383235866]"
C20H1orf111,gene-C20H1orf111,1703879,1707212,chr20,NC_023661.1,17,18,"[94.3097110194, 26.5026857047, -81.7122622403]",94.3097110194,26.5026857047,-81.7122622403,"[94.3348705032, 26.5159487116, -81.72384674839999]",94.3348705032,26.5159487116,-81.72384674839999,1705545,94.3348705032,26.5159487116,-81.72384674839999,7.212000000000001,"[94.3348705032, 26.5159487116, -81.72384674839999]"
OLFML2B,gene-OLFML2B,2053696,2094142,chr20,NC_023661.1,20,21,"[93.937151008, 25.8864668352, -82.0558012768]",93.937151008,25.8864668352,-82.0558012768,"[94.104921016, 26.0771171454, -82.4418907036]",94.104921016,26.0771171454,-82.4418907036,2073919,94.104921016,26.0771171454,-82.4418907036,94.14200000000001,"[94.104921016, 26.0771171454, -82.4418907036]"
