gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
MAL,gene-MAL,66521,92476,chr14,NC_023655.1,0,1,"[53.6699069888, -17.640700531, -41.2652440282]",53.6699069888,-17.640700531,-41.2652440282,"[53.4916688128, -17.454110036000003, -41.2092902392]",53.4916688128,-17.454110036000003,-41.2092902392,79498,53.4916688128,-17.454110036000003,-41.2092902392,92.476,"[53.4916688128, -17.454110036000003, -41.2092902392]"
LOC103241048,gene-LOC103241048,84832,88407,chr14,NC_023655.1,0,1,"[53.544161689599996, -17.509062752000002, -41.2257691744]",53.544161689599996,-17.509062752000002,-41.2257691744,"[53.5196114496, -17.483362077000002, -41.2180621894]",53.5196114496,-17.483362077000002,-41.2180621894,86619,53.5196114496,-17.483362077000002,-41.2180621894,88.407,"[53.5196114496, -17.483362077000002, -41.2180621894]"
MRPS5,gene-MRPS5,124884,155600,chr14,NC_023655.1,1,2,"[53.269116595199996, -17.221128924000002, -41.1394250728]",53.269116595199996,-17.221128924000002,-41.1394250728,"[53.05818368, -17.0003116, -41.073207520000004]",53.05818368,-17.0003116,-41.073207520000004,140242,53.05818368,-17.0003116,-41.073207520000004,55.60000000000001,"[53.05818368, -17.0003116, -41.073207520000004]"
ZNF514,gene-ZNF514,182262,203644,chr14,NC_023655.1,1,3,"[53.117491829, -17.4846799373, -41.304892849699996]",53.117491829,-17.4846799373,-41.304892849699996,"[53.033663698, -17.5066852226, -41.333958471399995]",53.033663698,-17.5066852226,-41.333958471399995,192953,53.033663698,-17.5066852226,-41.333958471399995,51.822,"[53.033663698, -17.5066852226, -41.333958471399995]"
LOC103241054,gene-LOC103241054,197937,200437,chr14,NC_023655.1,1,3,"[53.0560379915, -17.500811863550002, -41.32620066095]",53.0560379915,-17.500811863550002,-41.32620066095,"[53.0462367415, -17.50338473855, -41.32959903595]",53.0462367415,-17.50338473855,-41.32959903595,199187,53.0462367415,-17.50338473855,-41.32959903595,50.2185,"[53.0462367415, -17.50338473855, -41.32959903595]"
ZNF2,gene-ZNF2,204451,219759,chr14,NC_023655.1,2,3,"[52.7489456162, -16.7222797323, -40.999186399500005]",52.7489456162,-16.7222797323,-40.999186399500005,"[52.734038685799995, -16.8638374007, -41.073805245500004]",52.734038685799995,-16.8638374007,-41.073805245500004,212105,52.734038685799995,-16.8638374007,-41.073805245500004,19.759,"[52.734038685799995, -16.8638374007, -41.073805245500004]"
LOC103241052,gene-LOC103241052,246232,255025,chr14,NC_023655.1,2,3,"[52.7082592784, -17.1086411736, -41.202847884]",52.7082592784,-17.1086411736,-41.202847884,"[52.699696655, -17.1899526825, -41.2457093625]",52.699696655,-17.1899526825,-41.2457093625,250628,52.699696655,-17.1899526825,-41.2457093625,55.025,"[52.699696655, -17.1899526825, -41.2457093625]"
PROM2,gene-PROM2,305442,323187,chr14,NC_023655.1,3,4,"[52.6938873368, -17.5770199166, -41.448257549]",52.6938873368,-17.5770199166,-41.448257549,"[52.8177545348, -17.4830122301, -41.3938602515]",52.8177545348,-17.4830122301,-41.3938602515,314314,52.8177545348,-17.4830122301,-41.3938602515,23.186999999999998,"[52.8177545348, -17.4830122301, -41.3938602515]"
LOC103241365,gene-LOC103241365,323910,328375,chr14,NC_023655.1,3,4,"[52.822801364, -17.479181993, -41.391643895]",52.822801364,-17.479181993,-41.391643895,"[52.85396885, -17.4555277625, -41.377956437499996]",52.85396885,-17.4555277625,-41.377956437499996,326142,52.85396885,-17.4555277625,-41.377956437499996,28.375,"[52.85396885, -17.4555277625, -41.377956437499996]"
KCNIP3,gene-KCNIP3,329142,420937,chr14,NC_023655.1,3,5,"[52.785797550800005, -17.6310636584, -41.5409583641]",52.785797550800005,-17.6310636584,-41.5409583641,"[53.1949645838, -17.7104846924, -41.780410211349995]",53.1949645838,-17.7104846924,-41.780410211349995,375039,53.1949645838,-17.7104846924,-41.780410211349995,60.468500000000006,"[53.1949645838, -17.7104846924, -41.780410211349995]"
