gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
MOBP,gene-MOBP,1041714,1077514,chr22,1048012,1048162,NC_023663.1,2803_005_autosomes_peak_135346,38,.,4.32517,5.67619,3.80116,74
MYRIP,gene-MYRIP,1369820,1765121,chr22,1469667,1469797,NC_023663.1,2803_005_autosomes_peak_135350,21,.,3.36402,3.87357,2.16261,84
MYRIP,gene-MYRIP,1369820,1765121,chr22,1573395,1573676,NC_023663.1,2803_005_autosomes_peak_135351,29,.,3.8446,4.75003,2.95094,72
MYRIP,gene-MYRIP,1369820,1765121,chr22,1573857,1574158,NC_023663.1,2803_005_autosomes_peak_135352,38,.,4.32517,5.67619,3.80116,58
MYRIP,gene-MYRIP,1369820,1765121,chr22,1574318,1575794,NC_023663.1,2803_005_autosomes_peak_135353a,66,.,5.7669,8.70715,6.65214,650
MYRIP,gene-MYRIP,1369820,1765121,chr22,1574318,1575794,NC_023663.1,2803_005_autosomes_peak_135353b,170,.,10.0921,19.4469,17.0574,1127
MYRIP,gene-MYRIP,1369820,1765121,chr22,1589510,1589825,NC_023663.1,2803_005_autosomes_peak_135354,38,.,4.32517,5.67619,3.80116,149
MYRIP,gene-MYRIP,1369820,1765121,chr22,1613384,1613490,NC_023663.1,2803_005_autosomes_peak_135355,14,.,2.88345,3.05299,1.44702,49
MYRIP,gene-MYRIP,1369820,1765121,chr22,1613649,1613920,NC_023663.1,2803_005_autosomes_peak_135356,21,.,3.36402,3.87357,2.16261,61
MYRIP,gene-MYRIP,1369820,1765121,chr22,1625626,1625757,NC_023663.1,2803_005_autosomes_peak_135357,29,.,3.8446,4.75003,2.95094,64
MYRIP,gene-MYRIP,1369820,1765121,chr22,1625997,1626157,NC_023663.1,2803_005_autosomes_peak_135358,14,.,2.88345,3.05299,1.44702,25
MYRIP,gene-MYRIP,1369820,1765121,chr22,1634046,1634504,NC_023663.1,2803_005_autosomes_peak_135359,76,.,6.24747,9.79008,7.68686,161
MYRIP,gene-MYRIP,1369820,1765121,chr22,1636925,1637644,NC_023663.1,2803_005_autosomes_peak_135360,410,.,18.2618,43.8928,41.0827,160
MYRIP,gene-MYRIP,1369820,1765121,chr22,1674562,1674930,NC_023663.1,2803_005_autosomes_peak_135361,29,.,3.8446,4.75003,2.95094,175
MYRIP,gene-MYRIP,1369820,1765121,chr22,1679042,1679634,NC_023663.1,2803_005_autosomes_peak_135362,98,.,7.20862,12.0492,9.86102,347
MYRIP,gene-MYRIP,1369820,1765121,chr22,1687703,1687942,NC_023663.1,2803_005_autosomes_peak_135363,14,.,2.88345,3.05299,1.44702,22
MYRIP,gene-MYRIP,1369820,1765121,chr22,1699472,1699649,NC_023663.1,2803_005_autosomes_peak_135364,38,.,4.32517,5.67619,3.80116,27
EIF1B,gene-EIF1B,1806431,1809180,chr22,1805927,1807167,NC_023663.1,2803_005_autosomes_peak_135365a,76,.,6.24747,9.79008,7.68686,128
EIF1B,gene-EIF1B,1806431,1809180,chr22,1805927,1807167,NC_023663.1,2803_005_autosomes_peak_135365b,569,.,23.0676,59.933,56.9144,418
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,1881282,1882241,NC_023663.1,2803_005_autosomes_peak_135373,170,.,10.0921,19.4469,17.0574,195
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,1882433,1882653,NC_023663.1,2803_005_autosomes_peak_135374,14,.,2.88345,3.05299,1.44702,47
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,1883751,1883965,NC_023663.1,2803_005_autosomes_peak_135375,56,.,5.28632,7.6585,5.65683,114
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,1884692,1885133,NC_023663.1,2803_005_autosomes_peak_135376,38,.,4.32517,5.67619,3.80116,97
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,1900540,1900715,NC_023663.1,2803_005_autosomes_peak_135377,14,.,2.88345,3.05299,1.44702,38
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,1907380,1907514,NC_023663.1,2803_005_autosomes_peak_135378,21,.,3.36402,3.87357,2.16261,48
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,1914169,1914730,NC_023663.1,2803_005_autosomes_peak_135379a,133,.,8.65034,15.6427,13.3468,260
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,1914169,1914730,NC_023663.1,2803_005_autosomes_peak_135379b,145,.,9.13092,16.889,14.5606,407
ENTPD3,gene-ENTPD3,1881640,1923708,chr22,1921992,1922391,NC_023663.1,2803_005_autosomes_peak_135380,87,.,6.72805,10.9048,8.75743,263
RPL14,gene-RPL14,1949789,1954518,chr22,1949488,1950120,NC_023663.1,2803_005_autosomes_peak_135382,157,.,9.61149,18.1574,15.798,356
ZNF619,gene-ZNF619,1967154,1980633,chr22,1967219,1967578,NC_023663.1,2803_005_autosomes_peak_135383,66,.,5.7669,8.70715,6.65214,114
ZNF620,gene-ZNF620,1999912,2011260,chr22,1999074,2000366,NC_023663.1,2803_005_autosomes_peak_135384a,157,.,9.61149,18.1574,15.798,491
ZNF620,gene-ZNF620,1999912,2011260,chr22,1999074,2000366,NC_023663.1,2803_005_autosomes_peak_135384b,250,.,12.9755,27.5777,25.025,622
ZNF620,gene-ZNF620,1999912,2011260,chr22,1999074,2000366,NC_023663.1,2803_005_autosomes_peak_135384c,236,.,12.4949,26.1795,23.6524,810
ZNF620,gene-ZNF620,1999912,2011260,chr22,2005312,2005545,NC_023663.1,2803_005_autosomes_peak_135385,14,.,2.88345,3.05299,1.44702,44
ZNF621,gene-ZNF621,2000190,2030885,chr22,1999074,2000366,NC_023663.1,2803_005_autosomes_peak_135384a,157,.,9.61149,18.1574,15.798,491
ZNF621,gene-ZNF621,2000190,2030885,chr22,1999074,2000366,NC_023663.1,2803_005_autosomes_peak_135384b,250,.,12.9755,27.5777,25.025,622
ZNF621,gene-ZNF621,2000190,2030885,chr22,1999074,2000366,NC_023663.1,2803_005_autosomes_peak_135384c,236,.,12.4949,26.1795,23.6524,810
ZNF621,gene-ZNF621,2000190,2030885,chr22,2005312,2005545,NC_023663.1,2803_005_autosomes_peak_135385,14,.,2.88345,3.05299,1.44702,44
ZNF621,gene-ZNF621,2000190,2030885,chr22,2018683,2019627,NC_023663.1,2803_005_autosomes_peak_135386,426,.,18.7424,45.4504,42.6186,458
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,2683461,2684330,NC_023663.1,2803_005_autosomes_peak_135420,410,.,18.2618,43.8928,41.0827,531
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,2684999,2685301,NC_023663.1,2803_005_autosomes_peak_135421,29,.,3.8446,4.75003,2.95094,232
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,2686019,2686225,NC_023663.1,2803_005_autosomes_peak_135422,14,.,2.88345,3.05299,1.44702,140
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,2686438,2686735,NC_023663.1,2803_005_autosomes_peak_135423,21,.,3.36402,3.87357,2.16261,230
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,2687377,2687508,NC_023663.1,2803_005_autosomes_peak_135424,21,.,3.36402,3.87357,2.16261,68
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,2694280,2694457,NC_023663.1,2803_005_autosomes_peak_135425,14,.,2.88345,3.05299,1.44702,149
CTNNB1,gene-CTNNB1,2679488,2725034,chr22,2723890,2724291,NC_023663.1,2803_005_autosomes_peak_135426,29,.,3.8446,4.75003,2.95094,215
LOC103227445,gene-LOC103227445,2682067,2708894,chr22,2683461,2684330,NC_023663.1,2803_005_autosomes_peak_135420,410,.,18.2618,43.8928,41.0827,531
LOC103227445,gene-LOC103227445,2682067,2708894,chr22,2684999,2685301,NC_023663.1,2803_005_autosomes_peak_135421,29,.,3.8446,4.75003,2.95094,232
LOC103227445,gene-LOC103227445,2682067,2708894,chr22,2686019,2686225,NC_023663.1,2803_005_autosomes_peak_135422,14,.,2.88345,3.05299,1.44702,140
LOC103227445,gene-LOC103227445,2682067,2708894,chr22,2686438,2686735,NC_023663.1,2803_005_autosomes_peak_135423,21,.,3.36402,3.87357,2.16261,230
LOC103227445,gene-LOC103227445,2682067,2708894,chr22,2687377,2687508,NC_023663.1,2803_005_autosomes_peak_135424,21,.,3.36402,3.87357,2.16261,68
LOC103227445,gene-LOC103227445,2682067,2708894,chr22,2694280,2694457,NC_023663.1,2803_005_autosomes_peak_135425,14,.,2.88345,3.05299,1.44702,149
ULK4,gene-ULK4,2731174,3398885,chr22,2729774,2732091,NC_023663.1,2803_005_autosomes_peak_135430a,38,.,4.32517,5.67619,3.80116,1355
ULK4,gene-ULK4,2731174,3398885,chr22,2729774,2732091,NC_023663.1,2803_005_autosomes_peak_135430b,98,.,7.20862,12.0492,9.86102,1837
ULK4,gene-ULK4,2731174,3398885,chr22,2733024,2733587,NC_023663.1,2803_005_autosomes_peak_135431,38,.,4.32517,5.67619,3.80116,219
ULK4,gene-ULK4,2731174,3398885,chr22,2733912,2734089,NC_023663.1,2803_005_autosomes_peak_135432,47,.,4.80575,6.64704,4.70516,76
ULK4,gene-ULK4,2731174,3398885,chr22,2743639,2743858,NC_023663.1,2803_005_autosomes_peak_135433,38,.,4.32517,5.67619,3.80116,120
ULK4,gene-ULK4,2731174,3398885,chr22,2749118,2749441,NC_023663.1,2803_005_autosomes_peak_135434,38,.,4.32517,5.67619,3.80116,184
ULK4,gene-ULK4,2731174,3398885,chr22,2750273,2750419,NC_023663.1,2803_005_autosomes_peak_135435,14,.,2.88345,3.05299,1.44702,32
ULK4,gene-ULK4,2731174,3398885,chr22,2752182,2752734,NC_023663.1,2803_005_autosomes_peak_135436,121,.,8.16977,14.4197,12.1577,285
ULK4,gene-ULK4,2731174,3398885,chr22,2846610,2846830,NC_023663.1,2803_005_autosomes_peak_135437,76,.,6.24747,9.79008,7.68686,122
ULK4,gene-ULK4,2731174,3398885,chr22,2847029,2847212,NC_023663.1,2803_005_autosomes_peak_135438,14,.,2.88345,3.05299,1.44702,25
ULK4,gene-ULK4,2731174,3398885,chr22,2897339,2898056,NC_023663.1,2803_005_autosomes_peak_135439,365,.,16.8201,39.2887,36.546,198
ULK4,gene-ULK4,2731174,3398885,chr22,2980724,2980872,NC_023663.1,2803_005_autosomes_peak_135440,38,.,4.32517,5.67619,3.80116,102
ULK4,gene-ULK4,2731174,3398885,chr22,3071309,3071943,NC_023663.1,2803_005_autosomes_peak_135441,56,.,5.28632,7.6585,5.65683,357
ULK4,gene-ULK4,2731174,3398885,chr22,3142422,3142603,NC_023663.1,2803_005_autosomes_peak_135442,21,.,3.36402,3.87357,2.16261,124
ULK4,gene-ULK4,2731174,3398885,chr22,3148985,3149387,NC_023663.1,2803_005_autosomes_peak_135443,98,.,7.20862,12.0492,9.86102,270
ULK4,gene-ULK4,2731174,3398885,chr22,3150575,3151049,NC_023663.1,2803_005_autosomes_peak_135444,222,.,12.0144,24.7976,22.2967,168
ULK4,gene-ULK4,2731174,3398885,chr22,3151792,3151905,NC_023663.1,2803_005_autosomes_peak_135445,21,.,3.36402,3.87357,2.16261,49
ULK4,gene-ULK4,2731174,3398885,chr22,3153070,3154031,NC_023663.1,2803_005_autosomes_peak_135446,536,.,22.1064,56.6468,53.6686,356
ULK4,gene-ULK4,2731174,3398885,chr22,3157997,3158587,NC_023663.1,2803_005_autosomes_peak_135447,56,.,5.28632,7.6585,5.65683,439
ULK4,gene-ULK4,2731174,3398885,chr22,3338593,3339519,NC_023663.1,2803_005_autosomes_peak_135448,618,.,24.5093,64.9291,61.8514,382
ULK4,gene-ULK4,2731174,3398885,chr22,3387892,3388028,NC_023663.1,2803_005_autosomes_peak_135449,21,.,3.36402,3.87357,2.16261,68
ULK4,gene-ULK4,2731174,3398885,chr22,3397739,3398393,NC_023663.1,2803_005_autosomes_peak_135450a,47,.,4.80575,6.64704,4.70516,154
ULK4,gene-ULK4,2731174,3398885,chr22,3397739,3398393,NC_023663.1,2803_005_autosomes_peak_135450b,145,.,9.13092,16.889,14.5606,360
ULK4,gene-ULK4,2731174,3398885,chr22,3397739,3398393,NC_023663.1,2803_005_autosomes_peak_135450c,145,.,9.13092,16.889,14.5606,510
ULK4,gene-ULK4,2731174,3398885,chr22,3398664,3399472,NC_023663.1,2803_005_autosomes_peak_135451,1299,.,42.7711,133.677,129.938,304
LOC103227446,gene-LOC103227446,3398934,3399587,chr22,3398664,3399472,NC_023663.1,2803_005_autosomes_peak_135451,1299,.,42.7711,133.677,129.938,304
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3446761,3447230,NC_023663.1,2803_005_autosomes_peak_135452,29,.,3.8446,4.75003,2.95094,316
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3447400,3448268,NC_023663.1,2803_005_autosomes_peak_135453,56,.,5.28632,7.6585,5.65683,588
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3453702,3454018,NC_023663.1,2803_005_autosomes_peak_135454,109,.,7.6892,13.2214,10.9953,192
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3457391,3458889,NC_023663.1,2803_005_autosomes_peak_135455a,56,.,5.28632,7.6585,5.65683,171
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3457391,3458889,NC_023663.1,2803_005_autosomes_peak_135455b,250,.,12.9755,27.5777,25.025,1246
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3460523,3461510,NC_023663.1,2803_005_autosomes_peak_135456,504,.,21.1453,53.3979,50.4605,494
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3464252,3464512,NC_023663.1,2803_005_autosomes_peak_135457,21,.,3.36402,3.87357,2.16261,197
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3468356,3468623,NC_023663.1,2803_005_autosomes_peak_135458,21,.,3.36402,3.87357,2.16261,39
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3468811,3469491,NC_023663.1,2803_005_autosomes_peak_135459,121,.,8.16977,14.4197,12.1577,407
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3475668,3475811,NC_023663.1,2803_005_autosomes_peak_135460,14,.,2.88345,3.05299,1.44702,49
LOC103228627,gene-LOC103228627,3415115,3532472,chr22,3483989,3484107,NC_023663.1,2803_005_autosomes_peak_135461,14,.,2.88345,3.05299,1.44702,15
