chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr10,588,797,NC_023651.1,2803_006_autosomes_peak_32495,52,.,5.64888,8.14205,5.28039,122,0,1,"[75.32473881359999, -62.90992601040001, 53.747504302399996]",75.32473881359999,-62.90992601040001,53.747504302399996,"[75.3238071334, -62.90866277260001, 53.7461906956]",75.3238071334,-62.90866277260001,53.7461906956,692,0.7969999999999999,"[75.3238071334, -62.90866277260001, 53.7461906956]",75.3238071334,-62.90866277260001,53.7461906956
chr10,1534,1774,NC_023651.1,2803_006_autosomes_peak_32496,39,.,4.8419,6.67379,3.97677,84,0,1,"[75.3205217348, -62.904208197200006, 53.7415585032]",75.3205217348,-62.904208197200006,53.7415585032,"[75.3194518628, -62.90275758920001, 53.740050055199994]",75.3194518628,-62.90275758920001,53.740050055199994,1654,1.7739999999999998,"[75.3194518628, -62.90275758920001, 53.740050055199994]",75.3194518628,-62.90275758920001,53.740050055199994
chr10,8098,8214,NC_023651.1,2803_006_autosomes_peak_32497,16,.,3.22793,3.94805,1.68706,49,0,1,"[75.2912607356, -62.864534068400005, 53.700302450399995]",75.2912607356,-62.864534068400005,53.700302450399995,"[75.2907436308, -62.86383294120001, 53.699573367199996]",75.2907436308,-62.86383294120001,53.699573367199996,8156,8.214,"[75.2907436308, -62.86383294120001, 53.699573367199996]",75.2907436308,-62.86383294120001,53.699573367199996
chr10,8778,9455,NC_023651.1,2803_006_autosomes_peak_32498,96,.,8.06983,12.8668,9.61173,69,0,1,"[75.2882294316, -62.86042401240001, 53.6960285144]",75.2882294316,-62.86042401240001,53.6960285144,"[75.28521150099999, -62.856332089000006, 53.691773434]",75.28521150099999,-62.856332089000006,53.691773434,9116,9.455,"[75.28521150099999, -62.856332089000006, 53.691773434]",75.28521150099999,-62.856332089000006,53.691773434
chr10,10913,11304,NC_023651.1,2803_006_autosomes_peak_32499,52,.,5.64888,8.14205,5.28039,199,0,1,"[75.2787120286, -62.847519645400006, 53.6826096124]",75.2787120286,-62.847519645400006,53.6826096124,"[75.2769690288, -62.845156363200005, 53.6801520992]",75.2769690288,-62.845156363200005,53.6801520992,11108,11.304,"[75.2769690288, -62.845156363200005, 53.6801520992]",75.2769690288,-62.845156363200005,53.6801520992
chr10,36615,37243,NC_023651.1,2803_006_autosomes_peak_32500,66,.,6.45586,9.66788,6.66308,312,0,1,"[75.164137653, -62.69217161700001, 53.521067402]",75.164137653,-62.69217161700001,53.521067402,"[75.1613381546, -62.688375859400004, 53.5171202964]",75.1613381546,-62.688375859400004,53.5171202964,36929,37.242999999999995,"[75.1613381546, -62.688375859400004, 53.5171202964]",75.1613381546,-62.688375859400004,53.5171202964
chr10,50852,51031,NC_023651.1,2803_006_autosomes_peak_32501,27,.,4.03491,5.27184,2.76836,167,0,1,"[75.1006719544, -62.606120341600004, 53.4315850096]",75.1006719544,-62.606120341600004,53.4315850096,"[75.0998740082, -62.605038429800004, 53.4304599588]",75.0998740082,-62.605038429800004,53.4304599588,50941,51.031000000000006,"[75.0998740082, -62.605038429800004, 53.4304599588]",75.0998740082,-62.605038429800004,53.4304599588
chr10,52870,53144,NC_023651.1,2803_006_autosomes_peak_32502,66,.,6.45586,9.66788,6.66308,76,0,1,"[75.091676114, -62.593923146, 53.418901476]",75.091676114,-62.593923146,53.418901476,"[75.0904546768, -62.5922670352, 53.4171793312]",75.0904546768,-62.5922670352,53.4171793312,53007,53.144000000000005,"[75.0904546768, -62.5922670352, 53.4171793312]",75.0904546768,-62.5922670352,53.4171793312
chr10,53301,54105,NC_023651.1,2803_006_autosomes_peak_32503,52,.,5.64888,8.14205,5.28039,438,0,1,"[75.0897548022, -62.591318095800005, 53.4161925548]",75.0897548022,-62.591318095800005,53.4161925548,"[75.086170731, -62.58645855900001, 53.411139254]",75.086170731,-62.58645855900001,53.411139254,53703,54.105000000000004,"[75.086170731, -62.58645855900001, 53.411139254]",75.086170731,-62.58645855900001,53.411139254
chr10,54361,54484,NC_023651.1,2803_006_autosomes_peak_32504,16,.,3.22793,3.94805,1.68706,88,0,1,"[75.0850295342, -62.58491124380001, 53.4095302428]",75.0850295342,-62.58491124380001,53.4095302428,"[75.0844812248, -62.584167807200004, 53.4087571632]",75.0844812248,-62.584167807200004,53.4087571632,54422,54.484,"[75.0844812248, -62.584167807200004, 53.4087571632]",75.0844812248,-62.584167807200004,53.4087571632
