gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
PTPN18,gene-PTPN18,27777,53757,chr10,36615,37243,NC_023651.1,2803_006_autosomes_peak_32500,66,.,6.45586,9.66788,6.66308,312
PTPN18,gene-PTPN18,27777,53757,chr10,50852,51031,NC_023651.1,2803_006_autosomes_peak_32501,27,.,4.03491,5.27184,2.76836,167
PTPN18,gene-PTPN18,27777,53757,chr10,52870,53144,NC_023651.1,2803_006_autosomes_peak_32502,66,.,6.45586,9.66788,6.66308,76
PTPN18,gene-PTPN18,27777,53757,chr10,53301,54105,NC_023651.1,2803_006_autosomes_peak_32503,52,.,5.64888,8.14205,5.28039,438
IMP4,gene-IMP4,62049,66112,chr10,65236,66577,NC_023651.1,2803_006_autosomes_peak_32505,111,.,8.87681,14.5303,11.1642,245
CCDC115,gene-CCDC115,66264,70711,chr10,65236,66577,NC_023651.1,2803_006_autosomes_peak_32505,111,.,8.87681,14.5303,11.1642,245
TRNAE-UUC,gene-TRNAE-UUC,71703,71774,chr10,71383,71704,NC_023651.1,2803_006_autosomes_peak_32506,52,.,5.64888,8.14205,5.28039,247
MZT2B,gene-MZT2B,123055,131782,chr10,127456,127730,NC_023651.1,2803_006_autosomes_peak_32507,27,.,4.03491,5.27184,2.76836,65
MZT2B,gene-MZT2B,123055,131782,chr10,129182,129346,NC_023651.1,2803_006_autosomes_peak_32508,16,.,3.22793,3.94805,1.68706,16
MZT2B,gene-MZT2B,123055,131782,chr10,130255,130802,NC_023651.1,2803_006_autosomes_peak_32509,52,.,5.64888,8.14205,5.28039,134
MZT2B,gene-MZT2B,123055,131782,chr10,131485,132292,NC_023651.1,2803_006_autosomes_peak_32510,127,.,9.68379,16.2314,12.7604,164
SMPD4,gene-SMPD4,131882,162244,chr10,131485,132292,NC_023651.1,2803_006_autosomes_peak_32510,127,.,9.68379,16.2314,12.7604,164
SMPD4,gene-SMPD4,131882,162244,chr10,151675,151818,NC_023651.1,2803_006_autosomes_peak_32511,16,.,3.22793,3.94805,1.68706,49
SMPD4,gene-SMPD4,131882,162244,chr10,152514,152844,NC_023651.1,2803_006_autosomes_peak_32512,39,.,4.8419,6.67379,3.97677,67
SMPD4,gene-SMPD4,131882,162244,chr10,153219,153682,NC_023651.1,2803_006_autosomes_peak_32513,39,.,4.8419,6.67379,3.97677,380
SMPD4,gene-SMPD4,131882,162244,chr10,155837,156116,NC_023651.1,2803_006_autosomes_peak_32514,52,.,5.64888,8.14205,5.28039,181
SMPD4,gene-SMPD4,131882,162244,chr10,159136,159324,NC_023651.1,2803_006_autosomes_peak_32515,16,.,3.22793,3.94805,1.68706,49
SMPD4,gene-SMPD4,131882,162244,chr10,159699,159901,NC_023651.1,2803_006_autosomes_peak_32516,16,.,3.22793,3.94805,1.68706,49
SMPD4,gene-SMPD4,131882,162244,chr10,160391,160959,NC_023651.1,2803_006_autosomes_peak_32517,39,.,4.8419,6.67379,3.97677,267
CCDC74B,gene-CCDC74B,169091,175735,chr10,169545,169842,NC_023651.1,2803_006_autosomes_peak_32518,52,.,5.64888,8.14205,5.28039,41
CCDC74B,gene-CCDC74B,169091,175735,chr10,174063,174299,NC_023651.1,2803_006_autosomes_peak_32519,16,.,3.22793,3.94805,1.68706,28
CCDC74B,gene-CCDC74B,169091,175735,chr10,174587,174806,NC_023651.1,2803_006_autosomes_peak_32520,39,.,4.8419,6.67379,3.97677,49
CCDC74B,gene-CCDC74B,169091,175735,chr10,175058,175223,NC_023651.1,2803_006_autosomes_peak_32521,27,.,4.03491,5.27184,2.76836,52
LOC103216853,gene-LOC103216853,234420,266177,chr10,261333,261563,NC_023651.1,2803_006_autosomes_peak_32524,39,.,4.8419,6.67379,3.97677,43
LOC103216853,gene-LOC103216853,234420,266177,chr10,262133,262311,NC_023651.1,2803_006_autosomes_peak_32525,16,.,3.22793,3.94805,1.68706,49
LOC103216853,gene-LOC103216853,234420,266177,chr10,262594,263060,NC_023651.1,2803_006_autosomes_peak_32526,27,.,4.03491,5.27184,2.76836,185
LOC103216853,gene-LOC103216853,234420,266177,chr10,264087,264263,NC_023651.1,2803_006_autosomes_peak_32527,27,.,4.03491,5.27184,2.76836,74
LOC103216859,gene-LOC103216859,357406,358246,chr10,357536,357646,NC_023651.1,2803_006_autosomes_peak_32530,27,.,4.03491,5.27184,2.76836,48
