seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr29,1235916,1241341,gene-LOC103231070,LOC103231070,NC_023670.1,12,13,"[-7.1987027112, -35.7329022772, -3.5688341364]",-7.1987027112,-35.7329022772,-3.5688341364,"[-7.2201759461999995, -35.6856868747, -3.5656219939]",-7.220175946199999,-35.6856868747,-3.5656219939,1238628,-7.220175946199999,-35.6856868747,-3.5656219939,41.341,"[-7.2201759461999995, -35.6856868747, -3.5656219939]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.497368998512943
chr29,1279057,1331214,gene-LOC103231493,LOC103231493,NC_023670.1,12,14,"[-7.2932682808000004, -36.0032893734, -3.2779908697]",-7.2932682808,-36.0032893734,-3.2779908697,"[-7.4494472016, -35.9754479668, -3.0720802494]",-7.4494472016,-35.9754479668,-3.0720802494,1305135,-7.4494472016,-35.9754479668,-3.0720802494,65.607,"[-7.4494472016, -35.9754479668, -3.0720802494]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.1492017489880093
chr29,1336548,1351291,gene-LOC103231072,LOC103231072,NC_023670.1,13,14,"[-7.5265743687999995, -35.4542295636, -3.2639543723999997]",-7.526574368799999,-35.4542295636,-3.2639543724,"[-7.5565115046, -35.5668026887, -3.1562759233]",-7.5565115046,-35.5668026887,-3.1562759233,1343919,-7.5565115046,-35.5668026887,-3.1562759233,51.291,"[-7.5565115046, -35.5668026887, -3.1562759233]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.2761044961867734
chr29,1349500,1439696,gene-LOC103231071,LOC103231071,NC_023670.1,13,15,"[-7.55846325, -35.1082459, -3.36544615]",-7.55846325,-35.1082459,-3.36544615,"[-7.751798376, -34.9863189472, -3.0639840592]",-7.751798376,-34.9863189472,-3.0639840592,1394598,-7.751798376,-34.9863189472,-3.0639840592,69.848,"[-7.751798376, -34.9863189472, -3.0639840592]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.5281965059940374
chr29,1508482,1520426,gene-LOC103231073,LOC103231073,NC_023670.1,15,16,"[-7.8294775651999995, -34.8360525418, -2.8557343092]",-7.829477565199999,-34.8360525418,-2.8557343092,"[-7.7568413236, -34.739245227400005, -2.8463057156]",-7.7568413236,-34.739245227400005,-2.8463057156,1514454,-7.7568413236,-34.739245227400005,-2.8463057156,20.426,"[-7.7568413236, -34.739245227400005, -2.8463057156]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.5584470390652851
chr29,1520665,1536691,gene-LOC103231494,LOC103231494,NC_023670.1,15,16,"[-7.755387869, -34.7373081085, -2.846117049]",-7.755387869,-34.7373081085,-2.846117049,"[-7.6579273526, -34.6074157759, -2.8334661245999997]",-7.6579273526,-34.6074157759,-2.8334661246,1528678,-7.6579273526,-34.6074157759,-2.8334661246,36.691,"[-7.6579273526, -34.6074157759, -2.8334661245999997]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.589867572289759
chr29,1545877,1579571,gene-LOC103231075,LOC103231075,NC_023670.1,15,16,"[-7.6020636122, -34.5329623273, -2.8262146962]",-7.6020636122,-34.5329623273,-2.8262146962,"[-7.3971569206, -34.2598690879, -2.7996166526]",-7.3971569206,-34.2598690879,-2.7996166526,1562724,-7.3971569206,-34.2598690879,-2.7996166526,79.571,"[-7.3971569206, -34.2598690879, -2.7996166526]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.746553982961987
chr29,1592205,1974406,gene-ADAMTSL3,ADAMTSL3,NC_023670.1,15,20,"[-8.0450834745, -34.8748352191, -2.8333688281]",-8.0450834745,-34.8748352191,-2.8333688281,"[-8.7249808334, -34.75062753812, -2.71290671692]",-8.7249808334,-34.75062753812,-2.71290671692,1783305,-8.7249808334,-34.75062753812,-2.71290671692,94.8812,"[-8.7249808334, -34.75062753812, -2.71290671692]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",2.2228756060820882
chr29,2009833,2177843,gene-SH3GL3,SH3GL3,NC_023670.1,20,22,"[-8.7409726513, -34.832655604, -2.7084772267]",-8.7409726513,-34.832655604,-2.7084772267,"[-8.2362874123, -36.376331484, -2.7706241257]",-8.2362874123,-36.376331484,-2.7706241257,2093838,-8.2362874123,-36.376331484,-2.7706241257,88.9215,"[-8.2362874123, -36.376331484, -2.7706241257]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.6555850326639963
chr29,2326035,2333269,gene-LOC103231079,LOC103231079,NC_023670.1,23,24,"[-7.599590024, -36.2520620145, -3.4726871774999997]",-7.599590024,-36.2520620145,-3.4726871775,"[-7.6375424816, -36.194151674299995, -3.4681767784999997]",-7.6375424816,-36.1941516743,-3.4681767785,2329652,-7.6375424816,-36.1941516743,-3.4681767785,33.269,"[-7.6375424816, -36.194151674299995, -3.4681767784999997]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.6231557293592658
chr29,2331958,2360832,gene-BNC1,BNC1,NC_023670.1,23,24,"[-7.6306644512, -36.204646622599995, -3.468994187]",-7.6306644512,-36.2046466226,-3.468994187,"[-7.7821490048, -35.9735015904, -3.450991248]",-7.7821490048,-35.9735015904,-3.450991248,2346395,-7.7821490048,-35.9735015904,-3.450991248,60.832,"[-7.7821490048, -35.9735015904, -3.450991248]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.6435305984912687
chr29,2430392,2531422,gene-LOC103231081,LOC103231081,NC_023670.1,24,26,"[-7.9886414164, -35.4830032172, -3.2039014924]",-7.9886414164,-35.4830032172,-3.2039014924,"[-7.9919703549, -34.8947914027, -2.4637001459]",-7.9919703549,-34.8947914027,-2.4637001459,2480907,-7.9919703549,-34.8947914027,-2.4637001459,65.711,"[-7.9919703549, -34.8947914027, -2.4637001459]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.4863129044566263
chr29,2508945,2538820,gene-TM6SF1,TM6SF1,NC_023670.1,25,26,"[-8.272148071, -35.198710448499995, -2.4898251695]",-8.272148071,-35.198710448499995,-2.4898251695,"[-8.180963596, -34.967994786, -2.316403782]",-8.180963596,-34.967994786,-2.316403782,2523882,-8.180963596,-34.967994786,-2.316403782,38.82,"[-8.180963596, -34.967994786, -2.316403782]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.5741044564276174
chr29,2580373,2636988,gene-BTBD1,BTBD1,NC_023670.1,25,27,"[-8.4411636736, -35.21379139995, -2.3459895025499997]",-8.4411636736,-35.21379139995,-2.34598950255,"[-8.5409872416, -35.1757546122, -2.2080951777999998]",-8.5409872416,-35.1757546122,-2.2080951778,2608680,-8.5409872416,-35.1757546122,-2.2080951778,68.494,"[-8.5409872416, -35.1757546122, -2.2080951777999998]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.8033467768410516
chr29,2638601,2639008,gene-LOC103231084,LOC103231084,NC_023670.1,26,27,"[-8.2481705386, -34.741755779, -1.9972978935999999]",-8.2481705386,-34.741755779,-1.9972978936,"[-8.2508480288, -34.744352032, -1.9976778687999999]",-8.2508480288,-34.744352032,-1.9976778688,2638804,-8.2508480288,-34.744352032,-1.9976778688,39.008,"[-8.2508480288, -34.744352032, -1.9976778687999999]","[-6.840381358024691, -35.76919621399176, -2.1196288477366254]",1.7477396453688252
