chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr13,315386,315605,1.691542427017264,3,4,"[-67.4869134746, 7.172189696, -7.7092347572]",-67.4869134746,7.172189696,-7.7092347572,"[-67.48782804049999, 7.17116828, -7.710960521]",-67.48782804049999,7.17116828,-7.710960521,315495,15.604999999999999,"[-67.48782804049999, 7.17116828, -7.710960521]",-67.48782804049999,7.17116828,-7.710960521
chr13,3783414,3783642,1.139624746222245,37,38,"[-67.5380962792, 8.1067253788, -8.1019338436]",-67.5380962792,8.1067253788,-8.1019338436,"[-67.5372943576, 8.1088604164, -8.1015866908]",-67.5372943576,8.1088604164,-8.1015866908,3783528,83.64200000000001,"[-67.5372943576, 8.1088604164, -8.1015866908]",-67.5372943576,8.1088604164,-8.1015866908
chr13,3941466,3941857,2.1518171739090435,39,40,"[-66.5679900484, 8.6509162426, -7.793993858]",-66.5679900484,8.6509162426,-7.793993858,"[-66.5661161418, 8.6489831777, -7.791183741]",-66.5661161418,8.6489831777,-7.791183741,3941661,41.857,"[-66.5661161418, 8.6489831777, -7.791183741]",-66.5661161418,8.6489831777,-7.791183741
chr13,4248611,4248824,1.247863058752857,42,43,"[-65.5532322095, 8.1420123825, -8.8183769455]",-65.5532322095,8.1420123825,-8.8183769455,"[-65.555120348, 8.141971380000001, -8.819706172]",-65.555120348,8.141971380000001,-8.819706172,4248717,48.824,"[-65.555120348, 8.141971380000001, -8.819706172]",-65.555120348,8.141971380000001,-8.819706172
chr13,4249011,4249308,2.1782081500448363,42,43,"[-65.5567780095, 8.1419353825, -8.8208731455]",-65.5567780095,8.1419353825,-8.8208731455,"[-65.559410766, 8.14187821, -8.822726574]",-65.559410766,8.14187821,-8.822726574,4249159,49.308,"[-65.559410766, 8.14187821, -8.822726574]",-65.559410766,8.14187821,-8.822726574
chr13,4687121,4687399,1.7976525674620978,46,47,"[-66.2243784787, 8.2884713029, -8.1433697709]",-66.2243784787,8.2884713029,-8.1433697709,"[-66.2248829653, 8.2882530451, -8.1407907371]",-66.2248829653,8.2882530451,-8.1407907371,4687260,87.399,"[-66.2248829653, 8.2882530451, -8.1407907371]",-66.2248829653,8.2882530451,-8.1407907371
chr13,4845233,4845564,1.6890675863110407,48,49,"[-65.38970957180001, 7.6142524261, -8.4459371446]",-65.38970957180001,7.6142524261,-8.4459371446,"[-65.38822159440001, 7.6143886988, -8.449216096799999]",-65.38822159440001,7.6143886988,-8.449216096799999,4845398,45.564,"[-65.38822159440001, 7.6143886988, -8.449216096799999]",-65.38822159440001,7.6143886988,-8.449216096799999
chr13,6801712,6801942,1.8340643136397647,68,69,"[-65.72041988000001, 7.3236411808, -9.6581773504]",-65.72041988000001,7.3236411808,-9.6581773504,"[-65.721869455, 7.3252588628, -9.6583059664]",-65.721869455,7.3252588628,-9.6583059664,6801827,1.942,"[-65.721869455, 7.3252588628, -9.6583059664]",-65.721869455,7.3252588628,-9.6583059664
chr13,6915267,6916274,1.4762367578343578,69,70,"[-66.46467551139999, 7.972775599399999, -9.644745366699999]",-66.46467551139999,7.972775599399999,-9.644745366699999,"[-66.4729069308, 7.969994466799999, -9.6402341074]",-66.4729069308,7.969994466799999,-9.6402341074,6915770,16.274,"[-66.4729069308, 7.969994466799999, -9.6402341074]",-66.4729069308,7.969994466799999,-9.6402341074
chr13,7737460,7737669,1.6666278676553206,77,78,"[-65.164079288, 8.379854694, -8.047906546]",-65.164079288,8.379854694,-8.047906546,"[-65.1639001332, 8.3795231991, -8.0500341869]",-65.1639001332,8.3795231991,-8.0500341869,7737564,37.669000000000004,"[-65.1639001332, 8.3795231991, -8.0500341869]",-65.1639001332,8.3795231991,-8.0500341869
