gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103246120,gene-LOC103246120,1011639,1012232,chr27,NC_023668.1,10,11,"[-9.842503875799999, 14.728812532300001, 45.6556822599]",-9.842503875799999,14.728812532300001,45.6556822599,"[-9.8406846704, 14.733684442400001, 45.6532296712]",-9.8406846704,14.733684442400001,45.6532296712,1011935,-9.8406846704,14.733684442400001,45.6532296712,12.232,"[-9.8406846704, 14.733684442400001, 45.6532296712]"
CWH43,gene-CWH43,1199363,1281422,chr27,NC_023668.1,11,13,"[-10.00639650065, 15.7418991974, 44.8107538435]",-10.00639650065,15.7418991974,44.8107538435,"[-10.3656138761, 15.9790332956, 44.414778139]",-10.3656138761,15.9790332956,44.414778139,1240392,-10.3656138761,15.9790332956,44.414778139,90.711,"[-10.3656138761, 15.9790332956, 44.414778139]"
OCIAD2,gene-OCIAD2,1361361,1378234,chr27,NC_023668.1,13,14,"[-10.730783713800001, 16.534401399900002, 44.404070926500005]",-10.730783713800001,16.534401399900002,44.404070926500005,"[-10.808834837200001, 16.6723533606, 44.425778041]",-10.808834837200001,16.6723533606,44.425778041,1369797,-10.808834837200001,16.6723533606,44.425778041,78.23400000000001,"[-10.808834837200001, 16.6723533606, 44.425778041]"
OCIAD1,gene-OCIAD1,1394512,1424286,chr27,NC_023668.1,13,15,"[-10.6251092968, 16.3186707816, 44.817910842399996]",-10.6251092968,16.3186707816,44.817910842399996,"[-10.6812377529, 16.408753507300002, 44.9731509897]",-10.6812377529,16.408753507300002,44.9731509897,1409399,-10.6812377529,16.408753507300002,44.9731509897,62.143,"[-10.6812377529, 16.408753507300002, 44.9731509897]"
FRYL,gene-FRYL,1476308,1754730,chr27,NC_023668.1,14,18,"[-10.9549862141, 16.8773554629, 44.4124706642]",-10.9549862141,16.8773554629,44.4124706642,"[-11.12087700225, 16.97603518025, 44.2617469145]",-11.12087700225,16.97603518025,44.2617469145,1615519,-11.12087700225,16.97603518025,44.2617469145,88.6825,"[-11.12087700225, 16.97603518025, 44.2617469145]"
ZAR1,gene-ZAR1,1745297,1762724,chr27,NC_023668.1,17,18,"[-11.061747478, 16.6186445002, 44.7046716647]",-11.061747478,16.6186445002,44.7046716647,"[-11.089177575999999, 16.737611658400002, 44.5557596924]",-11.089177575999999,16.737611658400002,44.5557596924,1754010,-11.089177575999999,16.737611658400002,44.5557596924,62.724000000000004,"[-11.089177575999999, 16.737611658400002, 44.5557596924]"
SLC10A4,gene-SLC10A4,1763028,1769246,chr27,NC_023668.1,17,18,"[-11.089656072, 16.7396869448, 44.5531620428]",-11.089656072,16.7396869448,44.5531620428,"[-11.099443204, 16.7821347436, 44.5000298546]",-11.099443204,16.7821347436,44.5000298546,1766137,-11.099443204,16.7821347436,44.5000298546,69.246,"[-11.099443204, 16.7821347436, 44.5000298546]"
SLAIN2,gene-SLAIN2,1831126,1910851,chr27,NC_023668.1,18,20,"[-11.1213711118, 16.9431981733, 44.2451584544]",-11.1213711118,16.9431981733,44.2451584544,"[-11.0535490543, 16.81799404705, 44.265440494399996]",-11.0535490543,16.81799404705,44.265440494399996,1870988,-11.0535490543,16.81799404705,44.265440494399996,55.42550000000001,"[-11.0535490543, 16.81799404705, 44.265440494399996]"
TEC,gene-TEC,1982549,2118533,chr27,NC_023668.1,19,22,"[-10.603600949033334, 16.885034544066666, 43.113993568999994]",-10.603600949033334,16.885034544066666,43.113993568999994,"[-10.322472160233334, 17.010040102466668, 42.839441873]",-10.322472160233334,17.010040102466668,42.839441873,2050541,-10.322472160233334,17.010040102466668,42.839441873,72.84433333333334,"[-10.322472160233334, 17.010040102466668, 42.839441873]"
TXK,gene-TXK,2120429,2186950,chr27,NC_023668.1,21,22,"[-10.2714570105, 17.0566504666, 43.4534428785]",-10.2714570105,17.0566504666,43.4534428785,"[-10.173305275, 17.08029203, 42.802634675]",-10.173305275,17.08029203,42.802634675,2153689,-10.173305275,17.08029203,42.802634675,86.95,"[-10.173305275, 17.08029203, 42.802634675]"
