gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103246120,gene-LOC103246120,1011639,1012232,chr27,1012010,1012132,NC_023668.1,2803_001_autosomes_peak_140138,21,.,3.3682,3.87986,2.15898,79
OCIAD2,gene-OCIAD2,1361361,1378234,chr27,1361158,1362805,NC_023668.1,2803_001_autosomes_peak_140145a,295,.,14.4351,31.8948,29.5158,331
OCIAD2,gene-OCIAD2,1361361,1378234,chr27,1361158,1362805,NC_023668.1,2803_001_autosomes_peak_140145b,185,.,10.5858,20.7783,18.5562,671
OCIAD2,gene-OCIAD2,1361361,1378234,chr27,1361158,1362805,NC_023668.1,2803_001_autosomes_peak_140145c,47,.,4.81171,6.6564,4.77727,1536
OCIAD2,gene-OCIAD2,1361361,1378234,chr27,1367727,1368031,NC_023668.1,2803_001_autosomes_peak_140146,159,.,9.62341,18.1771,15.9999,169
OCIAD1,gene-OCIAD1,1394512,1424286,chr27,1404168,1404599,NC_023668.1,2803_001_autosomes_peak_140147,78,.,6.25522,9.80253,7.81385,142
OCIAD1,gene-OCIAD1,1394512,1424286,chr27,1423609,1424727,NC_023668.1,2803_001_autosomes_peak_140148a,606,.,24.0585,63.3058,60.61,460
OCIAD1,gene-OCIAD1,1394512,1424286,chr27,1423609,1424727,NC_023668.1,2803_001_autosomes_peak_140148b,1557,.,49.0794,159.109,155.766,750
FRYL,gene-FRYL,1476308,1754730,chr27,1475349,1477433,NC_023668.1,2803_001_autosomes_peak_140149a,2824,.,78.4308,286.433,282.453,696
FRYL,gene-FRYL,1476308,1754730,chr27,1475349,1477433,NC_023668.1,2803_001_autosomes_peak_140149b,1616,.,50.5229,165.062,161.685,1011
FRYL,gene-FRYL,1476308,1754730,chr27,1536249,1536922,NC_023668.1,2803_001_autosomes_peak_140150,573,.,23.0962,59.9817,57.3146,306
FRYL,gene-FRYL,1476308,1754730,chr27,1542658,1543805,NC_023668.1,2803_001_autosomes_peak_140151,1154,.,38.9748,118.575,115.473,480
