chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr28,1284738,1285016,1.883092478024874,12,13,"[2.3932537442, -12.8070779156, 6.6183701658]",2.3932537442,-12.8070779156,6.6183701658,"[2.3908798744, -12.808700379200001, 6.6180182456]",2.3908798744,-12.808700379200001,6.6180182456,1284877,85.016,"[2.3908798744, -12.808700379200001, 6.6180182456]",2.3908798744,-12.808700379200001,6.6180182456
chr28,1285304,1285545,2.2395390984428376,12,13,"[2.3884206136, -12.8103812048, 6.6176536664]",2.3884206136,-12.8103812048,6.6176536664,"[2.3863626905, -12.811787729, 6.6173485845]",2.3863626905,-12.811787729,6.6173485845,1285424,85.545,"[2.3863626905, -12.811787729, 6.6173485845]",2.3863626905,-12.811787729,6.6173485845
chr28,1406944,1407599,2.3916860364775623,14,15,"[2.8261661503999997, -13.108845324799999, 5.87226336]",2.8261661503999997,-13.108845324799999,5.87226336,"[2.8228332484, -13.113688525799999, 5.8757037475]",2.8228332484,-13.113688525799999,5.8757037475,1407271,7.599,"[2.8228332484, -13.113688525799999, 5.8757037475]",2.8228332484,-13.113688525799999,5.8757037475
chr28,1426735,1427189,2.451884546468962,14,15,"[2.725461626, -13.255183937, 5.9762155875000005]",2.725461626,-13.255183937,5.9762155875000005,"[2.7231514924, -13.2585409038, 5.9786002225]",2.7231514924,-13.2585409038,5.9786002225,1426962,27.189000000000004,"[2.7231514924, -13.2585409038, 5.9786002225]",2.7231514924,-13.2585409038,5.9786002225
chr28,1535310,1536322,3.6900914394454993,15,16,"[2.5643469810000004, -13.54438288, 6.271497371]",2.5643469810000004,-13.54438288,6.271497371,"[2.5704140222, -13.537145056, 6.2689310402]",2.5704140222,-13.537145056,6.2689310402,1535816,36.321999999999996,"[2.5704140222, -13.537145056, 6.2689310402]",2.5704140222,-13.537145056,6.2689310402
chr28,1645749,1646308,5.48307112173872,16,17,"[2.9544803245, -13.469305528, 6.4214574113000005]",2.9544803245,-13.469305528,6.4214574113000005,"[2.9545085540000002, -13.474041376, 6.4252942196000005]",2.9545085540000002,-13.474041376,6.4252942196000005,1646028,46.308,"[2.9545085540000002, -13.474041376, 6.4252942196000005]",2.9545085540000002,-13.474041376,6.4252942196000005
chr28,1749491,1749720,1.372106791063167,17,18,"[3.1867246143, -14.3334940777, 7.0248043952]",3.1867246143,-14.3334940777,7.0248043952,"[3.187786556, -14.335366084, 7.025873184]",3.187786556,-14.335366084,7.025873184,1749605,49.72,"[3.187786556, -14.335366084, 7.025873184]",3.187786556,-14.335366084,7.025873184
chr28,1755327,1755636,3.5812894781044773,17,18,"[3.2137878971, -14.3812016269, 7.0520421744]",3.2137878971,-14.3812016269,7.0520421744,"[3.2152208228, -14.3837276092, 7.0534843392]",3.2152208228,-14.3837276092,7.0534843392,1755481,55.635999999999996,"[3.2152208228, -14.3837276092, 7.0534843392]",3.2152208228,-14.3837276092,7.0534843392
chr28,1782150,1782850,5.8802940773963925,17,18,"[3.338174195, -14.600471605, 7.1772304799999995]",3.338174195,-14.600471605,7.1772304799999995,"[3.3414203049999998, -14.606193895, 7.180497519999999]",3.3414203049999998,-14.606193895,7.180497519999999,1782500,82.85,"[3.3414203049999998, -14.606193895, 7.180497519999999]",3.3414203049999998,-14.606193895,7.180497519999999
chr28,1807836,1808296,1.570229231533797,18,19,"[3.4409341508, -14.8183957876, 7.241455422]",3.4409341508,-14.8183957876,7.241455422,"[3.4421072888, -14.8226227736, 7.240335092]",3.4421072888,-14.8226227736,7.240335092,1808066,8.296000000000001,"[3.4421072888, -14.8226227736, 7.240335092]",3.4421072888,-14.8226227736,7.240335092
