chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr16,4885,5374,2.867034464769812,0,1,"[3.333897998, -2.2116085335, 6.320913154]",3.333897998,-2.2116085335,6.320913154,"[3.3313722152, -2.2081938954000004, 6.3185270296]",3.3313722152,-2.2081938954000004,6.3185270296,5129,5.3740000000000006,"[3.3313722152, -2.2081938954000004, 6.3185270296]",3.3313722152,-2.2081938954000004,6.3185270296
chr16,13683,14300,7.67652190562392,0,1,"[3.2884545684, -2.1501729793, 6.2779824332]",3.2884545684,-2.1501729793,6.2779824332,"[3.28526764, -2.1458645300000003, 6.27497172]",3.28526764,-2.1458645300000003,6.27497172,13991,14.299999999999999,"[3.28526764, -2.1458645300000003, 6.27497172]",3.28526764,-2.1458645300000003,6.27497172
chr16,194485,194705,2.0073107210072605,1,2,"[2.354576078, -0.8876506935, 5.395740994]",2.354576078,-0.8876506935,5.395740994,"[2.353439734, -0.8861144555, 5.394667482]",2.353439734,-0.8861144555,5.394667482,194595,94.705,"[2.353439734, -0.8861144555, 5.394667482]",2.353439734,-0.8861144555,5.394667482
chr16,197737,198222,2.0652452515572617,1,2,"[2.3377788476, -0.8649423027, 5.3798725348]",2.3377788476,-0.8649423027,5.3798725348,"[2.3352737256000005, -0.8615555962, 5.3775059288]",2.3352737256000005,-0.8615555962,5.3775059288,197979,98.222,"[2.3352737256000005, -0.8615555962, 5.3775059288]",2.3352737256000005,-0.8615555962,5.3775059288
chr16,245540,246206,1.912832235788798,2,3,"[2.4111268420000003, -1.07290079, 5.76878505]",2.4111268420000003,-1.07290079,5.76878505,"[2.4123704638000003, -1.076173181, 5.774634195]",2.4123704638000003,-1.076173181,5.774634195,245873,46.206,"[2.4123704638000003, -1.076173181, 5.774634195]",2.4123704638000003,-1.076173181,5.774634195
chr16,343384,344405,2.880487502205033,3,4,"[2.7366987936, -1.7452583816, 6.082068956]",2.7366987936,-1.7452583816,6.082068956,"[2.741967562, -1.7547842095, 6.0781855825]",2.741967562,-1.7547842095,6.0781855825,343894,44.405,"[2.741967562, -1.7547842095, 6.0781855825]",2.741967562,-1.7547842095,6.0781855825
chr16,368706,368943,2.5988777322608207,3,4,"[2.8673704424, -1.9815101094, 5.985756729]",2.8673704424,-1.9815101094,5.985756729,"[2.8685934572, -1.9837212957, 5.9848552994999995]",2.8685934572,-1.9837212957,5.9848552994999995,368824,68.943,"[2.8685934572, -1.9837212957, 5.9848552994999995]",2.8685934572,-1.9837212957,5.9848552994999995
chr16,440955,441161,1.5835800353184486,4,5,"[2.8495631055, -2.4820146690000002, 6.2032244709999995]",2.8495631055,-2.4820146690000002,6.2032244709999995,"[2.8486612581, -2.4830635798, 6.2049170082]",2.8486612581,-2.4830635798,6.2049170082,441058,41.160999999999994,"[2.8486612581, -2.4830635798, 6.2049170082]",2.8486612581,-2.4830635798,6.2049170082
chr16,444444,445151,2.5262781369804155,4,5,"[2.8342886124, -2.4997799592, 6.2318907928]",2.8342886124,-2.4997799592,6.2318907928,"[2.8311934371, -2.5033798618, 6.237699646199999]",2.8311934371,-2.5033798618,6.237699646199999,444797,45.151,"[2.8311934371, -2.5033798618, 6.237699646199999]",2.8311934371,-2.5033798618,6.237699646199999
chr16,453105,453429,1.4329934042912942,4,5,"[2.7963716205, -2.5438800390000003, 6.303051301]",2.7963716205,-2.5438800390000003,6.303051301,"[2.7949531809, -2.5455297822, 6.3057133497999995]",2.7949531809,-2.5455297822,6.3057133497999995,453267,53.429,"[2.7949531809, -2.5455297822, 6.3057133497999995]",2.7949531809,-2.5455297822,6.3057133497999995
