chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr27,1279300,1279433,NC_023668.1,2803_005_autosomes_peak_158252,21,.,3.36402,3.87357,2.16261,110,12,13,"[-31.84750868, -52.35305548, 20.25674993]",-31.84750868,-52.35305548,20.25674993,"[-31.8484965508, -52.3538938588, 20.2571941633]",-31.8484965508,-52.3538938588,20.2571941633,1279366,79.43299999999999,"[-31.8484965508, -52.3538938588, 20.2571941633]",-31.8484965508,-52.3538938588,20.2571941633
chr27,1281030,1281615,NC_023668.1,2803_005_autosomes_peak_158253,47,.,4.80575,6.64704,4.70516,436,12,13,"[-31.860358428, -52.363960708, 20.262528303]",-31.860358428,-52.363960708,20.262528303,"[-31.864703574000004, -52.367648314, 20.2644822615]",-31.864703574000004,-52.367648314,20.2644822615,1281322,81.61500000000001,"[-31.864703574000004, -52.367648314, 20.2644822615]",-31.864703574000004,-52.367648314,20.2644822615
chr27,1312484,1313008,NC_023668.1,2803_005_autosomes_peak_158254,133,.,8.65034,15.6427,13.3468,83,13,14,"[-31.8800503472, -52.4631736024, 20.355189948]",-31.8800503472,-52.4631736024,20.355189948,"[-31.874962726400003, -52.4623187488, 20.356419776000003]",-31.874962726400003,-52.4623187488,20.356419776000003,1312746,13.008000000000001,"[-31.874962726400003, -52.4623187488, 20.356419776000003]",-31.874962726400003,-52.4623187488,20.356419776000003
chr27,1354308,1355261,NC_023668.1,2803_005_autosomes_peak_158255,121,.,8.16977,14.4197,12.1577,294,13,14,"[-31.4739727664, -52.3949419288, 20.453350876000002]",-31.4739727664,-52.3949419288,20.453350876000002,"[-31.4647198988, -52.393387204599996, 20.455587567000002]",-31.4647198988,-52.393387204599996,20.455587567000002,1354784,55.261,"[-31.4647198988, -52.393387204599996, 20.455587567000002]",-31.4647198988,-52.393387204599996,20.455587567000002
chr27,1356968,1357663,NC_023668.1,2803_005_autosomes_peak_158256,380,.,17.3007,40.8116,38.0461,392,13,14,"[-31.4481462944, -52.3906024048, 20.459593896]",-31.4481462944,-52.3906024048,20.459593896,"[-31.4413984004, -52.389468581799996, 20.461225061]",-31.4413984004,-52.389468581799996,20.461225061,1357315,57.663,"[-31.4413984004, -52.389468581799996, 20.461225061]",-31.4413984004,-52.389468581799996,20.461225061
chr27,1358017,1358741,NC_023668.1,2803_005_autosomes_peak_158257,911,.,32.6791,94.5612,91.1709,386,13,14,"[-31.4379613436, -52.388891066199996, 20.462055899000003]",-31.4379613436,-52.388891066199996,20.462055899000003,"[-31.4309318828, -52.387709932599996, 20.463755127000002]",-31.4309318828,-52.387709932599996,20.463755127000002,1358379,58.741,"[-31.4309318828, -52.387709932599996, 20.463755127000002]",-31.4309318828,-52.387709932599996,20.463755127000002
chr27,1361177,1362207,NC_023668.1,2803_005_autosomes_peak_158258,87,.,6.72805,10.9048,8.75743,353,13,14,"[-31.4072802716, -52.3837358422, 20.469472419000002]",-31.4072802716,-52.3837358422,20.469472419000002,"[-31.3972797956, -52.382055500199996, 20.471889829000002]",-31.3972797956,-52.382055500199996,20.471889829000002,1361692,62.207,"[-31.3972797956, -52.382055500199996, 20.471889829000002]",-31.3972797956,-52.382055500199996,20.471889829000002
chr27,1362475,1362992,NC_023668.1,2803_005_autosomes_peak_158259,47,.,4.80575,6.64704,4.70516,349,13,14,"[-31.39467773, -52.381618285, 20.472518825]",-31.39467773,-52.381618285,20.472518825,"[-31.3896580736, -52.3807748512, 20.473732224000003]",-31.3896580736,-52.3807748512,20.473732224000003,1362733,62.992000000000004,"[-31.3896580736, -52.3807748512, 20.473732224000003]",-31.3896580736,-52.3807748512,20.473732224000003
chr27,1367754,1368037,NC_023668.1,2803_005_autosomes_peak_158260,66,.,5.7669,8.70715,6.65214,171,13,14,"[-31.3434228632, -52.3730061244, 20.484908638]",-31.3434228632,-52.3730061244,20.484908638,"[-31.3406751596, -52.3725444382, 20.485572839]",-31.3406751596,-52.3725444382,20.485572839,1367895,68.037,"[-31.3406751596, -52.3725444382, 20.485572839]",-31.3406751596,-52.3725444382,20.485572839
chr27,1423719,1424702,NC_023668.1,2803_005_autosomes_peak_158261a,250,.,12.9755,27.5777,25.025,339,14,15,"[-31.1100666747, -52.4923532624, 20.6998276457]",-31.1100666747,-52.4923532624,20.6998276457,"[-31.113370832599998, -52.4994796192, 20.7055981506]",-31.113370832599998,-52.4994796192,20.7055981506,1424210,24.701999999999998,"[-31.113370832599998, -52.4994796192, 20.7055981506]",-31.113370832599998,-52.4994796192,20.7055981506
chr27,1423719,1424702,NC_023668.1,2803_005_autosomes_peak_158261b,668,.,25.951,70.001,66.8652,594,14,15,"[-31.1100666747, -52.4923532624, 20.6998276457]",-31.1100666747,-52.4923532624,20.6998276457,"[-31.113370832599998, -52.4994796192, 20.7055981506]",-31.113370832599998,-52.4994796192,20.7055981506,1424210,24.701999999999998,"[-31.113370832599998, -52.4994796192, 20.7055981506]",-31.113370832599998,-52.4994796192,20.7055981506
chr27,1475683,1477407,NC_023668.1,2803_005_autosomes_peak_158262a,1130,.,38.446,116.617,113.024,418,14,15,"[-31.2847332679, -52.8690714768, 21.0048719149]",-31.2847332679,-52.8690714768,21.0048719149,"[-31.2905281491, -52.8815697872, 21.0149923121]",-31.2905281491,-52.8815697872,21.0149923121,1476545,77.40700000000001,"[-31.2905281491, -52.8815697872, 21.0149923121]",-31.2905281491,-52.8815697872,21.0149923121
chr27,1475683,1477407,NC_023668.1,2803_005_autosomes_peak_158262b,823,.,30.2762,85.6322,82.3305,687,14,15,"[-31.2847332679, -52.8690714768, 21.0048719149]",-31.2847332679,-52.8690714768,21.0048719149,"[-31.2905281491, -52.8815697872, 21.0149923121]",-31.2905281491,-52.8815697872,21.0149923121,1476545,77.40700000000001,"[-31.2905281491, -52.8815697872, 21.0149923121]",-31.2905281491,-52.8815697872,21.0149923121
chr27,1475683,1477407,NC_023668.1,2803_005_autosomes_peak_158262c,278,.,13.9367,30.4209,27.8181,1183,14,15,"[-31.2847332679, -52.8690714768, 21.0048719149]",-31.2847332679,-52.8690714768,21.0048719149,"[-31.2905281491, -52.8815697872, 21.0149923121]",-31.2905281491,-52.8815697872,21.0149923121,1476545,77.40700000000001,"[-31.2905281491, -52.8815697872, 21.0149923121]",-31.2905281491,-52.8815697872,21.0149923121
chr27,1482875,1483010,NC_023668.1,2803_005_autosomes_peak_158263,14,.,2.88345,3.05299,1.44702,88,14,15,"[-31.3089077375, -52.9212106, 21.0470911125]",-31.3089077375,-52.9212106,21.0470911125,"[-31.309361513, -52.922189296, 21.047883603]",-31.309361513,-52.922189296,21.047883603,1482942,83.00999999999999,"[-31.309361513, -52.922189296, 21.047883603]",-31.309361513,-52.922189296,21.047883603
chr27,1536365,1536652,NC_023668.1,2803_005_autosomes_peak_158264,145,.,9.13092,16.889,14.5606,151,15,16,"[-31.4223593685, -52.9791211525, 20.763052852]",-31.4223593685,-52.9791211525,20.763052852,"[-31.4228004588, -52.978598382, 20.7600177696]",-31.4228004588,-52.978598382,20.7600177696,1536508,36.652,"[-31.4228004588, -52.978598382, 20.7600177696]",-31.4228004588,-52.978598382,20.7600177696
