chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr14,24hrs,MAL,-65.006280814,12.7079542368,-20.57937259,-1
chr14,24hrs,LOC103241048,-64.9901004355,12.7520752176,-20.5787520675,-1
chr14,24hrs,MRPS5,-65.2572934,12.02348808,-20.588999,0
chr14,24hrs,ZNF514,-64.7712030208,11.8099351188,-20.367583402,0
chr14,24hrs,LOC103241054,-64.77940267839999,11.8351976199,-20.3741721835,0
chr14,24hrs,ZNF2,-65.25423871410001,11.4450056474,-20.5115670215,0
chr14,24hrs,LOC103241052,-64.9336672475,11.271800215,-20.3612809625,0
chr14,24hrs,PROM2,-64.606249557,11.2801575503,-20.1589331117,0
chr14,24hrs,LOC103241365,-64.624464625,11.3314507875,-20.1565419625,0
chr14,24hrs,KCNIP3,-64.61814894235,11.48715999325,-20.67814194445,0
chr14,24hrs,FAHD2A,-64.7839642898,11.9146973688,-20.5381241028,0
chr14,24hrs,LOC103241058,-64.7804515883,11.9099271348,-20.5539581238,0
chr14,24hrs,LOC103241366,-64.7430516488,11.8591381728,-20.7225438768,0
chr14,24hrs,LOC103241059,-64.71722296130001,11.8240629228,-20.8389705018,0
chr14,24hrs,ADRA2B,-64.9093406958,11.2992168191,-20.7757277464,0
chr14,24hrs,ASTL,-64.9613428284,11.1923295518,-20.7226702672,0
chr14,24hrs,DUSP2,-64.98239157180001,11.1490651211,-20.7011943544,0
chr14,24hrs,LOC103241064,-64.992870241,11.1275268445,-20.690503028,0
chr14,24hrs,STARD7,-64.6910507484,11.058524802,-20.7955868416,0
chr14,24hrs,TMEM127,-64.2198864834,11.108708727,-21.0060964816,-1
chr14,24hrs,CIAO1,-64.16630879040001,11.114415312,-21.0300342496,-1
chr14,24hrs,SNRNP200,-64.4220995976,11.6690240002,-20.9423509136,0
chr14,24hrs,LOC103241070,-64.067186235,11.3857402828,-21.0862422688,-1
chr14,24hrs,ITPRIPL1,-64.060159965,11.5772702932,-21.0981034272,0
chr14,24hrs,NCAPH,-64.045031715,11.9896532332,-21.1236416672,-1
chr14,24hrs,NEURL3,-64.1310795882,11.5286182747,-20.9081089481,0
chr14,24hrs,ARID5A,-64.1932203586,11.1536501231,-20.7540258213,0
chr14,24hrs,LOC103241076,-64.1734844316,11.2727401186,-20.802962667800003,0
chr14,24hrs,LOC103241077,-64.2247709639,11.095589496,-20.7291870646,-1
chr14,24hrs,KANSL3,-64.7069443907,11.561653848,-20.8956958798,0
chr14,24hrs,FER1L5,-64.26857603274999,12.0553270464,-20.9065194717,0
chr14,24hrs,LMAN2L,-64.4716291892,12.2802593568,-20.9817076832,-1
chr14,24hrs,CNNM4,-64.81881771350001,11.67561326025,-20.956979024,0
chr14,24hrs,CNNM3,-64.5889640856,11.9792417674,-20.9678807456,0
chr14,24hrs,ANKRD23,-64.6376069052,11.8935157833,-20.9643588752,0
chr14,24hrs,ANKRD39,-64.7219708124,11.7448365121,-20.9582507024,0
chr14,24hrs,SEMA4C,-64.78022507760001,11.6421717354,-20.9540329376,0
chr14,24hrs,FAM178B,-65.2729794499,12.1508421444,-20.7438766714,0
chr14,24hrs,LOC103241089,-65.22261485119999,12.376441168,-20.3292046464,0
chr14,24hrs,ACTR1B,-65.3488490208,12.438120912,-20.3836257376,0
chr14,24hrs,LOC103241090,-65.6551706848,12.587793872,-20.5156847456,0
chr14,24hrs,ZAP70,-65.703354302,12.33693594,-20.519431528,0
chr14,24hrs,TMEM131,-66.0349011589,11.8409100341,-19.9559903888,0
chr14,24hrs,VWA3B,-66.48349946583333,12.813964255666669,-19.5056366145,-1
chr14,24hrs,CNGA3,-66.01903208165,12.37599487185,-19.98640678985,0
chr14,24hrs,LOC103241095,-66.313053799,12.7197945741,-19.49913082,-1
chr14,24hrs,LOC103241367,-65.9433924487,11.8565117907,-19.9245159655,0
chr14,24hrs,INPP4A,-65.9476643838,11.2566971459,-19.5161452958,-1
chr14,24hrs,LOC103241099,-65.65600789599999,11.2256081856,-20.0138999728,0
chr14,24hrs,UNC50,-65.657304293,11.1267347848,-19.9455313074,0
chr14,24hrs,MGAT4A,-66.15274651920001,11.3367283856,-19.5714427712,-1
chr14,24hrs,KIAA1211L,-66.04630634140001,12.2516313174,-19.921068616,0
chr14,24hrs,TSGA10,-65.93920751605,12.79962724105,-20.0568108907,-1
chr14,24hrs,LIPT1,-65.91838185399999,12.78571769,-19.9419146508,-1
chr14,24hrs,LOC103241368,-65.915134586,12.75318571,-19.8971934372,0
chr14,24hrs,MITD1,-65.4428362415,12.389997049,-19.57311437,-1
chr14,24hrs,MRPL30,-65.7394191408,12.8112477678,-20.0499364654,0
chr14,24hrs,LOC103241107,-65.7775631136,12.8239871976,-20.0526348968,0
chr14,24hrs,LYG2,-65.3253823776,12.6729666216,-20.0206461288,0
chr14,24hrs,LYG1,-65.2974499872,12.2380234412,-20.10839602545,0
chr14,24hrs,LOC103241110,-65.029471164,12.5211293045,-20.0108872898,0
chr14,24hrs,TXNDC9,-64.85329326,11.9962513425,-20.096671657,0
chr14,24hrs,EIF5B,-65.36801156770001,11.848892542200002,-19.7631067297,-1
chr14,24hrs,REV1,-64.987168046,10.9957733252,-19.7390978197,0
