gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103216840,gene-LOC103216840,18901,20291,chr10,19035,19178,NC_023651.1,2803_005_autosomes_peak_56990,14,.,2.88345,3.05299,1.44702,47
LOC103216840,gene-LOC103216840,18901,20291,chr10,19997,20191,NC_023651.1,2803_005_autosomes_peak_56991,21,.,3.36402,3.87357,2.16261,142
PTPN18,gene-PTPN18,27777,53757,chr10,27716,27935,NC_023651.1,2803_005_autosomes_peak_56992,38,.,4.32517,5.67619,3.80116,80
PTPN18,gene-PTPN18,27777,53757,chr10,34546,34723,NC_023651.1,2803_005_autosomes_peak_56993,38,.,4.32517,5.67619,3.80116,121
PTPN18,gene-PTPN18,27777,53757,chr10,36451,37542,NC_023651.1,2803_005_autosomes_peak_56994a,222,.,12.0144,24.7976,22.2967,366
PTPN18,gene-PTPN18,27777,53757,chr10,36451,37542,NC_023651.1,2803_005_autosomes_peak_56994b,121,.,8.16977,14.4197,12.1577,593
PTPN18,gene-PTPN18,27777,53757,chr10,50331,50656,NC_023651.1,2803_005_autosomes_peak_56995,21,.,3.36402,3.87357,2.16261,43
PTPN18,gene-PTPN18,27777,53757,chr10,52295,54028,NC_023651.1,2803_005_autosomes_peak_56996a,121,.,8.16977,14.4197,12.1577,729
PTPN18,gene-PTPN18,27777,53757,chr10,52295,54028,NC_023651.1,2803_005_autosomes_peak_56996b,236,.,12.4949,26.1795,23.6524,1112
IMP4,gene-IMP4,62049,66112,chr10,62638,62805,NC_023651.1,2803_005_autosomes_peak_57000,14,.,2.88345,3.05299,1.44702,49
IMP4,gene-IMP4,62049,66112,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001a,121,.,8.16977,14.4197,12.1577,209
IMP4,gene-IMP4,62049,66112,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001b,441,.,19.223,47.019,44.1655,475
IMP4,gene-IMP4,62049,66112,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001c,536,.,22.1064,56.6468,53.6686,622
IMP4,gene-IMP4,62049,66112,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001d,121,.,8.16977,14.4197,12.1577,791
IMP4,gene-IMP4,62049,66112,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001e,157,.,9.61149,18.1574,15.798,929
IMP4,gene-IMP4,62049,66112,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001f,222,.,12.0144,24.7976,22.2967,1100
IMP4,gene-IMP4,62049,66112,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001g,306,.,14.8978,33.3229,30.672,1324
CCDC115,gene-CCDC115,66264,70711,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001a,121,.,8.16977,14.4197,12.1577,209
CCDC115,gene-CCDC115,66264,70711,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001b,441,.,19.223,47.019,44.1655,475
CCDC115,gene-CCDC115,66264,70711,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001c,536,.,22.1064,56.6468,53.6686,622
CCDC115,gene-CCDC115,66264,70711,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001d,121,.,8.16977,14.4197,12.1577,791
CCDC115,gene-CCDC115,66264,70711,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001e,157,.,9.61149,18.1574,15.798,929
CCDC115,gene-CCDC115,66264,70711,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001f,222,.,12.0144,24.7976,22.2967,1100
CCDC115,gene-CCDC115,66264,70711,chr10,65127,66978,NC_023651.1,2803_005_autosomes_peak_57001g,306,.,14.8978,33.3229,30.672,1324
