chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr7,130728,130882,NC_023648.1,2803_006_autosomes_peak_23534,16,.,3.22793,3.94805,1.68706,19,1,2,"[0.9274726288, 111.32802516880001, -21.8820329288]",0.9274726288,111.32802516880001,-21.8820329288,"[0.9269743772000001, 111.32854601220001, -21.8807319522]",0.9269743772000001,111.32854601220001,-21.8807319522,130805,30.881999999999998,"[0.9269743772000001, 111.32854601220001, -21.8807319522]",0.9269743772000001,111.32854601220001,-21.8807319522
chr7,633143,633635,NC_023648.1,2803_006_autosomes_peak_23535,27,.,4.03491,5.27184,2.76836,26,6,7,"[2.1413003486999997, 110.65554769650001, -21.6573189601]",2.1413003486999997,110.65554769650001,-21.6573189601,"[2.1381716715, 110.6594224425, -21.6574767445]",2.1381716715,110.6594224425,-21.6574767445,633389,33.635,"[2.1381716715, 110.6594224425, -21.6574767445]",2.1381716715,110.6594224425,-21.6574767445
chr7,640920,641147,NC_023648.1,2803_006_autosomes_peak_23536,16,.,3.22793,3.94805,1.68706,20,6,7,"[2.0918456279999997, 110.71679546, -21.659813044]",2.0918456279999997,110.71679546,-21.659813044,"[2.0904021123, 110.7185831985, -21.6598858429]",2.0904021123,110.7185831985,-21.6598858429,641033,41.147,"[2.0904021123, 110.7185831985, -21.6598858429]",2.0904021123,110.7185831985,-21.6598858429
chr7,1246245,1246829,NC_023648.1,2803_006_autosomes_peak_23537,66,.,6.45586,9.66788,6.66308,153,12,13,"[0.878142396, 111.639339802, -20.8432374635]",0.878142396,111.639339802,-20.8432374635,"[0.8763441432, 111.6342821284, -20.8401903267]",0.8763441432,111.6342821284,-20.8401903267,1246537,46.829,"[0.8763441432, 111.6342821284, -20.8401903267]",0.8763441432,111.6342821284,-20.8401903267
chr7,1392960,1393544,NC_023648.1,2803_006_autosomes_peak_23538,81,.,7.26285,11.2446,8.10932,306,13,14,"[1.304105888, 111.63734504, -20.044917024]",1.304105888,111.63734504,-20.044917024,"[1.3078217632000002, 111.640257156, -20.0416637936]",1.3078217632000002,111.640257156,-20.0416637936,1393252,93.54400000000001,"[1.3078217632000002, 111.640257156, -20.0416637936]",1.3078217632000002,111.640257156,-20.0416637936
chr7,1817621,1817770,NC_023648.1,2803_006_autosomes_peak_23539,16,.,3.22793,3.94805,1.68706,49,18,19,"[2.6412221284, 110.8490347542, -20.726992034000002]",2.6412221284,110.8490347542,-20.726992034000002,"[2.640846708, 110.847638654, -20.72707458]",2.640846708,110.847638654,-20.72707458,1817695,17.77,"[2.640846708, 110.847638654, -20.72707458]",2.640846708,110.847638654,-20.72707458
chr7,3219317,3219537,NC_023648.1,2803_006_autosomes_peak_23540,39,.,4.8419,6.67379,3.97677,84,32,33,"[1.1617783487, 109.02941599329999, -20.6120931707]",1.1617783487,109.02941599329999,-20.6120931707,"[1.1631645907, 109.0305214713, -20.6101279327]",1.1631645907,109.0305214713,-20.6101279327,3219427,19.537,"[1.1631645907, 109.0305214713, -20.6101279327]",1.1631645907,109.0305214713,-20.6101279327
chr7,4987554,4987777,NC_023648.1,2803_006_autosomes_peak_23541,52,.,5.64888,8.14205,5.28039,148,49,50,"[0.04213092560000001, 111.325935063, -21.7565972814]",0.04213092560000001,111.325935063,-21.7565972814,"[0.042527062800000015, 111.3273755315, -21.7582740407]",0.042527062800000015,111.3273755315,-21.7582740407,4987665,87.777,"[0.042527062800000015, 111.3273755315, -21.7582740407]",0.042527062800000015,111.3273755315,-21.7582740407
chr7,5135770,5135955,NC_023648.1,2803_006_autosomes_peak_23542,27,.,4.03491,5.27184,2.76836,73,51,52,"[0.355090275, 110.204682371, -21.935067881000002]",0.355090275,110.204682371,-21.935067881000002,"[0.35538766250000003, 110.2032268465, -21.9341050115]",0.35538766250000003,110.2032268465,-21.9341050115,5135862,35.955,"[0.35538766250000003, 110.2032268465, -21.9341050115]",0.35538766250000003,110.2032268465,-21.9341050115
chr7,6308311,6308413,NC_023648.1,2803_006_autosomes_peak_23543,4999,.,163.011,505.105,499.938,50,63,64,"[1.7498362619999999, 110.9696101809, -22.2083843604]",1.7498362619999999,110.9696101809,-22.2083843604,"[1.7503709459999999, 110.9688443547, -22.2079229532]",1.7503709459999999,110.9688443547,-22.2079229532,6308362,8.413,"[1.7503709459999999, 110.9688443547, -22.2079229532]",1.7503709459999999,110.9688443547,-22.2079229532
chr7,6704458,6704563,NC_023648.1,2803_006_autosomes_peak_23544,27,.,4.03491,5.27184,2.76836,49,67,68,"[1.031849006, 110.7021621002, -22.046583659]",1.031849006,110.7021621002,-22.046583659,"[1.032805241, 110.7018719747, -22.0467238865]",1.032805241,110.7018719747,-22.0467238865,6704510,4.563,"[1.032805241, 110.7018719747, -22.0467238865]",1.032805241,110.7018719747,-22.0467238865
chr7,7166043,7166237,NC_023648.1,2803_006_autosomes_peak_23545,27,.,4.03491,5.27184,2.76836,132,71,72,"[2.4898955459, 110.168345981, -20.1767615182]",2.4898955459,110.168345981,-20.1767615182,"[2.4896688181, 110.16791277899999, -20.1747453538]",2.4896688181,110.16791277899999,-20.1747453538,7166140,66.237,"[2.4896688181, 110.16791277899999, -20.1747453538]",2.4896688181,110.16791277899999,-20.1747453538
chr7,7567864,7568125,NC_023648.1,2803_006_autosomes_peak_23546,16,.,3.22793,3.94805,1.68706,49,75,76,"[2.253549016, 110.18866624079999, -19.6149930152]",2.253549016,110.18866624079999,-19.6149930152,"[2.251961875, 110.1886726875, -19.612592937499997]",2.251961875,110.1886726875,-19.612592937499997,7567994,68.125,"[2.251961875, 110.1886726875, -19.612592937499997]",2.251961875,110.1886726875,-19.612592937499997
chr7,7569307,7569622,NC_023648.1,2803_006_autosomes_peak_23547,16,.,3.22793,3.94805,1.68706,134,75,76,"[2.244774133, 110.18870188289999, -19.6017236201]",2.244774133,110.18870188289999,-19.6017236201,"[2.242858618, 110.18870966339999, -19.598826974599998]",2.242858618,110.18870966339999,-19.598826974599998,7569464,69.622,"[2.242858618, 110.18870966339999, -19.598826974599998]",2.242858618,110.18870966339999,-19.598826974599998
chr7,7570548,7570838,NC_023648.1,2803_006_autosomes_peak_23548,27,.,4.03491,5.27184,2.76836,68,75,76,"[2.237227612, 110.1887325356, -19.5903117564]",2.237227612,110.1887325356,-19.5903117564,"[2.2354641219999998, 110.1887396986, -19.5876450034]",2.2354641219999998,110.1887396986,-19.5876450034,7570693,70.838,"[2.2354641219999998, 110.1887396986, -19.5876450034]",2.2354641219999998,110.1887396986,-19.5876450034
chr7,9073445,9073581,NC_023648.1,2803_006_autosomes_peak_23549,39,.,4.8419,6.67379,3.97677,58,90,91,"[0.3519695329999999, 109.705052725, -19.972620819499998]",0.3519695329999999,109.705052725,-19.972620819499998,"[0.35067473139999994, 109.705311805, -19.9725195131]",0.35067473139999994,109.705311805,-19.9725195131,9073513,73.581,"[0.35067473139999994, 109.705311805, -19.9725195131]",0.35067473139999994,109.705311805,-19.9725195131
chr7,11314765,11314896,NC_023648.1,2803_006_autosomes_peak_23550,52,.,5.64888,8.14205,5.28039,69,113,114,"[1.6778386375, 110.8745556635, -19.5793165465]",1.6778386375,110.8745556635,-19.5793165465,"[1.67664228, 110.87417260640001, -19.5792691376]",1.67664228,110.87417260640001,-19.5792691376,11314830,14.896,"[1.67664228, 110.87417260640001, -19.5792691376]",1.67664228,110.87417260640001,-19.5792691376
chr7,11329189,11329433,NC_023648.1,2803_006_autosomes_peak_23551,27,.,4.03491,5.27184,2.76836,212,113,114,"[1.5461114575000001, 110.8323784451, -19.574096500899998]",1.5461114575000001,110.8323784451,-19.574096500899998,"[1.5438831275, 110.83166496470001, -19.5740081973]",1.5438831275,110.83166496470001,-19.5740081973,11329311,29.433,"[1.5438831275, 110.83166496470001, -19.5740081973]",1.5438831275,110.83166496470001,-19.5740081973
