gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
YTHDC1,gene-YTHDC1,633158,670000,chr7,633143,633635,NC_023648.1,2803_006_autosomes_peak_23535,27,.,4.03491,5.27184,2.76836,26
YTHDC1,gene-YTHDC1,633158,670000,chr7,640920,641147,NC_023648.1,2803_006_autosomes_peak_23536,16,.,3.22793,3.94805,1.68706,20
UBA6,gene-UBA6,1246462,1320919,chr7,1246245,1246829,NC_023648.1,2803_006_autosomes_peak_23537,66,.,6.45586,9.66788,6.66308,153
CENPC,gene-CENPC,1393336,1464189,chr7,1392960,1393544,NC_023648.1,2803_006_autosomes_peak_23538,81,.,7.26285,11.2446,8.10932,306
EPHA5,gene-EPHA5,3219396,3564416,chr7,3219317,3219537,NC_023648.1,2803_006_autosomes_peak_23540,39,.,4.8419,6.67379,3.97677,84
LPHN3,gene-LPHN3,6726400,7261059,chr7,7166043,7166237,NC_023648.1,2803_006_autosomes_peak_23545,27,.,4.03491,5.27184,2.76836,132
LOC103235631,gene-LOC103235631,11542483,11544981,chr7,11544279,11544510,NC_023648.1,2803_006_autosomes_peak_23553,27,.,4.03491,5.27184,2.76836,186
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11617150,11617473,NC_023648.1,2803_006_autosomes_peak_23556,66,.,6.45586,9.66788,6.66308,213
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11645548,11645755,NC_023648.1,2803_006_autosomes_peak_23557,27,.,4.03491,5.27184,2.76836,86
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11646020,11646279,NC_023648.1,2803_006_autosomes_peak_23558,39,.,4.8419,6.67379,3.97677,98
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11652558,11652689,NC_023648.1,2803_006_autosomes_peak_23559,16,.,3.22793,3.94805,1.68706,9
POLR2B,gene-POLR2B,11694446,11736215,chr7,11702033,11702308,NC_023648.1,2803_006_autosomes_peak_23560,39,.,4.8419,6.67379,3.97677,137
REST,gene-REST,11749312,11776103,chr7,11765821,11765936,NC_023648.1,2803_006_autosomes_peak_23561,16,.,3.22793,3.94805,1.68706,49
REST,gene-REST,11749312,11776103,chr7,11775064,11775567,NC_023648.1,2803_006_autosomes_peak_23562,39,.,4.8419,6.67379,3.97677,255
