chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr21,1174547,1174745,NC_023662.1,2803_004_autosomes_peak_108786,9352,.,225.878,940.339,935.219,85,11,12,"[32.558346705400005, -9.7522238059, -97.2750615348]",32.558346705400005,-9.7522238059,-97.2750615348,"[32.557528609, -9.7538295265, -97.27609675800001]",32.557528609,-9.7538295265,-97.27609675800001,1174646,74.74499999999999,"[32.557528609, -9.7538295265, -97.27609675800001]",32.557528609,-9.7538295265,-97.27609675800001
chr21,1365163,1365374,NC_023662.1,2803_004_autosomes_peak_108787,35,.,4.35428,5.54425,3.53438,173,13,14,"[32.4311015646, -9.521288032800001, -97.4497690643]",32.4311015646,-9.521288032800001,-97.4497690643,"[32.4308408108, -9.5230278544, -97.4511186414]",32.4308408108,-9.5230278544,-97.4511186414,1365268,65.374,"[32.4308408108, -9.5230278544, -97.4511186414]",32.4308408108,-9.5230278544,-97.4511186414
chr21,1385562,1385759,NC_023662.1,2803_004_autosomes_peak_108788,44,.,4.89857,6.57994,4.47868,133,13,14,"[32.4058924804, -9.689490027200002, -97.5802431082]",32.4058924804,-9.689490027200002,-97.5802431082,"[32.4056490278, -9.6911144104, -97.5815031399]",32.4056490278,-9.6911144104,-97.5815031399,1385660,85.759,"[32.4056490278, -9.6911144104, -97.5815031399]",32.4056490278,-9.6911144104,-97.5815031399
chr21,1402523,1403034,NC_023662.1,2803_004_autosomes_peak_108789,65,.,5.98714,8.78202,6.53109,380,14,15,"[32.379292667, -9.8173717615, -97.6990994133]",32.379292667,-9.8173717615,-97.6990994133,"[32.377518986, -9.819160517, -97.7044685414]",32.377518986,-9.819160517,-97.7044685414,1402778,3.034,"[32.377518986, -9.819160517, -97.7044685414]",32.377518986,-9.819160517,-97.7044685414
chr21,1404868,1405511,NC_023662.1,2803_004_autosomes_peak_108790a,54,.,5.44286,7.66058,5.47972,270,14,15,"[32.371153172, -9.825580434, -97.7237385628]",32.371153172,-9.825580434,-97.7237385628,"[32.368921319, -9.827831255500001, -97.7304946281]",32.368921319,-9.827831255500001,-97.7304946281,1405189,5.511,"[32.368921319, -9.827831255500001, -97.7304946281]",32.368921319,-9.827831255500001,-97.7304946281
chr21,1404868,1405511,NC_023662.1,2803_004_autosomes_peak_108790b,65,.,5.98714,8.78202,6.53109,375,14,15,"[32.371153172, -9.825580434, -97.7237385628]",32.371153172,-9.825580434,-97.7237385628,"[32.368921319, -9.827831255500001, -97.7304946281]",32.368921319,-9.827831255500001,-97.7304946281,1405189,5.511,"[32.368921319, -9.827831255500001, -97.7304946281]",32.368921319,-9.827831255500001,-97.7304946281
chr21,1430728,1431154,NC_023662.1,2803_004_autosomes_peak_108791,44,.,4.89857,6.57994,4.47868,146,14,15,"[32.281393112, -9.916103364000001, -97.9954521688]",32.281393112,-9.916103364000001,-97.9954521688,"[32.279914466, -9.917594577000001, -97.9999281934]",32.279914466,-9.917594577000001,-97.9999281934,1430941,31.154,"[32.279914466, -9.917594577000001, -97.9999281934]",32.279914466,-9.917594577000001,-97.9999281934
chr21,1470540,1470699,NC_023662.1,2803_004_autosomes_peak_108792,18,.,3.26571,3.62938,1.85363,28,14,15,"[32.14320566, -10.055465270000001, -98.413760834]",32.14320566,-10.055465270000001,-98.413760834,"[32.142653771, -10.0560218495, -98.4154314629]",32.142653771,-10.0560218495,-98.4154314629,1470619,70.699,"[32.142653771, -10.0560218495, -98.4154314629]",32.142653771,-10.0560218495,-98.4154314629
chr21,1481959,1482077,NC_023662.1,2803_004_autosomes_peak_108793,18,.,3.26571,3.62938,1.85363,10,14,15,"[32.103570311, -10.095437479500001, -98.5337414089]",32.103570311,-10.095437479500001,-98.5337414089,"[32.103160733, -10.0958505385, -98.5349812467]",32.103160733,-10.0958505385,-98.5349812467,1482018,82.077,"[32.103160733, -10.0958505385, -98.5349812467]",32.103160733,-10.0958505385,-98.5349812467
chr21,1483118,1483250,NC_023662.1,2803_004_autosomes_peak_108794,44,.,4.89857,6.57994,4.47868,104,14,15,"[32.099547422, -10.099494559, -98.5459191378]",32.099547422,-10.099494559,-98.5459191378,"[32.09908925, -10.099956625, -98.547306075]",32.09908925,-10.099956625,-98.547306075,1483184,83.25,"[32.09908925, -10.099956625, -98.547306075]",32.09908925,-10.099956625,-98.547306075
