chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr20,1000452,1000647,NC_023661.1,2803_002_autosomes_peak_73284,103,.,8.08922,12.6616,10.3521,64,10,11,"[52.8895370496, -35.203853722, -61.641901392799994]",52.8895370496,-35.203853722,-61.641901392799994,"[52.8882587856, -35.202332429500004, -61.640659515799996]",52.8882587856,-35.202332429500004,-61.640659515799996,1000549,0.647,"[52.8882587856, -35.202332429500004, -61.640659515799996]",52.8882587856,-35.202332429500004,-61.640659515799996
chr20,1000946,1001091,NC_023661.1,2803_002_autosomes_peak_73285,29,.,4.04461,4.93036,2.95342,47,10,11,"[52.8862987808, -35.199999781, -61.6387553044]",52.8862987808,-35.199999781,-61.6387553044,"[52.885348276799995, -35.1988685635, -61.637831857399995]",52.885348276799995,-35.1988685635,-61.637831857399995,1001018,1.091,"[52.885348276799995, -35.1988685635, -61.637831857399995]",52.885348276799995,-35.1988685635,-61.637831857399995
chr20,1001348,1001507,NC_023661.1,2803_002_autosomes_peak_73286,29,.,4.04461,4.93036,2.95342,51,10,11,"[52.8836635904, -35.196863578, -61.6361951272]",52.8836635904,-35.196863578,-61.6361951272,"[52.8826213136, -35.1956231395, -61.6351825198]",52.8826213136,-35.1956231395,-61.6351825198,1001427,1.5070000000000001,"[52.8826213136, -35.1956231395, -61.6351825198]",52.8826213136,-35.1956231395,-61.6351825198
chr20,1003051,1003550,NC_023661.1,2803_002_autosomes_peak_73287,1185,.,47.1871,122.38,118.575,322,10,11,"[52.872500084799995, -35.1835776235, -61.625349401399994]",52.872500084799995,-35.1835776235,-61.625349401399994,"[52.86922904, -35.179684675, -61.62217147]",52.86922904,-35.179684675,-61.62217147,1003300,3.55,"[52.86922904, -35.179684675, -61.62217147]",52.86922904,-35.179684675,-61.62217147
chr20,1005285,1005427,NC_023661.1,2803_002_autosomes_peak_73288,40,.,4.71871,6.09502,4.04188,118,10,11,"[52.857855768, -35.1661490725, -61.611121948999994]",52.857855768,-35.1661490725,-61.611121948999994,"[52.8569249296, -35.1650412595, -61.610217607799996]",52.8569249296,-35.1650412595,-61.610217607799996,1005356,5.427,"[52.8569249296, -35.1650412595, -61.610217607799996]",52.8569249296,-35.1650412595,-61.610217607799996
chr20,1254656,1255037,NC_023661.1,2803_002_autosomes_peak_73289,103,.,8.08922,12.6616,10.3521,78,12,13,"[51.320939328, -33.62447298559999, -61.6003672256]",51.320939328,-33.62447298559999,-61.6003672256,"[51.3193202685, -33.6236091062, -61.6039953362]",51.3193202685,-33.6236091062,-61.6039953362,1254846,55.037000000000006,"[51.3193202685, -33.6236091062, -61.6039953362]",51.3193202685,-33.6236091062,-61.6039953362
chr20,1258123,1258370,NC_023661.1,2803_002_autosomes_peak_73290,1164,.,46.513,120.22,116.434,151,12,13,"[51.3062063115, -33.6166119098, -61.6333820798]",51.3062063115,-33.6166119098,-61.6333820798,"[51.305156685, -33.616051862, -61.635734162]",51.305156685,-33.616051862,-61.635734162,1258246,58.37,"[51.305156685, -33.616051862, -61.635734162]",51.305156685,-33.616051862,-61.635734162
chr20,1288305,1289312,NC_023661.1,2803_002_autosomes_peak_73291a,117,.,8.76332,14.0924,11.7426,309,12,13,"[51.1779479025, -33.548177243, -61.920793193]",51.1779479025,-33.548177243,-61.920793193,"[51.173668656000004, -33.545893971199995, -61.930382451199996]",51.173668656000004,-33.545893971199995,-61.930382451199996,1288808,89.312,"[51.173668656000004, -33.545893971199995, -61.930382451199996]",51.173668656000004,-33.545893971199995,-61.930382451199996
chr20,1288305,1289312,NC_023661.1,2803_002_autosomes_peak_73291b,1143,.,45.8389,118.065,114.3,798,12,13,"[51.1779479025, -33.548177243, -61.920793193]",51.1779479025,-33.548177243,-61.920793193,"[51.173668656000004, -33.545893971199995, -61.930382451199996]",51.173668656000004,-33.545893971199995,-61.930382451199996,1288808,89.312,"[51.173668656000004, -33.545893971199995, -61.930382451199996]",51.173668656000004,-33.545893971199995,-61.930382451199996
chr20,1289988,1290108,NC_023661.1,2803_002_autosomes_peak_73292,19,.,3.37051,3.83133,1.95257,43,12,13,"[51.170795994, -33.5443612088, -61.936819728799996]",51.170795994,-33.5443612088,-61.936819728799996,"[51.170286054, -33.544089120799995, -61.9379624408]",51.170286054,-33.544089120799995,-61.9379624408,1290048,90.108,"[51.170286054, -33.544089120799995, -61.9379624408]",51.170286054,-33.544089120799995,-61.9379624408
