gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GAB4,gene-GAB4,1024325,1073723,chr19,NC_023660.1,0.115025653459332,0.0,5.39771667962051,0.0,1.0,NA
LOC103222862,gene-LOC103222862,1074073,1075807,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
LOC103223590,gene-LOC103223590,1088328,1123505,chr19,NC_023660.1,0.381179640402165,1.34937590429321,4.16621393482128,0.32388540900771,0.746024790996797,NA
LOC103222863,gene-LOC103222863,1121427,1257156,chr19,NC_023660.1,142.768724276547,0.358761050070338,0.213452166848295,1.68075618705392,0.0928102819713619,0.195383909195629
IL17RA,gene-IL17RA,1288106,1319023,chr19,NC_023660.1,652.726003617598,0.602155387020869,0.112548914976733,5.3501660779702,8.78735525545951e-08,1.31539006109861e-06
CECR6,gene-CECR6,1321527,1325003,chr19,NC_023660.1,5.33597453594571,-0.47192466041369,0.909889712631115,-0.518661387047703,0.60399689279158,0.73767728093746
CECR5,gene-CECR5,1344943,1365791,chr19,NC_023660.1,49.6164824953513,0.13151437078161,0.323928100193148,0.405998648166652,0.68474359368877,0.80048315724553
LOC103222868,gene-LOC103222868,1369983,1372467,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
CECR1,gene-CECR1,1387408,1429891,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
LOC103222869,gene-LOC103222869,1409259,1430309,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
LOC103223591,gene-LOC103223591,1542960,1572545,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
CECR2,gene-CECR2,1578349,1777262,chr19,NC_023660.1,0.900644340775634,1.21851698531369,3.27026104303997,0.372605418734703,0.709442139257364,NA
SLC25A18,gene-SLC25A18,1781128,1805237,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
LOC103222873,gene-LOC103222873,1806105,1807588,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
ATP6V1E1,gene-ATP6V1E1,1808336,1840567,chr19,NC_023660.1,230.50089579619,-0.833357795798388,0.178461547704419,-4.66967706219076,3.01673588929641e-06,3.23384619687844e-05
BCL2L13,gene-BCL2L13,1854382,1944356,chr19,NC_023660.1,239.6547028544,-0.101151015497243,0.164463291821424,-0.615037035784702,0.538530262132278,0.685315098186791
BID,gene-BID,1949550,1983693,chr19,NC_023660.1,60.6562169475351,-0.15442507806218,0.320803353976425,-0.481369898874339,0.630253626301832,0.758920098524976
LOC103222877,gene-LOC103222877,1986702,1987967,chr19,NC_023660.1,1.43764052812305,1.30041974401316,2.12702329130969,0.611380114795285,0.540947964017799,NA
MICAL3,gene-MICAL3,1997701,2224228,chr19,NC_023660.1,891.590513739071,-0.113906009910468,0.107896014235831,-1.05570173946835,0.291104502207895,0.453886249992992
LOC103222880,gene-LOC103222880,2055786,2060729,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
LOC103222879,gene-LOC103222879,2064624,2069823,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
PEX26,gene-PEX26,2273321,2285085,chr19,NC_023660.1,64.7908114645845,-0.384769383522739,0.293221509124659,-1.31221404825101,0.189447923169791,0.333591475183347
LOC103222883,gene-LOC103222883,2285290,2288955,chr19,NC_023660.1,57.7694882378741,-0.303997085896719,0.319719015160645,-0.950825792278804,0.341692817195874,0.506040732128181
TUBA8,gene-TUBA8,2306557,2330789,chr19,NC_023660.1,1.64614094470796,0.116700863795054,2.37019760612009,0.0492367655311609,0.960730612127838,NA
LOC103222890,gene-LOC103222890,2338928,2347436,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
USP18,gene-USP18,2358049,2371091,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
LOC103222886,gene-LOC103222886,2368554,2380080,chr19,NC_023660.1,0.0,NA,NA,NA,NA,NA
LOC103222885,gene-LOC103222885,2380532,2394025,chr19,NC_023660.1,0.337866883369404,2.77736950702248,4.20850449110053,0.659942151159781,0.50929095324918,NA
LOC103222897,gene-LOC103222897,2408163,2551374,chr19,NC_023660.1,0.68177920023042,0.696242081278716,3.25258143191736,0.214058309023885,0.830501586793379,NA
DGCR6,gene-DGCR6,2436534,2441930,chr19,NC_023660.1,12.3072000196453,-0.277433883038271,0.652095237032517,-0.425449945472361,0.670508703177942,0.789553811804535
