id,x,y,z
1.0,-8.91018,30.2044,7.84674
2.0,-8.88466,30.54071,6.93374
3.0,-8.81755,31.5378,7.28634
4.0,-8.28215,31.42893,8.18571
5.0,-7.77867,30.56099,8.33014
6.0,-7.52763,30.97242,7.38658
7.0,-7.10894,31.66107,6.73707
8.0,-7.45131,32.55242,6.78691
9.0,-7.41917,32.84172,7.8185
10.0,-7.78516,32.75194,8.76081
11.0,-7.86912,33.45384,9.34896
12.0,-8.56677,33.72688,8.76546
13.0,-8.81155,33.89495,9.66118
14.0,-8.49435,34.50325,9.04532
15.0,-8.2638,33.68834,9.57593
16.0,-8.62777,34.44564,10.02313
17.0,-8.34611,33.63955,9.45313
18.0,-8.28949,34.06041,8.66408
19.0,-7.75838,34.8932,8.8711
20.0,-7.99568,34.81018,7.86182
21.0,-7.3516,35.50427,7.46721
22.0,-7.53334,35.30555,8.36622
23.0,-7.79711,35.62822,7.3968
24.0,-8.61092,35.43919,7.97277
25.0,-9.09563,35.56924,8.75027
26.0,-8.61023,34.81525,9.03782
27.0,-8.18918,35.08858,8.18136
28.0,-9.02266,35.10657,8.72274
29.0,-8.64161,34.29465,8.47435
30.0,-8.86483,34.28112,9.34288
31.0,-9.25099,35.09996,8.84479
32.0,-8.78555,34.9918,7.86483
33.0,-9.05677,34.48266,8.658
34.0,-9.24224,34.73838,9.60139
35.0,-8.28229,34.93146,9.91341
36.0,-8.77525,34.12993,9.6344
37.0,-9.0223,35.01928,9.88468
38.0,-8.25445,34.53206,9.63157
39.0,-8.89362,35.23085,9.65021
40.0,-8.20706,34.57291,9.63946
41.0,-9.03263,34.77593,8.9716
42.0,-8.62553,35.7352,8.55135
43.0,-8.74599,36.73105,8.72777
44.0,-9.04205,36.35615,9.4985
45.0,-8.75363,37.06716,8.91011
46.0,-8.18605,37.23917,8.20241
47.0,-8.73557,37.25995,9.05673
48.0,-8.79039,37.27572,8.05833
49.0,-9.43076,36.69494,8.67696
50.0,-9.04622,36.78494,9.54488
51.0,-9.09142,36.93288,8.51744
52.0,-8.85818,37.04961,9.60491
53.0,-8.66394,36.92712,8.55119
54.0,-8.50001,35.90915,8.61893
55.0,-8.50469,36.85369,8.72434
56.0,-8.73289,36.20224,9.46598
57.0,-8.85418,37.14004,9.25752
58.0,-8.98012,36.25901,9.57519
59.0,-8.87225,36.82155,8.74933
60.0,-9.37502,36.04294,9.02417
61.0,-9.19706,35.53665,9.77326
62.0,-9.37729,35.68153,8.80348
63.0,-9.17911,36.029,9.83896
64.0,-9.50197,35.68977,9.03978
65.0,-8.99237,35.67956,9.93387
66.0,-9.24692,35.53929,8.9528
67.0,-9.13542,36.17968,9.82425
68.0,-9.12036,35.69859,8.96421
69.0,-8.33621,35.49838,8.41854
70.0,-7.63056,36.1804,8.24712
71.0,-7.54238,35.35458,8.96541
72.0,-7.73509,35.91793,8.02008
73.0,-6.97461,35.76891,8.58912
74.0,-7.41243,36.66483,8.23888
75.0,-7.07487,35.74272,7.83417
76.0,-7.34432,35.60636,8.78396
77.0,-7.05454,35.82435,7.85521
78.0,-7.80365,35.39269,7.36819
79.0,-8.52047,34.76983,7.66847
80.0,-7.40721,34.71426,7.70792
81.0,-8.41625,34.74125,8.18721
82.0,-7.54926,35.1876,7.82432
83.0,-8.46135,35.17069,8.31029
84.0,-8.38393,34.17666,8.21884
85.0,-7.36826,34.15038,8.40813
86.0,-8.22279,34.38552,7.73178
87.0,-9.0247,34.27956,8.28174
88.0,-8.2345,33.81085,7.85367
89.0,-8.91438,33.90317,8.55611
90.0,-8.06913,33.69346,8.0834
91.0,-8.65044,34.34379,8.55595
92.0,-7.72393,34.14781,8.01857
93.0,-8.489,34.7987,7.68126
94.0,-7.5565,35.02345,7.51669
95.0,-6.73116,35.52192,7.86498
96.0,-7.37172,35.73359,7.16907
97.0,-7.32911,34.88896,6.76692
98.0,-8.11873,35.43159,6.70961
99.0,-9.0426,35.46303,6.85643
100.0,-8.10804,35.53052,6.4971
101.0,-7.87252,36.51986,6.587
102.0,-8.94622,36.54168,6.77976
103.0,-9.13101,36.28241,7.75411
104.0,-9.52108,35.48229,7.45093
105.0,-9.09901,36.22826,7.8925
106.0,-8.79199,35.53298,7.19358
107.0,-8.37335,36.2496,6.77084
108.0,-7.39296,36.28655,6.75958
109.0,-8.281,35.99813,7.06954
110.0,-9.10526,35.34057,7.0122
111.0,-8.14392,34.87804,6.77796
112.0,-9.01939,34.94983,7.26598
113.0,-9.81623,35.34477,7.94259
114.0,-9.2999,35.48913,7.02861
115.0,-9.71215,35.81937,7.87203
116.0,-9.07447,36.39337,7.31827
117.0,-8.32884,36.94087,7.38458
118.0,-9.25598,36.62356,7.30933
119.0,-8.73262,36.91195,8.05987
120.0,-8.62044,35.9951,7.82511
121.0,-8.10118,36.28482,8.63912
122.0,-8.11766,36.83568,7.7145
123.0,-7.24509,36.32869,8.10967
124.0,-8.07719,36.68574,8.25584
125.0,-7.83869,36.9011,7.27453
126.0,-8.46738,37.50809,7.8543
127.0,-7.98511,37.0303,6.98549
128.0,-7.17627,36.52864,7.24509
129.0,-7.50244,37.33757,7.58055
130.0,-7.04617,36.6078,7.02918
131.0,-7.24294,37.52541,7.20109
132.0,-8.12206,37.8134,7.61935
133.0,-7.76823,36.92317,7.63083
134.0,-8.57983,36.56674,8.24017
135.0,-8.75499,35.85299,8.85574
136.0,-7.79148,35.9811,8.67365
137.0,-8.68001,35.81476,8.43688
138.0,-8.29074,35.71775,9.3285
139.0,-8.66238,36.06768,8.49351
140.0,-7.74058,36.68014,8.16613
141.0,-7.29563,36.26527,8.9334
142.0,-7.7518,36.44515,8.08118
143.0,-7.72397,36.18421,9.0416
144.0,-8.22102,36.50895,8.20403
145.0,-7.28338,36.75437,8.37286
146.0,-6.58821,36.31872,7.8025
147.0,-7.50811,36.43545,8.16716
148.0,-7.78068,35.56693,7.70145
149.0,-7.57096,34.52498,7.9815
150.0,-7.85452,34.43696,8.95586
151.0,-7.14165,34.6369,8.29412
152.0,-7.81018,33.94172,8.33407
153.0,-7.59693,34.86667,8.56878
154.0,-6.84265,34.34852,8.10429
155.0,-6.3188,34.94,8.722
156.0,-7.14094,34.38973,8.86737
157.0,-8.05166,33.84939,8.88687
158.0,-7.15785,34.32173,8.74809
159.0,-7.11698,34.1188,7.78552
160.0,-6.68574,34.60479,8.53683
161.0,-7.5494,34.18791,8.25264
162.0,-6.83961,34.20086,8.96984
163.0,-6.2004,34.83833,8.75983
164.0,-6.61028,34.65468,7.75133
165.0,-6.02949,34.97505,8.60261
