gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1388984,1389233,NC_023669.1,2803_002_autosomes_peak_100604,40,.,4.71871,6.09502,4.04188,159
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1389959,1390123,NC_023669.1,2803_002_autosomes_peak_100605,52,.,5.39281,7.31679,5.2005,43
LOC103246567,gene-LOC103246567,1467881,1482841,chr28,1469684,1469908,NC_023669.1,2803_002_autosomes_peak_100608,40,.,4.71871,6.09502,4.04188,87
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535300,1536401,NC_023669.1,2803_002_autosomes_peak_100612a,2063,.,73.4771,210.773,206.314,102
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535300,1536401,NC_023669.1,2803_002_autosomes_peak_100612b,1037,.,42.4684,107.389,103.729,180
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535300,1536401,NC_023669.1,2803_002_autosomes_peak_100612c,851,.,36.4015,88.6142,85.147,516
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535300,1536401,NC_023669.1,2803_002_autosomes_peak_100612d,731,.,32.3569,76.4505,73.1199,655
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535300,1536401,NC_023669.1,2803_002_autosomes_peak_100612e,691,.,31.0087,72.4657,69.1814,756
GUSB,gene-GUSB,1621293,1646097,chr28,1622904,1623301,NC_023669.1,2803_002_autosomes_peak_100613,64,.,6.06692,8.5891,6.41772,292
GUSB,gene-GUSB,1621293,1646097,chr28,1631085,1631194,NC_023669.1,2803_002_autosomes_peak_100614,19,.,3.37051,3.83133,1.95257,98
GUSB,gene-GUSB,1621293,1646097,chr28,1639846,1639991,NC_023669.1,2803_002_autosomes_peak_100615,40,.,4.71871,6.09502,4.04188,57
GUSB,gene-GUSB,1621293,1646097,chr28,1640168,1640324,NC_023669.1,2803_002_autosomes_peak_100616,19,.,3.37051,3.83133,1.95257,11
GUSB,gene-GUSB,1621293,1646097,chr28,1643280,1645159,NC_023669.1,2803_002_autosomes_peak_100617,89,.,7.41512,11.2654,8.99864,566
GUSB,gene-GUSB,1621293,1646097,chr28,1645618,1646549,NC_023669.1,2803_002_autosomes_peak_100618a,1581,.,59.321,162.253,158.109,361
