chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr2,7382,7542,NC_023643.1,2803_004_autosomes_peak_7737,35,.,4.35428,5.54425,3.53438,83,0,1,"[-13.906191809600001, 51.2909130828, 24.307404964]",-13.906191809600001,51.2909130828,24.307404964,"[-13.9052754576, 51.2919875468, 24.308381284]",-13.9052754576,51.2919875468,24.308381284,7462,7.542,"[-13.9052754576, 51.2919875468, 24.308381284]",-13.9052754576,51.2919875468,24.308381284
chr2,9188,9396,NC_023643.1,2803_004_autosomes_peak_7738,18,.,3.26571,3.62938,1.85363,10,0,1,"[-13.8958484864, 51.3030410952, 24.318425176]",-13.8958484864,51.3030410952,24.318425176,"[-13.8946572288, 51.3044378984, 24.319694392000002]",-13.8946572288,51.3044378984,24.319694392000002,9292,9.396,"[-13.8946572288, 51.3044378984, 24.319694392000002]",-13.8946572288,51.3044378984,24.319694392000002
chr2,16303,17162,NC_023643.1,2803_004_autosomes_peak_7739a,175,.,10.8857,20.2748,17.5976,409,0,1,"[-13.8550994584, 51.3508211662, 24.361840906]",-13.8550994584,51.3508211662,24.361840906,"[-13.8501797936, 51.3565896948, 24.367082524]",-13.8501797936,51.3565896948,24.367082524,16732,17.162,"[-13.8501797936, 51.3565896948, 24.367082524]",-13.8501797936,51.3565896948,24.367082524
chr2,16303,17162,NC_023643.1,2803_004_autosomes_peak_7739b,76,.,6.53143,9.9408,7.62777,661,0,1,"[-13.8550994584, 51.3508211662, 24.361840906]",-13.8550994584,51.3508211662,24.361840906,"[-13.8501797936, 51.3565896948, 24.367082524]",-13.8501797936,51.3565896948,24.367082524,16732,17.162,"[-13.8501797936, 51.3565896948, 24.367082524]",-13.8501797936,51.3565896948,24.367082524
chr2,31058,31890,NC_023643.1,2803_004_autosomes_peak_7740,44,.,4.89857,6.57994,4.47868,251,0,1,"[-13.7705946224, 51.4499068932, 24.451875916000002]",-13.7705946224,51.4499068932,24.451875916000002,"[-13.765829592000001, 51.455494106, 24.45695278]",-13.765829592000001,51.455494106,24.45695278,31474,31.89,"[-13.765829592000001, 51.455494106, 24.45695278]",-13.765829592000001,51.455494106,24.45695278
chr2,67673,67899,NC_023643.1,2803_004_autosomes_peak_7741,26,.,3.81,4.55861,2.65564,19,0,1,"[-13.5608931944, 51.695791264200004, 24.675300646]",-13.5608931944,51.695791264200004,24.675300646,"[-13.5595988472, 51.6973089446, 24.676679698]",-13.5595988472,51.6973089446,24.676679698,67786,67.899,"[-13.5595988472, 51.6973089446, 24.676679698]",-13.5595988472,51.6973089446,24.676679698
chr2,74909,75115,NC_023643.1,2803_004_autosomes_peak_7742,18,.,3.26571,3.62938,1.85363,75,0,1,"[-13.5194511752, 51.7443838986, 24.719454718]",-13.5194511752,51.7443838986,24.719454718,"[-13.518271372000001, 51.745767271, 24.72071173]",-13.518271372000001,51.745767271,24.72071173,75012,75.115,"[-13.518271372000001, 51.745767271, 24.72071173]",-13.518271372000001,51.745767271,24.72071173
chr2,75580,75819,NC_023643.1,2803_004_autosomes_peak_7743,44,.,4.89857,6.57994,4.47868,143,0,1,"[-13.515608224, 51.748889932000004, 24.72354916]",-13.515608224,51.748889932000004,24.72354916,"[-13.5142394232, 51.750494912600004, 24.725007538]",-13.5142394232,51.750494912600004,24.725007538,75699,75.819,"[-13.5142394232, 51.750494912600004, 24.725007538]",-13.5142394232,51.750494912600004,24.725007538
chr2,89432,89654,NC_023643.1,2803_004_autosomes_peak_7744,35,.,4.35428,5.54425,3.53438,62,0,1,"[-13.4362750496, 51.8419116528, 24.808074064]",-13.4362750496,51.8419116528,24.808074064,"[-13.4350036112, 51.8434024716, 24.809428708]",-13.4350036112,51.8434024716,24.809428708,89543,89.654,"[-13.4350036112, 51.8434024716, 24.809428708]",-13.4350036112,51.8434024716,24.809428708
chr2,90101,90296,NC_023643.1,2803_004_autosomes_peak_7745,18,.,3.26571,3.62938,1.85363,31,0,1,"[-13.4324435528, 51.8464042554, 24.812156302]",-13.4324435528,51.8464042554,24.812156302,"[-13.4313267488, 51.847713758400005, 24.813346192]",-13.4313267488,51.847713758400005,24.813346192,90198,90.29599999999999,"[-13.4313267488, 51.847713758400005, 24.813346192]",-13.4313267488,51.847713758400005,24.813346192
