gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
ZNF596,gene-ZNF596,29165,50523,chr8,29834,30983,NC_023649.1,2803_001_autosomes_peak_36213a,589,.,23.5774,61.6394,58.9578,316
ZNF596,gene-ZNF596,29165,50523,chr8,29834,30983,NC_023649.1,2803_001_autosomes_peak_36213b,398,.,17.8033,42.3837,39.8849,583
ZNF596,gene-ZNF596,29165,50523,chr8,29834,30983,NC_023649.1,2803_001_autosomes_peak_36213c,225,.,12.0293,24.8224,22.538,855
LOC103215708,gene-LOC103215708,180696,184652,chr8,182658,183213,NC_023649.1,2803_001_autosomes_peak_36218a,135,.,8.66107,15.6603,13.5311,226
LOC103215708,gene-LOC103215708,180696,184652,chr8,182658,183213,NC_023649.1,2803_001_autosomes_peak_36218b,295,.,14.4351,31.8948,29.5158,395
FBXO25,gene-FBXO25,183147,247701,chr8,182658,183213,NC_023649.1,2803_001_autosomes_peak_36218a,135,.,8.66107,15.6603,13.5311,226
FBXO25,gene-FBXO25,183147,247701,chr8,182658,183213,NC_023649.1,2803_001_autosomes_peak_36218b,295,.,14.4351,31.8948,29.5158,395
FBXO25,gene-FBXO25,183147,247701,chr8,232306,232626,NC_023649.1,2803_001_autosomes_peak_36219,123,.,8.1799,14.4363,12.3326,177
FBXO25,gene-FBXO25,183147,247701,chr8,235718,236086,NC_023649.1,2803_001_autosomes_peak_36220,38,.,4.33054,5.68452,3.84989,242
FBXO25,gene-FBXO25,183147,247701,chr8,237025,237188,NC_023649.1,2803_001_autosomes_peak_36221,29,.,3.84937,4.75735,2.97448,130
TDRP,gene-TDRP,267302,323918,chr8,273297,273449,NC_023649.1,2803_001_autosomes_peak_36222,14,.,2.88702,3.05827,1.41458,13
TDRP,gene-TDRP,267302,323918,chr8,281406,281736,NC_023649.1,2803_001_autosomes_peak_36223,21,.,3.3682,3.87986,2.15898,189
ERICH1,gene-ERICH1,444997,504020,chr8,447335,447597,NC_023649.1,2803_001_autosomes_peak_36232,21,.,3.3682,3.87986,2.15898,125
ERICH1,gene-ERICH1,444997,504020,chr8,447978,448391,NC_023649.1,2803_001_autosomes_peak_36233,38,.,4.33054,5.68452,3.84989,83
ERICH1,gene-ERICH1,444997,504020,chr8,448625,448761,NC_023649.1,2803_001_autosomes_peak_36234,14,.,2.88702,3.05827,1.41458,30
ERICH1,gene-ERICH1,444997,504020,chr8,454161,454559,NC_023649.1,2803_001_autosomes_peak_36235,38,.,4.33054,5.68452,3.84989,372
ERICH1,gene-ERICH1,444997,504020,chr8,463775,464482,NC_023649.1,2803_001_autosomes_peak_36236a,239,.,12.5104,26.2054,23.9012,178
ERICH1,gene-ERICH1,444997,504020,chr8,463775,464482,NC_023649.1,2803_001_autosomes_peak_36236b,78,.,6.25522,9.80253,7.81385,401
ERICH1,gene-ERICH1,444997,504020,chr8,466184,466310,NC_023649.1,2803_001_autosomes_peak_36237,21,.,3.3682,3.87986,2.15898,83
ERICH1,gene-ERICH1,444997,504020,chr8,469567,469748,NC_023649.1,2803_001_autosomes_peak_36238,21,.,3.3682,3.87986,2.15898,49
ERICH1,gene-ERICH1,444997,504020,chr8,499189,499594,NC_023649.1,2803_001_autosomes_peak_36239,38,.,4.33054,5.68452,3.84989,258
ERICH1,gene-ERICH1,444997,504020,chr8,503451,504551,NC_023649.1,2803_001_autosomes_peak_36240,1656,.,51.4853,169.051,165.653,622
LOC103215265,gene-LOC103215265,510361,1256653,chr8,516738,516914,NC_023649.1,2803_001_autosomes_peak_36241,14,.,2.88702,3.05827,1.41458,9
LOC103215265,gene-LOC103215265,510361,1256653,chr8,520791,520933,NC_023649.1,2803_001_autosomes_peak_36242,21,.,3.3682,3.87986,2.15898,35
LOC103215265,gene-LOC103215265,510361,1256653,chr8,536371,536991,NC_023649.1,2803_001_autosomes_peak_36243a,185,.,10.5858,20.7783,18.5562,308
LOC103215265,gene-LOC103215265,510361,1256653,chr8,536371,536991,NC_023649.1,2803_001_autosomes_peak_36243b,398,.,17.8033,42.3837,39.8849,472
LOC103215265,gene-LOC103215265,510361,1256653,chr8,745926,746222,NC_023649.1,2803_001_autosomes_peak_36244,47,.,4.81171,6.6564,4.77727,215
LOC103215265,gene-LOC103215265,510361,1256653,chr8,863748,863867,NC_023649.1,2803_001_autosomes_peak_36245,14,.,2.88702,3.05827,1.41458,28
LOC103215265,gene-LOC103215265,510361,1256653,chr8,884823,884991,NC_023649.1,2803_001_autosomes_peak_36246,29,.,3.84937,4.75735,2.97448,92
LOC103215265,gene-LOC103215265,510361,1256653,chr8,1061488,1061634,NC_023649.1,2803_001_autosomes_peak_36247,47,.,4.81171,6.6564,4.77727,98
LOC103215265,gene-LOC103215265,510361,1256653,chr8,1066317,1066465,NC_023649.1,2803_001_autosomes_peak_36248,21,.,3.3682,3.87986,2.15898,9
LOC103215265,gene-LOC103215265,510361,1256653,chr8,1117119,1117280,NC_023649.1,2803_001_autosomes_peak_36249,21,.,3.3682,3.87986,2.15898,76
LOC103215265,gene-LOC103215265,510361,1256653,chr8,1170756,1170935,NC_023649.1,2803_001_autosomes_peak_36250,29,.,3.84937,4.75735,2.97448,51
LOC103215265,gene-LOC103215265,510361,1256653,chr8,1255426,1255641,NC_023649.1,2803_001_autosomes_peak_36251,21,.,3.3682,3.87986,2.15898,44
LOC103215263,gene-LOC103215263,742787,749463,chr8,745926,746222,NC_023649.1,2803_001_autosomes_peak_36244,47,.,4.81171,6.6564,4.77727,215
LOC103215268,gene-LOC103215268,1304284,1380010,chr8,1304346,1304525,NC_023649.1,2803_001_autosomes_peak_36252,159,.,9.62341,18.1771,15.9999,148
LOC103215268,gene-LOC103215268,1304284,1380010,chr8,1368299,1368987,NC_023649.1,2803_001_autosomes_peak_36253a,67,.,5.77405,8.71856,6.76339,239
LOC103215268,gene-LOC103215268,1304284,1380010,chr8,1368299,1368987,NC_023649.1,2803_001_autosomes_peak_36253b,88,.,6.73639,10.9183,8.89845,551
CLN8,gene-CLN8,1424402,1445505,chr8,1424158,1424664,NC_023649.1,2803_001_autosomes_peak_36257,383,.,17.3221,40.8479,38.3656,206
CLN8,gene-CLN8,1424402,1445505,chr8,1427450,1427666,NC_023649.1,2803_001_autosomes_peak_36258,14,.,2.88702,3.05827,1.41458,35
CLN8,gene-CLN8,1424402,1445505,chr8,1431691,1433040,NC_023649.1,2803_001_autosomes_peak_36259a,135,.,8.66107,15.6603,13.5311,442
CLN8,gene-CLN8,1424402,1445505,chr8,1431691,1433040,NC_023649.1,2803_001_autosomes_peak_36259b,159,.,9.62341,18.1771,15.9999,768
CLN8,gene-CLN8,1424402,1445505,chr8,1433224,1433366,NC_023649.1,2803_001_autosomes_peak_36260,29,.,3.84937,4.75735,2.97448,87
CLN8,gene-CLN8,1424402,1445505,chr8,1442155,1442495,NC_023649.1,2803_001_autosomes_peak_36261,38,.,4.33054,5.68452,3.84989,313
LOC103215270,gene-LOC103215270,1474829,1478401,chr8,1476158,1476330,NC_023649.1,2803_001_autosomes_peak_36266,14,.,2.88702,3.05827,1.41458,9
LOC103215270,gene-LOC103215270,1474829,1478401,chr8,1477407,1477859,NC_023649.1,2803_001_autosomes_peak_36267,38,.,4.33054,5.68452,3.84989,323
LOC103215270,gene-LOC103215270,1474829,1478401,chr8,1478037,1478179,NC_023649.1,2803_001_autosomes_peak_36268,21,.,3.3682,3.87986,2.15898,96
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1486471,1487222,NC_023649.1,2803_001_autosomes_peak_36270a,123,.,8.1799,14.4363,12.3326,113
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1486471,1487222,NC_023649.1,2803_001_autosomes_peak_36270b,172,.,10.1046,19.4676,17.2676,394
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1486471,1487222,NC_023649.1,2803_001_autosomes_peak_36270c,172,.,10.1046,19.4676,17.2676,664
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1491103,1493177,NC_023649.1,2803_001_autosomes_peak_36271a,172,.,10.1046,19.4676,17.2676,173
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1491103,1493177,NC_023649.1,2803_001_autosomes_peak_36271b,225,.,12.0293,24.8224,22.538,300
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1491103,1493177,NC_023649.1,2803_001_autosomes_peak_36271c,78,.,6.25522,9.80253,7.81385,1067
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1491103,1493177,NC_023649.1,2803_001_autosomes_peak_36271d,239,.,12.5104,26.2054,23.9012,1277
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1491103,1493177,NC_023649.1,2803_001_autosomes_peak_36271e,185,.,10.5858,20.7783,18.5562,1617
ARHGEF10,gene-ARHGEF10,1487076,1620387,chr8,1494658,1494856,NC_023649.1,2803_001_autosomes_peak_36272,47,.,4.81171,6.6564,4.77727,48
