gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
PCMTD2,gene-PCMTD2,11397,31197,chr2,16239,16755,NC_023643.1,2803_001_autosomes_peak_7649,57,.,5.29288,7.66889,5.74981,448
PCMTD2,gene-PCMTD2,11397,31197,chr2,30396,30891,NC_023643.1,2803_001_autosomes_peak_7650,38,.,4.33054,5.68452,3.84989,351
PCMTD2,gene-PCMTD2,11397,31197,chr2,31043,31654,NC_023643.1,2803_001_autosomes_peak_7651,78,.,6.25522,9.80253,7.81385,161
MYT1,gene-MYT1,59574,96113,chr2,71470,71801,NC_023643.1,2803_001_autosomes_peak_7652,21,.,3.3682,3.87986,2.15898,256
MYT1,gene-MYT1,59574,96113,chr2,74918,76165,NC_023643.1,2803_001_autosomes_peak_7653,211,.,11.5481,23.4565,21.1922,839
MYT1,gene-MYT1,59574,96113,chr2,76681,76823,NC_023643.1,2803_001_autosomes_peak_7654,21,.,3.3682,3.87986,2.15898,86
MYT1,gene-MYT1,59574,96113,chr2,77630,78163,NC_023643.1,2803_001_autosomes_peak_7655,266,.,13.4728,29.0197,26.6774,190
NPBWR2,gene-NPBWR2,141897,145294,chr2,143699,144176,NC_023643.1,2803_001_autosomes_peak_7667,38,.,4.33054,5.68452,3.84989,153
OPRL1,gene-OPRL1,148462,157915,chr2,150031,150165,NC_023643.1,2803_001_autosomes_peak_7670,14,.,2.88702,3.05827,1.41458,10
OPRL1,gene-OPRL1,148462,157915,chr2,154619,154814,NC_023643.1,2803_001_autosomes_peak_7671,21,.,3.3682,3.87986,2.15898,87
OPRL1,gene-OPRL1,148462,157915,chr2,155161,155280,NC_023643.1,2803_001_autosomes_peak_7672,21,.,3.3682,3.87986,2.15898,26
OPRL1,gene-OPRL1,148462,157915,chr2,155557,155854,NC_023643.1,2803_001_autosomes_peak_7673,38,.,4.33054,5.68452,3.84989,156
LOC103242338,gene-LOC103242338,155881,166480,chr2,161491,161712,NC_023643.1,2803_001_autosomes_peak_7674,21,.,3.3682,3.87986,2.15898,35
LOC103242338,gene-LOC103242338,155881,166480,chr2,163022,163227,NC_023643.1,2803_001_autosomes_peak_7675,21,.,3.3682,3.87986,2.15898,54
LOC103242338,gene-LOC103242338,155881,166480,chr2,164691,164842,NC_023643.1,2803_001_autosomes_peak_7676,29,.,3.84937,4.75735,2.97448,103
LOC103242338,gene-LOC103242338,155881,166480,chr2,165755,166041,NC_023643.1,2803_001_autosomes_peak_7677,29,.,3.84937,4.75735,2.97448,116
LKAAEAR1,gene-LKAAEAR1,160545,163273,chr2,161491,161712,NC_023643.1,2803_001_autosomes_peak_7674,21,.,3.3682,3.87986,2.15898,35
LKAAEAR1,gene-LKAAEAR1,160545,163273,chr2,163022,163227,NC_023643.1,2803_001_autosomes_peak_7675,21,.,3.3682,3.87986,2.15898,54
RGS19,gene-RGS19,166690,173324,chr2,166861,167471,NC_023643.1,2803_001_autosomes_peak_7678,47,.,4.81171,6.6564,4.77727,217
RGS19,gene-RGS19,166690,173324,chr2,169024,169912,NC_023643.1,2803_001_autosomes_peak_7679,29,.,3.84937,4.75735,2.97448,288
RGS19,gene-RGS19,166690,173324,chr2,171671,171881,NC_023643.1,2803_001_autosomes_peak_7680,14,.,2.88702,3.05827,1.41458,27
RGS19,gene-RGS19,166690,173324,chr2,172442,172817,NC_023643.1,2803_001_autosomes_peak_7681,21,.,3.3682,3.87986,2.15898,123
TCEA2,gene-TCEA2,174158,184237,chr2,175637,176158,NC_023643.1,2803_001_autosomes_peak_7683,47,.,4.81171,6.6564,4.77727,151
TCEA2,gene-TCEA2,174158,184237,chr2,176355,176461,NC_023643.1,2803_001_autosomes_peak_7684,14,.,2.88702,3.05827,1.41458,20
TCEA2,gene-TCEA2,174158,184237,chr2,176670,177329,NC_023643.1,2803_001_autosomes_peak_7685,38,.,4.33054,5.68452,3.84989,64
TCEA2,gene-TCEA2,174158,184237,chr2,177881,178071,NC_023643.1,2803_001_autosomes_peak_7686,21,.,3.3682,3.87986,2.15898,45
TCEA2,gene-TCEA2,174158,184237,chr2,178704,178938,NC_023643.1,2803_001_autosomes_peak_7687,21,.,3.3682,3.87986,2.15898,38
TCEA2,gene-TCEA2,174158,184237,chr2,180665,180811,NC_023643.1,2803_001_autosomes_peak_7688,14,.,2.88702,3.05827,1.41458,10
TCEA2,gene-TCEA2,174158,184237,chr2,181468,182219,NC_023643.1,2803_001_autosomes_peak_7689,460,.,19.728,48.6397,46.0772,306
TCEA2,gene-TCEA2,174158,184237,chr2,182411,182856,NC_023643.1,2803_001_autosomes_peak_7690,38,.,4.33054,5.68452,3.84989,279
TCEA2,gene-TCEA2,174158,184237,chr2,183106,183456,NC_023643.1,2803_001_autosomes_peak_7691,159,.,9.62341,18.1771,15.9999,131
LOC103242374,gene-LOC103242374,185205,209280,chr2,186601,188359,NC_023643.1,2803_001_autosomes_peak_7692a,398,.,17.8033,42.3837,39.8849,591
LOC103242374,gene-LOC103242374,185205,209280,chr2,186601,188359,NC_023643.1,2803_001_autosomes_peak_7692b,57,.,5.29288,7.66889,5.74981,1432
LOC103242374,gene-LOC103242374,185205,209280,chr2,188653,189871,NC_023643.1,2803_001_autosomes_peak_7693,225,.,12.0293,24.8224,22.538,479
LOC103242374,gene-LOC103242374,185205,209280,chr2,190505,190725,NC_023643.1,2803_001_autosomes_peak_7694,21,.,3.3682,3.87986,2.15898,203
LOC103242374,gene-LOC103242374,185205,209280,chr2,192574,194178,NC_023643.1,2803_001_autosomes_peak_7695,57,.,5.29288,7.66889,5.74981,934
LOC103242374,gene-LOC103242374,185205,209280,chr2,197321,197427,NC_023643.1,2803_001_autosomes_peak_7696,14,.,2.88702,3.05827,1.41458,37
LOC103242374,gene-LOC103242374,185205,209280,chr2,197672,197927,NC_023643.1,2803_001_autosomes_peak_7697,21,.,3.3682,3.87986,2.15898,44
LOC103242374,gene-LOC103242374,185205,209280,chr2,199154,200466,NC_023643.1,2803_001_autosomes_peak_7698a,67,.,5.77405,8.71856,6.76339,305
LOC103242374,gene-LOC103242374,185205,209280,chr2,199154,200466,NC_023643.1,2803_001_autosomes_peak_7698b,1043,.,36.0878,107.402,104.374,669
LOC103242374,gene-LOC103242374,185205,209280,chr2,203079,203385,NC_023643.1,2803_001_autosomes_peak_7699,78,.,6.25522,9.80253,7.81385,90
LOC103242374,gene-LOC103242374,185205,209280,chr2,203900,204082,NC_023643.1,2803_001_autosomes_peak_7700,21,.,3.3682,3.87986,2.15898,83
LOC103242374,gene-LOC103242374,185205,209280,chr2,204917,206372,NC_023643.1,2803_001_autosomes_peak_7701a,309,.,14.9163,33.354,30.9572,354
LOC103242374,gene-LOC103242374,185205,209280,chr2,204917,206372,NC_023643.1,2803_001_autosomes_peak_7701b,1210,.,40.4183,124.234,121.097,746
LOC103242374,gene-LOC103242374,185205,209280,chr2,207079,207275,NC_023643.1,2803_001_autosomes_peak_7702,29,.,3.84937,4.75735,2.97448,43
LOC103242374,gene-LOC103242374,185205,209280,chr2,208152,208262,NC_023643.1,2803_001_autosomes_peak_7703,21,.,3.3682,3.87986,2.15898,88
PRPF6,gene-PRPF6,211482,259590,chr2,214012,214146,NC_023643.1,2803_001_autosomes_peak_7707,14,.,2.88702,3.05827,1.41458,20
PRPF6,gene-PRPF6,211482,259590,chr2,214551,214659,NC_023643.1,2803_001_autosomes_peak_7708,14,.,2.88702,3.05827,1.41458,92
PRPF6,gene-PRPF6,211482,259590,chr2,218016,218205,NC_023643.1,2803_001_autosomes_peak_7709,21,.,3.3682,3.87986,2.15898,65
PRPF6,gene-PRPF6,211482,259590,chr2,222536,222755,NC_023643.1,2803_001_autosomes_peak_7710,21,.,3.3682,3.87986,2.15898,123
PRPF6,gene-PRPF6,211482,259590,chr2,243403,243510,NC_023643.1,2803_001_autosomes_peak_7711,14,.,2.88702,3.05827,1.41458,41
