chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr25,24hrs,BTNL10,41.141025204,-7.15622224,50.953972057600005,-1
chr25,24hrs,LOC103229945,41.141010906,-7.15623436,50.9539387264,-1
chr25,24hrs,RNF187,41.2063397308,-7.2629045328,50.699597694800005,-1
chr25,24hrs,LOC103229947,41.2194588957,-7.4005569412,50.3568566767,0
chr25,24hrs,LOC103229948,41.2220057167,-7.4272793772,50.2903204277,0
chr25,24hrs,LOC103229949,41.2241253682,-7.4495197512,50.2349440742,0
chr25,24hrs,LOC103229950,41.2245841199,-7.454333188400001,50.2229590869,0
chr25,24hrs,LOC103229955,41.233626078,-7.551267472,49.981652254,0
chr25,24hrs,LOC103229954,41.2341707502,-7.558016444800001,49.9648730686,0
chr25,24hrs,TRIM17,41.2385441876,-7.6122072224,49.8301448468,0
chr25,24hrs,TRIM11,41.242484827,-7.661035248,49.708749411,0
chr25,24hrs,OBSCN,41.83788856726667,-7.992824777799999,50.327744301466666,0
chr25,24hrs,LOC103230993,41.605073425,-7.9369490361,49.3195747563,-1
chr25,24hrs,LOC103229956,42.027182,-8.012565064,49.494382712,0
chr25,24hrs,IBA57,42.087811476,-8.111302069999999,50.109642802,0
chr25,24hrs,GJC2,42.0739373578,-8.1312084835,50.2542746081,0
chr25,24hrs,LOC103229961,42.0747388318,-8.1300585385,50.2459195811,0
chr25,24hrs,GUK1,42.0667464986,-8.1415258395,50.3292362697,0
chr25,24hrs,MRPL55,42.056157256,-8.252451468,50.222280516,0
chr25,24hrs,C25H1orf35,42.0561785068,-8.2787540554,50.1622741598,0
chr25,24hrs,ARF1,42.0562402072,-8.3551220116,49.9880493692,0
chr25,24hrs,WNT3A,42.0563500216,-8.4910417348,49.6779640076,0
chr25,24hrs,WNT9A,41.650726138,-7.874519321999999,49.960615083,0
chr25,24hrs,LOC103229969,41.720825482,-8.000284458,49.867879587,0
chr25,24hrs,LOC103229970,41.6173964962,-7.8147226578,50.0047073767,0
chr25,24hrs,LOC103229971,41.758496884,-7.843849059699999,49.8958408889,0
chr25,24hrs,PRSS38,42.17315524,-8.027102717,49.541995329,0
chr25,24hrs,SNAP47,41.8636333435,-8.1759290957,50.0516916947,0
chr25,24hrs,JMJD4,41.8390857385,-8.183040164700001,50.0880805937,0
chr25,24hrs,LOC103229976,41.5830225188,-8.153559689600002,50.2113027156,0
chr25,24hrs,LOC103229978,41.52154467355,-8.421332585250001,48.96723204305,-1
chr25,24hrs,LOC103231002,40.8955742021,-8.1687611832,48.8414289722,-1
chr25,24hrs,LOC103229981,41.1757704709,-8.549851595,48.515429546700005,-1
chr25,24hrs,CDC42BPA,41.176188904300005,-8.615002168425,49.017508361525,-1
chr25,24hrs,ADCK3,41.8677136095,-8.8447167425,48.92014002475,-1
chr25,24hrs,LOC103229983,41.1687475339,-8.6790064106,49.0161008601,-1
chr25,24hrs,PSEN2,42.1906168395,-8.536185554,49.108553872,-1
chr25,24hrs,ITPKB,42.2145126244,-9.04949363155,49.58457697445,-1
chr25,24hrs,C25H1orf95,42.10027432725,-9.385815967,50.0040533485,0
chr25,24hrs,LOC103229989,42.1019813496,-9.524941524,49.5235256714,-1
chr25,24hrs,PARP1,42.06040348,-9.350905312,49.909439472,0
chr25,24hrs,LIN9,41.9073493836,-9.3729153248,50.863061038400005,0
chr25,24hrs,MIXL1,41.805185098,-8.9833811715,50.5438139109,0
chr25,24hrs,ACBD3,42.2326791013,-8.6376923145,50.59696026175,0
chr25,24hrs,H3F3A,41.8587800458,-9.3961423233,50.9208437094,0
chr25,24hrs,SDE2,42.073600352,-9.4868142176,50.860861323200005,0
chr25,24hrs,LEFTY2,42.0952075389,-9.2198458808,50.7925317029,0
chr25,24hrs,PYCR2,42.1155641216,-9.0642942752,50.7593689376,0
chr25,24hrs,LEFTY1,42.1575588636,-8.7433980992,50.6909555996,0
chr25,24hrs,TMEM63A,42.2137816853,-9.559435118,50.740233275,0
chr25,24hrs,LOC103230003,42.1964051616,-8.7366544064,50.6604778312,0
chr25,24hrs,EPHX1,42.2583492448,-9.1798942592,50.6632198136,0
chr25,24hrs,LOC103230006,41.9671732552,-9.9550724297,50.62958278905,0
chr25,24hrs,LOC103231005,41.8990759858,-10.5036388271,50.6350261668,0
chr25,24hrs,ENAH,42.2890939356,-9.2162331056,50.1867971776,0
chr25,24hrs,LBR,41.8676481656,-8.9784909368,50.0069862032,0
chr25,24hrs,DNAH14,40.76140571255,-8.4309288923,49.32264469295,-1
chr25,24hrs,LOC103230014,40.599106619,-8.2093076385,49.329876633,-1
chr25,24hrs,CNIH3,41.6533985686,-10.0203703419,50.057695873,0
chr25,24hrs,LOC103230013,41.1565903128,-8.6546697296,49.2301887704,-1
chr25,24hrs,WDR26,41.987450751,-10.2668114944,50.0995282819,0
chr25,24hrs,CNIH4,42.1353606168,-10.0953736704,50.2278488816,0
chr25,24hrs,NVL,42.1392105833,-10.3904644708,50.6404718067,0
chr25,24hrs,DEGS1,42.17022168105,-10.360056253300002,50.42408827415,0
chr25,24hrs,FBXO28,41.972889938600005,-10.9016516908,50.5429636236,-1
chr25,24hrs,LOC103230018,41.989489830100005,-10.8617654278,50.562345352600005,-1
chr25,24hrs,LOC103230021,41.6897704124,-10.7137152576,50.2986733316,0
chr25,24hrs,TP53BP2,42.336198970000005,-10.308167666,50.150907482,0
chr25,24hrs,LOC103230024,42.010768638200005,-10.1232183324,50.139653633,0
chr25,24hrs,CAPN2,41.6987830608,-9.9023788716,49.7359536656,0
chr25,24hrs,CAPN8,41.917353337600005,-9.66963664325,50.20925445065,0
chr25,24hrs,LOC103230029,41.6772645552,-9.5403018592,49.9289681088,0
chr25,24hrs,LOC103230028,41.6341264878,-9.5345849188,50.1079514832,0
chr25,24hrs,LOC103230027,41.6542023584,-10.1414837376,49.9663178464,0
chr25,24hrs,CCDC185,41.5723686872,-10.1063532424,50.3081971211,0
chr25,24hrs,SUSD4,41.906535910533336,-9.6747640236,50.31075775213333,0
chr25,24hrs,TLR5,41.926343608,-9.7923192304,49.9244999351,0
chr25,24hrs,DISP1,41.1200239308,-9.2912424516,50.5605582916,0
chr25,24hrs,FAM177B,41.180863048,-9.417227267,50.8021638,0
chr25,24hrs,BROX,41.3930057528,-9.6951457187,50.86487818,0
chr25,24hrs,AIDA,41.3644756,-9.1937437616,50.5055522656,0
chr25,24hrs,MIA3,41.6945915056,-9.5842552952,50.571413924800005,0
chr25,24hrs,TAF1A,41.42372127465,-9.14055651095,50.07009330305,0
chr25,24hrs,HHIPL2,41.4718716697,-8.8143943493,49.8255632497,0
chr25,24hrs,TRNAT-UGU,41.4500264359,-8.7807256571,49.7868746959,-1
chr25,24hrs,DUSP10,40.47560335675,-9.6605654335,49.45196531825,-1
chr25,24hrs,LOC103230046,40.192073664,-10.319514309,49.021056461,-1
chr25,24hrs,LOC103230048,40.2534614089,-10.2225426601,49.0247597298,-1
chr25,24hrs,LOC103230049,40.671150181,-10.6020099628,49.1649560136,-1
chr25,24hrs,HLX,41.4212898165,-10.4264188965,50.0515359985,0
chr25,24hrs,LOC103230053,41.4209459135,-10.4222264335,50.0458785715,0
chr25,24hrs,MARC1,41.1193837609,-10.92687806975,49.73396806885,-1
chr25,24hrs,MARC2,41.0634623851,-10.8626953112,49.5007018154,-1
chr25,24hrs,C25H1orf115,41.0642399083,-10.4934305351,49.5328296106,-1
chr25,24hrs,MARK1,40.838977592,-9.267163432,49.834349124,-1
chr25,24hrs,RAB3GAP2,41.022285175,-9.763629785,50.71672165,0
chr25,24hrs,LOC103230064,41.077349289,-10.4131819461,50.4919635188,0
chr25,24hrs,IARS2,40.8445798522,-10.1746306464,50.7689367296,0
chr25,24hrs,BPNT1,41.246430944,-9.98713945,50.6553832848,0
chr25,24hrs,EPRS,40.9691167192,-10.01836012105,50.64967762485,0
chr25,24hrs,LOC103230071,41.2234863457,-9.6748110456,50.6628061365,0
chr25,24hrs,SLC30A10,41.1700497609,-9.7967164472,50.6123987005,0
chr25,24hrs,LOC103230073,39.481396795,-10.313904249999998,50.15587611,-1
chr25,24hrs,LOC103230074,39.905266868,-10.3370029065,49.699093012000006,-1
chr25,24hrs,LOC103230075,39.7017003352,-10.0432096168,49.6092572112,-1
chr25,24hrs,LOC103230076,39.8968281752,-9.8963756336,49.149524074,-1
chr25,24hrs,LYPLAL1,39.9424972342,-9.3340549312,49.3546766344,-1
chr25,24hrs,LOC103230077,40.5482779964,-10.0024550995,49.2584557236,-1
chr25,24hrs,LOC103230080,40.28739264,-10.679540048,48.994538996,-1
chr25,24hrs,LOC103230081,40.9551683855,-11.1956358185,49.806628636,-1
chr25,24hrs,TGFB2,40.5789920106,-11.3470019964,50.8687418814,-1
chr25,24hrs,RRP15,40.59648888,-10.872675816,50.620404394,0
chr25,24hrs,LOC103230084,39.7169088352,-9.970254608,49.1372612192,-1
chr25,24hrs,SPATA17,39.281204772933336,-9.818420834533333,50.15057255926666,-1
chr25,24hrs,LOC103230086,39.7033745473,-9.5638296667,49.3255823221,-1
chr25,24hrs,GPATCH2,39.2129181108,-10.1940331956,49.5937891896,-1
chr25,24hrs,ESRRG,39.891995999,-9.512595067,49.6748338561,-1
chr25,24hrs,LOC103230088,39.7252411628,-9.5928607704,49.5306879658,-1
chr25,24hrs,USH2A,39.80181036865556,-8.790041341799999,50.11068200553333,-1
chr25,24hrs,KCTD3,39.1966993265,-9.4213869645,49.817320145,-1
chr25,24hrs,KCNK2,39.059385948266666,-9.398249511133336,49.799909420733336,-1
chr25,24hrs,LOC103230097,39.4539784396,-9.5308662738,49.7792280318,-1
chr25,24hrs,LOC103230098,39.6973828476,-9.6224453978,49.7919579958,-1
chr25,24hrs,CENPF,39.4078594776,-10.9042886,50.8447722522,-1
chr25,24hrs,PTPN14,40.60867931866667,-10.91883906,50.76314544666667,0
chr25,24hrs,LOC103230103,40.75371112,-10.8505546796,51.4648329704,0
chr25,24hrs,SMYD2,40.9313308276,-10.873781696,50.7368470498,0
chr25,24hrs,PROX1,40.548303303,-9.6378169496,50.2883265632,-1
chr25,24hrs,LOC103230108,40.5206281275,-9.644391158,50.284152536,-1
chr25,24hrs,LOC103230107,40.6203783339,-9.472076972,50.1661909682,-1
chr25,24hrs,LOC103230111,40.326808483,-8.6514145468,50.3685284324,-1
chr25,24hrs,LOC103230112,40.3911526312,-8.5837846234,50.1216459368,-1
chr25,24hrs,RPS6KC1,40.886484407000005,-9.606780133,50.9295981751,0
chr25,24hrs,ANGEL2,40.6977325826,-9.8559980248,51.1779323812,0
chr25,24hrs,VASH2,40.0950153504,-9.46813532515,51.29621710625,0
chr25,24hrs,LOC103230114,40.9598071007,-9.9445965955,51.2023364563,0
chr25,24hrs,FLVCR1,40.2015804739,-9.4061496535,51.3989906151,0
chr25,24hrs,LOC103230117,40.1866964549,-9.3955799185,51.4028509441,0
chr25,24hrs,TATDN3,40.211490468,-9.918416404,51.347385236,0
chr25,24hrs,NSL1,40.3022985394,-10.3788868682,51.2854008938,0
chr25,24hrs,BATF3,40.705501037,-10.678958178,51.1888728295,0
chr25,24hrs,FAM71A,41.0651272204,-10.896248362,51.142355046000006,0
chr25,24hrs,ATF3,40.9579421788,-10.761970114,51.237216462,0
chr25,24hrs,LOC103230124,40.596207282200005,-10.308799341,51.557360803,0
chr25,24hrs,NENF,40.7009353544,-10.6926445488,51.1437696917,0
chr25,24hrs,TMEM206,41.1430035668,-10.4210351566,51.3287943004,0
chr25,24hrs,PPP2R5A,40.63600513565,-10.70482398545,51.3646945065,0
chr25,24hrs,LOC103230128,40.606499642,-10.67528771,51.490392108,0
chr25,24hrs,DTL,40.814182152,-10.487482872,51.670488668,0
chr25,24hrs,INTS7,40.6832433408,-10.1220654174,50.9752976441,0
chr25,24hrs,LPGAT1,40.6601214109,-10.1750056193,50.9498109799,0
chr25,24hrs,NEK2,40.9083409588,-10.220456758,51.305691914,0
chr25,24hrs,SLC30A1,40.9335739305,-10.352574202,51.508139387,0
chr25,24hrs,RD3,40.3641177696,-10.2665612672,51.0511098624,0
chr25,24hrs,LOC103230137,40.0433176339,-10.4762854376,51.2171384903,0
chr25,24hrs,TRAF5,39.8731413335,-10.2488854616,51.1534230499,-1
chr25,24hrs,RCOR3,40.1222309472,-9.6641122688,51.4946676552,0
chr25,24hrs,LOC103231016,40.5199814239,-10.0529257254,51.699823369,0
chr25,24hrs,KCNH1,40.91205371904,-8.64616287408,50.81962384288,0
chr25,24hrs,LOC103230140,40.6555469948,-8.5066313973,50.7856399321,0
chr25,24hrs,HHAT,40.9134757387,-9.7811823693,51.7490739953,0
chr25,24hrs,LOC103230143,40.842215577800005,-8.606333357899999,50.7529910453,0
chr25,24hrs,LOC103231017,40.84535868,-10.1393691635,51.8610124,0
chr25,24hrs,SERTAD4,40.6768386336,-9.8882626766,51.7223244433,0
chr25,24hrs,SYT14,40.775077358,-9.104403335333334,51.08603289933333,0
chr25,24hrs,DIEXF,40.7640553492,-8.8635641832,51.058769473000005,0
chr25,24hrs,IRF6,40.3492934676,-8.850895869599999,51.24137196900001,0
chr25,24hrs,C25H1orf74,40.2897678366,-8.849077743599999,51.2675786415,0
chr25,24hrs,TRAF3IP3,40.0004968546,-8.840242371599999,51.394932686500006,0
chr25,24hrs,HSD11B1,40.6252566692,-8.9851604296,51.098962311,0
chr25,24hrs,G0S2,40.6837139198,-8.9986694524,51.0712774965,0
chr25,24hrs,LAMB3,40.955389135,-8.51288669,51.2141709375,0
chr25,24hrs,CAMK1G,40.9953053344,-8.2934713536,51.3084506,0
chr25,24hrs,MIR205HG,40.2759252039,-8.7020725416,51.1657301604,0
chr25,24hrs,LOC103230162,39.91447721303333,-8.468420032566666,50.7860306162,0
chr25,24hrs,LOC103230161,40.6187437575,-8.00819163,51.003656905,0
chr25,24hrs,LOC103230163,39.9913592566,-8.4409549022,50.786513547,0
chr25,24hrs,LOC103230164,40.5204463461,-8.0963804737,50.9006850745,0
chr25,24hrs,LOC103230166,39.94956587,-7.9939503364,50.584880182,-1
chr25,24hrs,LOC103230165,39.9785298275,-8.0482804833,50.6956200415,-1
chr25,24hrs,LOC103230167,40.9663465217,-8.0994480551,51.0674171536,0
chr25,24hrs,PLXNA2,41.3907697359,-8.2917398384,51.2565166761,-1
chr25,24hrs,LOC103230169,41.4068215195,-8.617896689,51.3605934035,0
chr25,24hrs,LOC103231019,41.4413506521,-8.5369517742,51.3455609473,0
chr25,24hrs,CD34,40.9882674589,-8.517847602,51.4384026296,0
chr25,24hrs,CD46,40.1295793338,-9.2840690146,51.1402650398,0
chr25,24hrs,LOC103230173,40.539174032,-8.527716456,51.4237024752,0
chr25,24hrs,CR1L,40.4153200152,-8.6386667744,51.3235363408,0
chr25,24hrs,CR1,40.27139355906667,-8.652781284,51.48318036166667,0
chr25,24hrs,CR2,40.1012966992,-8.5595580556,51.2306022336,0
chr25,24hrs,CD55,39.9938666344,-9.3039601072,51.3621170424,0
chr25,24hrs,C4BPA,40.1735540155,-9.373166363749998,51.46919725305,0
chr25,24hrs,C4BPB,40.2509981408,-9.1143900932,51.4153543176,0
chr25,24hrs,PFKFB2,40.58917537765,-8.9971624136,51.70546709765,0
chr25,24hrs,YOD1,40.309176667900005,-9.3781736411,51.5849163717,0
chr25,24hrs,LOC103230182,40.488574423500005,-9.3957227615,51.7724163905,0
chr25,24hrs,C25H1orf116,40.4626412855,-9.3931859195,51.7453120165,0
chr25,24hrs,FCAMR,40.8453473981,-9.4306231529,52.1453025463,0
chr25,24hrs,PIGR,40.648764149,-9.6323078042,52.0389219364,0
chr25,24hrs,FAIM3,40.458249097,-9.8171149826,51.9310477492,0
chr25,24hrs,IL24,40.4079726435,-9.8658851423,51.9025800166,0
chr25,24hrs,IL20,40.156931535,-10.109405003,51.760434526,0
chr25,24hrs,IL19,40.240332272,-9.915145632,51.80466176,0
chr25,24hrs,LOC103230193,40.1998952754,-9.9906521774,51.7827243445,0
chr25,24hrs,IL10,40.6255321458,-9.1958757998,52.013635976500005,0
chr25,24hrs,MAPKAPK2,41.131918125,-8.572830625,52.365333125,0
chr25,24hrs,DYRK3,41.5115678883,-8.5119016153,52.456657637,0
chr25,24hrs,EIF2D,41.9439085446,-8.6303239186,52.477506794,0
chr25,24hrs,RASSF5,41.73353404145,-9.67532014225,52.11217300775,0
chr25,24hrs,IKBKE,41.901203298,-9.9346817264,52.051504403,0
chr25,24hrs,SRGAP2,41.196538801725,-8.9699062406,52.7990769755,0
chr25,24hrs,FAM72A,41.0992635892,-9.151971812,52.7874943992,0
chr25,24hrs,LOC103230201,41.2447469706,-9.1743406592,52.5605047866,0
chr25,24hrs,AVPR1B,41.3022747509,-9.2211684288,52.4785076749,0
chr25,24hrs,LOC103230202,41.3022747509,-9.2211684288,52.4785076749,0
chr25,24hrs,C25H1orf186,41.4316178392,-9.3264540544,52.2941487512,0
chr25,24hrs,CTSE,41.6107360615,-9.8123267215,52.048654601,0
chr25,24hrs,RAB7B,41.5963152386,-10.1370852626,52.078917876400006,0
chr25,24hrs,LOC103230209,41.5929595984,-10.2126546544,52.0859599616,0
chr25,24hrs,SLC26A9,41.8252571751,-10.2571204652,52.0408772769,0
chr25,24hrs,PM20D1,41.5288604936,-9.9213578843,52.25137887835,0
chr25,24hrs,LOC103230215,42.0129347391,-9.7386387034,52.0707822548,0
chr25,24hrs,SLC41A1,41.8315298594,-9.6818149356,52.1664291032,0
chr25,24hrs,RAB29,41.6646143227,-9.6295298498,52.2544363556,0
chr25,24hrs,NUCKS1,42.278501122,-10.0924655387,51.8220779036,0
chr25,24hrs,SLC45A3,42.1709305048,-10.1502248904,51.842068928,0
chr25,24hrs,LOC103230223,42.2583118536,-10.1459730992,51.9122852488,0
chr25,24hrs,ELK4,42.270456309,-10.066834598,52.057405897,0
chr25,24hrs,MFSD4,42.3018640322,-9.8621683484,52.4327137226,0
chr25,24hrs,LOC103230224,42.3167096798,-9.7654277156,52.6101123734,0
chr25,24hrs,CDK18,42.43599457,-9.92101907,52.30299303,0
chr25,24hrs,LOC103230230,42.4385444886,-9.49035662555,52.3575229417,0
chr25,24hrs,LEMD1,42.5002908696,-9.3591631598,52.2024640612,0
chr25,24hrs,LOC103230229,42.5974111,-9.89241437,51.85259568,0
chr25,24hrs,KLHDC8A,42.16595358365,-9.35025193645,52.081325837200005,0
chr25,24hrs,NUAK2,42.250918928,-8.994135088,52.19977048,0
chr25,24hrs,LOC103230234,42.0828360518,-8.8458460228,52.266653488,0
chr25,24hrs,TMCC2,41.9318116308,-8.73565921885,51.73462612635,0
chr25,24hrs,DSTYK,41.93274065875,-8.76737605575,52.0708767165,0
chr25,24hrs,RBBP5,41.8067446408,-8.6792900064,51.6068326572,0
chr25,24hrs,TMEM81,41.83874461,-8.71057788,51.619865115,0
chr25,24hrs,CNTN2,42.106150156,-8.972032848000001,51.728769954,0
chr25,24hrs,NFASC,42.047651762,-8.683220405866667,51.76782144213333,0
chr25,24hrs,LRRN2,41.267194543,-8.61999325345,52.0311638384,0
chr25,24hrs,MDM4,41.5274632616,-8.883181305099999,52.137907308,0
chr25,24hrs,TRNAK-UUU,41.1747591875,-8.900247928799999,52.2534032018,0
chr25,24hrs,TRNAK-UUU-2,41.1785721875,-8.903096556,52.254315941,0
chr25,24hrs,LOC103230249,41.2689695,-8.970630844799999,52.2759548528,0
chr25,24hrs,PIK3C2B,41.25119368,-8.531346704999999,52.58418275,0
chr25,24hrs,PPP1R15B,41.556881554,-8.88007002,52.569078356,0
chr25,24hrs,PLEKHA6,42.3489368325,-8.9556211311,51.9201834382,0
chr25,24hrs,GOLT1A,42.1037661198,-8.724755245799999,51.7804251307,0
chr25,24hrs,KISS1,42.1838594318,-8.750285997799999,51.7817305387,0
chr25,24hrs,REN,42.510172292,-8.854302332,51.787048978,0
chr25,24hrs,LOC103230257,42.3520746402,-8.8039067142,51.7844722093,0
chr25,24hrs,ETNK2,41.752111645,-8.4400246154,52.0961496251,0
chr25,24hrs,SOX13,42.0259248504,-8.4759523068,52.1962351282,0
chr25,24hrs,LOC103230261,41.714089298800005,-8.3658760172,52.289787008400005,0
chr25,24hrs,SNRPE,41.2107173545,-8.101284146300001,52.7038043128,0
chr25,24hrs,ZC3H11A,40.833286128800005,-8.6572616854,52.9171032462,0
chr25,24hrs,ZBED6,41.0979813954,-8.354625117000001,53.018568040400005,0
chr25,24hrs,LAX1,40.9391878399,-8.6061772895,53.159051397400006,0
chr25,24hrs,ATP2B4,41.02281550325,-8.5648516165,53.0320667925,0
chr25,24hrs,LOC103230276,41.5245007275,-8.633182565,52.9727896425,0
chr25,24hrs,LOC103230277,41.3907473539,-8.5713684354,52.9460885553,0
chr25,24hrs,LOC103230274,41.5354528148,-8.6382440728,52.9749759996,0
chr25,24hrs,OPTC,41.4954593382,-8.6197610852,52.9669921314,0
chr25,24hrs,PRELP,41.7363246629,-8.7310770094,53.0150758983,0
chr25,24hrs,FMOD,41.6190979632,-9.51893627855,53.24894742705,-1
chr25,24hrs,BTG2,41.067751,-9.4436391,53.25291825,0
chr25,24hrs,LOC103230283,41.11663126,-9.650124966,53.301162345,0
chr25,24hrs,CHIT1,41.1895557688,-10.3727270044,53.212604351,0
chr25,24hrs,CHI3L1,41.144364108,-10.631681254,52.993792535,0
chr25,24hrs,MYBPH,41.1298962832,-10.7145838216,52.923741314,0
chr25,24hrs,ADORA1,41.7600683032,-10.6847031992,52.76416626,-1
chr25,24hrs,MYOG,41.799755614,-10.9846143116,52.483530846,-1
chr25,24hrs,PPFIA4,41.9852730563,-10.52439496525,52.13001357225,0
chr25,24hrs,TMEM183A,42.281853255,-10.71086742,52.0637018,-1
chr25,24hrs,LOC103230293,41.9295146321,-10.7376768396,52.4040667663,0
chr25,24hrs,LOC103230292,42.362028154,-10.3565241352,51.869232294300005,0
chr25,24hrs,LOC103230295,42.177955522000005,-10.3866199336,52.0524561099,0
chr25,24hrs,ADIPOR1,42.038020412,-10.4094992656,52.1917459354,0
chr25,24hrs,KLHL12,42.1670832488,-9.8208612775,52.35035654455,0
chr25,24hrs,RABIF,41.8127928796,-10.1878377562,52.5466855554,0
chr25,24hrs,LOC103230300,41.8525227044,-9.9533962918,52.6224412606,0
chr25,24hrs,LOC103230302,41.91850885,-9.564019075,52.748261775,0
chr25,24hrs,KDM5B,41.1109796916,-9.2690797708,53.2876423676,0
chr25,24hrs,SYT2,40.9075187728,-9.320311262,53.2120624654,0
chr25,24hrs,LOC103230306,41.0839443432,-8.5634011999,53.1464984805,0
chr25,24hrs,LOC103230304,40.922409688,-9.30597977,53.225987809,0
chr25,24hrs,LOC103230307,41.0175211488,-8.6114891772,53.0781623216,0
chr25,24hrs,PPP1R12B,40.12156477893333,-10.516132018133334,52.35932957253333,-1
chr25,24hrs,UBE2T,40.073051944,-10.74215194,52.35611498,-1
chr25,24hrs,LGR6,40.8408870842,-10.410046051,52.8907173048,0
chr25,24hrs,LOC103231026,40.3442285859,-10.4803299056,53.0342713397,0
chr25,24hrs,LOC103230313,40.5772786031,-10.4664038704,52.9831894473,0
chr25,24hrs,PTPN7,40.5418533496,-10.4685207264,52.9909542568,0
chr25,24hrs,ARL8A,40.6832497359,-10.4600715056,52.9599617897,0
chr25,24hrs,LOC103230311,40.692221513,-10.459535392,52.957995279,0
chr25,24hrs,GPR37L1,40.7889260677,-10.4537567568,52.9367987491,0
chr25,24hrs,LOC103230317,40.9461139609,-10.4443639056,52.9023449647,0
