gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
RPSA,gene-RPSA,23915,29889,chr15,NC_023656.1,0,1,"[42.932173865500005, 2.1676822935, 32.865947329]",42.932173865500005,2.1676822935,32.865947329,"[42.9021586973, 2.1607458821, 32.820620201400004]",42.9021586973,2.1607458821,32.820620201400004,26902,42.9021586973,2.1607458821,32.820620201400004,29.889,"[42.9021586973, 2.1607458821, 32.820620201400004]"
SLC25A38,gene-SLC25A38,39051,53170,chr15,NC_023656.1,0,1,"[42.85612606070001, 2.1501078839, 32.7511044426]",42.85612606070001,2.1501078839,32.7511044426,"[42.785187969000006, 2.133714313, 32.643977942]",42.785187969000006,2.133714313,32.643977942,46110,42.785187969000006,2.133714313,32.643977942,53.169999999999995,"[42.785187969000006, 2.133714313, 32.643977942]"
LOC103221036,gene-LOC103221036,55401,61964,chr15,NC_023656.1,0,1,"[42.7739787557, 2.1311238989000003, 32.6270504526]",42.7739787557,2.1311238989000003,32.6270504526,"[42.741004274800005, 2.1235035996000002, 32.577254346400004]",42.741004274800005,2.1235035996000002,32.577254346400004,58682,42.741004274800005,2.1235035996000002,32.577254346400004,61.964,"[42.741004274800005, 2.1235035996000002, 32.577254346400004]"
LOC103221037,gene-LOC103221037,80850,82007,chr15,NC_023656.1,0,1,"[42.646115345, 2.101575065, 32.43395871]",42.646115345,2.101575065,32.43395871,"[42.6403022299, 2.1002316723, 32.4251800882]",42.6403022299,2.1002316723,32.4251800882,81428,42.6403022299,2.1002316723,32.4251800882,82.00699999999999,"[42.6403022299, 2.1002316723, 32.4251800882]"
CCR8,gene-CCR8,83215,87282,chr15,NC_023656.1,0,1,"[42.634232875500004, 2.0988290635, 32.416014509]",42.634232875500004,2.0988290635,32.416014509,"[42.6137990474, 2.0941068698, 32.3851565532]",42.6137990474,2.0941068698,32.3851565532,85248,42.6137990474,2.0941068698,32.3851565532,87.28200000000001,"[42.6137990474, 2.0941068698, 32.3851565532]"
CX3CR1,gene-CX3CR1,136757,153316,chr15,NC_023656.1,1,2,"[42.3652218049, 2.0366614473, 32.0097699382]",42.3652218049,2.0366614473,32.0097699382,"[42.2820244212, 2.0174347924, 31.8841301816]",42.2820244212,2.0174347924,31.8841301816,145036,42.2820244212,2.0174347924,31.8841301816,53.315999999999995,"[42.2820244212, 2.0174347924, 31.8841301816]"
LOC103221044,gene-LOC103221044,158866,159414,chr15,NC_023656.1,1,2,"[42.2541395562, 2.0109906874, 31.8420201116]",42.2541395562,2.0109906874,31.8420201116,"[42.2513862398, 2.0103544046, 31.8378622164]",42.2513862398,2.0103544046,31.8378622164,159140,42.2513862398,2.0103544046,31.8378622164,59.414,"[42.2513862398, 2.0103544046, 31.8378622164]"
XIRP1,gene-XIRP1,221365,232284,chr15,NC_023656.1,2,3,"[42.0876682475, 2.0765905535, 31.706911933]",42.0876682475,2.0765905535,31.706911933,"[42.108212345999995, 2.1345256756, 31.7973671128]",42.108212345999995,2.1345256756,31.7973671128,226824,42.108212345999995,2.1345256756,31.7973671128,32.284,"[42.108212345999995, 2.1345256756, 31.7973671128]"
CSRNP1,gene-CSRNP1,262329,274003,chr15,NC_023656.1,2,3,"[42.164742013499996, 2.2939414411, 32.0462659018]",42.164742013499996,2.2939414411,32.0462659018,"[42.1867066445, 2.3558825177, 32.1429756526]",42.1867066445,2.3558825177,32.1429756526,268166,42.1867066445,2.3558825177,32.1429756526,74.003,"[42.1867066445, 2.3558825177, 32.1429756526]"
TTC21A,gene-TTC21A,276965,308194,chr15,NC_023656.1,2,4,"[42.032034669249995, 1.83759618225, 31.66959993025]",42.032034669249995,1.83759618225,31.66959993025,"[42.0257716933, 1.7866195241, 31.7262758809]",42.0257716933,1.7866195241,31.7262758809,292579,42.0257716933,1.7866195241,31.7262758809,54.096999999999994,"[42.0257716933, 1.7866195241, 31.7262758809]"
GORASP1,gene-GORASP1,308445,319309,chr15,NC_023656.1,3,4,"[42.216343443, 2.421441283, 32.319032747499996]",42.216343443,2.421441283,32.319032747499996,"[42.191545276599996, 2.3283302846, 32.2684662595]",42.191545276599996,2.3283302846,32.2684662595,313877,42.191545276599996,2.3283302846,32.2684662595,19.309,"[42.191545276599996, 2.3283302846, 32.2684662595]"
WDR48,gene-WDR48,319589,366265,chr15,NC_023656.1,3,4,"[42.1909061486, 2.3259305165999997, 32.2671629995]",42.1909061486,2.3259305165999997,32.2671629995,"[42.084363511, 1.925889191, 32.0499095575]",42.084363511,1.925889191,32.0499095575,342927,42.084363511,1.925889191,32.0499095575,66.265,"[42.084363511, 1.925889191, 32.0499095575]"
LOC103221049,gene-LOC103221049,375696,389736,chr15,NC_023656.1,3,4,"[42.0628363104, 1.8450598623999999, 32.006012968]",42.0628363104,1.8450598623999999,32.006012968,"[42.0307886064, 1.7247286383999998, 31.940663788000002]",42.0307886064,1.7247286383999998,31.940663788000002,382716,42.0307886064,1.7247286383999998,31.940663788000002,89.736,"[42.0307886064, 1.7247286383999998, 31.940663788000002]"
SCN11A,gene-SCN11A,466295,575460,chr15,NC_023656.1,4,6,"[42.270047308, 1.6144252145, 32.5538577795]",42.270047308,1.6144252145,32.5538577795,"[42.702602704, 1.577647526, 33.642243746]",42.702602704,1.577647526,33.642243746,520877,42.702602704,1.577647526,33.642243746,87.72999999999999,"[42.702602704, 1.577647526, 33.642243746]"
SCN10A,gene-SCN10A,624962,724018,chr15,NC_023656.1,6,8,"[42.7871518154, 1.6196934072, 33.8010794111]",42.7871518154,1.6196934072,33.8010794111,"[42.7368016506, 1.8193506808, 33.4604803079]",42.7368016506,1.8193506808,33.4604803079,674490,42.7368016506,1.8193506808,33.4604803079,62.009,"[42.7368016506, 1.8193506808, 33.4604803079]"
SCN5A,gene-SCN5A,767854,869787,chr15,NC_023656.1,7,9,"[42.6243772259, 1.6479531553, 33.081242884699996]",42.6243772259,1.6479531553,33.081242884699996,"[43.21822359395, 2.40857210465, 32.95872451535]",43.21822359395,2.40857210465,32.95872451535,818820,43.21822359395,2.40857210465,32.95872451535,84.8935,"[43.21822359395, 2.40857210465, 32.95872451535]"
EXOG,gene-EXOG,892860,920371,chr15,NC_023656.1,8,10,"[43.450893874, 2.359981565, 33.145449417]",43.450893874,2.359981565,33.145449417,"[43.6738952889, 2.47477809025, 33.129519172449996]",43.6738952889,2.47477809025,33.129519172449996,906615,43.6738952889,2.47477809025,33.129519172449996,60.185500000000005,"[43.6738952889, 2.47477809025, 33.129519172449996]"
ACVR2B,gene-ACVR2B,923222,962438,chr15,NC_023656.1,9,10,"[43.6090713664, 2.6742010266, 32.95979742]",43.6090713664,2.6742010266,32.95979742,"[43.971866425600005, 2.7420564713999998, 33.02293518]",43.971866425600005,2.7420564713999998,33.02293518,942830,43.971866425600005,2.7420564713999998,33.02293518,62.438,"[43.971866425600005, 2.7420564713999998, 33.02293518]"
XYLB,gene-XYLB,1003809,1070385,chr15,NC_023656.1,10,11,"[44.294890984000006, 2.7809328296999998, 33.1023833908]",44.294890984000006,2.7809328296999998,33.1023833908,"[43.86720676, 2.3244411705, 33.434011762]",43.86720676,2.3244411705,33.434011762,1037097,43.86720676,2.3244411705,33.434011762,70.38499999999999,"[43.86720676, 2.3244411705, 33.434011762]"
SLC22A14,gene-SLC22A14,1097989,1111253,chr15,NC_023656.1,10,12,"[43.6686836433, 2.52705133195, 32.962035925150005]",43.6686836433,2.52705133195,32.962035925150005,"[43.580606704100006, 2.4891501151499997, 32.94560647155]",43.580606704100006,2.4891501151499997,32.94560647155,1104621,43.580606704100006,2.4891501151499997,32.94560647155,55.6265,"[43.580606704100006, 2.4891501151499997, 32.94560647155]"
SLC22A13,gene-SLC22A13,1142510,1154660,chr15,NC_023656.1,11,12,"[43.385485934, 2.169917918, 33.264469165]",43.385485934,2.169917918,33.264469165,"[43.302178244000004, 2.183790788, 33.17384839]",43.302178244000004,2.183790788,33.17384839,1148585,43.302178244000004,2.183790788,33.17384839,54.66,"[43.302178244000004, 2.183790788, 33.17384839]"
OXSR1,gene-OXSR1,1164529,1255935,chr15,NC_023656.1,11,13,"[43.3576188848, 2.08261420325, 33.0229088999]",43.3576188848,2.08261420325,33.0229088999,"[42.905268872, 2.02770204875, 32.2316162985]",42.905268872,2.02770204875,32.2316162985,1210232,42.905268872,2.02770204875,32.2316162985,77.9675,"[42.905268872, 2.02770204875, 32.2316162985]"
LOC103221062,gene-LOC103221062,1184215,1185406,chr15,NC_023656.1,11,12,"[43.099531431, 2.217536687, 32.9534124225]",43.099531431,2.217536687,32.9534124225,"[43.0913652204, 2.2188965708, 32.944529349]",43.0913652204,2.2188965708,32.944529349,1184810,43.0913652204,2.2188965708,32.944529349,85.406,"[43.0913652204, 2.2188965708, 32.944529349]"
MYD88,gene-MYD88,1276804,1281811,chr15,NC_023656.1,12,13,"[42.757739036, 2.0555851868, 32.0787535388]",42.757739036,2.0555851868,32.0787535388,"[42.742512749, 2.0438522837, 32.0294080517]",42.742512749,2.0438522837,32.0294080517,1279307,42.742512749,2.0438522837,32.0294080517,81.811,"[42.742512749, 2.0438522837, 32.0294080517]"
ACAA1,gene-ACAA1,1282556,1297154,chr15,NC_023656.1,12,13,"[42.740247204, 2.0421065252, 32.0220658532]",42.740247204,2.0421065252,32.0220658532,"[42.695854686, 2.0078990318, 31.8781981838]",42.695854686,2.0078990318,31.8781981838,1289855,42.695854686,2.0078990318,31.8781981838,97.154,"[42.695854686, 2.0078990318, 31.8781981838]"
DLEC1,gene-DLEC1,1297129,1364134,chr15,NC_023656.1,12,14,"[42.910600370350004, 2.30659529415, 31.90044914125]",42.910600370350004,2.30659529415,31.90044914125,"[42.8549292661, 2.3555994009, 31.2552747475]",42.8549292661,2.3555994009,31.2552747475,1330631,42.8549292661,2.3555994009,31.2552747475,82.06700000000001,"[42.8549292661, 2.3555994009, 31.2552747475]"
PLCD1,gene-PLCD1,1372874,1395475,chr15,NC_023656.1,13,14,"[42.7877151082, 2.278588444, 31.1649740772]",42.7877151082,2.278588444,31.1649740772,"[42.8188886675, 2.36460785, 30.952474955]",42.8188886675,2.36460785,30.952474955,1384174,42.8188886675,2.36460785,30.952474955,95.475,"[42.8188886675, 2.36460785, 30.952474955]"
VILL,gene-VILL,1395763,1412352,chr15,NC_023656.1,13,15,"[42.5508239117, 1.7703932885, 31.4357164649]",42.5508239117,1.7703932885,31.4357164649,"[42.527199516799996, 1.7304055040000001, 31.3639242496]",42.527199516799996,1.7304055040000001,31.3639242496,1404057,42.527199516799996,1.7304055040000001,31.3639242496,56.176,"[42.527199516799996, 1.7304055040000001, 31.3639242496]"
CTDSPL,gene-CTDSPL,1418855,1536527,chr15,NC_023656.1,14,16,"[42.77465233675, 2.31997711525, 31.006967257499998]",42.77465233675,2.31997711525,31.006967257499998,"[42.459626741950004, 1.9339600028500001, 31.6125662055]",42.459626741950004,1.9339600028500001,31.6125662055,1477691,42.459626741950004,1.9339600028500001,31.6125662055,68.2635,"[42.459626741950004, 1.9339600028500001, 31.6125662055]"
