chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr15,0,610,NC_023656.1,2803_002_autosomes_peak_53917,1739,.,64.0397,178.208,173.946,222,0,1,"[43.052330000000005, 2.19545, 33.0474]",43.052330000000005,2.19545,33.0474,"[43.049265177, 2.194741729, 33.042771686]",43.049265177,2.194741729,33.042771686,305,0.61,"[43.049265177, 2.194741729, 33.042771686]",43.049265177,2.194741729,33.042771686
chr15,959,1216,NC_023656.1,2803_002_autosomes_peak_53918,52,.,5.39281,7.31679,5.2005,172,0,1,"[43.047511696300006, 2.1943365051000003, 33.040123683400004]",43.047511696300006,2.1943365051000003,33.040123683400004,"[43.04622045120001, 2.1940381024, 33.0381737216]",43.04622045120001,2.1940381024,33.0381737216,1087,1.216,"[43.04622045120001, 2.1940381024, 33.0381737216]",43.04622045120001,2.1940381024,33.0381737216
chr15,4563,4720,NC_023656.1,2803_002_autosomes_peak_53919,19,.,3.37051,3.83133,1.95257,36,0,1,"[43.02940411910001, 2.1901519007, 33.0127786938]",43.02940411910001,2.1901519007,33.0127786938,"[43.028615304000006, 2.189969608, 33.011587472]",43.028615304000006,2.189969608,33.011587472,4641,4.72,"[43.028615304000006, 2.189969608, 33.011587472]",43.028615304000006,2.189969608,33.011587472
chr15,20536,20935,NC_023656.1,2803_002_autosomes_peak_53920,64,.,6.06692,8.5891,6.41772,91,0,1,"[42.949150975200006, 2.1716056504, 32.891585153600005]",42.949150975200006,2.1716056504,32.891585153600005,"[42.947146279500004, 2.1711423715000002, 32.888557781]",42.947146279500004,2.1711423715000002,32.888557781,20735,20.935000000000002,"[42.947146279500004, 2.1711423715000002, 32.888557781]",42.947146279500004,2.1711423715000002,32.888557781
chr15,22649,22916,NC_023656.1,2803_002_autosomes_peak_53921,29,.,4.04461,4.93036,2.95342,187,0,1,"[42.9385346293, 2.1691522461000003, 32.875552977400005]",42.9385346293,2.1691522461000003,32.875552977400005,"[42.937193141200005, 2.1688422324000003, 32.8735271416]",42.937193141200005,2.1688422324000003,32.8735271416,22782,22.916,"[42.937193141200005, 2.1688422324000003, 32.8735271416]",42.937193141200005,2.1688422324000003,32.8735271416
chr15,29256,30154,NC_023656.1,2803_002_autosomes_peak_53922,672,.,30.3346,70.4872,67.2266,635,0,1,"[42.905339079200004, 2.1614808584, 32.8254230256]",42.905339079200004,2.1614808584,32.8254230256,"[42.9008272578, 2.1604381906000003, 32.818609540400004]",42.9008272578,2.1604381906000003,32.818609540400004,29705,30.153999999999996,"[42.9008272578, 2.1604381906000003, 32.818609540400004]",42.9008272578,2.1604381906000003,32.818609540400004
chr15,51976,53250,NC_023656.1,2803_002_autosomes_peak_53923a,427,.,21.5713,45.7243,42.788,134,0,1,"[42.7911869832, 2.1351006664, 32.6530372976]",42.7911869832,2.1351006664,32.6530372976,"[42.784786025, 2.1336214250000003, 32.643370950000005]",42.784786025,2.1336214250000003,32.643370950000005,52613,53.25,"[42.784786025, 2.1336214250000003, 32.643370950000005]",42.784786025,2.1336214250000003,32.643370950000005
chr15,51976,53250,NC_023656.1,2803_002_autosomes_peak_53923b,374,.,19.549,40.3031,37.4471,244,0,1,"[42.7911869832, 2.1351006664, 32.6530372976]",42.7911869832,2.1351006664,32.6530372976,"[42.784786025, 2.1336214250000003, 32.643370950000005]",42.784786025,2.1336214250000003,32.643370950000005,52613,53.25,"[42.784786025, 2.1336214250000003, 32.643370950000005]",42.784786025,2.1336214250000003,32.643370950000005
chr15,51976,53250,NC_023656.1,2803_002_autosomes_peak_53923c,191,.,12.1338,21.6867,19.1581,779,0,1,"[42.7911869832, 2.1351006664, 32.6530372976]",42.7911869832,2.1351006664,32.6530372976,"[42.784786025, 2.1336214250000003, 32.643370950000005]",42.784786025,2.1336214250000003,32.643370950000005,52613,53.25,"[42.784786025, 2.1336214250000003, 32.643370950000005]",42.784786025,2.1336214250000003,32.643370950000005
chr15,51976,53250,NC_023656.1,2803_002_autosomes_peak_53923d,161,.,10.7856,18.5684,16.1079,933,0,1,"[42.7911869832, 2.1351006664, 32.6530372976]",42.7911869832,2.1351006664,32.6530372976,"[42.784786025, 2.1336214250000003, 32.643370950000005]",42.784786025,2.1336214250000003,32.643370950000005,52613,53.25,"[42.784786025, 2.1336214250000003, 32.643370950000005]",42.784786025,2.1336214250000003,32.643370950000005
chr15,128487,128712,NC_023656.1,2803_002_autosomes_peak_53924,29,.,4.04461,4.93036,2.95342,113,1,2,"[42.4067727659, 2.0462637443, 32.0725177362]",42.4067727659,2.0462637443,32.0725177362,"[42.4056422984, 2.0460024968000003, 32.0708105712]",42.4056422984,2.0460024968000003,32.0708105712,128599,28.712,"[42.4056422984, 2.0460024968000003, 32.0708105712]",42.4056422984,2.0460024968000003,32.0708105712
chr15,225462,225592,NC_023656.1,2803_002_autosomes_peak_53925,52,.,5.39281,7.31679,5.2005,81,2,3,"[42.095376753, 2.0983288258, 31.7408523004]",42.095376753,2.0983288258,31.7408523004,"[42.095621347999995, 2.0990185928, 31.7419292464]",42.095621347999995,2.0990185928,31.7419292464,225527,25.592,"[42.095621347999995, 2.0990185928, 31.7419292464]",42.095621347999995,2.0990185928,31.7419292464
chr15,228060,228283,NC_023656.1,2803_002_autosomes_peak_53926,19,.,3.37051,3.83133,1.95257,32,2,3,"[42.10026489, 2.112113554, 31.762374652]",42.10026489,2.112113554,31.762374652,"[42.1006844645, 2.1132967697, 31.7642220286]",42.1006844645,2.1132967697,31.7642220286,228171,28.283,"[42.1006844645, 2.1132967697, 31.7642220286]",42.1006844645,2.1132967697,31.7642220286
chr15,229598,229772,NC_023656.1,2803_002_autosomes_peak_53927,40,.,4.71871,6.09502,4.04188,49,2,3,"[42.103158637, 2.1202740282, 31.7751157516]",42.103158637,2.1202740282,31.7751157516,"[42.103486018, 2.1211972548, 31.7765572024]",42.103486018,2.1211972548,31.7765572024,229685,29.772,"[42.103486018, 2.1211972548, 31.7765572024]",42.103486018,2.1211972548,31.7765572024
