gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
RPSA,gene-RPSA,23915,29889,chr15,29256,30154,NC_023656.1,2803_002_autosomes_peak_53922,672,.,30.3346,70.4872,67.2266,635
SLC25A38,gene-SLC25A38,39051,53170,chr15,51976,53250,NC_023656.1,2803_002_autosomes_peak_53923a,427,.,21.5713,45.7243,42.788,134
SLC25A38,gene-SLC25A38,39051,53170,chr15,51976,53250,NC_023656.1,2803_002_autosomes_peak_53923b,374,.,19.549,40.3031,37.4471,244
SLC25A38,gene-SLC25A38,39051,53170,chr15,51976,53250,NC_023656.1,2803_002_autosomes_peak_53923c,191,.,12.1338,21.6867,19.1581,779
SLC25A38,gene-SLC25A38,39051,53170,chr15,51976,53250,NC_023656.1,2803_002_autosomes_peak_53923d,161,.,10.7856,18.5684,16.1079,933
XIRP1,gene-XIRP1,221365,232284,chr15,225462,225592,NC_023656.1,2803_002_autosomes_peak_53925,52,.,5.39281,7.31679,5.2005,81
XIRP1,gene-XIRP1,221365,232284,chr15,228060,228283,NC_023656.1,2803_002_autosomes_peak_53926,19,.,3.37051,3.83133,1.95257,32
XIRP1,gene-XIRP1,221365,232284,chr15,229598,229772,NC_023656.1,2803_002_autosomes_peak_53927,40,.,4.71871,6.09502,4.04188,49
CSRNP1,gene-CSRNP1,262329,274003,chr15,262161,265786,NC_023656.1,2803_002_autosomes_peak_53933a,161,.,10.7856,18.5684,16.1079,159
CSRNP1,gene-CSRNP1,262329,274003,chr15,262161,265786,NC_023656.1,2803_002_autosomes_peak_53933b,770,.,33.7051,80.4711,77.0947,902
CSRNP1,gene-CSRNP1,262329,274003,chr15,262161,265786,NC_023656.1,2803_002_autosomes_peak_53933c,482,.,23.5936,51.2659,48.2516,1487
CSRNP1,gene-CSRNP1,262329,274003,chr15,262161,265786,NC_023656.1,2803_002_autosomes_peak_53933d,912,.,38.4238,94.8058,91.2728,2599
CSRNP1,gene-CSRNP1,262329,274003,chr15,266859,269599,NC_023656.1,2803_002_autosomes_peak_53934a,191,.,12.1338,21.6867,19.1581,826
CSRNP1,gene-CSRNP1,262329,274003,chr15,266859,269599,NC_023656.1,2803_002_autosomes_peak_53934b,1228,.,48.5353,126.72,122.875,1771
CSRNP1,gene-CSRNP1,262329,274003,chr15,271306,271436,NC_023656.1,2803_002_autosomes_peak_53935,29,.,4.04461,4.93036,2.95342,89
CSRNP1,gene-CSRNP1,262329,274003,chr15,271839,272031,NC_023656.1,2803_002_autosomes_peak_53936,29,.,4.04461,4.93036,2.95342,83
CSRNP1,gene-CSRNP1,262329,274003,chr15,273453,273848,NC_023656.1,2803_002_autosomes_peak_53937,29,.,4.04461,4.93036,2.95342,20
TTC21A,gene-TTC21A,276965,308194,chr15,276997,277379,NC_023656.1,2803_002_autosomes_peak_53939,40,.,4.71871,6.09502,4.04188,318
TTC21A,gene-TTC21A,276965,308194,chr15,279587,279688,NC_023656.1,2803_002_autosomes_peak_53940,19,.,3.37051,3.83133,1.95257,49
TTC21A,gene-TTC21A,276965,308194,chr15,289297,289760,NC_023656.1,2803_002_autosomes_peak_53941,76,.,6.74102,9.90672,7.68582,364
TTC21A,gene-TTC21A,276965,308194,chr15,290088,290670,NC_023656.1,2803_002_autosomes_peak_53942,103,.,8.08922,12.6616,10.3521,262
TTC21A,gene-TTC21A,276965,308194,chr15,307807,309244,NC_023656.1,2803_002_autosomes_peak_53943a,770,.,33.7051,80.4711,77.0947,540
TTC21A,gene-TTC21A,276965,308194,chr15,307807,309244,NC_023656.1,2803_002_autosomes_peak_53943b,161,.,10.7856,18.5684,16.1079,941
TTC21A,gene-TTC21A,276965,308194,chr15,307807,309244,NC_023656.1,2803_002_autosomes_peak_53943c,207,.,12.8079,23.2817,20.7206,1128
GORASP1,gene-GORASP1,308445,319309,chr15,307807,309244,NC_023656.1,2803_002_autosomes_peak_53943a,770,.,33.7051,80.4711,77.0947,540
GORASP1,gene-GORASP1,308445,319309,chr15,307807,309244,NC_023656.1,2803_002_autosomes_peak_53943b,161,.,10.7856,18.5684,16.1079,941
GORASP1,gene-GORASP1,308445,319309,chr15,307807,309244,NC_023656.1,2803_002_autosomes_peak_53943c,207,.,12.8079,23.2817,20.7206,1128
WDR48,gene-WDR48,319589,366265,chr15,365538,366487,NC_023656.1,2803_002_autosomes_peak_53944a,146,.,10.1115,17.0478,14.6228,292
WDR48,gene-WDR48,319589,366265,chr15,365538,366487,NC_023656.1,2803_002_autosomes_peak_53944b,146,.,10.1115,17.0478,14.6228,661
SCN11A,gene-SCN11A,466295,575460,chr15,509244,509432,NC_023656.1,2803_002_autosomes_peak_53945,29,.,4.04461,4.93036,2.95342,49
SCN11A,gene-SCN11A,466295,575460,chr15,552410,552551,NC_023656.1,2803_002_autosomes_peak_53946,29,.,4.04461,4.93036,2.95342,55
SCN10A,gene-SCN10A,624962,724018,chr15,707589,708079,NC_023656.1,2803_002_autosomes_peak_53952,176,.,11.4597,20.1152,17.6199,194
SCN5A,gene-SCN5A,767854,869787,chr15,767376,767936,NC_023656.1,2803_002_autosomes_peak_53956,131,.,9.43743,15.5552,13.1671,370
SCN5A,gene-SCN5A,767854,869787,chr15,772880,773079,NC_023656.1,2803_002_autosomes_peak_53957,19,.,3.37051,3.83133,1.95257,23
SCN5A,gene-SCN5A,767854,869787,chr15,779637,779977,NC_023656.1,2803_002_autosomes_peak_53958,19,.,3.37051,3.83133,1.95257,102
SCN5A,gene-SCN5A,767854,869787,chr15,782860,783376,NC_023656.1,2803_002_autosomes_peak_53959,409,.,20.8972,43.9033,40.9933,268
SCN5A,gene-SCN5A,767854,869787,chr15,784659,784790,NC_023656.1,2803_002_autosomes_peak_53960,19,.,3.37051,3.83133,1.95257,9
SCN5A,gene-SCN5A,767854,869787,chr15,793665,794308,NC_023656.1,2803_002_autosomes_peak_53961,76,.,6.74102,9.90672,7.68582,185
SCN5A,gene-SCN5A,767854,869787,chr15,800692,800928,NC_023656.1,2803_002_autosomes_peak_53962,19,.,3.37051,3.83133,1.95257,23
SCN5A,gene-SCN5A,767854,869787,chr15,801434,801636,NC_023656.1,2803_002_autosomes_peak_53963,19,.,3.37051,3.83133,1.95257,25
SCN5A,gene-SCN5A,767854,869787,chr15,828605,828971,NC_023656.1,2803_002_autosomes_peak_53964,52,.,5.39281,7.31679,5.2005,102
SCN5A,gene-SCN5A,767854,869787,chr15,833870,834026,NC_023656.1,2803_002_autosomes_peak_53965,19,.,3.37051,3.83133,1.95257,102
SCN5A,gene-SCN5A,767854,869787,chr15,836620,836782,NC_023656.1,2803_002_autosomes_peak_53966,19,.,3.37051,3.83133,1.95257,27
SCN5A,gene-SCN5A,767854,869787,chr15,852163,852348,NC_023656.1,2803_002_autosomes_peak_53967,40,.,4.71871,6.09502,4.04188,61
