gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
LOC103245207,0.676698945444814,-1.57768277321459,-0.476151861672132,,,
FAM154B,-1.04599084541591,-2.23262715237116,0.736245270262746,3.85628,3.27121,
EFTUD1,0.218269055747891,0.624640970354292,0.544421797696283,3.85628,3.27121,-1.7319899999999997
MEX3B,-1.55910541456897,-2.35673668399251,-2.93764067579138,0.29286999999999974,-0.11697999999999986,
STARD5,-0.619008433262539,-1.9275076143106,-1.30320380559359,-1.143699999999999,-4.4031899999999995,-2.5208899999999996
IL16,0.0,0.0,2.40178883633417,,,
LOC103245216,,,,,,
MESDC1,-0.0933234750445394,-0.433819058277073,-1.35836602927003,0.0023100000000000342,-2.2315099999999997,
MESDC2,-0.3825530994231,-0.488497311273936,-1.1412341074695,-1.4366000000000003,-2.8329199999999997,
CEMIP,-0.512762818662728,-2.06117460020316,-3.96377866410878,-2.9800200000000006,-1.9893099999999997,-0.6166699999999996
LOC103246057,-1.09187027612123,-4.77414661748904,-3.6613681757659,0.29286999999999974,-1.0232100000000002,
ABHD17C,-0.229574751236591,-0.467628258188897,-1.07419217891548,5.106890000000001,-0.05712000000000028,
ARNT2,-0.535875902192738,-0.582514216033664,-0.927257388846335,6.359750000000001,-12.259920000000001,1.95845
FAH,0.549978843634945,0.777956593591693,1.06903525781407,-7.40588,-15.220799999999999,0.5167299999999999
ZFAND6,-0.0942967276025716,0.272729339052304,0.852142738115613,4.818619999999999,-0.05712000000000028,
LOC103246058,-1.9015616661161,0.0,0.0,-1.1461000000000006,-4.10109,-9.42119
LOC103245228,0.471900471257526,0.63616015624998,0.714205247248816,7.99619,-4.10109,-6.193249999999999
TRNAC-GCA,2.38390702597041,3.59284109689226,2.71196238731256,,,
KIAA1024,,,,,,
TMED3,-0.182831831447446,-0.406801283154755,-1.03832725657029,-5.48118,-7.244340000000001,-7.48084
LOC103245238,-1.47341280296734,-1.67046946151629,0.959293506919226,-5.48118,-7.244340000000001,-7.48084
RASGRF1,1.72060437204737,0.891825209997112,1.18645571830673,-9.139890000000001,-1.2654299999999998,-1.0972399999999998
CTSH,-0.0785337109382813,-0.244071390737385,0.368047947300367,-2.398900000000001,1.39614,-3.32787
TRNAK-CUU,0.826756871181011,4.95395143109389,2.54532798574483,,,
LOC103246059,0.145401571682651,-0.687966737914356,-0.811992587454696,1.64107,1.8179499999999997,1.4778799999999999
CHRNB4,,,,,,-0.13608999999999982
CHRNA3,2.69010319062729,1.93173895244895,1.95472245760073,,,
