chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr23,2340308,2340616,1.717919699170373,23,24,"[-68.734684524, 42.3876085624, 61.9566625764]",-68.734684524,42.3876085624,61.9566625764,"[-68.732899048, 42.3902351248, 61.9562231528]",-68.732899048,42.3902351248,61.9562231528,2340462,40.616,"[-68.732899048, 42.3902351248, 61.9562231528]",-68.732899048,42.3902351248,61.9562231528
chr23,2344428,2345003,2.7818197915865026,23,24,"[-68.710800884, 42.4227430984, 61.950784572399996]",-68.710800884,42.4227430984,61.950784572399996,"[-68.707467609, 42.4276465834, 61.9499642199]",-68.707467609,42.4276465834,61.9499642199,2344715,45.003,"[-68.707467609, 42.4276465834, 61.9499642199]",-68.707467609,42.4276465834,61.9499642199
chr23,2507034,2508639,2.126122724304318,25,26,"[-67.7903386678, 43.1572516506, 62.619979992400005]",-67.7903386678,43.1572516506,62.619979992400005,"[-67.7852294713, 43.1556159951, 62.606752545400006]",-67.7852294713,43.1556159951,62.606752545400006,2507836,8.639,"[-67.7852294713, 43.1556159951, 62.606752545400006]",-67.7852294713,43.1556159951,62.606752545400006
chr23,4056401,4056768,1.432671308192635,40,41,"[-68.7768268375, 40.8926189997, 62.0266967911]",-68.7768268375,40.8926189997,62.0266967911,"[-68.7775012, 40.8955255296, 62.0284404448]",-68.7775012,40.8955255296,62.0284404448,4056584,56.767999999999994,"[-68.7775012, 40.8955255296, 62.0284404448]",-68.7775012,40.8955255296,62.0284404448
chr23,4423049,4423364,1.9163457230916097,44,45,"[-68.4457433561, 42.2842345301, 61.7793179849]",-68.4457433561,42.2842345301,61.7793179849,"[-68.4459918596, 42.2823177236, 61.7762688164]",-68.4459918596,42.2823177236,61.7762688164,4423206,23.363999999999997,"[-68.4459918596, 42.2823177236, 61.7762688164]",-68.4459918596,42.2823177236,61.7762688164
chr23,5755017,5755436,2.307769565280696,57,58,"[-67.1351300394, 41.4804771583, 60.7600266536]",-67.1351300394,41.4804771583,60.7600266536,"[-67.1358457752, 41.4842397364, 60.7608314688]",-67.1358457752,41.4842397364,60.7608314688,5755226,55.43599999999999,"[-67.1358457752, 41.4842397364, 60.7608314688]",-67.1358457752,41.4842397364,60.7608314688
chr23,6206429,6206826,1.4266612857054704,62,63,"[-67.7735027548, 42.739345769399996, 62.4954207258]",-67.7735027548,42.739345769399996,62.4954207258,"[-67.7742019512, 42.7358238236, 62.4975487252]",-67.7742019512,42.7358238236,62.4975487252,6206627,6.8260000000000005,"[-67.7742019512, 42.7358238236, 62.4975487252]",-67.7742019512,42.7358238236,62.4975487252
chr23,6207368,6207704,2.8281422239683924,62,63,"[-67.7751565216, 42.7310155248, 62.5004539536]",-67.7751565216,42.7310155248,62.5004539536,"[-67.7757482848, 42.7280347344, 62.502254980800004]",-67.7757482848,42.7280347344,62.502254980800004,6207536,7.704,"[-67.7757482848, 42.7280347344, 62.502254980800004]",-67.7757482848,42.7280347344,62.502254980800004
chr23,6316381,6316756,1.5925476268132528,63,64,"[-67.8433786574, 42.060633202, 62.958730365]",-67.8433786574,42.060633202,62.958730365,"[-67.8412056824, 42.064098951999995, 62.95785474]",-67.8412056824,42.064098951999995,62.95785474,6316568,16.756,"[-67.8412056824, 42.064098951999995, 62.95785474]",-67.8412056824,42.064098951999995,62.95785474
chr23,6561992,6562789,3.813417092246124,65,66,"[-68.2571762056, 41.9475970344, 62.8081526064]",-68.2571762056,41.9475970344,62.8081526064,"[-68.2612004977, 41.945242457300004, 62.8019552938]",-68.2612004977,41.945242457300004,62.8019552938,6562390,62.788999999999994,"[-68.2612004977, 41.945242457300004, 62.8019552938]",-68.2612004977,41.945242457300004,62.8019552938
