chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr14,11683,12493,5.89844666822457,0,1,"[54.0464905024, -18.034930913000004, -41.383463788600004]",54.0464905024,-18.034930913000004,-41.383463788600004,"[54.0409280704, -18.029107823000004, -41.381717590600005]",54.0409280704,-18.029107823000004,-41.381717590600005,12088,12.493,"[54.0409280704, -18.029107823000004, -41.381717590600005]",54.0409280704,-18.029107823000004,-41.381717590600005
chr14,12588,12876,1.6470642290595503,0,1,"[54.0402756864, -18.028424868000002, -41.3815127896]",54.0402756864,-18.028424868000002,-41.3815127896,"[54.0382979328, -18.026354436000002, -41.3808919192]",54.0382979328,-18.026354436000002,-41.3808919192,12732,12.876000000000001,"[54.0382979328, -18.026354436000002, -41.3808919192]",54.0382979328,-18.026354436000002,-41.3808919192
chr14,19070,19560,12.732253768979287,0,1,"[53.995762496, -17.981825770000004, -41.367538894]",53.995762496,-17.981825770000004,-41.367538894,"[53.992397568, -17.978303160000003, -41.366482552]",53.992397568,-17.978303160000003,-41.366482552,19315,19.56,"[53.992397568, -17.978303160000003, -41.366482552]",53.992397568,-17.978303160000003,-41.366482552
chr14,64101,64332,1.49665067309425,0,1,"[53.6865256128, -17.658097911000002, -41.2704610642]",53.6865256128,-17.658097911000002,-41.2704610642,"[53.684939289599996, -17.656437252000003, -41.2699630744]",53.684939289599996,-17.656437252000003,-41.2699630744,64216,64.332,"[53.684939289599996, -17.656437252000003, -41.2699630744]",53.684939289599996,-17.656437252000003,-41.2699630744
chr14,77090,77387,1.982064522878088,0,1,"[53.597327551999996, -17.56471999, -41.242459378]",53.597327551999996,-17.56471999,-41.242459378,"[53.595287993599996, -17.562584857, -41.2418191054]",53.595287993599996,-17.562584857,-41.2418191054,77238,77.387,"[53.595287993599996, -17.562584857, -41.2418191054]",53.595287993599996,-17.562584857,-41.2418191054
chr14,95384,95948,2.018689802775146,0,1,"[53.4716989952, -17.433204424000003, -41.2030211728]",53.4716989952,-17.433204424000003,-41.2030211728,"[53.4678258944, -17.429149828, -41.2018053016]",53.4678258944,-17.429149828,-41.2018053016,95666,95.948,"[53.4678258944, -17.429149828, -41.2018053016]",53.4678258944,-17.429149828,-41.2018053016
chr14,97448,98259,3.15178061663443,0,1,"[53.4575250944, -17.418366328, -41.1985716016]",53.4575250944,-17.418366328,-41.1985716016,"[53.4519557952, -17.412536049, -41.1968232478]",53.4519557952,-17.412536049,-41.1968232478,97853,98.259,"[53.4519557952, -17.412536049, -41.1968232478]",53.4519557952,-17.412536049,-41.1968232478
chr14,111563,111786,1.4655063708266869,1,2,"[53.360594566399996, -17.316893593, -41.1681424846]",53.360594566399996,-17.316893593,-41.1681424846,"[53.3590631808, -17.315290446000002, -41.1676617412]",53.3590631808,-17.315290446000002,-41.1676617412,111674,11.786000000000001,"[53.3590631808, -17.315290446000002, -41.1676617412]",53.3590631808,-17.315290446000002,-41.1676617412
chr14,155316,155625,1.7126524614284726,1,2,"[53.060133964799995, -17.002353276, -41.0738197672]",53.060133964799995,-17.002353276,-41.0738197672,"[53.058012, -17.000131875, -41.073153625]",53.058012,-17.000131875,-41.073153625,155470,55.625,"[53.058012, -17.000131875, -41.073153625]",53.058012,-17.000131875,-41.073153625
chr14,204227,204555,2.955488750483932,2,3,"[52.7491637474, -16.7202083371, -40.9980945115]",52.7491637474,-16.7202083371,-40.9980945115,"[52.748844340999995, -16.7232414515, -40.999693347500006]",52.748844340999995,-16.7232414515,-40.999693347500006,204391,4.555,"[52.748844340999995, -16.7232414515, -40.999693347500006]",52.748844340999995,-16.7232414515,-40.999693347500006
