gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103231070,gene-LOC103231070,1235916,1241341,chr29,1237135,1237248,NC_023670.1,2803_001_autosomes_peak_144720,14,.,2.88702,3.05827,1.41458,46
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277719,1279714,NC_023670.1,2803_001_autosomes_peak_144721a,863,.,31.2761,89.2503,86.3492,604
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277719,1279714,NC_023670.1,2803_001_autosomes_peak_144721b,589,.,23.5774,61.6394,58.9578,772
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277719,1279714,NC_023670.1,2803_001_autosomes_peak_144721c,606,.,24.0585,63.3058,60.61,899
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277719,1279714,NC_023670.1,2803_001_autosomes_peak_144721d,445,.,19.2468,47.0593,44.5125,1345
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1308303,1308437,NC_023670.1,2803_001_autosomes_peak_144722,14,.,2.88702,3.05827,1.41458,99
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1311763,1311965,NC_023670.1,2803_001_autosomes_peak_144723,29,.,3.84937,4.75735,2.97448,89
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1315979,1316194,NC_023670.1,2803_001_autosomes_peak_144724,14,.,2.88702,3.05827,1.41458,9
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1317701,1319972,NC_023670.1,2803_001_autosomes_peak_144725a,57,.,5.29288,7.66889,5.74981,145
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1317701,1319972,NC_023670.1,2803_001_autosomes_peak_144725b,47,.,4.81171,6.6564,4.77727,1256
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1317701,1319972,NC_023670.1,2803_001_autosomes_peak_144725c,100,.,7.21756,12.0637,10.0145,1936
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1323331,1323738,NC_023670.1,2803_001_autosomes_peak_144726,38,.,4.33054,5.68452,3.84989,353
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1324252,1324395,NC_023670.1,2803_001_autosomes_peak_144727,21,.,3.3682,3.87986,2.15898,79
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1325051,1325208,NC_023670.1,2803_001_autosomes_peak_144728,38,.,4.33054,5.68452,3.84989,108
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1325554,1325751,NC_023670.1,2803_001_autosomes_peak_144729,14,.,2.88702,3.05827,1.41458,26
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1326158,1327087,NC_023670.1,2803_001_autosomes_peak_144730,47,.,4.81171,6.6564,4.77727,805
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1327447,1327979,NC_023670.1,2803_001_autosomes_peak_144731,38,.,4.33054,5.68452,3.84989,233
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1328256,1328374,NC_023670.1,2803_001_autosomes_peak_144732,21,.,3.3682,3.87986,2.15898,87
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1328806,1329320,NC_023670.1,2803_001_autosomes_peak_144733,78,.,6.25522,9.80253,7.81385,373
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1329645,1330216,NC_023670.1,2803_001_autosomes_peak_144734,78,.,6.25522,9.80253,7.81385,261
LOC103231072,gene-LOC103231072,1336548,1351291,chr29,1340079,1340306,NC_023670.1,2803_001_autosomes_peak_144738,29,.,3.84937,4.75735,2.97448,178
LOC103231072,gene-LOC103231072,1336548,1351291,chr29,1347609,1347725,NC_023670.1,2803_001_autosomes_peak_144739,14,.,2.88702,3.05827,1.41458,41
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1356237,1356758,NC_023670.1,2803_001_autosomes_peak_144740,508,.,21.1715,53.4425,50.8341,176
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1362065,1362250,NC_023670.1,2803_001_autosomes_peak_144741,38,.,4.33054,5.68452,3.84989,51
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1362783,1363255,NC_023670.1,2803_001_autosomes_peak_144742,123,.,8.1799,14.4363,12.3326,234
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1379661,1380196,NC_023670.1,2803_001_autosomes_peak_144743,280,.,13.954,30.4499,28.0891,284
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1391544,1391691,NC_023670.1,2803_001_autosomes_peak_144744,14,.,2.88702,3.05827,1.41458,105
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1397597,1397915,NC_023670.1,2803_001_autosomes_peak_144745,123,.,8.1799,14.4363,12.3326,143
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1399874,1400143,NC_023670.1,2803_001_autosomes_peak_144746,88,.,6.73639,10.9183,8.89845,133
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1400337,1400461,NC_023670.1,2803_001_autosomes_peak_144747,14,.,2.88702,3.05827,1.41458,49
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1401904,1402044,NC_023670.1,2803_001_autosomes_peak_144748,14,.,2.88702,3.05827,1.41458,30
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1402413,1402662,NC_023670.1,2803_001_autosomes_peak_144749,14,.,2.88702,3.05827,1.41458,113
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1403387,1403947,NC_023670.1,2803_001_autosomes_peak_144750,47,.,4.81171,6.6564,4.77727,320
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1413466,1414070,NC_023670.1,2803_001_autosomes_peak_144751,88,.,6.73639,10.9183,8.89845,222
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1415274,1415667,NC_023670.1,2803_001_autosomes_peak_144752,29,.,3.84937,4.75735,2.97448,198
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1422416,1422545,NC_023670.1,2803_001_autosomes_peak_144753,21,.,3.3682,3.87986,2.15898,78
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1422717,1423211,NC_023670.1,2803_001_autosomes_peak_144754,21,.,3.3682,3.87986,2.15898,30
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1424434,1424719,NC_023670.1,2803_001_autosomes_peak_144755,14,.,2.88702,3.05827,1.41458,199
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1424975,1425299,NC_023670.1,2803_001_autosomes_peak_144756,29,.,3.84937,4.75735,2.97448,116
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1426565,1426680,NC_023670.1,2803_001_autosomes_peak_144757,14,.,2.88702,3.05827,1.41458,42
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1427164,1427971,NC_023670.1,2803_001_autosomes_peak_144758a,556,.,22.615,58.333,55.6803,408
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1427164,1427971,NC_023670.1,2803_001_autosomes_peak_144758b,639,.,25.0209,66.6643,63.9399,501
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1431096,1431755,NC_023670.1,2803_001_autosomes_peak_144759,38,.,4.33054,5.68452,3.84989,186
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1433051,1434084,NC_023670.1,2803_001_autosomes_peak_144760,970,.,34.1631,100.068,97.0892,548
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1435421,1435681,NC_023670.1,2803_001_autosomes_peak_144761,29,.,3.84937,4.75735,2.97448,38
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1435863,1436358,NC_023670.1,2803_001_autosomes_peak_144762,29,.,3.84937,4.75735,2.97448,38
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1438474,1439552,NC_023670.1,2803_001_autosomes_peak_144763a,606,.,24.0585,63.3058,60.61,535
LOC103231071,gene-LOC103231071,1349500,1439696,chr29,1438474,1439552,NC_023670.1,2803_001_autosomes_peak_144763b,656,.,25.502,68.356,65.6175,703
LOC103231075,gene-LOC103231075,1545877,1579571,chr29,1545920,1547370,NC_023670.1,2803_001_autosomes_peak_144774a,492,.,20.6903,51.8315,49.2382,395
LOC103231075,gene-LOC103231075,1545877,1579571,chr29,1545920,1547370,NC_023670.1,2803_001_autosomes_peak_144774b,775,.,28.8702,80.4172,77.5824,712
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1596376,1597226,NC_023670.1,2803_001_autosomes_peak_144775,147,.,9.14224,16.9076,14.754,113
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1631091,1631636,NC_023670.1,2803_001_autosomes_peak_144776,309,.,14.9163,33.354,30.9572,193
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1687312,1688823,NC_023670.1,2803_001_autosomes_peak_144777a,57,.,5.29288,7.66889,5.74981,97
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1687312,1688823,NC_023670.1,2803_001_autosomes_peak_144777b,589,.,23.5774,61.6394,58.9578,456
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1687312,1688823,NC_023670.1,2803_001_autosomes_peak_144777c,38,.,4.33054,5.68452,3.84989,1289
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1705726,1706022,NC_023670.1,2803_001_autosomes_peak_144778,135,.,8.66107,15.6603,13.5311,114
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1728441,1728926,NC_023670.1,2803_001_autosomes_peak_144779,414,.,18.2845,43.9311,41.4161,332
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1756962,1757237,NC_023670.1,2803_001_autosomes_peak_144780,135,.,8.66107,15.6603,13.5311,101
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1784851,1785186,NC_023670.1,2803_001_autosomes_peak_144781,88,.,6.73639,10.9183,8.89845,178
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1819286,1819445,NC_023670.1,2803_001_autosomes_peak_144782,21,.,3.3682,3.87986,2.15898,55
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1829120,1829383,NC_023670.1,2803_001_autosomes_peak_144783,29,.,3.84937,4.75735,2.97448,170
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1842263,1842532,NC_023670.1,2803_001_autosomes_peak_144784,111,.,7.69873,13.2369,11.1598,75
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1854765,1855209,NC_023670.1,2803_001_autosomes_peak_144785,414,.,18.2845,43.9311,41.4161,230
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1862770,1862964,NC_023670.1,2803_001_autosomes_peak_144786,38,.,4.33054,5.68452,3.84989,95
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1874377,1876052,NC_023670.1,2803_001_autosomes_peak_144787a,845,.,30.7949,87.47,84.5819,388
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1874377,1876052,NC_023670.1,2803_001_autosomes_peak_144787b,57,.,5.29288,7.66889,5.74981,1092
ADAMTSL3,gene-ADAMTSL3,1592205,1974406,chr29,1874377,1876052,NC_023670.1,2803_001_autosomes_peak_144787c,47,.,4.81171,6.6564,4.77727,1542
