gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WASH1,gene-WASH1,10075,27633,chr11,NC_023652.1,697.040082024871,0.238267465692248,0.1161608207601,2.05118614118892,0.040248823005002,0.0957549885663125
LOC103218342,gene-LOC103218342,19835,20826,chr11,NC_023652.1,0.116501016194285,0.0,5.39771667962011,0.0,1.0,NA
IQSEC3,gene-IQSEC3,69565,179968,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
LOC103218346,gene-LOC103218346,104228,125739,chr11,NC_023652.1,0.230051306918664,0.0,5.39771667955978,0.0,1.0,NA
LOC103218852,gene-LOC103218852,189868,192745,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
SLC6A12,gene-SLC6A12,192590,223809,chr11,NC_023652.1,0.0339794636637609,0.0,5.39771667960081,0.0,1.0,NA
SLC6A13,gene-SLC6A13,223912,274499,chr11,NC_023652.1,30.0372435010746,1.56448301849957,0.46253248879684,3.38242838372106,0.0007184800868473,0.0030246169399642
LOC103218349,gene-LOC103218349,226462,227717,chr11,NC_023652.1,0.0582969892562653,0.0,5.39771667960557,0.0,1.0,NA
KDM5A,gene-KDM5A,285206,381481,chr11,NC_023652.1,763.466446697022,0.930967844929301,0.125260646511763,7.43224524904457,1.06769599993612e-13,1.9965185566003698e-12
LOC103218352,gene-LOC103218352,312657,314500,chr11,NC_023652.1,0.233382119517391,0.0,5.39771667960417,0.0,1.0,NA
LOC103218351,gene-LOC103218351,381520,385050,chr11,NC_023652.1,1.23885678035324,1.66703448056055,2.35052546088213,0.709217793341804,0.478189333287674,NA
CCDC77,gene-CCDC77,394698,434647,chr11,NC_023652.1,80.8041205427579,0.437210228908909,0.308221547323457,1.41849339446112,0.156046765853343,0.278354606886156
LOC103218354,gene-LOC103218354,429764,429980,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,NC_023652.1,24.6431035917808,1.85726129027159,0.51896603004132,3.57877237190981,0.0003452119729652,0.0015791836645704
NINJ2,gene-NINJ2,553310,650619,chr11,NC_023652.1,0.136834249905383,-0.666326726098285,5.39121188722677,-0.123594980133686,0.901635967284411,NA
LOC103218356,gene-LOC103218356,620103,629013,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
LOC103218359,gene-LOC103218359,671384,672107,chr11,NC_023652.1,234.877146000685,-1.09543576137372,0.190221699486537,-5.75873186040609,8.47481997366405e-09,9.02331999530586e-08
LOC103218361,gene-LOC103218361,734840,737294,chr11,NC_023652.1,NA,NA,NA,NA,NA,NA
WNK1,gene-WNK1,736668,893404,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
