gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WASH1,gene-WASH1,10075,27633,chr11,NC_023652.1,697.040082024871,0.667057968311861,0.110421964545413,6.04098986155533,1.53171604660275e-09,1.04956741984321e-08
LOC103218342,gene-LOC103218342,19835,20826,chr11,NC_023652.1,0.116501016194285,2.41140573898208,5.39665037788042,0.446833789505034,0.654995072443755,NA
IQSEC3,gene-IQSEC3,69565,179968,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
LOC103218346,gene-LOC103218346,104228,125739,chr11,NC_023652.1,0.230051306918664,3.39602195831165,5.3010345689993,0.640633807251843,0.521760629333477,NA
LOC103218852,gene-LOC103218852,189868,192745,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
SLC6A12,gene-SLC6A12,192590,223809,chr11,NC_023652.1,0.0339794636637609,0.0,5.39771667960081,0.0,1.0,NA
SLC6A13,gene-SLC6A13,223912,274499,chr11,NC_023652.1,30.0372435010746,1.76688570062737,0.438825789539978,4.02639439783063,5.66386586425861e-05,0.0002138655033395
LOC103218349,gene-LOC103218349,226462,227717,chr11,NC_023652.1,0.0582969892562653,0.0,5.39771667960557,0.0,1.0,NA
KDM5A,gene-KDM5A,285206,381481,chr11,NC_023652.1,763.466446697022,1.089127556383,0.122023596340193,8.92554873851276,4.434950493256592e-19,6.54042061263173e-18
LOC103218352,gene-LOC103218352,312657,314500,chr11,NC_023652.1,0.233382119517391,0.947733017901482,5.39551331715871,0.175652057958511,0.860567301778842,NA
LOC103218351,gene-LOC103218351,381520,385050,chr11,NC_023652.1,1.23885678035324,2.94976915042846,2.55171123371963,1.15599645894437,0.247682605398227,0.355092950766426
CCDC77,gene-CCDC77,394698,434647,chr11,NC_023652.1,80.8041205427579,0.310830531708162,0.297393196812699,1.04518373331831,0.29593806006447,0.408001658783303
LOC103218354,gene-LOC103218354,429764,429980,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
B4GALNT3,gene-B4GALNT3,451161,552522,chr11,NC_023652.1,24.6431035917808,1.518479704554,0.497820507451496,3.0502554270566,0.0022864681873402,0.0063355516493116
NINJ2,gene-NINJ2,553310,650619,chr11,NC_023652.1,0.136834249905383,0.0,5.39771667958077,0.0,1.0,NA
LOC103218356,gene-LOC103218356,620103,629013,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
LOC103218359,gene-LOC103218359,671384,672107,chr11,NC_023652.1,234.877146000685,-1.55443098773667,0.193788722304431,-8.0212665074222,1.0466037334835102e-15,1.21169883510044e-14
LOC103218361,gene-LOC103218361,734840,737294,chr11,NC_023652.1,NA,NA,NA,NA,NA,NA
WNK1,gene-WNK1,736668,893404,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
RAD52,gene-RAD52,893984,989119,chr11,NC_023652.1,434.183185170978,-0.207521990985481,0.135012791383046,-1.53705429581646,0.124280013819435,0.204573678784213
ERC1,gene-ERC1,989376,1530470,chr11,NC_023652.1,848.279642961441,0.338469209708299,0.103493479068926,3.27043996156396,0.0010738033347907,0.0031948826960501
LOC103218363,gene-LOC103218363,1303641,1312178,chr11,NC_023652.1,16.6292934019909,2.41132443945993,0.635065526751307,3.79696950611556,0.0001464757996833,0.0005183288704159
LOC103218366,gene-LOC103218366,1531969,1537257,chr11,NC_023652.1,3.88770011987054,1.4932669237206,1.16596428974153,1.28071411522528,0.200294100024971,0.300051876715304
LOC103218367,gene-LOC103218367,1542150,1545077,chr11,NC_023652.1,0.397557671275198,0.0,4.47936585727577,0.0,1.0,NA
LOC103218368,gene-LOC103218368,1547823,1548764,chr11,NC_023652.1,1.60366240590926,-3.48074642811187,2.11027273061503,-1.64942965788949,0.0990596429525228,0.169879500417839
LOC103218854,gene-LOC103218854,1563741,1611821,chr11,NC_023652.1,NA,NA,NA,NA,NA,NA
WNT5B,gene-WNT5B,1571569,1689750,chr11,NC_023652.1,85.9633570779483,-0.477753923550535,0.282623934160963,-1.6904227342559,0.0909471087188585,0.158331229322542
FBXL14,gene-FBXL14,1632858,1636225,chr11,NC_023652.1,210.438374741966,0.278197033983801,0.177555932452996,1.56681351132803,0.117158288284066,0.195241298521242
LOC103218372,gene-LOC103218372,1692905,1694154,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
LOC103218371,gene-LOC103218371,1693213,1694494,chr11,NC_023652.1,475.168995381144,-0.466005539336627,0.151805101416374,-3.06976205008064,0.0021422937651328,0.0059675234128973
LOC103218375,gene-LOC103218375,1739042,1740167,chr11,NC_023652.1,0.0,NA,NA,NA,NA,NA
ADIPOR2,gene-ADIPOR2,1802694,1836703,chr11,NC_023652.1,625.693738212021,0.150715837036561,0.127615409576523,1.18101597241818,0.237596378208982,0.343843047305318
CACNA2D4,gene-CACNA2D4,1837811,1972523,chr11,NC_023652.1,0.0582969892562653,0.0,5.39771667960557,0.0,1.0,NA
